# Table S8. mRNAs significantly upregulated 1.3 fold or greater in prg-1(n4357) gonads.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,predicted_piRNA_targets,CLASH_counts,Input,Suggested Match,History
Y57G11B.2,Y57G11B.2,13.5104176374353,2.52227,0.041096761506169,11.0,0.0,Y57G11B.2,WBGene00013295,Public name for WBGene00013295. History: N.A.
F33D4.2,itr-1,296.741794103288,2.49965,1.6986642164654802e-09,117.0,1.0,F33D4.2,WBGene00002173,Sequence name for WBGene00002173(itr-1). History: N.A.
K08B4.6,cpi-1,27.5151785220059,2.49959,0.012847217906475,7.0,1.0,K08B4.6,WBGene00000535,Sequence name for WBGene00000535(cpi-1). History: Renamed on 2006-01-04
F15G9.5,F15G9.5,15.5741586143883,2.49877,0.0163079812786269,7.0,0.0,F15G9.5,WBGene00008868,Public name for WBGene00008868. History: N.A.
Y73F8A.6,ccg-1,203.503198272032,2.49333,1.09320428168591e-13,12.0,0.0,Y73F8A.6,WBGene00000370,Sequence name for WBGene00000370(ccg-1). History: N.A.
C55C3.3,C55C3.3,29.1647393448146,2.49292,0.031446254142284,9.0,22.0,C55C3.3,WBGene00016953,Public name for WBGene00016953. History: N.A.
F35C12.2,ncx-4,10.0677108983594,2.48704,0.0451036641609042,32.0,2.0,F35C12.2,WBGene00003569,Sequence name for WBGene00003569(ncx-4). History: N.A.
M03C11.1,M03C11.1,21.3475141847353,2.48674,0.0011741689736821,7.0,0.0,M03C11.1,WBGene00010838,Public name for WBGene00010838. History: N.A.
B0545.1,tpa-1,24.0584849440168,2.48443,0.0004692470141559,28.0,2.0,B0545.1,WBGene00006599,Sequence name for WBGene00006599(tpa-1). History: Renamed on 2011-03-29
C41A3.2,C41A3.2,90.5094590656506,2.48321,1.67466162990766e-05,32.0,0.0,C41A3.2,WBGene00016559,Public name for WBGene00016559. History: N.A.
ZK721.2,unc-27,87.4736786770788,2.48221,0.0001523582250237,8.0,8.0,ZK721.2,WBGene00006764,Sequence name for WBGene00006764(unc-27). History: N.A.
Y46G5A.6,Pseudogene,281.091702482005,2.47173,1.4954091808739e-20,,,Y46G5A.6,WBGene00012898,"Public name for WBGene00012898. History: Split into Y46G5A.42(WBGene00077635), Y46G5A.43(WBGene00077636). History of WBGene00012898: Renamed on 2005-03-17; Split into ""WBGene00077636"" on 2008-02-22"
B0545.4,B0545.4,27.5171849792235,2.46786,0.0013063057653277,10.0,0.0,B0545.4,WBGene00015247,Public name for WBGene00015247. History: N.A.
C24F3.6,col-124,147.662360297213,2.4671,0.0005409046233057,4.0,13.0,C24F3.6,WBGene00000698,Sequence name for WBGene00000698(col-124). History: N.A.
ZK678.3,ZK678.3,20.4627615338977,2.4623,0.0041065710387148,5.0,15.0,ZK678.3,WBGene00014069,Public name for WBGene00014069. History: N.A.
C55F2.1,atic-1,57.358057075006,2.46012,5.63367723065461e-08,29.0,1.0,C55F2.1,WBGene00016957,Sequence name for WBGene00016957(atic-1). History: N.A.
Y48G9A.7,Y48G9A.7,39.7528210970719,2.45899,2.73263847044265e-05,4.0,0.0,Y48G9A.7,WBGene00021701,Public name for WBGene00021701. History: N.A.
K10G6.3,sea-2,76.0922589556954,2.45884,4.86534239581636e-09,35.0,125.0,K10G6.3,WBGene00004751,Sequence name for WBGene00004751(sea-2). History: N.A.
K01D12.13,cdr-7,29.4296854521717,2.45457,0.0018744297922078,16.0,2.0,K01D12.13,WBGene00010472,Sequence name for WBGene00010472(cdr-7). History: N.A.
Y53C10A.4,rga-2,20.0890630966555,2.4542,0.0228298770446749,33.0,1.0,Y53C10A.4,WBGene00013135,Sequence name for WBGene00013135(rga-2). History: N.A.
H36L18.2,lep-5,21.9326079266543,2.45207,0.0440136613659135,,,H36L18.2,WBGene00010424,Sequence name for WBGene00010424(lep-5). History: N.A.
C44B12.2,ost-1,204.257727670841,2.45197,0.0002636652877672,9.0,5.0,C44B12.2,WBGene00003893,Sequence name for WBGene00003893(ost-1). History: N.A.
Y82E9BR.21,pals-18,9.88160156743791,2.45014,0.0253687893281439,14.0,0.0,Y82E9BR.21,WBGene00022353,Sequence name for WBGene00022353(pals-18). History: N.A.
F31D5.2,F31D5.2,24.424553379921,2.44871,0.0066275644888622,13.0,0.0,F31D5.2,WBGene00017945,Public name for WBGene00017945. History: N.A.
C01F6.14,C01F6.14,66.5047655913953,2.44449,1.34734196774933e-05,6.0,13.0,C01F6.14,WBGene00219207,Public name for WBGene00219207. History: N.A.
Y69E1A.5,Y69E1A.5,20.0311869911259,2.44242,0.0068235340055908,3.0,1.0,Y69E1A.5,WBGene00013477,Public name for WBGene00013477. History: N.A.
T04C9.4,mlp-1,42.7311006250818,2.43338,0.0004063292494984,1.0,0.0,T04C9.4,WBGene00003375,Sequence name for WBGene00003375(mlp-1). History: N.A.
H06I04.6,H06I04.6,31.7577835513858,2.43101,0.0003824572923482,7.0,3.0,H06I04.6,WBGene00019170,Public name for WBGene00019170. History: N.A.
F45G2.2,myo-6,34.5964373259504,2.42685,0.0018990174837164,42.0,2.0,F45G2.2,WBGene00009730,Sequence name for WBGene00009730(myo-6). History: N.A.
Y37H9A.4,Pseudogene,26.3732209094516,2.42595,0.004411745655557,,,Y37H9A.4,WBGene00014870,Public name for WBGene00014870. History: N.A.
T04G9.4,T04G9.4,18.9632728563562,2.4203,0.0133190891761882,12.0,0.0,T04G9.4,WBGene00020215,Public name for WBGene00020215. History: N.A.
F32D1.11,F32D1.11,14.0959194572555,2.42016,0.0202972491604353,12.0,1.0,F32D1.11,WBGene00044530,Public name for WBGene00044530. History: N.A.
F40C5.2,F40C5.2,20.3526665859947,2.41932,0.0068728506084124,0.0,20.0,F40C5.2,WBGene00018229,Public name for WBGene00018229. History: N.A.
T24A6.17,T24A6.17,20.3526665859947,2.41932,0.0068728506084124,0.0,20.0,T24A6.17,WBGene00020754,Public name for WBGene00020754. History: N.A.
B0496.3,unc-82,57.7939357442704,2.4191,0.0001480527543264,73.0,0.0,B0496.3,WBGene00006814,"Sequence name for WBGene00006814(unc-82). History: N.A.. Public name for Dead gene WBGene00015212. History of WBGene00015212: Merged into ""WBGene00006814"" on 2007-06-12"
F18E3.7,ddo-2,62.6965646880942,2.41321,0.0050744929196832,16.0,0.0,F18E3.7,WBGene00017565,Sequence name for WBGene00017565(ddo-2). History: N.A.
Y105C5B.12,Pseudogene,17.0241173127751,2.41321,0.0163603669732423,,,Y105C5B.12,WBGene00013652,Sequence name for WBGene00013652(sams-2). History: N.A.
ZK262.9,ZK262.9,41.2277966869256,2.41023,0.0412090301197586,9.0,0.0,ZK262.9,WBGene00013954,Public name for WBGene00013954. History: N.A.
F40F4.4,lbp-3,23.5928344109486,2.40978,0.0142467416205176,16.0,0.0,F40F4.4,WBGene00002255,Sequence name for WBGene00002255(lbp-3). History: N.A.
F44D12.9,ent-7,23.5088504912663,2.40832,0.0276128474663737,19.0,0.0,F44D12.9,WBGene00009686,Sequence name for WBGene00009686(ent-7). History: Renamed on 2014-09-03
AC8.11,AC8.11,34.5610122731283,2.40742,0.0009304094286849,3.0,7.0,AC8.11,WBGene00043989,Public name for WBGene00043989. History: N.A.
AC8.4,AC8.4,34.5610122731283,2.40742,0.0009304094286849,3.0,7.0,AC8.4,WBGene00007076,Public name for WBGene00007076. History: N.A.
ZK525.2,aqp-11,70.2495001815206,2.40539,4.8171546709375e-08,12.0,0.0,ZK525.2,WBGene00000179,Sequence name for WBGene00000179(aqp-11). History: N.A.
W02G9.1,ndx-2,51.3036354871129,2.40447,0.0041446078293142,2.0,4.0,W02G9.1,WBGene00003579,Sequence name for WBGene00003579(ndx-2). History: N.A.
R04B3.2,R04B3.2,15.7769355765423,2.40254,0.0314920542758673,7.0,4.0,R04B3.2,WBGene00019867,Public name for WBGene00019867. History: N.A.
Y61A9LA.12,Y61A9LA.12,132.010419411895,2.39886,1.92244529872488e-05,17.0,5.0,Y61A9LA.12,WBGene00044586,Public name for WBGene00044586. History: N.A.
T26E3.7,T26E3.7,106.471875982631,2.39817,1.3399835358092e-06,1.0,2.0,T26E3.7,WBGene00012040,Public name for WBGene00012040. History: N.A.
D1044.1,D1044.1,45.0134303253654,2.39787,7.55467530575526e-05,18.0,5.0,D1044.1,WBGene00017027,Public name for WBGene00017027. History: N.A.
W02H5.8,W02H5.8,71.9370251640923,2.39775,0.0006012992571085,14.0,1.0,W02H5.8,WBGene00020962,Public name for WBGene00020962. History: N.A.
K08B4.5,K08B4.5,180.357560358699,2.3973,3.88424245130554e-11,,,K08B4.5,WBGene00019517,Public name for WBGene00019517. History: N.A.
Y57G11C.14,Y57G11C.14,102.545046480032,2.39713,0.0009203538569515,10.0,1.0,Y57G11C.14,WBGene00013310,Public name for WBGene00013310. History: N.A.
F09F7.2,mlc-3,51.146253596191,2.39271,0.008847304349058,1.0,3.0,F09F7.2,WBGene00003371,Sequence name for WBGene00003371(mlc-3). History: N.A.
C05D2.8,C05D2.8,32.0776251906268,2.39239,0.0002970260567103,18.0,165.0,C05D2.8,WBGene00015469,Public name for WBGene00015469. History: N.A.
T22H6.6,gei-3,30.8755700255332,2.39085,0.0083987352064761,33.0,1.0,T22H6.6,WBGene00001560,Sequence name for WBGene00001560(gei-3). History: N.A.
M04F3.3,M04F3.3,501.938428802862,2.38489,4.682225499624421e-44,20.0,4.0,M04F3.3,WBGene00019769,Sequence name for WBGene00019769(kin-35). History: N.A.
F58D5.3,F58D5.3,23.4545236953869,2.38201,0.0013126244658639,18.0,4.0,F58D5.3,WBGene00010243,Public name for WBGene00010243. History: N.A.
F10E9.6,mig-10,53.6401397038876,2.37432,1.0449358598904e-06,33.0,5.0,F10E9.6,WBGene00003243,Sequence name for WBGene00003243(mig-10). History: N.A.
F55F3.2,cest-13,54.852780989392,2.37331,0.0001167723140154,12.0,0.0,F55F3.2,WBGene00010116,Sequence name for WBGene00010116(cest-13). History: N.A.
W06F12.2,W06F12.2,14.2590102601358,2.37228,0.0361266885995261,9.0,0.0,W06F12.2,WBGene00012306,Public name for WBGene00012306. History: N.A.
C36E6.5,mlc-2,171.283635991304,2.36718,1.72958702619606e-08,5.0,9.0,C36E6.5,WBGene00003370,Sequence name for WBGene00003370(mlc-2). History: N.A.
K10C9.3,rnst-2,18.0302363424398,2.36621,0.0177295333375448,5.0,1.0,K10C9.3,WBGene00019624,Sequence name for WBGene00019624(rnst-2). History: N.A.
F39H12.3,F39H12.3,21.3708967605327,2.36189,0.0045346991300384,13.0,0.0,F39H12.3,WBGene00018214,Public name for WBGene00018214. History: N.A.
Y65B4BL.7,Y65B4BL.7,28.756765996926,2.36144,0.0071722553507664,10.0,0.0,Y65B4BL.7,WBGene00022039,Public name for WBGene00022039. History: N.A.
F23C8.8,F23C8.8,54.0635286145069,2.36114,0.0047764722513204,5.0,4.0,F23C8.8,WBGene00017737,Public name for WBGene00017737. History: N.A.
H35B03.1,H35B03.1,20.6019354168729,2.35736,0.0040897539107596,22.0,0.0,H35B03.1,WBGene00019263,Public name for WBGene00019263. History: N.A.
C43E11.6,nab-1,47.2583852844295,2.35244,0.0043716142970511,47.0,0.0,C43E11.6,WBGene00003516,Sequence name for WBGene00003516(nab-1). History: N.A.
W08F4.9,fbxb-14,367.014166986792,2.35217,1.5995370234433e-07,9.0,5.0,W08F4.9,WBGene00021098,Sequence name for WBGene00021098(fbxb-14). History: N.A.
F48E3.2,F48E3.2,18.3557255860867,2.34834,0.0116809148604683,19.0,0.0,F48E3.2,WBGene00018603,Public name for WBGene00018603. History: N.A.
T13H5.3,cht-2,36.4744490740153,2.34556,0.0011705840785872,33.0,2.0,T13H5.3,WBGene00011757,Sequence name for WBGene00011757(cht-2). History: N.A.
M01E11.7,tns-1,733.694389632097,2.3445,6.40505263229737e-63,40.0,2.0,M01E11.7,WBGene00006508,Sequence name for WBGene00006508(tns-1). History: Renamed on 2015-11-05
C01F6.3,Pseudogene,243.055404507759,2.34165,1.21614017534083e-19,,,C01F6.3,WBGene00000374,Sequence name for WBGene00000374(cyp-31A1). History: N.A.
T27A8.1,cpd-2,46.5827563449088,2.34121,0.0009275326159786,12.0,0.0,T27A8.1,WBGene00012073,Sequence name for WBGene00012073(cpd-2). History: N.A.
Y69H2.14,col-42,19.0985170265258,2.34107,0.0474831386447946,2.0,8.0,Y69H2.14,WBGene00013489,Sequence name for WBGene00013489(col-42). History: N.A.
F31E3.1,ceh-20,182.840691079511,2.33896,2.7001448248445e-15,15.0,35.0,F31E3.1,WBGene00000443,Sequence name for WBGene00000443(ceh-20). History: N.A.
Y110A2AL.8,ptc-3,36.0799855377729,2.33247,0.0001125925130207,27.0,2.0,Y110A2AL.8,WBGene00004210,Sequence name for WBGene00004210(ptc-3). History: N.A.
Y66A7A.6,gly-8,14.219483175894,2.33215,0.0161050981320565,12.0,0.0,Y66A7A.6,WBGene00001633,Sequence name for WBGene00001633(gly-8). History: N.A.
Y46G5A.43,Pseudogene,315.545404067496,2.33031,4.5738217033382e-18,,,Y46G5A.43,WBGene00077636,Public name for WBGene00077636. History: N.A.
F17E9.10,his-32,227.01300881472,2.33013,2.07315789097418e-10,1.0,39.0,F17E9.10,WBGene00001906,Sequence name for WBGene00001906(his-32). History: N.A.
ZC373.1,cbs-1,137.588298424871,2.32431,4.67273317341232e-15,15.0,3.0,ZC373.1,WBGene00013866,Sequence name for WBGene00013866(cbs-1). History: N.A.
K04D7.3,gta-1,75.6080308354091,2.32162,6.04303185036943e-07,19.0,1.0,K04D7.3,WBGene00001794,Sequence name for WBGene00001794(gta-1). History: N.A.
Y38F2AR.12,Y38F2AR.12,54.1838276736416,2.31747,2.91538076412523e-06,42.0,11.0,Y38F2AR.12,WBGene00021430,Public name for WBGene00021430. History: N.A.
ZK643.3,seb-2,30.6931517709265,2.31677,0.0046076124419647,12.0,0.0,ZK643.3,WBGene00014035,Sequence name for WBGene00014035(seb-2). History: Renamed on 2012-08-30
C54E4.2,test-1,189.089370007127,2.31659,1.2771529746889e-06,13.0,1.0,C54E4.2,WBGene00016918,Sequence name for WBGene00016918(test-1). History: N.A.
ZK1225.7,Pseudogene,101.31135878218,2.31399,2.19172045068776e-05,,,ZK1225.7,WBGene00014994,Public name for WBGene00014994. History: N.A.
T10H9.5,pmp-5,44.8691075205134,2.31143,0.0051439260725393,20.0,0.0,T10H9.5,WBGene00004062,Sequence name for WBGene00004062(pmp-5). History: N.A.
C08F11.7,C08F11.7,146.02150437479,2.30686,2.73328724471944e-07,8.0,6.0,C08F11.7,WBGene00007454,Public name for WBGene00007454. History: N.A.
C14B9.1,hsp-12.2,56.7913648592126,2.29903,0.0081737311309817,2.0,0.0,C14B9.1,WBGene00002011,Sequence name for WBGene00002011(hsp-12.2). History: N.A.
K02B7.3,K02B7.3,110.705160779086,2.29901,3.45559533819601e-07,5.0,5.0,K02B7.3,WBGene00010491,Public name for WBGene00010491. History: N.A.
F10E7.2,F10E7.2,755.969437463774,2.29865,3.3781492926915e-70,19.0,85.0,F10E7.2,WBGene00017344,Public name for WBGene00017344. History: N.A.
F07H5.4,Pseudogene,13.0043355930068,2.29348,0.0302581920870349,,,F07H5.4,WBGene00014308,Public name for WBGene00014308. History: N.A.
F44F4.3,F44F4.3,29.5013687052803,2.29186,0.0027654119804209,16.0,2.0,F44F4.3,WBGene00009702,Public name for WBGene00009702. History: N.A.
F19H8.1,tps-2,46.8121590158697,2.28759,0.0031869909046001,35.0,3.0,F19H8.1,WBGene00006603,Sequence name for WBGene00006603(tps-2). History: N.A.
F44F4.11,tba-4,82.9513907951099,2.28743,0.0001235613617737,6.0,4.0,F44F4.11,WBGene00006530,Sequence name for WBGene00006530(tba-4). History: N.A.
Y67D8C.9,Y67D8C.9,31.8826240685133,2.28439,0.0053246513268493,34.0,0.0,Y67D8C.9,WBGene00022073,Public name for WBGene00022073. History: N.A.
Y81G3A.1,Y81G3A.1,89.2945520413992,2.28361,0.0325975517728024,13.0,9.0,Y81G3A.1,WBGene00013590,Public name for WBGene00013590. History: N.A.
C33D9.1,exc-5,18.0824715054462,2.28213,0.0123187997347584,31.0,0.0,C33D9.1,WBGene00001366,Sequence name for WBGene00001366(exc-5). History: N.A.
ZK484.2,haf-9,73.9228457530993,2.27817,4.02696891738142e-06,25.0,6.0,ZK484.2,WBGene00001819,Sequence name for WBGene00001819(haf-9). History: N.A.
T22C1.7,jph-1,33.9095754825229,2.27762,0.0003855659361643,21.0,0.0,T22C1.7,WBGene00002179,Sequence name for WBGene00002179(jph-1). History: N.A.
T28F3.4,slc-17.4,14.5272180711734,2.27664,0.0278137172288442,24.0,0.0,T28F3.4,WBGene00012130,"Sequence name for WBGene00012130(slc-17.4). History: Split into T28F3.11(WBGene00303083). History of WBGene00012130: Split into ""WBGene00303083"" on 2018-03-02"
E02H1.7,nhr-19,20.3645092666552,2.2741,0.0164443886609634,24.0,0.0,E02H1.7,WBGene00003618,Sequence name for WBGene00003618(nhr-19). History: N.A.
M01A12.4,M01A12.4,12.1879546378427,2.27201,0.0371509780856806,8.0,1.0,M01A12.4,WBGene00044616,Public name for WBGene00044616. History: N.A.
R06A4.6,sdz-26,27.4632532267913,2.27165,0.0075891406527903,16.0,14.0,R06A4.6,WBGene00011049,Sequence name for WBGene00011049(sdz-26). History: N.A.
Y73B6BL.31,Y73B6BL.31,105.033199921347,2.27093,2.4704997427617404e-09,18.0,1.0,Y73B6BL.31,WBGene00022252,Public name for WBGene00022252. History: N.A.
Y94H6A.10,Y94H6A.10,116.45489592541,2.27062,2.23863441793424e-08,31.0,3.0,Y94H6A.10,WBGene00022382,Public name for WBGene00022382. History: N.A.
F56D5.5,F56D5.5,67.0911519040717,2.26956,1.13336454899461e-05,15.0,1.0,F56D5.5,WBGene00010149,Public name for WBGene00010149. History: N.A.
C29E6.2,trpa-1,18.3278687746014,2.2653,0.0075942025786704,46.0,1.0,C29E6.2,WBGene00007801,Sequence name for WBGene00007801(trpa-1). History: N.A.
F54F3.1,nid-1,199.577697929311,2.26225,8.6618939527573e-05,42.0,3.0,F54F3.1,WBGene00003738,Sequence name for WBGene00003738(nid-1). History: N.A.
K09E2.4,rig-1,25.0190449486851,2.26211,0.0136664649301076,32.0,0.0,K09E2.4,WBGene00004369,Sequence name for WBGene00004369(rig-1). History: N.A.
H04D03.3,H04D03.3,1683.04690419288,2.26086,2.4801051682002e-158,21.0,30.0,H04D03.3,WBGene00010364,Sequence name for WBGene00010364(ecps-2). History: N.A.
F40G12.7,F40G12.7,32.7837157174763,2.25247,0.006275439069673,18.0,3.0,F40G12.7,WBGene00009602,Public name for WBGene00009602. History: N.A.
C53C7.1,npr-10,14.8019409580623,2.24889,0.0395095469717976,5.0,0.0,C53C7.1,WBGene00008278,Sequence name for WBGene00008278(npr-10). History: N.A.
F28D1.8,spe-45,19.8261961258228,2.24805,0.0488489253576195,20.0,1.0,F28D1.8,WBGene00009217,Sequence name for WBGene00009217(spe-45). History: Renamed on 2015-10-02
C37H5.14,C37H5.14,54.7157623972988,2.24765,0.0002360957353995,7.0,0.0,C37H5.14,WBGene00045308,Public name for WBGene00045308. History: N.A.
ZK1010.4,ZK1010.4,11.1494505255116,2.24646,0.0366279031967438,9.0,10.0,ZK1010.4,WBGene00014178,Public name for WBGene00014178. History: N.A.
B0252.3,B0252.3,43.7879355517949,2.24196,0.0014848088330443,21.0,0.0,B0252.3,WBGene00015088,Public name for WBGene00015088. History: N.A.
F10E9.2,F10E9.2,80.5862678551118,2.23129,3.77418936565734e-07,8.0,8.0,F10E9.2,WBGene00017354,Public name for WBGene00017354. History: N.A.
F53B2.7,Pseudogene,25.1220048776665,2.22977,0.0362932588682611,,,F53B2.7,WBGene00014769,Public name for WBGene00014769. History: N.A.
F58H7.5,F58H7.5,107.511953769624,2.22793,0.0039407494262053,10.0,2.0,F58H7.5,WBGene00019070,Public name for WBGene00019070. History: N.A.
C03F11.4,C03F11.4,49.5407081185647,2.22345,0.001550745458821,15.0,0.0,C03F11.4,WBGene00015390,Public name for WBGene00015390. History: N.A.
Y48G1BM.8,Y48G1BM.8,211.02805703302,2.2214,6.686425228115241e-14,,,Y48G1BM.8,WBGene00021673,Public name for WBGene00021673. History: N.A.
F53B1.8,F53B1.8,23.7074628259588,2.21541,0.0162102727040461,27.0,0.0,F53B1.8,WBGene00018739,Public name for WBGene00018739. History: N.A.
C55B7.2,gly-2,26.2158812401341,2.21388,0.0030331592659411,33.0,1.0,C55B7.2,WBGene00001627,Sequence name for WBGene00001627(gly-2). History: N.A.
Y56A3A.5,faah-5,270.868452370972,2.21349,1.67360754768612e-14,16.0,13.0,Y56A3A.5,WBGene00013226,"Sequence name for WBGene00013226(faah-5). History: Split into Y56A3A.41(WBGene00269438). History of WBGene00013226: Split into ""WBGene00269438"" on 2016-04-19"
C41D11.6,C41D11.6,729.920871440853,2.20689,1.79903729496159e-07,12.0,0.0,C41D11.6,WBGene00016565,Sequence name for WBGene00016565(sosi-1). History: N.A.
F01G12.5,let-2,1483.27704760828,2.20488,0.0005736401187535,24.0,13.0,F01G12.5,WBGene00002280,Sequence name for WBGene00002280(let-2). History: N.A.
Y61A9LA.5,Pseudogene,115.559714169609,2.20382,1.16305392019361e-05,,,Y61A9LA.5,WBGene00022017,Public name for WBGene00022017. History: N.A.
W03D2.5,wrt-5,44.2809178325449,2.20112,0.000142657404973,4.0,0.0,W03D2.5,WBGene00006951,Sequence name for WBGene00006951(wrt-5). History: N.A.
D2045.7,D2045.7,48.5953745134877,2.1972,0.0156029122545947,16.0,3.0,D2045.7,WBGene00008424,Public name for WBGene00008424. History: N.A.
F08F3.3,rhr-1,308.24642452865,2.19618,4.06803881309064e-19,5.0,1.0,F08F3.3,WBGene00004358,Sequence name for WBGene00004358(rhr-1). History: N.A.
F13H8.8,F13H8.8,100.561013882248,2.19605,0.0176822191729388,34.0,12.0,F13H8.8,WBGene00017441,Public name for WBGene00017441. History: N.A.
C27H5.2,C27H5.2,29.4227931691902,2.19398,0.0010951263273111,29.0,3.0,C27H5.2,WBGene00016172,Public name for WBGene00016172. History: N.A.
Y71F9AR.1,bam-2,20.7369194703478,2.19204,0.0138795688600092,31.0,2.0,Y71F9AR.1,WBGene00000237,Sequence name for WBGene00000237(bam-2). History: N.A.
M03B6.2,mct-3,83.9068550930174,2.18649,0.0009702367919136,16.0,1.0,M03B6.2,WBGene00010834,Sequence name for WBGene00010834(mct-3). History: N.A.
M162.12,Pseudogene,125.847773241371,2.17928,4.73649358073623e-06,,,M162.12,WBGene00050946,Public name for WBGene00050946. History: N.A.
F17A9.4,F17A9.4,68.2101242676267,2.17357,0.0001266913198254,8.0,9.0,F17A9.4,WBGene00017536,Public name for WBGene00017536. History: N.A.
T21E12.2,T21E12.2,21.9487222777781,2.17075,0.0414548934223751,,,T21E12.2,WBGene00015704,"Public name for Dead gene WBGene00020654. History of WBGene00020654: Merged into ""WBGene00015704"" on 2012-06-21"
ZC247.2,ZC247.2,17.614898925848,2.1676,0.0463870698110353,23.0,0.0,ZC247.2,WBGene00013860,Public name for WBGene00013860. History: N.A.
Y71G12B.6,Y71G12B.6,52.5032217625323,2.1663,0.0003703801467663,14.0,0.0,Y71G12B.6,WBGene00022146,Sequence name for WBGene00022146(rml-5). History: N.A.
C52E12.2,unc-104,140.747418730198,2.16617,1.7959418344609203e-15,72.0,2.0,C52E12.2,WBGene00006831,Sequence name for WBGene00006831(unc-104). History: N.A.
Y92H12A.2,Y92H12A.2,110.719084874889,2.16344,0.0034566493674128,20.0,6.0,Y92H12A.2,WBGene00022358,Public name for WBGene00022358. History: N.A.
ZC513.7,Pseudogene,19.5323007538473,2.16126,0.0288524964155772,,,ZC513.7,WBGene00023209,Public name for WBGene00023209. History: N.A.
Y39A1A.24,Y39A1A.24,125.637489892204,2.1578,0.0007916246875043,10.0,9.0,Y39A1A.24,WBGene00012660,Public name for WBGene00012660. History: N.A.
D1081.2,unc-120,17.3197672473449,2.15388,0.0496194070345285,11.0,0.0,D1081.2,WBGene00006844,Sequence name for WBGene00006844(unc-120). History: N.A.
C47D12.5,C47D12.5,116.556080619125,2.14883,1.53978515661695e-06,8.0,0.0,C47D12.5,WBGene00008139,Public name for WBGene00008139. History: N.A.
F20C5.4,F20C5.4,13.0818033653921,2.14554,0.0384181818979256,11.0,0.0,F20C5.4,WBGene00008969,Sequence name for WBGene00008969(cdc-50.B). History: N.A.
C41C4.1,chst-1,21.6598896761882,2.14524,0.0223415747361175,28.0,0.0,C41C4.1,WBGene00008050,Sequence name for WBGene00008050(chst-1). History: N.A.
K04H4.1,emb-9,1374.95888057004,2.13889,0.0001109436908019,38.0,3.0,K04H4.1,WBGene00001263,Sequence name for WBGene00001263(emb-9). History: N.A.
T24H10.5,T24H10.5,108.837727047842,2.13829,5.89101589370843e-07,29.0,23.0,T24H10.5,WBGene00012003,Public name for WBGene00012003. History: N.A.
T14G10.8,T14G10.8,91.0317752323123,2.1379,0.0051794793043762,6.0,5.0,T14G10.8,WBGene00011777,Public name for WBGene00011777. History: N.A.
Y50D4A.6,Y50D4A.6,42.5921525289258,2.13517,0.0025848953432,0.0,8.0,Y50D4A.6,WBGene00195169,Public name for WBGene00195169. History: N.A.
Y18D10A.8,mxt-1,26.2009511591985,2.1343,0.0110844392320209,21.0,0.0,Y18D10A.8,WBGene00012478,Sequence name for WBGene00012478(mxt-1). History: N.A.
C52D10.8,skr-13,28.1624847535651,2.12775,0.0143783182271247,6.0,2.0,C52D10.8,WBGene00004819,Sequence name for WBGene00004819(skr-13). History: N.A.
T09F5.12,T09F5.12,188.588029734504,2.12676,8.24407536012074e-06,,,T09F5.12,WBGene00014836,Public name for WBGene00014836. History: N.A.
K09E9.1,K09E9.1,29.0585303341373,2.1207,0.0116764558555105,17.0,0.0,K09E9.1,WBGene00010724,Public name for WBGene00010724. History: N.A.
C52E4.5,mans-2,61.1195876406335,2.11696,0.0006253819944716,28.0,1.0,C52E4.5,WBGene00008258,Sequence name for WBGene00008258(mans-2). History: N.A.
R06A10.4,R06A10.4,15.2527350774171,2.11649,0.047443410313107,11.0,3.0,R06A10.4,WBGene00019911,Public name for WBGene00019911. History: N.A.
K02A2.3,kcc-3,18.7178083640324,2.11613,0.0256592233722928,38.0,0.0,K02A2.3,WBGene00019289,Sequence name for WBGene00019289(kcc-3). History: N.A.
ZK970.1,nep-26,26.8455367203984,2.11507,0.0117288230577375,39.0,0.0,ZK970.1,WBGene00014171,Sequence name for WBGene00014171(nep-26). History: N.A.
R11A8.1,R11A8.1,951.341589626016,2.11347,4.35708567183931e-31,23.0,74.0,R11A8.1,WBGene00011236,Public name for WBGene00011236. History: N.A.
F56F11.2,F56F11.2,24.9636515162417,2.11246,0.0064750945796625,15.0,6.0,F56F11.2,WBGene00018989,Public name for WBGene00018989. History: N.A.
T12B5.11,fbxa-67,177.249236602946,2.11201,3.74885760194015e-06,17.0,1.0,T12B5.11,WBGene00020457,Sequence name for WBGene00020457(fbxa-67). History: N.A.
Y105E8A.6,unc-95,29.4060352956125,2.11095,0.0114376886196624,5.0,0.0,Y105E8A.6,WBGene00006824,Sequence name for WBGene00006824(unc-95). History: N.A.
K08E5.3,mua-3,80.8543450543078,2.10723,0.0048102354037064,117.0,1.0,K08E5.3,WBGene00003482,Sequence name for WBGene00003482(mua-3). History: N.A.
R03E9.2,R03E9.2,19.9001377652564,2.1046,0.0426945414579949,29.0,0.0,R03E9.2,WBGene00019843,Public name for WBGene00019843. History: N.A.
T02E1.5,dhs-3,81.7909769458735,2.10447,4.26454474013453e-05,3.0,2.0,T02E1.5,WBGene00000967,Sequence name for WBGene00000967(dhs-3). History: N.A.
W03H9.2,W03H9.2,144.632888412802,2.10263,2.78928596882727e-10,18.0,22.0,W03H9.2,WBGene00012228,Public name for WBGene00012228. History: N.A.
