Gene,log2 fold change lotr-1 vs. N2 (22G-RNA),BH-adjusted p-value (22G-RNA),N2_r1 normalized counts (22G-RNA),N2_r2 normalized counts (22G-RNA),N2_r3 normalized counts (22G-RNA),lotr-1_r1 normalized counts (22G-RNA),lotr-1_r2 normalized counts (22G-RNA),lotr-1_r3 normalized counts (22G-RNA),Input,Suggested Match,History
WBGene00219620,4.51605633310933,0.0005786109740151,0.850844714834021,0.0,2.0500688561792,24.4250748568038,19.0655117632042,25.2809637649028,WBGene00219620,WBGene00219620,History: N.A.
WBGene00009120,1.31803788529075,0.0005842188831508,399.89701597199,408.381826070299,440.081447793134,1023.13924677945,1081.96779256184,1009.90797355585,WBGene00009120,WBGene00009120,History: N.A.
WBGene00000270,-2.12872458857933,0.0005863651184618,114.864036502593,108.851773493003,105.236867950532,27.1389720631153,15.4907283076034,33.264426006451,WBGene00000270,WBGene00000270,History: N.A.
WBGene00006423,-2.39591192441446,0.0005930670132113,65.5150430422197,78.0729961604983,86.1028919595263,12.2125374284019,16.6823227928036,14.6363474428384,WBGene00006423,WBGene00006423,History: Renamed on 2015-03-05
WBGene00009511,1.13421027642901,0.0006302757872916,17301.9272761498,16126.5779184599,16617.1747919032,36387.933742225,36391.2955780159,37060.5623023072,WBGene00009511,WBGene00009511,History: N.A.
WBGene00013561,-2.00529722479564,0.0006407486480778,137.836843803111,110.35317726532,129.837694224683,31.2098178725826,30.9814566152068,31.933848966193,WBGene00013561,WBGene00013561,History: N.A.
WBGene00016427,1.54700205231497,0.0006521338250193,129.328396654771,119.361599899223,103.186799094353,344.664945201564,357.478345560078,321.999643742446,WBGene00016427,WBGene00016427,History: N.A.
WBGene00012682,5.5003831246588,0.0006707729182136,0.0,0.750701886158638,0.683356285393066,21.7111776504922,25.0234841892055,21.2892326441286,WBGene00012682,WBGene00012682,History: N.A.
WBGene00206529,-5.32723546903687,0.0006811099724936,42.5422357417011,29.2773735601869,32.1177454134741,0.0,0.0,2.66115408051608,WBGene00206529,WBGene00206529,History: N.A.
WBGene00006617,-1.43970332662811,0.000695693296331,547.94399635311,524.740618424888,537.11804031895,203.542290473365,189.463523146841,200.917133078964,WBGene00006617,WBGene00006617,History: Renamed on 2010-01-29
WBGene00021889,3.16929297754028,0.0007040859544602,5.10506828900413,2.25210565847591,4.78349399775146,43.4223553009844,45.2805904376099,19.9586556038706,WBGene00021889,WBGene00021889,History: N.A.
WBGene00015765,1.69925645140072,0.0007059515354904,57.0065958938794,66.0617659819601,60.1353531145898,206.256187679676,197.804684543243,191.603093797158,WBGene00015765,WBGene00015765,History: N.A.
WBGene00003102,-3.38881353631588,0.0007070228936959,40.840546312033,39.7871999664078,39.6346645527978,1.35694860315576,8.34116139640182,1.33057704025804,WBGene00003102,WBGene00003102,History: N.A.
WBGene00009512,-2.38091445197799,0.0007070228936959,83.3827820537341,80.3251018189743,64.9188471123413,12.2125374284019,14.2991338224031,17.2975015233545,WBGene00009512,WBGene00009512,History: N.A.
WBGene00007454,1.55041427513881,0.0007337928159916,140.389377947614,132.874233850079,112.753787089856,370.446968661524,425.399231216493,329.983105983994,WBGene00007454,WBGene00007454,History: N.A.
WBGene00006722,-1.75318469762594,0.0007356441553542,216.114557567841,186.924769653501,230.291068177463,66.4904815546324,67.9208856564148,53.2230816103216,WBGene00006722,WBGene00006722,History: N.A.
WBGene00007652,-5.3232812534105,0.0007428742483131,36.5863227378629,24.0224603570764,42.3680896943701,0.0,1.19159448520026,1.33057704025804,WBGene00007652,WBGene00007652,History: N.A.
WBGene00020638,2.1269880863813,0.0007919908153882,22.9728073005186,18.7675471539659,17.7672634202197,74.632173173567,90.5611808752197,93.1403928180628,WBGene00020638,WBGene00020638,History: N.A.
WBGene00015814,-1.63837966742923,0.0007943729491766,279.927911180393,294.275139374186,307.51032842688,118.054528474551,76.2620470528166,90.4792387375467,WBGene00015814,WBGene00015814,History: N.A.
WBGene00010783,-1.7548858085373,0.0008073657647882,210.158644564003,211.697931896736,198.856679049382,66.4904815546324,71.4956691120156,45.2396193687734,WBGene00010783,WBGene00010783,History: N.A.
WBGene00009204,-1.76960767723075,0.0008208124344911,188.887526693153,209.44582623826,177.672634202197,52.9209955230748,54.8133463192119,61.2065438518698,WBGene00009204,WBGene00009204,History: N.A.
WBGene00016965,-2.90982704225775,0.0008438381210537,45.0947698862031,48.7956226003115,60.8187093999829,1.35694860315576,5.9579724260013,13.3057704025804,WBGene00016965,WBGene00016965,History: N.A.
WBGene00008611,3.18131290893754,0.0008516340222915,0.850844714834021,6.0056150892691,4.78349399775146,23.068126253648,34.5562400708075,50.5619275298055,WBGene00008611,WBGene00008611,History: N.A.
WBGene00014256,-3.13120352466483,0.00088801602813,39.138856882365,49.5463244864701,45.1015148359424,1.35694860315576,10.7243503668023,2.66115408051608,WBGene00014256,WBGene00014256,History: N.A.
WBGene00271706,-2.59235724521324,0.0008908878501072,59.5591300383815,55.5519395757392,64.2354908269482,13.5694860315576,7.14956691120156,9.31403928180628,WBGene00271706,WBGene00271706,History: N.A.
WBGene00010836,-2.50640858972481,0.000903737030786,65.5150430422197,63.0589584373256,61.5020656853759,9.49864022209035,13.1075393372029,10.6446163220643,WBGene00010836,WBGene00010836,History: N.A.
WBGene00206492,-2.32032679266982,0.0009097898113752,81.6810926240661,68.3138716404361,82.0027542471679,16.2833832378692,14.2991338224031,15.9669244830965,WBGene00206492,WBGene00206492,History: N.A.
WBGene00020563,-2.86060948910595,0.000925477876217,42.5422357417011,60.056150892691,56.7185716876245,2.71389720631153,4.76637794080104,14.6363474428384,WBGene00020563,WBGene00020563,History: N.A.
WBGene00016931,1.48970635803561,0.0009553535883901,129.328396654771,135.877041394713,145.554888788723,374.517814470991,371.777479382481,409.817728399476,WBGene00016931,WBGene00016931,History: N.A.
WBGene00014027,-1.43256179946123,0.0009826723252833,553.049064642114,521.737810880253,537.801396604343,189.972804441807,212.103818365646,194.264247877674,WBGene00014027,WBGene00014027,History: N.A.
WBGene00012303,3.0077538670262,0.0009826723252833,6.80675771867217,3.75350943079319,3.41678142696533,24.4250748568038,39.3226180116086,46.5701964090314,WBGene00012303,WBGene00012303,History: N.A.
WBGene00011965,-2.11549448839222,0.0009971946903297,91.8912292020743,108.101071606844,95.6698799550292,21.7111776504922,23.8318897040052,22.6198096843867,WBGene00011965,WBGene00011965,History: N.A.
WBGene00006750,1.18177268754195,0.0010377500151088,1659.99803864118,1574.22185527466,1584.01986954113,3652.90563969532,3621.25564052359,3651.10339846806,WBGene00006750,WBGene00006750,History: N.A.
WBGene00007187,-1.75512980994994,0.0010468931517668,197.395973841493,195.933192287405,187.922978483093,54.2779441262306,69.1124801416151,47.9007734492894,WBGene00007187,WBGene00007187,History: N.A.
WBGene00017252,1.57424380357644,0.0010558913965626,83.3827820537341,96.8405433144643,105.920224235925,274.103617837464,288.365865418463,292.726948856769,WBGene00017252,WBGene00017252,History: Renamed on 2005-12-13
WBGene00011231,-2.56839013781182,0.0010669079813326,57.8574406087135,69.0645735265947,56.0352154022314,12.2125374284019,13.1075393372029,5.32230816103216,WBGene00011231,WBGene00011231,History: N.A.
WBGene00077770,2.72750219657443,0.001107378002362,8.50844714834022,7.50701886158638,4.1001377123584,51.564046919919,46.4721849228101,33.264426006451,WBGene00077770,WBGene00077770,History: N.A.
WBGene00021451,2.30740420469387,0.0011198521492905,9.35929186317424,13.5126339508555,16.4005508494336,59.7057385388536,72.6872635972158,63.8676979323859,WBGene00021451,WBGene00021451,History: N.A.
WBGene00017738,-1.66449403954783,0.0011277346236134,273.121153461721,260.493554497047,226.190930465105,66.4904815546324,84.6032084492184,87.8180846570307,WBGene00017738,WBGene00017738,History: N.A.
WBGene00014077,-6.03888270260467,0.0011333771146259,14.4643601521784,18.0168452678073,14.3504819932544,0.0,0.0,0.0,WBGene00014077,WBGene00014077,History: N.A.
WBGene00219741,-1.81832485322123,0.0011333771146259,165.0638746778,186.174067767342,168.105646206694,43.4223553009844,40.5142124968088,63.8676979323859,WBGene00219741,WBGene00219741,History: N.A.
WBGene00010919,1.1674042639438,0.0011352294133715,3889.21119150631,3906.65261556955,3782.37703965062,9212.32406682448,8411.46547102863,8382.63535362565,WBGene00010919,WBGene00010919,History: N.A.
WBGene00003664,-5.19410882535555,0.0011501562678733,29.7795650191908,32.2801811048214,32.1177454134741,0.0,1.19159448520026,1.33057704025804,WBGene00003664,WBGene00003664,History: N.A.
WBGene00017138,-1.44111274730522,0.0011837930142281,507.103450041077,477.446399596894,513.200570330193,181.831112822872,183.50555072084,186.280785636126,WBGene00017138,WBGene00017138,History: N.A.
WBGene00020466,-1.61347248216617,0.0011892130977532,282.480445324895,291.272331829552,263.09216987633,104.485042442994,90.5611808752197,78.5040453752244,WBGene00020466,WBGene00020466,History: N.A.
WBGene00010043,-4.55828254287058,0.0011918372570774,35.7354780230289,33.7815848771387,21.8674011325781,1.35694860315576,1.19159448520026,1.33057704025804,WBGene00010043,WBGene00010043,History: N.A.
WBGene00004732,-1.54626569383434,0.0012123350834091,345.442954222613,315.294792186628,347.144992979678,107.198939649305,120.351043005226,117.090779542708,WBGene00004732,WBGene00004732,History: N.A.
WBGene00008747,4.4121383104873,0.0012200919424142,0.0,3.00280754463455,0.0,21.7111776504922,22.6402952188049,19.9586556038706,WBGene00008747,WBGene00008747,History: N.A.
WBGene00019770,-2.68388436552325,0.0012287546768554,77.426869049896,67.5631697542774,45.1015148359424,1.35694860315576,11.9159448520026,15.9669244830965,WBGene00019770,WBGene00019770,History: N.A.
WBGene00014201,6.30530745846432,0.0012374723299563,0.0,0.0,0.0,9.49864022209035,15.4907283076034,7.98346224154824,WBGene00014201,WBGene00014201,"History: Split into ZK1053.7(WBGene00044786). History of WBGene00014201: Split into ""WBGene00044786"" on 2006-03-16"
WBGene00016457,1.8080498965617,0.0012507099567456,34.0337885933609,44.2914112833596,49.8850088336938,149.264346347134,140.608149253631,162.330398911481,WBGene00016457,WBGene00016457,History: N.A.
WBGene00018240,-1.87904140468588,0.0012539187652484,142.091067377282,162.151607410266,178.35599048759,29.8528692694268,42.8974014672093,58.5453897713538,WBGene00018240,WBGene00018240,History: N.A.
WBGene00010812,-1.69493623383953,0.0012539187652484,296.944805477073,226.711969619909,246.691619026897,69.204378760944,69.1124801416151,99.793278019353,WBGene00010812,WBGene00010812,History: N.A.
WBGene00044439,-1.45488438813001,0.0012627040735581,491.788245174064,487.205524116956,495.433306909973,204.89923907652,175.164389324438,158.338667790707,WBGene00044439,WBGene00044439,History: N.A.
WBGene00009713,-2.13052033679956,0.0012665863344888,96.9962974910785,105.848965948368,85.4195356741332,27.1389720631153,21.4487007336047,17.2975015233545,WBGene00009713,WBGene00009713,History: N.A.
WBGene00018241,-2.19523555138402,0.0012791978758973,79.979403194398,88.5828225667193,85.4195356741332,18.9972804441807,16.6823227928036,19.9586556038706,WBGene00018241,WBGene00018241,"History: Split into F40G9.15(WBGene00077531). History of WBGene00018241: Split into ""WBGene00077531"" on 2008-01-15"
WBGene00022236,3.05875001506521,0.0012929493168254,4.25422357417011,6.75631697542774,1.36671257078613,31.2098178725826,35.7478345560078,34.595003046709,WBGene00022236,WBGene00022236,History: N.A.
WBGene00018912,2.59457011077643,0.0012947971230858,5.95591300383815,8.25772074774502,8.20027542471679,44.7793039041402,48.8553738932106,42.5784652882573,WBGene00018912,WBGene00018912,History: N.A.
WBGene00012033,-1.41895386782611,0.0013293924119853,548.794841067944,572.034837252882,532.334546321198,192.686701648118,213.295412850846,211.561749401028,WBGene00012033,WBGene00012033,History: N.A.
WBGene00013426,4.37964581805594,0.0013419250757082,1.70168942966804,1.50140377231728,0.0,16.2833832378692,29.7898621300065,17.2975015233545,WBGene00013426,WBGene00013426,History: N.A.
WBGene00013718,-1.78387711339422,0.0013562546254923,193.992594982157,172.661433816487,176.989277916804,67.8474301577882,44.0889959524096,46.5701964090314,WBGene00013718,WBGene00013718,History: N.A.
WBGene00017462,-2.81998090869277,0.0014220314560929,41.6913910268671,53.2998339172633,49.8850088336938,8.14169161893458,9.53275588160208,2.66115408051608,WBGene00017462,WBGene00017462,History: N.A.
WBGene00014259,-2.5561209524786,0.0014254084735304,58.7082853235475,60.8068527788497,55.3518591168383,14.9264346347134,8.34116139640182,6.6528852012902,WBGene00014259,WBGene00014259,History: N.A.
WBGene00021751,1.73712518466986,0.0014254084735304,49.3489934603732,54.0505358034219,48.5182962629077,184.545010029184,172.781200354038,149.0246285089,WBGene00021751,WBGene00021751,History: N.A.
WBGene00019925,3.08162920974482,0.0014860816722899,0.850844714834021,6.0056150892691,4.78349399775146,25.7820234599595,41.7058069820091,33.264426006451,WBGene00019925,WBGene00019925,History: N.A.
WBGene00021312,1.92123959683285,0.0015132945819698,28.0778755895227,35.282988649456,31.434389128081,93.6294536177477,128.692204401628,137.049435146578,WBGene00021312,WBGene00021312,History: N.A.
WBGene00002264,-2.15731527402719,0.0015318416577138,93.5929186317424,90.8349282251952,79.9526853909887,16.2833832378692,21.4487007336047,21.2892326441286,WBGene00002264,WBGene00002264,History: N.A.
WBGene00016882,1.42879598871517,0.0015368269619776,191.440060837655,160.650203637949,181.772771914556,464.076422279271,492.128522387707,479.007734492894,WBGene00016882,WBGene00016882,History: N.A.
WBGene00022685,1.26279268198825,0.001565490858906,547.093151638276,528.494127855681,527.551052323447,1244.32186909384,1303.60436680908,1295.98203721133,WBGene00022685,WBGene00022685,History: N.A.
WBGene00001645,-2.06367364160406,0.0015722052164456,104.653899924585,93.8377357698297,102.50344280896,23.068126253648,28.5982676448062,19.9586556038706,WBGene00001645,WBGene00001645,History: N.A.
WBGene00012560,-2.22280801652797,0.0015893727498516,85.9353161982362,84.0786112497675,71.0690536808789,17.6403318410249,16.6823227928036,17.2975015233545,WBGene00012560,WBGene00012560,History: N.A.
WBGene00043120,-5.9366617090389,0.0016701443497043,13.6135154373443,14.2633358370141,15.7171945640405,0.0,0.0,0.0,WBGene00043120,WBGene00043120,History: Killed on 2004-10-04; Resurrected on 2010-10-29
WBGene00015267,1.59816207704576,0.0017045196926187,96.9962974910785,84.0786112497675,71.0690536808789,251.035491583816,246.660058436454,262.123676930834,WBGene00015267,WBGene00015267,History: N.A.
WBGene00019529,5.90099005750498,0.0017232264446828,0.0,0.0,0.683356285393066,14.9264346347134,19.0655117632042,14.6363474428384,WBGene00019529,WBGene00019529,History: N.A.
WBGene00010131,-2.28109441576628,0.0017466643907203,74.0234901905599,72.8180829573879,72.435766251665,17.6403318410249,15.4907283076034,11.9751933623224,WBGene00010131,WBGene00010131,History: N.A.
WBGene00000547,1.44523802475617,0.0017942476541329,164.213029962966,142.633358370141,163.322152208943,413.869323962508,423.016042246092,443.082154405927,WBGene00000547,WBGene00000547,History: N.A.
WBGene00022447,2.31106915591738,0.0018243179139836,11.0609812928423,13.5126339508555,11.6170568516821,62.4196357451651,67.9208856564148,49.2313504895475,WBGene00022447,WBGene00022447,History: Renamed on 2018-12-11
WBGene00002253,-1.63835732635544,0.0019226392536404,255.253414450206,272.504784675586,233.707849604429,89.5586078082804,90.5611808752197,63.8676979323859,WBGene00002253,WBGene00002253,History: N.A.
WBGene00012126,-1.79309876199313,0.0019409239102607,155.704582814626,159.89950175179,173.572496489839,42.0654066978287,57.1965352896125,41.2478882479992,WBGene00012126,WBGene00012126,History: N.A.
WBGene00012899,-1.4944157750824,0.0019617777925937,428.825736276347,425.647969451948,369.012394112256,149.264346347134,154.907283076034,129.06597290503,WBGene00012899,WBGene00012899,History: N.A.
WBGene00235269,-3.34601172496839,0.0019758513901817,32.3320991636928,31.5294792186628,41.001377123584,1.35694860315576,2.38318897040052,6.6528852012902,WBGene00235269,WBGene00235269,History: N.A.
WBGene00016423,-4.09637871700842,0.0020017420295184,36.5863227378629,30.7787773325042,21.184044847185,0.0,1.19159448520026,3.99173112077412,WBGene00016423,WBGene00016423,History: N.A.
WBGene00008384,1.64897776930506,0.0020364417404382,61.2608194680495,63.0589584373256,69.7023411100927,225.253468123857,188.271928661641,196.92540195819,WBGene00008384,WBGene00008384,"History: Split into D1081.20(WBGene00304985). History of WBGene00008384: Split into ""WBGene00304985"" on 2019-09-26"
WBGene00008370,-2.60995136262151,0.0020532796013029,57.8574406087135,58.5547471203738,47.8349399775146,8.14169161893458,14.2991338224031,3.99173112077412,WBGene00008370,WBGene00008370,History: N.A.
WBGene00045292,-2.81057469626924,0.0020614376982277,50.1998381752073,37.5350943079319,47.8349399775146,6.78474301577882,7.14956691120156,5.32230816103216,WBGene00045292,WBGene00045292,History: N.A.
WBGene00000898,-1.45602638044542,0.0020990100466292,580.276095516803,562.27571273282,483.816250058291,165.547729585003,224.019763217649,200.917133078964,WBGene00000898,WBGene00000898,History: N.A.
WBGene00004166,-1.37283225785474,0.0021421348714788,713.858715745744,635.093795690208,672.422584826777,255.106337393284,252.618030862455,272.768293252898,WBGene00004166,WBGene00004166,History: Renamed on 2021-02-16; Renamed on 2021-03-11
WBGene00003599,1.93578921157632,0.0021450654935859,32.3320991636928,30.0280754463455,21.8674011325781,93.6294536177477,114.393070579225,111.768471381675,WBGene00003599,WBGene00003599,History: N.A.
WBGene00022344,2.84365066032639,0.0021534174172996,3.40337885933609,4.50421131695183,6.83356285393066,28.495920666271,44.0889959524096,34.595003046709,WBGene00022344,WBGene00022344,History: N.A.
WBGene00006962,-1.32035452373269,0.0021632160155985,886.58019285705,863.307169082434,869.22919501998,359.591379836277,359.861534530478,328.652528943736,WBGene00006962,WBGene00006962,History: N.A.
WBGene00015105,-1.44376328778789,0.0021847475745064,460.306990725206,449.670429809024,451.698504644817,157.406037966069,182.31395623564,159.669244830965,WBGene00015105,WBGene00015105,History: N.A.
WBGene00006830,1.45266552297644,0.0022116944314274,167.616408822302,133.624935736238,159.222014496584,430.152707200377,424.207636731292,404.495420238444,WBGene00006830,WBGene00006830,History: N.A.
WBGene00011811,-2.97371062752836,0.0022295676730189,34.8846333081949,38.2857961940905,47.8349399775146,4.07084580946729,5.9579724260013,5.32230816103216,WBGene00011811,WBGene00011811,"History: Split into T16H12.13(WBGene00194725). History of WBGene00011811: Split into ""WBGene00194725"" on 2009-08-17"
WBGene00012485,-2.63112356133115,0.0022599656718004,48.4981487455392,54.0505358034219,49.8850088336938,10.8555888252461,4.76637794080104,9.31403928180628,WBGene00012485,WBGene00012485,History: N.A.
WBGene00044249,-1.34095619022214,0.0023968715252549,1029.52210494917,935.374550153663,917.064134997495,341.951047995253,430.165609157294,361.916954950187,WBGene00044249,WBGene00044249,History: N.A.
WBGene00001989,-3.77324030462945,0.0024165673751379,28.9287203043567,25.5238641293937,33.4844579842602,1.35694860315576,2.38318897040052,2.66115408051608,WBGene00001989,WBGene00001989,History: N.A.
WBGene00015894,-2.25878522033902,0.0025437568587865,71.4709560460578,75.0701886158638,79.9526853909887,8.14169161893458,22.6402952188049,15.9669244830965,WBGene00015894,WBGene00015894,History: N.A.
CELE12A,1.38874262534116,0.0026430782500324,221.219625856846,193.681086628929,242.591481314538,559.062824500175,582.689703262927,581.462166592764,,,
WBGene00013894,-1.66099251409681,0.0026917192413318,240.789054298028,219.955652644481,202.273460476348,81.4169161893458,59.579724260013,69.1900060934181,WBGene00013894,WBGene00013894,History: N.A.
WBGene00017546,-1.6824441325491,0.0026939839219535,197.395973841493,186.174067767342,196.12325390781,62.4196357451651,57.1965352896125,61.2065438518698,WBGene00017546,WBGene00017546,History: N.A.
WBGene00010332,2.25613230024246,0.0027459553161992,16.1660495818464,10.5098264062209,13.6671257078613,48.8501497136075,78.6452360232171,63.8676979323859,WBGene00010332,WBGene00010332,History: N.A.
WBGene00008133,-1.71836927100657,0.0027595514697273,204.202731560165,169.658626271852,187.922978483093,59.7057385388536,47.6637794080104,63.8676979323859,WBGene00008133,WBGene00008133,History: Renamed on 2013-12-06
WBGene00010079,-3.45706151707076,0.0027987643419891,32.3320991636928,27.7759697878696,39.6346645527978,1.35694860315576,0.0,7.98346224154824,WBGene00010079,WBGene00010079,History: N.A.
WBGene00007606,-1.61465504923397,0.0028110727965623,229.728073005186,229.714777164543,242.591481314538,81.4169161893458,78.6452360232171,69.1900060934181,WBGene00007606,WBGene00007606,History: N.A.
WBGene00219279,-4.44313177297811,0.0028454791916243,34.8846333081949,32.2801811048214,16.4005508494336,0.0,3.57478345560078,0.0,WBGene00219279,WBGene00219279,History: N.A.
WBGene00011875,-1.64237383097098,0.0028556306368357,221.219625856846,216.202143213688,213.207161042637,61.0626871420094,77.4536415380169,69.1900060934181,WBGene00011875,WBGene00011875,"History: Split into Y70G10A.4(WBGene00303019). History of WBGene00011875: Split into ""WBGene00303019"" on 2018-03-06"
WBGene00008417,-1.51438693884564,0.0028974187958536,316.514233918256,318.297599731262,337.578004984175,120.768425680863,108.435098153224,111.768471381675,WBGene00008417,WBGene00008417,History: N.A.
WBGene00021675,-2.05619523585262,0.0029362164129438,96.9962974910785,87.081418794402,89.5196733864916,20.3542290473365,21.4487007336047,23.9503867246447,WBGene00021675,WBGene00021675,History: N.A.
WBGene00006618,-2.67889841667337,0.002956156491496,51.0506828900413,40.5379018525665,72.435766251665,12.2125374284019,11.9159448520026,1.33057704025804,WBGene00006618,WBGene00006618,History: N.A.
WBGene00016116,-2.59493927242644,0.0029759447527925,58.7082853235475,54.0505358034219,44.4181585505493,10.8555888252461,3.57478345560078,11.9751933623224,WBGene00016116,WBGene00016116,History: N.A.
WBGene00001338,-2.16454486275934,0.0030753610870189,74.8743349053939,111.103879151478,93.61981109885,27.1389720631153,9.53275588160208,26.6115408051608,WBGene00001338,WBGene00001338,History: Renamed on 2010-01-29
WBGene00044188,-1.80991181797167,0.0031052844809693,144.643601521784,135.126339508555,144.188176217937,36.6376122852056,45.2805904376099,38.5867341674832,WBGene00044188,WBGene00044188,History: N.A.
WBGene00044312,-2.73560844362559,0.0031073850633257,39.989701597199,46.5435169418356,49.8850088336938,2.71389720631153,9.53275588160208,7.98346224154824,WBGene00044312,WBGene00044312,History: N.A.
WBGene00019282,-1.7613985044799,0.0031227338395341,153.152048670124,181.66985645039,196.12325390781,37.9945608883614,57.1965352896125,61.2065438518698,WBGene00019282,WBGene00019282,History: N.A.
WBGene00002142,-3.2751514936022,0.0032117381493549,31.4812544488588,41.2886037387251,27.3342514157226,2.71389720631153,2.38318897040052,5.32230816103216,WBGene00002142,WBGene00002142,History: N.A.
WBGene00001719,4.19304889922286,0.0032179125007,0.850844714834021,1.50140377231728,0.683356285393066,16.2833832378692,19.0655117632042,19.9586556038706,WBGene00001719,WBGene00001719,History: N.A.
WBGene00017990,-1.86245303786393,0.003236850473271,137.836843803111,126.86861876081,131.887763080862,27.1389720631153,46.4721849228101,34.595003046709,WBGene00017990,WBGene00017990,History: N.A.
WBGene00001411,-1.55228564351712,0.0033140661818998,307.154942055082,314.544090300469,276.759295584192,84.1308133956574,110.818287123624,110.437894341417,WBGene00001411,WBGene00001411,History: N.A.
WBGene00018106,-1.98676451772984,0.0033173347393223,131.880930799273,102.846158403733,92.936454813457,23.068126253648,27.406673159606,31.933848966193,WBGene00018106,WBGene00018106,"History: Split into F36H5.13(WBGene00206519), F36H5.15(WBGene00270291). History of WBGene00018106: Split into ""WBGene00206519"" on 2011-07-20; Split into ""WBGene00270291"" on 2016-07-01"
WBGene00009812,1.47227883707987,0.0033343781114876,161.660495818464,124.616513102334,153.75516421344,362.305277042589,409.908502908889,447.073885526701,WBGene00009812,WBGene00009812,History: N.A.
WBGene00194661,-2.61612525463643,0.0033647096882981,48.4981487455392,51.798430144946,56.0352154022314,1.35694860315576,14.2991338224031,9.31403928180628,WBGene00194661,WBGene00194661,History: N.A.
WBGene00007825,-2.70937582769372,0.0033804956332665,52.7523723197093,41.2886037387251,41.001377123584,5.42779441262306,7.14956691120156,7.98346224154824,WBGene00007825,WBGene00007825,History: N.A.
WBGene00020560,-2.14711105898585,0.0034021176933132,84.2336267685681,72.8180829573879,82.686110532561,13.5694860315576,17.8739172780039,22.6198096843867,WBGene00020560,WBGene00020560,History: N.A.
WBGene00020835,2.41861028735398,0.0034202283838877,8.50844714834022,7.50701886158638,10.9337005662891,42.0654066978287,57.1965352896125,45.2396193687734,WBGene00020835,WBGene00020835,History: N.A.
WBGene00015849,-1.61061642692141,0.0034223933861298,247.5958120167,269.501977130951,288.376352435874,70.5613273640997,112.009881608824,79.8346224154824,WBGene00015849,WBGene00015849,History: N.A.
WBGene00016067,1.38278904059018,0.0034417782295755,191.440060837655,192.179682856611,185.872909626914,499.357085961321,482.595766506105,502.958121217539,WBGene00016067,WBGene00016067,History: N.A.
WBGene00012786,-3.16761677428832,0.0034471569357421,33.1829438785268,43.540709397201,27.3342514157226,2.71389720631153,4.76637794080104,3.99173112077412,WBGene00012786,WBGene00012786,History: N.A.
WBGene00017017,-2.44947013676134,0.0034548112236942,62.1116641828836,57.0533433480565,50.5683651190869,14.9264346347134,8.34116139640182,7.98346224154824,WBGene00017017,WBGene00017017,History: N.A.
WBGene00009005,-2.32249024714045,0.0034548112236942,68.9184219015557,65.3110640958015,58.7686405438037,8.14169161893458,15.4907283076034,14.6363474428384,WBGene00009005,WBGene00009005,History: N.A.
WBGene00008545,-3.95700392550553,0.0034888274566609,28.9287203043567,23.2717584709178,28.0176077011157,1.35694860315576,1.19159448520026,2.66115408051608,WBGene00008545,WBGene00008545,History: N.A.
WBGene00022176,-1.84604523927861,0.0035835624735258,141.240222662448,141.882656483983,129.154337939289,47.4932011104517,41.7058069820091,25.2809637649028,WBGene00022176,WBGene00022176,History: N.A.
WBGene00006606,1.54094353395738,0.0036593516553976,101.250521065249,86.3307169082434,94.3031673842431,295.814795487957,283.599487477662,239.503867246447,WBGene00006606,WBGene00006606,History: N.A.
WBGene00018502,3.9644617855391,0.0036593516553976,0.0,2.25210565847591,1.36671257078613,20.3542290473365,14.2991338224031,23.9503867246447,WBGene00018502,WBGene00018502,History: N.A.
WBGene00015507,1.92381616531589,0.00384839708221,28.0778755895227,25.5238641293937,22.5507574179712,93.6294536177477,107.243503668023,86.4875076167726,WBGene00015507,WBGene00015507,History: N.A.
WBGene00044217,1.14320009164393,0.003988539853582,3502.92769097167,3481.75534800376,3489.21719321699,7863.51715528765,7354.521162656,7920.92512065611,WBGene00044217,WBGene00044217,History: N.A.
WBGene00004278,-2.83274911279976,0.0040143615820325,49.3489934603732,42.7900075110424,35.5345268404394,5.42779441262306,10.7243503668023,1.33057704025804,WBGene00004278,WBGene00004278,History: N.A.
WBGene00015987,1.77175373005061,0.0040513496009414,38.288012167531,34.5322867632973,38.9513082674048,124.83927149033,123.925826460827,133.057704025804,WBGene00015987,WBGene00015987,History: N.A.
WBGene00000787,-1.44792551168705,0.0041803353685874,384.581811104978,394.118490233285,392.24650781562,141.122654728199,140.608149253631,147.694051468642,WBGene00000787,WBGene00000787,History: N.A.
WBGene00011303,1.25660799652754,0.0042219250337291,501.147537037239,522.488512766412,511.150501474013,1263.31914953802,1148.69708373305,1258.72588008411,WBGene00011303,WBGene00011303,History: N.A.
WBGene00001758,5.0678897087406,0.0042530140132853,0.850844714834021,0.750701886158638,0.0,16.2833832378692,22.6402952188049,11.9751933623224,WBGene00001758,WBGene00001758,History: N.A.
WBGene00004364,-2.71746636474615,0.0044007382703161,40.840546312033,37.5350943079319,56.7185716876245,9.49864022209035,8.34116139640182,2.66115408051608,WBGene00004364,WBGene00004364,History: Renamed on 2004-09-23
WBGene00010972,4.51897191587226,0.0044007382703161,0.0,1.50140377231728,0.683356285393066,23.068126253648,16.6823227928036,11.9751933623224,WBGene00010972,WBGene00010972,History: N.A.
WBGene00006353,1.37832065452142,0.0044196771594047,195.694284411825,183.921962108866,185.872909626914,504.784880373944,481.404172020905,482.999465613669,WBGene00006353,WBGene00006353,History: N.A.
