gene_id,gene_name,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_polya_rep1.robustRPKM,him5_adultmale_polya_rep2.robustRPKM,him5_adultmale_polya_rep3.robustRPKM,him5gtsf1_adultmale_polya_rep1.robustRPKM,him5gtsf1_adultmale_polya_rep2.robustRPKM,him5gtsf1_adultmale_polya_rep3.robustRPKM,Input,Suggested Match,History
WBGene00044479,F15E6.10,0.932188978941029,0.0082751134865826,3.99334017413564,2.90011370878793,3.42765012782545,6.97727626073325,6.0383105055263,6.99068030287821,WBGene00044479,WBGene00044479,History: N.A.
WBGene00007112,B0035.13,0.932188978941029,0.0083275745194007,27.7544446738473,41.6357878276499,28.672309441791,21.2707813185161,23.2624827590161,22.9190965844308,WBGene00007112,WBGene00007112,History: N.A.
WBGene00006590,toc-1,0.932188978941029,0.0083440042318304,26.7765956028596,28.543640984255,26.0984124634482,32.1849464963992,36.3167060217269,34.9636468734519,WBGene00006590,WBGene00006590,History: N.A.
WBGene00003991,pfn-3,0.932188978941029,0.0083577557647581,72.7762492420625,61.8217475348626,66.707862802041,55.0761605346262,35.1621853406286,48.3291427242068,WBGene00003991,WBGene00003991,History: N.A.
WBGene00011829,T19A6.4,0.932188978941029,0.0083577557647581,2.99747015540058,3.67347736446471,3.99892514912969,1.57117924686141,1.58882437456199,2.46642267002613,WBGene00011829,WBGene00011829,History: N.A.
WBGene00015413,pdhb-1,0.932188978941029,0.0083585102404158,131.446247270638,130.248659500807,123.864256280715,110.524082012988,102.397535106539,98.4522412768267,WBGene00015413,WBGene00015413,History: N.A.
WBGene00010657,K08D8.3,0.932188978941029,0.0083782973840083,12.0348583183496,14.3404481889324,14.7446202262721,9.69030540718231,7.15248667623073,11.0612966453412,WBGene00010657,WBGene00010657,History: N.A.
WBGene00010225,ttr-31,0.932188978941029,0.0084179371158897,14.2568803326107,16.3732133958999,14.336519230296,10.9497531078007,9.84910462645568,8.39181415369689,WBGene00010225,WBGene00010225,History: N.A.
WBGene00010575,flp-25,0.932188978941029,0.0084814949153954,14.7722437143689,15.0864729515653,13.4164963661686,8.81858055443939,9.44198499993667,10.6274236322857,WBGene00010575,WBGene00010575,History: N.A.
WBGene00007341,C05D12.4,0.932188978941029,0.0085186595336212,2.69326093239856,4.35252010169834,4.00108497907791,2.25875579818167,1.2666870370898,1.92267694271615,WBGene00007341,WBGene00007341,History: N.A.
WBGene00007405,C07A9.9,0.932188978941029,0.0085926185119252,13.1224233467484,9.42155515875966,11.2766128851217,14.4944623722498,21.2275896410285,15.9029454096702,WBGene00007405,WBGene00007405,History: N.A.
WBGene00004975,spe-39,0.932188978941029,0.0086155469684658,19.6563191457148,24.5132314109472,24.2493998455581,28.8052301097429,30.7124072472794,30.4025673402678,WBGene00004975,WBGene00004975,History: N.A.
WBGene00009210,F28C12.6,0.932188978941029,0.0086280173031917,0.394049447395357,0.804863018056876,0.600801595439067,3.09822424521548,2.04010529830092,1.80722589452274,WBGene00009210,WBGene00009210,History: N.A.
WBGene00045399,Y47G6A.33,0.932188978941029,0.0086312395705729,98.4601502970595,101.923253389477,89.7427356467259,84.9285230098468,59.2261997671028,63.201878753627,WBGene00045399,WBGene00045399,History: N.A.
WBGene00011799,T16G1.5,0.932188978941029,0.0086422265429661,1.12627275354849,0.808953231022721,0.968683731776757,1.6045590431139,1.93655769893299,2.46194785406289,WBGene00011799,WBGene00011799,History: N.A.
WBGene00012907,cpt-1,0.932188978941029,0.0086563246842495,111.41374651915,100.026806623289,102.107441629724,121.072678906348,159.88903119984,130.973499201122,WBGene00012907,WBGene00012907,History: N.A.
WBGene00015856,C16C8.19,0.932188978941029,0.0086586927481502,536.899661574408,446.97487943881,448.703315570452,344.143063641028,379.754726057178,390.556102171313,WBGene00015856,WBGene00015856,History: N.A.
WBGene00012610,Y38F1A.8,0.932188978941029,0.008661201269938,3.9111971172699,3.32866210999358,3.72709168174328,5.21073712121278,6.42837215609071,6.06722841584525,WBGene00012610,WBGene00012610,History: N.A.
WBGene00019234,ugt-8,0.932188978941029,0.0087347777079756,15.0171699005212,13.7800797575786,13.1828135539031,8.34858868844829,11.967004221373,8.89389580427484,WBGene00019234,WBGene00019234,History: N.A.
WBGene00013220,ctl-3,0.932188978941029,0.0087806686898955,9.15727132474878,10.6230967866255,11.7693535817651,15.7858623473947,14.053441909747,13.8165878845492,WBGene00013220,WBGene00013220,History: N.A.
WBGene00044605,ttr-36,0.932188978941029,0.0088137034934924,58.3880870152896,69.1347541007282,51.3340149764693,49.4997161975594,36.6582395907606,36.8729626394752,WBGene00044605,WBGene00044605,History: N.A.
WBGene00004808,skr-2,0.932188978941029,0.0088228105739028,143.096202202048,136.855294852981,151.527453520147,188.266999612909,175.625136170697,172.629485189494,WBGene00004808,WBGene00004808,History: N.A.
WBGene00004133,abu-13,0.932188978941029,0.0088794898321868,0.0238379559666849,0.055645776902868,0.0484605238300498,0.624755206235676,0.211569997143769,0.231517759254185,WBGene00004133,WBGene00004133,History: Renamed on 2011-04-12
WBGene00018122,ttbk-2,0.932188978941029,0.0089065063621402,78.7202910156362,65.8193250727202,65.8415778285276,85.7406585274185,91.9057830845048,92.8042825395461,WBGene00018122,WBGene00018122,History: N.A.
WBGene00000509,cka-1,0.932188978941029,0.008944625716739,13.6754113977623,14.5891059595391,13.2509156545089,18.972332958165,18.0737525198496,17.1297492650278,WBGene00000509,WBGene00000509,History: N.A.
WBGene00000190,arf-1.1,0.932188978941029,0.0089450146592211,23.5448604394077,21.3661438545397,20.5659007669527,15.466295711292,17.221061534912,13.3212816926177,WBGene00000190,WBGene00000190,History: Renamed on 2020-09-10
WBGene00004257,pxn-2,0.932188978941029,0.008970699706415,1.12625155551432,1.06413868565841,1.12298104261274,0.697169944747534,0.528881854045878,0.682921686562767,WBGene00004257,WBGene00004257,History: N.A.
WBGene00003970,pek-1,0.932188978941029,0.0089753890092145,10.4624170907388,13.0125936647355,9.26316894695808,12.0227662496233,24.20644840791,16.4245515604518,WBGene00003970,WBGene00003970,History: N.A.
WBGene00020557,T19B4.3,0.932188978941029,0.0089753890092145,135.984545029423,136.054051572665,128.930772616363,118.704744400718,82.3819863662663,92.8134845758542,WBGene00020557,WBGene00020557,History: N.A.
WBGene00194833,F17E9.15,0.932188978941029,0.0089753890092145,2.68207179253011,1.5112406879127,1.41010922980161,3.00562612255609,4.92502816135937,6.78662888660438,WBGene00194833,WBGene00194833,History: N.A.
WBGene00020891,T28C12.4,0.932188978941029,0.0089888760956122,10.5495438870169,13.1637301174953,11.7232472576374,9.11117441688368,9.07379691961911,6.6654213074722,WBGene00020891,WBGene00020891,History: N.A.
WBGene00003497,mup-4,0.932188978941029,0.0090948526131591,10.199737220999,17.6516856335037,15.6375701383551,11.4995034478892,7.92972029015062,8.90961069182207,WBGene00003497,WBGene00003497,History: N.A.
WBGene00007882,C33A12.3,0.932188978941029,0.0091299879758968,22.7207071448564,22.4574230430144,21.3954721208466,30.4353315315662,29.1681758630339,26.6169751968081,WBGene00007882,WBGene00007882,History: N.A.
WBGene00006040,ssp-11,0.932188978941029,0.0093211537182595,214.179947853927,164.584905490035,191.923923943026,259.219324637094,247.444880500721,238.674046690433,WBGene00006040,WBGene00006040,History: N.A.
WBGene00013556,Y75B8A.23,0.932188978941029,0.0093832768025401,162.668537502896,136.68298753073,138.184366950985,212.486546151028,181.180780063392,181.387010737025,WBGene00013556,WBGene00013556,History: N.A.
WBGene00019732,M02D8.6,0.932188978941029,0.0093955219449829,8.64301618743058,5.72553532383266,5.77769089041981,2.28560533424422,4.06968480592297,3.61313002734224,WBGene00019732,WBGene00019732,History: N.A.
WBGene00020674,T22B7.7,0.932188978941029,0.0094239728573296,2.5659760824308,4.11351006508415,3.95944351860232,4.89386878601914,5.73158738853702,7.50636740600221,WBGene00020674,WBGene00020674,History: N.A.
WBGene00001020,dnj-2,0.932188978941029,0.0095662877625998,17.5690521473349,16.7920262868182,16.6538800033033,22.6413602434782,21.5653270859557,21.9547367413415,WBGene00001020,WBGene00001020,History: N.A.
WBGene00007460,C08F11.13,0.932188978941029,0.009592643942131,8.87628946328075,9.44391612883343,6.38317213887053,14.8442353328213,13.8445752607543,9.77413129633713,WBGene00007460,WBGene00007460,History: N.A.
WBGene00018096,clec-207,0.932188978941029,0.0097027043545039,511.751629379308,467.477119460995,463.142542588173,129.209604709454,268.201224935262,276.588394917788,WBGene00018096,WBGene00018096,History: N.A.
WBGene00011997,nlp-51,0.932188978941029,0.0097068398620676,69.5737429166766,62.3668731653524,62.1837123936094,54.7597005795113,44.521274473582,36.9510790520431,WBGene00011997,WBGene00011997,History: N.A.
WBGene00019720,M01H9.4,0.932188978941029,0.009714023975409,8.87565161551823,10.0891279728256,8.55102153367722,12.2578951321488,13.6999022798377,12.5762783743222,WBGene00019720,WBGene00019720,"History: Split into M01H9.10(WBGene00271788). History of WBGene00019720: Split into ""WBGene00271788"" on 2017-09-21"
WBGene00000616,col-39,0.932188978941029,0.0097181659084296,3.67054623216037,0.827618422128621,13.9062798715963,0.480996120530599,0.575862263078916,0.720179569541719,WBGene00000616,WBGene00000616,History: N.A.
WBGene00020620,T20D4.15,0.932188978941029,0.0097804800585255,3.97869646245931,4.47493971731999,3.60299196604754,1.13754933095783,2.14013874998565,2.10772851122993,WBGene00020620,WBGene00020620,History: N.A.
WBGene00003375,mlp-1,0.932188978941029,0.0097909441908123,41.2660192156631,38.6915896741441,37.5298641114447,31.0374476646945,30.9435602471849,27.6316093513347,WBGene00003375,WBGene00003375,History: N.A.
WBGene00009187,F27D4.1,0.932188978941029,0.0098320244905039,214.435089658821,219.374348354457,205.232818367919,275.579852028867,255.686943599916,250.13363815144,WBGene00009187,WBGene00009187,History: N.A.
WBGene00020651,T21D12.12,0.932188978941029,0.0098675727180206,28.3572547869827,29.7203543489932,25.9562482451996,20.3242147131132,19.7606144582008,21.3114771691026,WBGene00020651,WBGene00020651,History: N.A.
WBGene00012809,Y43F8A.2,0.932188978941029,0.0099139412372421,288.14571246402,299.683909214353,278.683125614067,330.412088816232,368.547764589932,361.280186250583,WBGene00012809,WBGene00012809,History: N.A.
WBGene00017582,F18G5.6,0.932188978941029,0.0099139412372421,40.2632284071458,35.1905505189506,37.6747295165707,46.400783675349,53.1571887888066,47.2560371100289,WBGene00017582,WBGene00017582,History: N.A.
WBGene00018340,anmt-2,0.932188978941029,0.0099235849624165,41.3981840896909,47.3540816067459,42.9594713507171,31.7656055542515,37.4097790401441,31.0424304234225,WBGene00018340,WBGene00018340,History: N.A.
WBGene00021273,Y23H5B.2,0.932188978941029,0.0099235849624165,32.9247433841627,32.0958736575745,32.7145341313973,27.664687751699,20.9161689815756,22.3559539794027,WBGene00021273,WBGene00021273,History: N.A.
WBGene00004878,smf-3,0.932188978941029,0.0099309950377205,6.67960512197407,8.02721734632506,5.93455451025309,10.3221688500774,10.1001988365575,8.94344045365746,WBGene00004878,WBGene00004878,History: N.A.
WBGene00011748,T13F2.9,0.932188978941029,0.0099923445773631,1115.37524757841,1149.92411148,1069.1600168177,980.012235731998,821.592345910358,872.031372383222,WBGene00011748,WBGene00011748,History: N.A.
WBGene00018376,F43C9.2,0.932188978941029,0.0100450006794909,28.5826035128819,26.6753112813213,25.1907896198918,19.3221509902669,20.412992242748,20.3180544598424,WBGene00018376,WBGene00018376,History: N.A.
WBGene00011774,ttr-54,0.932188978941029,0.0102355693979521,9.99029275007872,7.59952860991668,7.37605435670374,4.5852782102282,4.99948059010252,5.89994047865066,WBGene00011774,WBGene00011774,History: N.A.
WBGene00016677,C45G9.6,0.932188978941029,0.0102622502181775,15.4041864704883,16.0131543050178,13.8835698927522,13.3828465641518,8.28590386036109,8.91382673982805,WBGene00016677,WBGene00016677,History: N.A.
WBGene00003758,nlp-20,0.932188978941029,0.0102750673386033,33.4003817316065,28.628758541938,27.6728340677019,19.7870386401609,22.5589307999479,21.400693190742,WBGene00003758,WBGene00003758,History: N.A.
WBGene00019512,K08A2.2,0.932188978941029,0.0102890673256585,83.5047741347952,75.0407738838846,75.7062229971035,99.3982903776085,97.85270448562,93.6613956142031,WBGene00019512,WBGene00019512,History: N.A.
WBGene00015894,acdh-2,0.932188978941029,0.0102994302080255,14.0860844127102,26.4794523450958,16.9049371169129,29.5109219126143,30.6596834316012,27.5601150811072,WBGene00015894,WBGene00015894,History: N.A.
WBGene00044790,clec-224,0.932188978941029,0.0103922255323896,2.60695467740825,2.16195599417692,1.53412822622547,0.503441237550664,1.01480757628427,0.444195262669218,WBGene00044790,WBGene00044790,History: N.A.
WBGene00009879,F49C12.10,0.932188978941029,0.0104060775043416,2.41931572973143,1.80719794656731,1.18038282547631,0.456526420238705,0.906606238680454,0.469935054380183,WBGene00009879,WBGene00009879,History: N.A.
WBGene00006376,syp-2,0.932188978941029,0.0104623785281515,29.4705129917929,31.8787746837116,27.1144761789503,36.0356287163961,44.4397178154178,37.9406849609092,WBGene00006376,WBGene00006376,History: N.A.
WBGene00019381,K04C2.3,0.932188978941029,0.0105509032350691,49.6230744714813,48.3153841044699,52.4651608275218,73.7872541098423,61.0429076949718,62.0121336568899,WBGene00019381,WBGene00019381,History: N.A.
WBGene00003818,nsf-1,0.932188978941029,0.0105999355112615,32.6363450236958,37.7638597457553,38.2550673745936,45.0234403693671,46.5123996797486,44.7273444024386,WBGene00003818,WBGene00003818,History: N.A.
WBGene00017822,clec-216,0.932188978941029,0.0106115617075048,3.32106068354042,1.29207807732796,2.41926315840205,2.61119278242593,6.44095293493155,8.60123554077667,WBGene00017822,WBGene00017822,History: N.A.
WBGene00012909,spds-1,0.932188978941029,0.010706062830618,11.2495054932184,13.2560054609112,12.0653284499456,10.1246790667749,7.23617129102839,8.29688412933381,WBGene00012909,WBGene00012909,History: N.A.
WBGene00004267,rab-3,0.932188978941029,0.0108144256662022,43.0564483302699,43.2467118413786,43.3678293725597,44.0948781825806,80.7512158331294,67.9699743726773,WBGene00004267,WBGene00004267,History: N.A.
WBGene00015167,B0403.3,0.932188978941029,0.0108144256662022,6.26257157467622,10.8556489099407,7.90977536569621,11.6030031757699,13.8497550534785,12.8805631241829,WBGene00015167,WBGene00015167,History: N.A.
WBGene00022245,acp-6,0.932188978941029,0.0108144256662022,408.11006638548,568.523590650687,440.164851508243,421.52754478646,258.155671009844,268.007791744574,WBGene00022245,WBGene00022245,History: N.A.
WBGene00008874,F15H10.7,0.932188978941029,0.0108434247138145,10.6069568908152,11.9030208108305,11.3631795146698,13.7549601338867,16.0226052149275,14.6662093195295,WBGene00008874,WBGene00008874,History: N.A.
WBGene00012753,Y41C4A.6,0.932188978941029,0.0108717017054289,16.2800875167413,14.224653754218,14.6990722286622,10.1067245952154,9.68656991072341,9.81468785773272,WBGene00012753,WBGene00012753,History: N.A.
WBGene00015783,C15B12.1,0.932188978941029,0.0108873552398104,14.3036377959372,16.0764179869108,14.4380700626001,11.4545375229077,8.75064587380838,11.6480478282572,WBGene00015783,WBGene00015783,History: N.A.
WBGene00045338,M01B2.13,0.932188978941029,0.010889677431546,1.94154316883901,1.96793430239181,1.5580227853752,3.74940502091928,3.67814522229468,3.14275913989917,WBGene00045338,WBGene00045338,History: N.A.
WBGene00000698,col-124,0.932188978941029,0.0109224672603985,1089.70387682122,1102.80354759261,1048.47143341824,894.755336045733,823.388077896357,508.051826221068,WBGene00000698,WBGene00000698,History: N.A.
WBGene00003409,mrp-3,0.932188978941029,0.0109458071992702,5.2240684679884,6.98282581164131,6.8522968382333,3.52353724857474,4.52668646535847,5.0674749149877,WBGene00003409,WBGene00003409,History: N.A.
WBGene00006810,unc-78,0.932188978941029,0.0110000716223792,14.5156189344725,14.6605504197158,14.9447496797171,12.0996826844101,11.1358282225297,10.9514782691862,WBGene00006810,WBGene00006810,History: N.A.
WBGene00000789,cpz-2,0.932188978941029,0.0110064726606711,111.893414375161,103.673899559636,104.988222105804,92.1196758076298,81.8455287352247,85.599892066617,WBGene00000789,WBGene00000789,History: N.A.
WBGene00003249,mig-18,0.932188978941029,0.0110143629000805,4.13823453637837,3.39693223981325,4.11389128412245,1.52554333512685,2.51133293981718,2.1592313287012,WBGene00003249,WBGene00003249,History: N.A.
WBGene00021865,fbxa-66,0.932188978941029,0.0110305435550477,0.35582793037933,0.12459324317091,0.144673544356269,0.746055080693122,0.842158495124222,0.844764204897709,WBGene00021865,WBGene00021865,History: N.A.
WBGene00017673,icmt-1,0.932188978941029,0.0110514924148713,40.5075521817838,51.3922913845466,38.9304749942154,135.597488093751,74.6227814248529,70.9184027560416,WBGene00017673,WBGene00017673,History: Renamed on 2015-04-29
WBGene00269379,C30B5.17,0.932188978941029,0.0111260724652893,23.5714307051283,23.5977576659311,21.1435092142137,28.7358581324531,29.9068968024602,30.7861296489994,WBGene00269379,WBGene00269379,History: N.A.
WBGene00012555,npp-25,0.932188978941029,0.0111269666933507,23.2163868344695,25.5034476571649,29.6137581137152,32.4037364767423,36.2725738543777,36.3520546738952,WBGene00012555,WBGene00012555,History: N.A.
WBGene00007777,C27D8.1,0.932188978941029,0.0112809503133219,404.033111466844,346.359929562223,345.602632631046,437.468163788492,486.969867708579,449.981231130606,WBGene00007777,WBGene00007777,History: N.A.
WBGene00017441,F13H8.8,0.932188978941029,0.0113892889492097,34.5333919518077,37.9791032379121,33.8586979576402,44.8143388095086,44.5154051358445,43.31913957923,WBGene00017441,WBGene00017441,History: N.A.
WBGene00009471,F36D3.5,0.932188978941029,0.0116582322449812,21.1252117008837,27.5510802334854,24.0053297611968,29.8848011387557,33.3116019073235,31.3377820403185,WBGene00009471,WBGene00009471,History: N.A.
WBGene00017600,ttr-10,0.932188978941029,0.0117659211750406,21.1705468353689,20.5913125786851,19.2909821218469,13.5629174376933,15.6579858739803,15.4035541361348,WBGene00017600,WBGene00017600,History: N.A.
WBGene00009434,F35E12.10,0.932188978941029,0.0118036016705851,27.339828594823,27.6382120495305,29.6217480686142,16.9468228348614,22.2853284256886,23.2195276964167,WBGene00009434,WBGene00009434,History: N.A.
WBGene00018085,ttr-20,0.932188978941029,0.0118318106016948,9.91120023122671,8.89848554124993,8.52441683963546,3.75648464282213,6.08990438735046,5.92363352025663,WBGene00018085,WBGene00018085,History: N.A.
WBGene00020992,W03F8.2,0.932188978941029,0.0118398013898683,40.3077773826816,43.2023077321952,38.2397217385527,34.9372572764007,30.6824387304132,29.0265854442496,WBGene00020992,WBGene00020992,History: N.A.
WBGene00001461,flp-18,0.932188978941029,0.0118822956645178,74.2293198664731,59.2256456062829,59.4279940815001,51.0527424503487,47.531483645018,48.6794278818153,WBGene00001461,WBGene00001461,History: N.A.
WBGene00007386,C06H2.2,0.932188978941029,0.0118997099671419,38.5113563240648,39.6630189678942,34.2809556643855,29.0254692446503,30.6744877210418,28.8943390161244,WBGene00007386,WBGene00007386,History: N.A.
WBGene00006584,tni-1,0.932188978941029,0.011905512251222,14.4293034254364,16.3969197859519,18.1076536192941,13.5741697384489,10.3904149466002,9.17824892888862,WBGene00006584,WBGene00006584,History: N.A.
WBGene00007365,C06B3.6,0.932188978941029,0.0120081143039478,99.3274115144866,108.075331992617,79.60269930529,134.897923248357,122.346878241775,121.345801953101,WBGene00007365,WBGene00007365,History: N.A.
WBGene00018744,F53B3.6,0.932188978941029,0.0120177540545432,2.62966131752459,3.46645308311218,2.95595515610635,1.97838854708008,1.46441674804946,1.66925883818884,WBGene00018744,WBGene00018744,History: N.A.
WBGene00011894,ttr-23,0.932188978941029,0.0120494628259173,9.89165151282192,6.47231726119974,5.17956019315845,12.5694339748913,11.3065176422319,13.181209679156,WBGene00011894,WBGene00011894,History: N.A.
WBGene00003647,nhr-57,0.932188978941029,0.0120728933656197,10.1308932463378,12.4813636354265,10.488316011677,15.832544653956,19.9503062618134,12.8558409955046,WBGene00003647,WBGene00003647,History: N.A.
WBTransposon00000428,WBTransposon00000428,0.932188978941029,0.0121898655395778,5.25074564488711,7.19764628061363,7.06633095381925,5.17873577505608,4.12950951639021,3.93634902640395,,,
WBGene00000988,dhs-25,0.932188978941029,0.0123222768581606,29.714285588067,35.2196272856355,35.7838808755773,43.979875682282,43.809417700471,42.2866670826425,WBGene00000988,WBGene00000988,History: N.A.
WBGene00022951,C30E1.9,0.932188978941029,0.0123222768581606,55.0930094916416,70.3011653721961,57.8280339853881,39.9227805290574,50.098063913351,47.3345251316423,WBGene00022951,WBGene00022951,History: N.A.
WBGene00019717,trx-3,0.932188978941029,0.0124279252554465,1.29844572845896,1.22683633520054,0.942724647286266,2.00940307770322,2.68287069250669,3.73650288654332,WBGene00019717,WBGene00019717,History: N.A.
WBGene00269336,F28A10.11,0.932188978941029,0.0124951056703385,5.32495492649023,5.92603945296517,3.90209887433236,2.07715222466424,1.70969276411283,2.4054302783528,WBGene00269336,WBGene00269336,History: N.A.
WBGene00021020,W04B5.3,0.932188978941029,0.0125966699788449,41.2411716448808,36.9619949747426,45.4765889700295,44.7342416516969,83.7922336428868,57.4473585603731,WBGene00021020,WBGene00021020,History: N.A.
WBGene00000179,aqp-11,0.932188978941029,0.0125983511771043,37.5547153193649,36.5554102830179,36.8954224894816,28.2734311771208,28.9317500210298,30.0426837852045,WBGene00000179,WBGene00000179,History: N.A.
WBGene00011232,pck-2,0.932188978941029,0.0125983511771043,368.006734343114,399.349031750138,376.881816725298,469.283566857588,448.142946534589,456.313464678913,WBGene00011232,WBGene00011232,History: N.A.
WBGene00001448,flp-5,0.932188978941029,0.0126094035956181,67.8522001123927,57.6561340285307,57.0917974415926,45.4501143717548,46.1711330837896,47.9155226219186,WBGene00001448,WBGene00001448,History: N.A.
WBGene00001632,gly-7,0.932188978941029,0.0126139534890485,64.0553416053065,64.5489726357536,68.3423382926454,77.4940237292379,80.168766836685,80.9287231265036,WBGene00001632,WBGene00001632,History: N.A.
WBGene00015381,C03B1.13,0.932188978941029,0.0126483841695888,10.4890166588485,10.2720207147573,9.11443329444494,12.1565530648496,14.5740206239553,13.7380845442961,WBGene00015381,WBGene00015381,History: N.A.
WBGene00000903,daf-7,0.932188978941029,0.0129659181931322,9.9235932477711,11.7673229929894,11.3209443716137,7.77478327800462,7.99028082128897,8.51579280361664,WBGene00000903,WBGene00000903,History: N.A.
WBGene00000993,dhs-30,0.932188978941029,0.012974311514083,23.0377396679015,24.3257512350474,20.0054248953895,33.8813369727251,27.948836560304,28.6613004716523,WBGene00000993,WBGene00000993,History: N.A.
WBGene00018549,F47C12.6,0.932188978941029,0.012974311514083,22.4484449681631,19.1564619290797,19.3736746355351,20.8693591267896,39.0539135951487,41.4791467564266,WBGene00018549,WBGene00018549,History: N.A.
WBGene00018400,F43H9.4,0.932188978941029,0.0130277910685119,7.38792707591245,12.1552409093927,8.41427209043851,6.25201731784092,5.61780990046994,5.47510120209845,WBGene00018400,WBGene00018400,History: N.A.
WBGene00018127,F36H12.14,0.932188978941029,0.0130553400172877,56.4994216939879,53.0894561458301,53.3743778064847,68.1854495114189,68.8443050712494,64.7134501888405,WBGene00018127,WBGene00018127,History: N.A.
WBGene00012124,T28D6.4,0.932188978941029,0.0130685392603559,2.69518450453443,3.1136325662686,2.97715282432518,2.06143349899924,2.03407164757105,1.92907258834859,WBGene00012124,WBGene00012124,History: N.A.
WBGene00018214,F39H12.3,0.932188978941029,0.0131099591433942,26.0940482278176,25.262555129952,26.690999867553,19.6382639135432,19.9360092880868,19.8000873288305,WBGene00018214,WBGene00018214,History: N.A.
WBGene00018811,pmt-2,0.932188978941029,0.0131216728311343,194.34661444513,304.819770515711,235.225212107574,211.828452352225,145.430178246324,136.991342929943,WBGene00018811,WBGene00018811,History: N.A.
WBGene00018954,F56C9.11,0.932188978941029,0.0132464586944087,20.7797593205473,19.1474688881365,21.0290967301723,28.3289987854708,26.6485093872953,25.030310703123,WBGene00018954,WBGene00018954,History: N.A.
WBGene00017866,stn-2,0.932188978941029,0.0135054541712573,3.622975291135,4.68168550096753,4.81368338494495,2.92996177144935,1.55671721825992,3.01601765715546,WBGene00017866,WBGene00017866,History: N.A.
WBGene00000915,daf-21,0.932188978941029,0.013694845646678,1139.70474771375,953.302667301646,994.207370378094,1211.10295951386,1485.82889344283,1260.33427258792,WBGene00000915,WBGene00000915,History: Renamed on 2017-08-01
WBGene00016183,C28F5.1,0.932188978941029,0.0137984865565392,13.4436536469716,12.3773696504719,11.1186441289271,8.84125007626729,6.58755089519391,7.83941182145074,WBGene00016183,WBGene00016183,History: N.A.
WBGene00269433,T16G12.12,0.932188978941029,0.0138398745411531,6.65063690729504,6.55978100797271,5.80796271659312,8.54328715480893,11.9161828092149,11.7256159722554,WBGene00269433,WBGene00269433,History: N.A.
WBGene00022776,perm-3,0.932188978941029,0.0140479848150762,78.9433325190261,69.5807209387511,70.9519024467666,93.7449418366395,88.41359393699,92.4147359132187,WBGene00022776,WBGene00022776,History: Renamed on 2012-12-11
WBGene00007153,clec-41,0.932188978941029,0.0141407345526241,44.3317689088857,47.7084327647425,52.6770403092156,41.1857478630628,35.3552598393809,37.0206949891705,WBGene00007153,WBGene00007153,History: N.A.
WBGene00009812,suca-1,0.932188978941029,0.0141621775484547,65.9018117476889,81.6509534401388,80.9028362603077,65.5542692524947,52.2664299910909,55.4611800395065,WBGene00009812,WBGene00009812,History: N.A.
WBGene00003757,nlp-19,0.932188978941029,0.0142048923839597,6.36358079362261,4.4564189686421,5.60586649937904,2.22372546632401,1.95235883385787,2.59424362278264,WBGene00003757,WBGene00003757,History: N.A.
WBGene00020058,R13D11.4,0.932188978941029,0.0142048923839597,17.8422781940353,17.1790206976908,14.9607820796632,11.8222699308675,12.0607674337959,12.1123679233643,WBGene00020058,WBGene00020058,"History: Split into R13D11.11(WBGene00206411). History of WBGene00020058: Split into ""WBGene00206411"" on 2011-02-24"
WBGene00015518,C06E1.1,0.932188978941029,0.0142830369134839,33.4154215288559,32.3659973018734,27.2878486401089,39.6660501288863,40.5522371614715,42.7397129140754,WBGene00015518,WBGene00015518,History: N.A.
WBGene00009804,F47B8.3,0.932188978941029,0.0142960268487955,3.61965146059267,3.00425933869722,2.9842568544095,4.89083594917502,6.0285156128036,4.73067954742717,WBGene00009804,WBGene00009804,History: N.A.
WBGene00045195,F53F4.17,0.932188978941029,0.0143009273991791,25.9042733316153,19.3036464752797,20.2542962098776,14.204888736397,11.7902189317391,12.6868224226456,WBGene00045195,WBGene00045195,History: N.A.
WBGene00010715,K09C8.2,0.932188978941029,0.0143277441043348,53.6593501433459,44.7779683741427,40.3478815513455,31.2099998937518,36.2694832870963,35.4938967210697,WBGene00010715,WBGene00010715,History: N.A.
WBGene00008792,F14D7.5,0.932188978941029,0.0143719868873032,1.98618774860281,1.65586705055622,1.58625879701954,0.44618439777375,0.0,0.15309642548308,WBGene00008792,WBGene00008792,History: N.A.
WBGene00019727,zig-12,0.932188978941029,0.0144616298744343,157.254233692929,162.233073107831,152.77526284022,143.100951477761,107.919994273489,107.499824582576,WBGene00019727,WBGene00019727,History: N.A.
WBGene00001859,hil-8,0.932188978941029,0.0144941307183642,2.82511562146505,3.75219473656039,2.90461610832023,1.97444858688917,1.47304957517531,1.92731388969255,WBGene00001859,WBGene00001859,History: N.A.
WBGene00002232,kpc-1,0.932188978941029,0.0145173940733621,23.7449918019409,23.004099453113,23.6880067180676,36.4229652555438,28.2786904210421,27.6480234165679,WBGene00002232,WBGene00002232,History: N.A.
WBGene00003928,pas-7,0.932188978941029,0.0145173940733621,171.507340694787,150.610455884664,167.008106127334,195.641513422632,204.474724296008,199.003283784411,WBGene00003928,WBGene00003928,History: N.A.
WBGene00004317,rbg-1,0.932188978941029,0.0145173940733621,6.84168183716776,6.3847933812217,6.87768779515886,8.04128890411977,9.03552013469361,9.35077600471166,WBGene00004317,WBGene00004317,History: N.A.
