# Note: In the following rows commas have been replaced with semicolons to work better with r
# CSR-1 targets (Claycomb et al.; 2009)
chr,start,end,name,score,strand,Input,Suggested Match,History
chrV,14420036.0,14422605,C15H11.4,3616,-,C15H11.4,WBGene00000985,Sequence name for WBGene00000985(dhs-22). History: N.A.
chrV,19934730.0,19946591,Y60A3A.10,3617,-,Y60A3A.10,WBGene00000987,Sequence name for WBGene00000987(dhs-24). History: N.A.
chrV,16747536.0,16788393,T25E12.4,3618,+,T25E12.4,WBGene00012019,Sequence name for WBGene00012019(dkf-2). History: N.A.
chrV,14445270.0,14447279,F23B12.5,3619,-,F23B12.5,WBGene00009082,Sequence name for WBGene00009082(dlat-1). History: N.A.
chrV,6707036.0,6709086,W02F12.5,3620,-,W02F12.5,WBGene00020950,Sequence name for WBGene00020950(dlst-1). History: N.A.
chrV,5503016.0,5504840,T05C3.5,3621,-,T05C3.5,WBGene00001037,Sequence name for WBGene00001037(dnj-19). History: Renamed on 2005-12-16
chrV,20729918.0,20744308,B0035.2,3622,-,B0035.2,WBGene00001020,Sequence name for WBGene00001020(dnj-2). History: N.A.
chrV,8461008.0,8462173,T23B12.7,3623,-,T23B12.7,WBGene00001040,Sequence name for WBGene00001040(dnj-22). History: N.A.
chrV,20729916.0,20744308,W07A8.3,3624,-,W07A8.3,WBGene00001043,Sequence name for WBGene00001043(dnj-25). History: N.A.
chrV,6511529.0,6513331,F46E10.9,3625,-,F46E10.9,WBGene00001073,Sequence name for WBGene00001073(dpy-11). History: N.A.
chrV,17936733.0,17949002,Y59A8B.1,3626,-,Y59A8B.1,WBGene00001080,Sequence name for WBGene00001080(dpy-21). History: N.A.
chrV,12191295.0,12192158,ZK863.6,3627,+,ZK863.6,WBGene00001088,Sequence name for WBGene00001088(dpy-30). History: N.A.
chrV,9731933.0,9734003,F40F9.7,3628,+,F40F9.7,WBGene00009584,Sequence name for WBGene00009584(drap-1). History: N.A.
chrV,11554783.0,11558108,F38B7.5,3629,+,F38B7.5,WBGene00001110,Sequence name for WBGene00001110(duo-1). History: N.A.
chrV,11237419.0,11239305,T19B10.6,3630,-,T19B10.6,WBGene00011834,Sequence name for WBGene00011834(dvc-1). History: N.A.
chrV,17921757.0,17924164,E01B7.2,3631,+,E01B7.2,WBGene00008442,Public name for WBGene00008442. History: N.A.
chrV,13126391.0,13129982,B0365.3,3632,-,B0365.3,WBGene00001137,Sequence name for WBGene00001137(eat-6). History: N.A.
chrV,18043540.0,18052295,Y59A8B.7,3633,+,Y59A8B.7,WBGene00013344,Sequence name for WBGene00013344(ebp-1). History: N.A.
chrV,13491053.0,13497358,T10G3.5,3634,-,T10G3.5,WBGene00011696,Sequence name for WBGene00011696(eea-1). History: N.A.
chrV,10965699.0,10967912,F17C11.9,3635,+,F17C11.9,WBGene00008920,Sequence name for WBGene00008920(eef-1G). History: N.A.
chrV,16958565.0,16965657,Y102A5C.18,3636,-,Y102A5C.18,WBGene00001161,Sequence name for WBGene00001161(efl-1). History: N.A.
chrV,9550619.0,9556005,F25B3.1,3637,+,F25B3.1,WBGene00009098,Sequence name for WBGene00009098(ehbp-1). History: N.A.
chrV,12953982.0,12955214,T16G1.11,3638,+,T16G1.11,WBGene00001233,Sequence name for WBGene00001233(eif-3.K). History: N.A.
chrV,12179483.0,12181393,ZK863.3,3639,-,ZK863.3,WBGene00014123,Sequence name for WBGene00014123(elpc-3). History: N.A.
chrV,18860258.0,18872938,Y80D3A.2,3640,-,Y80D3A.2,WBGene00001258,"Sequence name for WBGene00001258(emb-4). History: Renamed on 2006-10-16. Public name for Dead gene WBGene00013582. History of WBGene00013582: Merged into ""WBGene00001258"" on 2006-10-16"
chrV,10896636.0,10897126,F32D8.6,3641,-,F32D8.6,WBGene00001303,Sequence name for WBGene00001303(sec-61.G). History: Renamed on 2019-05-20
chrV,6434143.0,6435614,T05H4.6,3642,+,T05H4.6,WBGene00020269,Sequence name for WBGene00020269(erfa-1). History: Renamed on 2013-11-11
chrV,11110430.0,11113052,H19N07.1,3643,-,H19N07.1,WBGene00010405,Sequence name for WBGene00010405(erfa-3). History: N.A.
chrV,1008801.0,1018359,R09A1.1,3644,+,R09A1.1,WBGene00019971,Sequence name for WBGene00019971(ergo-1). History: N.A.
chrV,20838831.0,20842012,F31D4.1,3645,+,F31D4.1,WBGene00009289,Sequence name for WBGene00009289(exos-7). History: N.A.
chrV,7196896.0,7198419,F09G2.2,3646,+,F09G2.2,WBGene00017311,Public name for WBGene00017311. History: N.A.
chrV,7188404.0,7193222,F09G2.8,3647,-,F09G2.8,WBGene00017316,Public name for WBGene00017316. History: N.A.
chrV,12041587.0,12045316,F10C2.4,3648,+,F10C2.4,WBGene00008645,Public name for WBGene00008645. History: N.A.
chrV,12045410.0,12048613,F10C2.5,3649,+,F10C2.5,WBGene00008646,Public name for WBGene00008646. History: N.A.
chrV,9513829.0,9517550,F11A3.2,3650,+,F11A3.2,WBGene00008670,Sequence name for WBGene00008670(eif-2Bdelta). History: N.A.
chrV,18749550.0,18750663,F11D11.12,3651,-,F11D11.12,WBGene00045362,Public name for WBGene00045362. History: N.A.
chrV,16401868.0,16405249,F13A7.14,3652,+,F13A7.14,WBGene00045357,Public name for WBGene00045357. History: N.A.
chrV,14291765.0,14293697,F14D7.2,3653,-,F14D7.2,WBGene00008789,Public name for WBGene00008789. History: N.A.
chrV,16057301.0,16058872,F14H3.6,3654,-,F14H3.6,WBGene00008825,Public name for WBGene00008825. History: N.A.
chrV,6107810.0,6114839,F17A9.2,3655,+,F17A9.2,WBGene00017534,Sequence name for WBGene00017534(cwf-19L1). History: N.A.
chrV,10961813.0,10965520,F17C11.10,3656,-,F17C11.10,WBGene00008921,Sequence name for WBGene00008921(ctf-4). History: N.A.
chrV,10956801.0,10958804,F17C11.7,3657,-,F17C11.7,WBGene00008918,Sequence name for WBGene00008918(pigt-1). History: N.A.
chrV,7581453.0,7587579,F19F10.11,3658,-,F19F10.11,WBGene00017607,Public name for WBGene00017607. History: N.A.
chrV,7575744.0,7581512,F19F10.12,3659,+,F19F10.12,WBGene00017608,Sequence name for WBGene00017608(ints-9). History: N.A.
chrV,7571925.0,7575655,F19F10.9,3660,-,F19F10.9,WBGene00017605,Sequence name for WBGene00017605(snu-66). History: Renamed on 2021-04-19
chrV,2127531.0,2130063,F22F7.1,3661,+,F22F7.1,WBGene00017719,Sequence name for WBGene00017719(ldp-1). History: N.A.
chrV,14449681.0,14452959,F23B12.7,3662,+,F23B12.7,WBGene00009084,Public name for WBGene00009084. History: N.A.
chrV,5678581.0,5682617,F25B4.5,3663,-,F25B4.5,WBGene00017768,Sequence name for WBGene00017768(prp-39). History: N.A.
chrV,5685709.0,5687365,F25B4.7,3664,-,F25B4.7,WBGene00017770,Public name for WBGene00017770. History: N.A.
chrV,8564280.0,8565153,F25G6.8,3665,-,F25G6.8,WBGene00017799,Public name for WBGene00017799. History: N.A.
chrV,8565261.0,8569998,F25G6.9,3666,-,F25G6.9,WBGene00017800,Public name for WBGene00017800. History: N.A.
chrV,20580964.0,20590309,F26F2.7,3667,+,F26F2.7,WBGene00009172,Public name for WBGene00009172. History: N.A.
chrV,4975470.0,4977485,F26G5.1,3668,+,F26G5.1,WBGene00017843,Public name for WBGene00017843. History: N.A.
chrV,12450787.0,12453792,F28C1.1,3669,+,F28C1.1,WBGene00009200,Public name for WBGene00009200. History: N.A.
chrV,15574089.0,15575384,F28F8.5,3670,-,F28F8.5,WBGene00009223,Sequence name for WBGene00009223(mdt-28). History: N.A.
chrV,15577676.0,15578499,F28F8.9,3671,-,F28F8.9,WBGene00044188,Public name for WBGene00044188. History: N.A.
chrV,6038889.0,6040565,F29G9.1,3672,+,F29G9.1,WBGene00017930,Public name for WBGene00017930. History: N.A.
chrV,6018976.0,6026116,F29G9.2,3673,+,F29G9.2,WBGene00017931,Sequence name for WBGene00017931(picc-1). History: N.A.
chrV,20841541.0,20845515,F31D4.2,3674,-,F31D4.2,WBGene00009290,Public name for WBGene00009290. History: N.A.
chrV,4369336.0,4371351,F32D1.5,3675,-,F32D1.5,WBGene00017984,Sequence name for WBGene00017984(gmpr-1). History: N.A.
chrV,10893629.0,10894748,F32D8.14,3676,-,F32D8.14,WBGene00009336,Public name for WBGene00009336. History: N.A.
chrV,10891318.0,10893541,F32D8.4,3677,-,F32D8.4,WBGene00009329,Public name for WBGene00009329. History: N.A.
chrV,296598.0,300009,F33E11.2,3678,+,F33E11.2,WBGene00018010,Public name for WBGene00018010. History: N.A.
chrV,300027.0,304716,F33E11.3,3679,-,F33E11.3,WBGene00018011,Public name for WBGene00018011. History: N.A.
chrV,16499330.0,16502856,F36D3.1,3680,+,F36D3.1,WBGene00009469,Public name for WBGene00009469. History: N.A.
chrV,9419270.0,9423867,F36D4.5,3681,-,F36D4.5,WBGene00018090,Public name for WBGene00018090. History: N.A.
chrV,8023236.0,8024903,F43H9.3,3682,-,F43H9.3,WBGene00018399,Public name for WBGene00018399. History: N.A.
chrV,5772808.0,5776934,F44E7.4,3683,-,F44E7.4,WBGene00018426,Public name for WBGene00018426. History: N.A.
chrV,5778800.0,5780905,F44E7.5,3684,-,F44E7.5,WBGene00018427,Public name for WBGene00018427. History: N.A.
chrV,5791210.0,5792056,F44E7.9,3685,+,F44E7.9,WBGene00018431,Public name for WBGene00018431. History: N.A.
chrV,8513540.0,8518636,F45F2.10,3686,-,F45F2.10,WBGene00018482,Public name for WBGene00018482. History: N.A.
chrV,8518902.0,8520741,F45F2.11,3687,-,F45F2.11,WBGene00018483,Public name for WBGene00018483. History: N.A.
chrV,9779525.0,9783040,F46B6.5,3688,-,F46B6.5,WBGene00009770,Public name for WBGene00009770. History: N.A.
chrV,9783141.0,9786844,F46B6.6,3689,-,F46B6.6,WBGene00009771,Public name for WBGene00009771. History: N.A.
chrV,11323943.0,11326948,F47G9.1,3690,-,F47G9.1,WBGene00009829,Sequence name for WBGene00009829(tmed-10). History: N.A.
chrV,10999405.0,11000773,F53B7.3,3691,-,F53B7.3,WBGene00009966,Sequence name for WBGene00009966(isy-1). History: N.A.
chrV,13784089.0,13787698,F53C11.4,3692,-,F53C11.4,WBGene00009974,Public name for WBGene00009974. History: N.A.
chrV,13787534.0,13796223,F53C11.5,3693,+,F53C11.5,WBGene00009975,Public name for WBGene00009975. History: N.A.
chrV,2601689.0,2603063,F53E10.6,3694,-,F53E10.6,WBGene00018762,Public name for WBGene00018762. History: N.A.
chrV,15652414.0,15659048,F53E4.1,3695,-,F53E4.1,WBGene00009978,Public name for WBGene00009978. History: N.A.
chrV,13406903.0,13408250,F53F1.2,3696,+,F53F1.2,WBGene00009980,Public name for WBGene00009980. History: N.A.
chrV,13622092.0,13624513,F53F4.11,3697,-,F53F4.11,WBGene00009993,Public name for WBGene00009993. History: N.A.
chrV,13626019.0,13627479,F53F4.12,3698,+,F53F4.12,WBGene00009994,Public name for WBGene00009994. History: N.A.
chrV,13627558.0,13629825,F53F4.14,3699,+,F53F4.14,WBGene00009996,Sequence name for WBGene00009996(sde-2). History: N.A.
chrV,13621372.0,13621810,F53F4.16,3700,-,F53F4.16,WBGene00023419,Public name for WBGene00023419. History: N.A.
chrV,20700527.0,20704006,F53F8.5,3701,-,F53F8.5,WBGene00010002,Public name for WBGene00010002. History: N.A.
chrV,20397213.0,20408322,F53H2.3,3702,-,F53H2.3,WBGene00010006,Public name for WBGene00010006. History: N.A.
chrV,11763119.0,11764360,F55A11.1,3703,-,F55A11.1,WBGene00010075,Public name for WBGene00010075. History: N.A.
chrV,11784304.0,11787424,F55A11.7,3704,-,F55A11.7,WBGene00010080,Public name for WBGene00010080. History: N.A.
chrV,104829.0,105964,F56E10.1,3705,+,F56E10.1,WBGene00018975,Sequence name for WBGene00018975(picd-1). History: N.A.
chrV,13669334.0,13671936,F58G11.3,3706,-,F58G11.3,WBGene00010281,Sequence name for WBGene00010281(mip-2). History: Renamed on 2021-12-09
chrV,11933603.0,11935036,F58H1.3,3707,+,F58H1.3,WBGene00010286,"Public name for WBGene00010286. History: Split into F58H1.8(WBGene00138720). History of WBGene00010286: Split into ""WBGene00138720"" on 2008-09-25"
chrV,19898131.0,19907405,Y60A3A.13,3708,-,Y60A3A.13,WBGene00013361,Sequence name for WBGene00013361(fars-2). History: Renamed on 2010-01-29
chrV,20201618.0,20202788,Y113G7B.7,3709,+,Y113G7B.7,WBGene00013758,Sequence name for WBGene00013758(fbxa-114). History: N.A.
chrV,15867676.0,15869161,T06C12.4,3710,+,T06C12.4,WBGene00011513,Sequence name for WBGene00011513(fbxa-197). History: N.A.
chrV,16917171.0,16918454,Y102A5C.1,3711,-,Y102A5C.1,WBGene00013610,Sequence name for WBGene00013610(fbxa-206). History: N.A.
chrV,18125346.0,18127177,Y37H2A.5,3712,+,Y37H2A.5,WBGene00012565,Sequence name for WBGene00012565(fbxa-210). History: N.A.
chrV,20425269.0,20431306,F48F5.5,3713,+,F48F5.5,WBGene00001406,"Sequence name for WBGene00001406(fce-2). History: Split into F48F5.8(WBGene00303059). History of WBGene00001406: Split into ""WBGene00303059"" on 2018-03-02"
chrV,15000633.0,15001959,T01C3.7,3714,-,T01C3.7,WBGene00001423,Sequence name for WBGene00001423(fib-1). History: N.A.
chrV,4340922.0,4346036,F32D1.1,3715,-,F32D1.1,WBGene00017981,Sequence name for WBGene00017981(figl-1). History: N.A.
chrV,4371427.0,4373797,F32D1.9,3716,+,F32D1.9,WBGene00017988,Sequence name for WBGene00017988(fipp-1). History: N.A.
chrV,20846130.0,20847879,F31D4.3,3717,+,F31D4.3,WBGene00001431,Sequence name for WBGene00001431(fkb-6). History: N.A.
chrV,14447635.0,14449576,F23B12.6,3718,+,F23B12.6,WBGene00006465,"Sequence name for WBGene00006465(fntb-1). History: Renamed on 2008-09-10; Renamed on 2016-08-02. Public name for Dead gene WBGene00009083. History of WBGene00009083: Merged into ""WBGene00006465"" on 2005-04-20"
chrV,20199262.0,20200610,Y113G7B.5,3719,+,Y113G7B.5,WBGene00001482,Sequence name for WBGene00001482(fog-2). History: N.A.
chrV,20075994.0,20087692,Y113G7A.8,3720,-,Y113G7A.8,WBGene00001485,Sequence name for WBGene00001485(fre-1). History: N.A.
chrV,20196937.0,20198209,Y113G7B.4,3721,+,Y113G7B.4,WBGene00013756,Sequence name for WBGene00013756(ftr-1). History: N.A.
chrV,6431307.0,6433481,T05H4.14,3722,-,T05H4.14,WBGene00001513,Sequence name for WBGene00001513(gad-1). History: N.A.
chrV,8947776.0,8956272,T19A5.2,3723,+,T19A5.2,WBGene00001526,Sequence name for WBGene00001526(gck-1). History: N.A.
chrV,6788432.0,6792648,ZC404.9,3724,-,ZC404.9,WBGene00022603,Sequence name for WBGene00022603(gck-2). History: N.A.
chrV,17954094.0,17966899,Y59A8B.23,3725,-,Y59A8B.23,WBGene00013355,Sequence name for WBGene00013355(gck-3). History: N.A.
chrV,7226356.0,7230830,C05C8.4,3726,-,C05C8.4,WBGene00001563,Sequence name for WBGene00001563(gei-6). History: N.A.
chrV,4338862.0,4341296,D2063.3,3727,-,D2063.3,WBGene00017062,Sequence name for WBGene00017062(glrx-3). History: N.A.
chrV,11282551.0,11286024,C03E10.4,3728,+,C03E10.4,WBGene00001645,Sequence name for WBGene00001645(gly-20). History: N.A.
chrV,19881350.0,19895319,Y116F11B.12,3729,-,Y116F11B.12,WBGene00001629,Sequence name for WBGene00001629(gly-4). History: N.A.
chrV,1815850.0,1821322,Y46H3A.6,3730,-,Y46H3A.6,WBGene00001632,Sequence name for WBGene00001632(gly-7). History: N.A.
chrV,6606433.0,6611146,F44C4.4,3731,-,F44C4.4,WBGene00002148,Sequence name for WBGene00002148(gon-14). History: Renamed on 2006-03-22
chrV,10682401.0,10686485,F29F11.6,3732,+,F29F11.6,WBGene00001747,Sequence name for WBGene00001747(gsp-1). History: N.A.
chrV,13497689.0,13498806,T10G3.6,3733,+,T10G3.6,WBGene00001808,Sequence name for WBGene00001808(gut-2). History: N.A.
chrV,16745084.0,16746240,T25E12.5,3734,-,T25E12.5,WBGene00012020,Sequence name for WBGene00012020(gyg-2). History: N.A.
chrV,911808.0,916461,H24K24.3,3735,+,H24K24.3,WBGene00019240,Sequence name for WBGene00019240(adh-5). History: N.A.
chrV,904950.0,911607,H24K24.4,3736,+,H24K24.4,WBGene00019241,Sequence name for WBGene00019241(trm-2A). History: N.A.
chrV,687684.0,690007,H25P19.1,3737,+,H25P19.1,WBGene00019244,Public name for WBGene00019244. History: N.A.
chrV,10602436.0,10605558,H27A22.1,3738,+,H27A22.1,WBGene00010418,Public name for WBGene00010418. History: N.A.
chrV,13646871.0,13648385,H37A05.4,3739,-,H37A05.4,WBGene00044200,Public name for WBGene00044200. History: N.A.
chrV,4195601.0,4199376,H43I07.3,3740,+,H43I07.3,WBGene00019276,Sequence name for WBGene00019276(algn-5). History: N.A.
chrV,15760427.0,15766157,F57A10.3,3741,-,F57A10.3,WBGene00001813,Sequence name for WBGene00001813(haf-3). History: N.A.
chrV,6594176.0,6599189,ZK1055.1,3742,+,ZK1055.1,WBGene00001829,Sequence name for WBGene00001829(hcp-1). History: N.A.
chrV,9645815.0,9650285,T06E4.1,3743,+,T06E4.1,WBGene00001830,Sequence name for WBGene00001830(hcp-2). History: N.A.
chrV,14525371.0,14527398,C53A5.3,3744,+,C53A5.3,WBGene00001834,Sequence name for WBGene00001834(hda-1). History: N.A.
chrV,4754298.0,4755459,C18G1.5,3745,+,C18G1.5,WBGene00001855,Sequence name for WBGene00001855(hil-4). History: Renamed on 2010-11-12
chrV,13176694.0,13180173,T09E8.2,3746,+,T09E8.2,WBGene00001874,Sequence name for WBGene00001874(him-17). History: N.A.
chrV,14090798.0,14092417,D1086.4,3747,+,D1086.4,WBGene00001864,"Sequence name for WBGene00001864(him-5). History: N.A.. Public name for Dead gene WBGene00008391. History of WBGene00008391: Merged into ""WBGene00001864"" on 2008-08-22"
chrV,12659687.0,12660313,W05B10.1,3748,-,W05B10.1,WBGene00012276,Sequence name for WBGene00012276(his-74). History: N.A.
chrV,5682703.0,5684573,F25B4.6,3749,-,F25B4.6,WBGene00017769,Sequence name for WBGene00017769(hmgs-1). History: Renamed on 2005-03-17
chrV,11845857.0,11852146,R13H4.4,3750,+,R13H4.4,WBGene00001978,Sequence name for WBGene00001978(hmp-1). History: N.A.
chrV,13961250.0,13961962,R10D12.12,3751,-,R10D12.12,WBGene00011193,Sequence name for WBGene00011193(algn-13). History: Renamed on 2015-04-29
chrV,6436590.0,6437868,T05H4.5,3752,+,T05H4.5,WBGene00020268,Sequence name for WBGene00020268(hpo-19). History: N.A.
chrV,13823035.0,13825211,F55B12.4,3753,+,F55B12.4,WBGene00010089,Sequence name for WBGene00010089(hpo-31). History: N.A.
chrV,10212922.0,10216685,ZK856.12,3754,+,ZK856.12,WBGene00014113,Sequence name for WBGene00014113(hpo-40). History: N.A.
chrV,7234905.0,7237112,C05C8.6,3755,-,C05C8.6,WBGene00015463,Sequence name for WBGene00015463(hpo-9). History: N.A.
chrV,4823917.0,4826746,C37H5.8,3756,-,C37H5.8,WBGene00002010,Sequence name for WBGene00002010(hsp-6). History: N.A.
chrV,9386129.0,9400044,F36D4.3,3757,+,F36D4.3,WBGene00002036,Sequence name for WBGene00002036(hum-2). History: N.A.
chrV,6588.0,7822,B0348.6,3758,-,B0348.6,WBGene00002061,Sequence name for WBGene00002061(ife-3). History: N.A.
chrV,11239656.0,11241762,T19B10.7,3759,+,T19B10.7,WBGene00002072,Sequence name for WBGene00002072(ima-1). History: N.A.
chrV,16789307.0,16792750,W06H3.1,3760,+,W06H3.1,WBGene00012315,Sequence name for WBGene00012315(immt-2). History: N.A.
chrV,13002326.0,13006973,F15B9.4,3761,+,F15B9.4,WBGene00008848,Sequence name for WBGene00008848(inft-2). History: N.A.
chrV,12697131.0,12704256,K10C8.3,3762,+,K10C8.3,WBGene00010736,Sequence name for WBGene00010736(istr-1). History: N.A.
chrV,6047878.0,6051244,R01B10.5,3763,-,R01B10.5,WBGene00019807,Sequence name for WBGene00019807(jamp-1). History: N.A.
chrV,12398738.0,12400838,K01D12.6,3764,-,K01D12.6,WBGene00010465,"Sequence name for WBGene00010465(miga-1). History: Split into ""WBGene00303067"" on 2018-03-02"
chrV,4689312.0,4691601,K03B4.1,3765,+,K03B4.1,WBGene00019353,Public name for WBGene00019353. History: N.A.
chrV,4687977.0,4689221,K03B4.2,3766,+,K03B4.2,WBGene00019354,Public name for WBGene00019354. History: N.A.
chrV,9328948.0,9331291,K07B1.4,3767,+,K07B1.4,WBGene00019464,Public name for WBGene00019464. History: N.A.
chrV,9345087.0,9346938,K07B1.7,3768,-,K07B1.7,WBGene00019467,Public name for WBGene00019467. History: N.A.
chrV,10343006.0,10345465,K07C5.3,3769,+,K07C5.3,WBGene00010626,Public name for WBGene00010626. History: N.A.
chrV,10350447.0,10352957,K07C5.4,3770,-,K07C5.4,WBGene00010627,Sequence name for WBGene00010627(nol-56). History: N.A.
chrV,10353562.0,10355801,K07C5.6,3771,-,K07C5.6,WBGene00010629,Sequence name for WBGene00010629(sluh-7). History: N.A.
chrV,15144046.0,15146414,K08F9.4,3772,+,K08F9.4,WBGene00010687,Public name for WBGene00010687. History: N.A.
chrV,1868898.0,1870549,T10B5.6,3773,+,T10B5.6,WBGene00020392,Sequence name for WBGene00020392(knl-3). History: N.A.
chrV,12032236.0,12040854,F10C2.2,3774,-,F10C2.2,WBGene00002241,Sequence name for WBGene00002241(kup-1). History: N.A.
chrV,13043694.0,13046369,W07G4.4,3775,+,W07G4.4,WBGene00002250,"Sequence name for WBGene00002250(lap-2). History: N.A.. Public name for Dead gene WBGene00012338. History of WBGene00012338: Merged into ""WBGene00002250"" on 2011-06-16"
chrV,7820556.0,7821457,ZK742.5,3776,+,ZK742.5,WBGene00002256,Sequence name for WBGene00002256(lbp-4). History: N.A.
chrV,2068447.0,2069142,Y40B10A.1,3777,+,Y40B10A.1,WBGene00021486,Sequence name for WBGene00021486(lbp-9). History: N.A.
chrV,10011847.0,10023212,K08H10.1,3778,+,K08H10.1,WBGene00002263,Sequence name for WBGene00002263(lea-1). History: N.A.
chrV,7972903.0,7977754,F26D11.11,3779,-,F26D11.11,WBGene00002632,Sequence name for WBGene00002632(let-413). History: N.A.
chrV,5826815.0,5832844,F26F12.7,3780,+,F26F12.7,WBGene00002637,Sequence name for WBGene00002637(let-418). History: N.A.
chrV,13661246.0,13664224,F58G11.1,3781,+,F58G11.1,WBGene00010279,Sequence name for WBGene00010279(letm-1). History: N.A.
chrV,10814092.0,10816697,C29A12.3,3782,+,C29A12.3,WBGene00002985,Sequence name for WBGene00002985(lig-1). History: N.A.
chrV,3704981.0,3712845,T27C4.4,3783,+,T27C4.4,WBGene00003025,"Sequence name for WBGene00003025(lin-40). History: Renamed on 2007-03-01. Public name for Dead gene WBGene00001219. History of WBGene00001219: Merged into ""WBGene00003025"" on 2007-03-01"
chrV,8417589.0,8438438,F52E1.13,3784,-,F52E1.13,WBGene00018700,Sequence name for WBGene00018700(lmd-3). History: Renamed on 2014-08-08
chrV,13650292.0,13654117,H37A05.1,3785,-,H37A05.1,WBGene00010425,Sequence name for WBGene00010425(lpin-1). History: N.A.
chrV,9846126.0,9859939,R07B5.9,3786,-,R07B5.9,WBGene00045419,"Sequence name for WBGene00045419(lsy-12). History: Renamed on 2010-05-21. Public name for Dead gene WBGene00011086. History of WBGene00011086: Merged into ""WBGene00045419"" on 2008-04-09"
chrV,17348639.0,17350151,F47H4.1,3787,-,F47H4.1,WBGene00009834,Sequence name for WBGene00009834(lsy-27). History: N.A.
chrV,5940006.0,5943346,M03F8.3,3788,+,M03F8.3,WBGene00019762,Sequence name for WBGene00019762(syf-3). History: Renamed on 2005-03-17; Renamed on 2021-03-11
chrV,11113895.0,11118802,H19N07.2,3789,+,H19N07.2,WBGene00010406,Sequence name for WBGene00010406(math-33). History: N.A.
chrV,11119791.0,11122561,H19N07.4,3790,-,H19N07.4,WBGene00010408,Sequence name for WBGene00010408(mboa-2). History: N.A.
chrV,15056701.0,15059584,C25D7.6,3791,-,C25D7.6,WBGene00003155,Sequence name for WBGene00003155(mcm-3). History: N.A.
chrV,4347149.0,4349761,F32D1.10,3792,+,F32D1.10,WBGene00003159,Sequence name for WBGene00003159(mcm-7). History: N.A.
chrV,9541757.0,9544202,C50F4.11,3793,-,C50F4.11,WBGene00003160,Sequence name for WBGene00003160(mdf-1). History: Renamed on 2013-11-19
chrV,6515266.0,6516511,F46E10.10,3794,-,F46E10.10,WBGene00018491,Sequence name for WBGene00018491(mdh-1). History: N.A.
chrV,20250784.0,20267209,Y113G7B.18,3795,-,Y113G7B.18,WBGene00007017,Sequence name for WBGene00007017(mdt-17). History: N.A.
chrV,9209436.0,9212322,T18H9.6,3796,-,T18H9.6,WBGene00007023,Sequence name for WBGene00007023(mdt-27). History: N.A.
chrV,7058527.0,7059601,Y57E12AL.5,3797,-,Y57E12AL.5,WBGene00003164,Sequence name for WBGene00003164(mdt-6). History: N.A.
chrV,5618300.0,5619442,M03E7.5,3798,-,M03E7.5,WBGene00019757,Sequence name for WBGene00019757(memb-2). History: Renamed on 2010-03-26
chrV,13433039.0,13437533,Y2H9A.1,3799,-,Y2H9A.1,WBGene00003222,Sequence name for WBGene00003222(mes-4). History: N.A.
chrV,10576488.0,10578682,T21C9.1,3800,-,T21C9.1,WBGene00011890,Sequence name for WBGene00011890(mics-1). History: N.A.
chrV,5514329.0,5520447,C24G6.3,3801,+,C24G6.3,WBGene00016060,Sequence name for WBGene00016060(mms-19). History: N.A.
chrV,8355967.0,8358168,F38E1.7,3802,+,F38E1.7,WBGene00003395,Sequence name for WBGene00003395(mom-2). History: N.A.
chrV,11825869.0,11827048,D2023.5,3803,-,D2023.5,WBGene00008409,Sequence name for WBGene00008409(mpst-1). History: N.A.
chrV,6256006.0,6267174,K08B12.5,3804,-,K08B12.5,WBGene00006437,Sequence name for WBGene00006437(mrck-1). History: Renamed on 2008-07-18
chrV,10733908.0,10736824,ZC302.1,3805,-,ZC302.1,WBGene00003405,Sequence name for WBGene00003405(mre-11). History: N.A.
chrV,19674812.0,19693014,Y43F8C.12,3806,+,Y43F8C.12,WBGene00003413,Sequence name for WBGene00003413(mrp-7). History: N.A.
chrV,1821575.0,1823095,Y46H3A.7,3807,+,Y46H3A.7,WBGene00044344,Sequence name for WBGene00044344(mrpl-39). History: N.A.
chrV,8467244.0,8468811,T23B12.2,3808,+,T23B12.2,WBGene00020717,Sequence name for WBGene00020717(mrpl-4). History: N.A.
chrV,12493220.0,12494605,W04D2.5,3809,-,W04D2.5,WBGene00012244,Sequence name for WBGene00012244(mrps-11). History: N.A.
chrV,20838046.0,20838737,T03D8.2,3810,+,T03D8.2,WBGene00011391,Sequence name for WBGene00011391(mrps-12). History: N.A.
chrV,8465595.0,8467135,T23B12.3,3811,+,T23B12.3,WBGene00020718,Sequence name for WBGene00020718(mrps-2). History: N.A.
chrV,18981289.0,18986100,Y39B6A.39,3812,+,Y39B6A.39,WBGene00012697,Sequence name for WBGene00012697(mrps-35). History: N.A.
chrV,12563465.0,12565767,E02A10.1,3813,+,E02A10.1,WBGene00008452,Sequence name for WBGene00008452(mrps-5). History: N.A.
chrV,3743562.0,3749420,Y39H10A.3,3814,+,Y39H10A.3,WBGene00003479,Sequence name for WBGene00003479(mtm-9). History: N.A.
chrV,5658690.0,5660690,C14C11.6,3815,-,C14C11.6,WBGene00003507,Sequence name for WBGene00003507(mut-14). History: N.A.
chrV,15002534.0,15005038,T01C3.8,3816,+,T01C3.8,WBGene00011323,Sequence name for WBGene00011323(mut-15). History: Renamed on 2013-10-16
chrV,7081525.0,7084873,VC5.4,3817,-,VC5.4,WBGene00007029,Sequence name for WBGene00007029(mys-1). History: N.A.
