WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00001043,dnj-25,M08110_2.00,EFL-1,WBGene00001043,WBGene00001043,History: N.A.
WBGene00001103,dsl-1,M08110_2.00,EFL-1,WBGene00001103,WBGene00001103,History: N.A.
WBGene00001161,efl-1,M08110_2.00,EFL-1,WBGene00001161,WBGene00001161,History: N.A.
WBGene00001232,eif-3.I,M08110_2.00,EFL-1,WBGene00001232,WBGene00001232,History: N.A.
WBGene00001309,emr-1,M08110_2.00,EFL-1,WBGene00001309,WBGene00001309,History: N.A.
WBGene00001736,grl-27,M08110_2.00,EFL-1,WBGene00001736,WBGene00001736,History: N.A.
WBGene00001748,gsp-2,M08110_2.00,EFL-1,WBGene00001748,WBGene00001748,History: N.A.
WBGene00002203,kin-20,M08110_2.00,EFL-1,WBGene00002203,WBGene00002203,History: N.A.
WBGene00002223,klp-12,M08110_2.00,EFL-1,WBGene00002223,WBGene00002223,"History: Split into T01G1.4(WBGene00044025). History of WBGene00002223: Split into ""WBGene00044025"" on 2004-12-14"
WBGene00003040,lin-59,M08110_2.00,EFL-1,WBGene00003040,WBGene00003040,History: N.A.
WBGene00003080,lsm-6,M08110_2.00,EFL-1,WBGene00003080,WBGene00003080,History: N.A.
WBGene00003638,nhr-48,M08110_2.00,EFL-1,WBGene00003638,WBGene00003638,History: N.A.
WBGene00003668,nhr-78,M08110_2.00,EFL-1,WBGene00003668,WBGene00003668,History: N.A.
WBGene00003704,nhr-114,M08110_2.00,EFL-1,WBGene00003704,WBGene00003704,History: N.A.
WBGene00003755,nlp-17,M08110_2.00,EFL-1,WBGene00003755,WBGene00003755,History: N.A.
WBGene00004090,eif-2Bgamma,M08110_2.00,EFL-1,WBGene00004090,WBGene00004090,History: Renamed on 2018-07-02
WBGene00004812,skr-6,M08110_2.00,EFL-1,WBGene00004812,WBGene00004812,History: N.A.
WBGene00004919,snr-6,M08110_2.00,EFL-1,WBGene00004919,WBGene00004919,History: N.A.
WBGene00004946,sop-3,M08110_2.00,EFL-1,WBGene00004946,WBGene00004946,History: N.A.
WBGene00005002,spp-17,M08110_2.00,EFL-1,WBGene00005002,WBGene00005002,History: N.A.
WBGene00005110,srd-32,M08110_2.00,EFL-1,WBGene00005110,WBGene00005110,History: N.A.
WBGene00005365,srh-149,M08110_2.00,EFL-1,WBGene00005365,WBGene00005365,History: N.A.
WBGene00005370,srh-154,M08110_2.00,EFL-1,WBGene00005370,WBGene00005370,History: N.A.
WBGene00005386,srh-170,M08110_2.00,EFL-1,WBGene00005386,WBGene00005386,History: N.A.
WBGene00005435,srh-227,M08110_2.00,EFL-1,WBGene00005435,WBGene00005435,History: N.A.
WBGene00005688,sru-25,M08110_2.00,EFL-1,WBGene00005688,WBGene00005688,History: N.A.
WBGene00005708,sru-45,M08110_2.00,EFL-1,WBGene00005708,WBGene00005708,History: N.A.
WBGene00005823,srw-76,M08110_2.00,EFL-1,WBGene00005823,WBGene00005823,History: N.A.
WBGene00005898,srx-7,M08110_2.00,EFL-1,WBGene00005898,WBGene00005898,History: N.A.
WBGene00005912,srx-21,M08110_2.00,EFL-1,WBGene00005912,WBGene00005912,History: N.A.
WBGene00006104,str-39,M08110_2.00,EFL-1,WBGene00006104,WBGene00006104,History: N.A.
WBGene00006129,str-67,M08110_2.00,EFL-1,WBGene00006129,WBGene00006129,History: N.A.
WBGene00006151,str-93,M08110_2.00,EFL-1,WBGene00006151,WBGene00006151,History: N.A.
WBGene00006170,str-119,M08110_2.00,EFL-1,WBGene00006170,WBGene00006170,History: N.A.
WBGene00006171,str-120,M08110_2.00,EFL-1,WBGene00006171,WBGene00006171,History: N.A.
WBGene00006324,sup-17,M08110_2.00,EFL-1,WBGene00006324,WBGene00006324,History: N.A.
WBGene00006399,tag-4,M08110_2.00,EFL-1,WBGene00006399,WBGene00006399,History: N.A.
WBGene00006445,tag-68,M08110_2.00,EFL-1,WBGene00006445,WBGene00006445,History: N.A.
WBGene00006679,twk-26,M08110_2.00,EFL-1,WBGene00006679,WBGene00006679,History: N.A.
WBGene00006966,xtr-2,M08110_2.00,EFL-1,WBGene00006966,WBGene00006966,History: N.A.
WBGene00007068,cTel55X.1,M08110_2.00,EFL-1,WBGene00007068,WBGene00007068,History: Renamed on 2007-07-19
WBGene00007239,C01G10.14,M08110_2.00,EFL-1,WBGene00007239,WBGene00007239,"History: Split into C01G10.19(WBGene00077584). History of WBGene00007239: Split into ""WBGene00077584"" on 2008-02-06"
WBGene00007297,C04F12.1,M08110_2.00,EFL-1,WBGene00007297,WBGene00007297,History: N.A.
WBGene00007960,C35D6.3,M08110_2.00,EFL-1,WBGene00007960,WBGene00007960,History: N.A.
WBGene00008070,C43D7.8,M08110_2.00,EFL-1,WBGene00008070,WBGene00008070,History: N.A.
WBGene00008071,fbxb-64,M08110_2.00,EFL-1,WBGene00008071,WBGene00008071,History: N.A.
WBGene00008393,D1086.6,M08110_2.00,EFL-1,WBGene00008393,WBGene00008393,"History: Split into D1086.10(WBGene00044080). History of WBGene00008393: Split into ""WBGene00044080"" on 2005-01-11"
WBGene00008442,E01B7.2,M08110_2.00,EFL-1,WBGene00008442,WBGene00008442,History: N.A.
WBGene00008782,sdz-14,M08110_2.00,EFL-1,WBGene00008782,WBGene00008782,History: N.A.
WBGene00008834,F14H8.4,M08110_2.00,EFL-1,WBGene00008834,WBGene00008834,History: N.A.
WBGene00008955,F19D8.2,M08110_2.00,EFL-1,WBGene00008955,WBGene00008955,History: N.A.
WBGene00009409,F35E2.1,M08110_2.00,EFL-1,WBGene00009409,WBGene00009409,History: N.A.
WBGene00009568,srbc-26,M08110_2.00,EFL-1,WBGene00009568,WBGene00009568,History: N.A.
WBGene00009615,oac-25,M08110_2.00,EFL-1,WBGene00009615,WBGene00009615,History: N.A.
WBGene00009637,nspc-13,M08110_2.00,EFL-1,WBGene00009637,WBGene00009637,History: N.A.
WBGene00010055,F54D5.12,M08110_2.00,EFL-1,WBGene00010055,WBGene00010055,History: N.A.
WBGene00010059,F54E4.3,M08110_2.00,EFL-1,WBGene00010059,WBGene00010059,History: Renamed on 2017-04-28
WBGene00010212,fbxa-192,M08110_2.00,EFL-1,WBGene00010212,WBGene00010212,History: N.A.
WBGene00010528,K03D3.2,M08110_2.00,EFL-1,WBGene00010528,WBGene00010528,History: N.A.
WBGene00010581,K05C4.4,M08110_2.00,EFL-1,WBGene00010581,WBGene00010581,History: N.A.
WBGene00010595,haao-1,M08110_2.00,EFL-1,WBGene00010595,WBGene00010595,History: N.A.
WBGene00010662,K08E3.2,M08110_2.00,EFL-1,WBGene00010662,WBGene00010662,History: N.A.
WBGene00011001,R04B5.1,M08110_2.00,EFL-1,WBGene00011001,WBGene00011001,History: N.A.
WBGene00011300,R107.5,M08110_2.00,EFL-1,WBGene00011300,WBGene00011300,History: N.A.
WBGene00011803,T16G12.1,M08110_2.00,EFL-1,WBGene00011803,WBGene00011803,History: N.A.
WBGene00011805,T16G12.4,M08110_2.00,EFL-1,WBGene00011805,WBGene00011805,History: N.A.
WBGene00011850,T20B3.1,M08110_2.00,EFL-1,WBGene00011850,WBGene00011850,History: N.A.
WBGene00011856,T20D3.2,M08110_2.00,EFL-1,WBGene00011856,WBGene00011856,History: N.A.
WBGene00011942,T23D5.3,M08110_2.00,EFL-1,WBGene00011942,WBGene00011942,History: N.A.
WBGene00012155,VW02B12L.2,M08110_2.00,EFL-1,WBGene00012155,WBGene00012155,History: N.A.
WBGene00012156,ebp-2,M08110_2.00,EFL-1,WBGene00012156,WBGene00012156,History: N.A.
WBGene00012239,W04A8.4,M08110_2.00,EFL-1,WBGene00012239,WBGene00012239,History: N.A.
WBGene00012240,W04A8.5,M08110_2.00,EFL-1,WBGene00012240,WBGene00012240,History: N.A.
WBGene00012333,sre-43,M08110_2.00,EFL-1,WBGene00012333,WBGene00012333,History: N.A.
WBGene00012375,mecr-1,M08110_2.00,EFL-1,WBGene00012375,WBGene00012375,History: N.A.
WBGene00012455,Y17D7C.1,M08110_2.00,EFL-1,WBGene00012455,WBGene00012455,"History: Split into Y17D7C.6(WBGene00194680). History of WBGene00012455: Split into ""WBGene00194680"" on 2009-06-15"
WBGene00012574,fbxa-213,M08110_2.00,EFL-1,WBGene00012574,WBGene00012574,History: N.A.
WBGene00012798,Y43F4A.3,M08110_2.00,EFL-1,WBGene00012798,WBGene00012798,History: N.A.
WBGene00012840,grsp-1,M08110_2.00,EFL-1,WBGene00012840,WBGene00012840,History: N.A.
WBGene00012866,afmd-2,M08110_2.00,EFL-1,WBGene00012866,WBGene00012866,History: N.A.
WBGene00012943,bed-2,M08110_2.00,EFL-1,WBGene00012943,WBGene00012943,History: N.A.
WBGene00012946,Y47H9B.2,M08110_2.00,EFL-1,WBGene00012946,WBGene00012946,History: N.A.
WBGene00012958,Y47H10A.2,M08110_2.00,EFL-1,WBGene00012958,WBGene00012958,History: N.A.
WBGene00012960,Y47H10A.4,M08110_2.00,EFL-1,WBGene00012960,WBGene00012960,History: N.A.
WBGene00013008,clec-146,M08110_2.00,EFL-1,WBGene00013008,WBGene00013008,History: N.A.
WBGene00013096,mcd-1,M08110_2.00,EFL-1,WBGene00013096,WBGene00013096,History: N.A.
WBGene00013154,Y53F4B.7,M08110_2.00,EFL-1,WBGene00013154,WBGene00013154,History: N.A.
WBGene00013160,Y53F4B.13,M08110_2.00,EFL-1,WBGene00013160,WBGene00013160,History: N.A.
WBGene00013421,fbxa-220,M08110_2.00,EFL-1,WBGene00013421,WBGene00013421,History: N.A.
WBGene00013544,Y75B8A.7,M08110_2.00,EFL-1,WBGene00013544,WBGene00013544,History: N.A.
WBGene00013635,Y105C5A.10,M08110_2.00,EFL-1,WBGene00013635,WBGene00013635,History: N.A.
WBGene00013689,bath-40,M08110_2.00,EFL-1,WBGene00013689,WBGene00013689,History: N.A.
WBGene00013773,Y116A8A.2,M08110_2.00,EFL-1,WBGene00013773,WBGene00013773,History: N.A.
WBGene00013824,Y116F11B.8,M08110_2.00,EFL-1,WBGene00013824,WBGene00013824,History: N.A.
WBGene00013938,ZK218.4,M08110_2.00,EFL-1,WBGene00013938,WBGene00013938,History: N.A.
WBGene00014196,ZK1053.1,M08110_2.00,EFL-1,WBGene00014196,WBGene00014196,History: N.A.
WBGene00014200,scrm-2,M08110_2.00,EFL-1,WBGene00014200,WBGene00014200,History: Renamed on 2007-05-03
WBGene00015014,bath-24,M08110_2.00,EFL-1,WBGene00015014,WBGene00015014,History: N.A.
WBGene00015015,math-1,M08110_2.00,EFL-1,WBGene00015015,WBGene00015015,History: N.A.
WBGene00015095,B0261.7,M08110_2.00,EFL-1,WBGene00015095,WBGene00015095,History: N.A.
WBGene00015096,B0261.8,M08110_2.00,EFL-1,WBGene00015096,WBGene00015096,History: N.A.
WBGene00015285,gmeb-1,M08110_2.00,EFL-1,WBGene00015285,WBGene00015285,History: N.A.
WBGene00015403,clec-10,M08110_2.00,EFL-1,WBGene00015403,WBGene00015403,History: N.A.
WBGene00015474,C05D9.7,M08110_2.00,EFL-1,WBGene00015474,WBGene00015474,History: N.A.
WBGene00016183,C28F5.1,M08110_2.00,EFL-1,WBGene00016183,WBGene00016183,History: N.A.
WBGene00016297,fbxc-15,M08110_2.00,EFL-1,WBGene00016297,WBGene00016297,History: N.A.
WBGene00016460,C35E7.8,M08110_2.00,EFL-1,WBGene00016460,WBGene00016460,History: N.A.
WBGene00016476,srab-10,M08110_2.00,EFL-1,WBGene00016476,WBGene00016476,History: N.A.
WBGene00016511,C37H5.13,M08110_2.00,EFL-1,WBGene00016511,WBGene00016511,History: N.A.
WBGene00016513,C38C3.4,M08110_2.00,EFL-1,WBGene00016513,WBGene00016513,History: N.A.
WBGene00016578,sdz-5,M08110_2.00,EFL-1,WBGene00016578,WBGene00016578,History: Renamed on 2005-12-13
WBGene00016786,cyp-35A4,M08110_2.00,EFL-1,WBGene00016786,WBGene00016786,History: N.A.
WBGene00016888,znf-598,M08110_2.00,EFL-1,WBGene00016888,WBGene00016888,History: N.A.
WBGene00016930,madf-6,M08110_2.00,EFL-1,WBGene00016930,WBGene00016930,History: N.A.
WBGene00016985,C56G3.2,M08110_2.00,EFL-1,WBGene00016985,WBGene00016985,History: N.A.
WBGene00016993,CD4.8,M08110_2.00,EFL-1,WBGene00016993,WBGene00016993,History: N.A.
WBGene00017097,E02C12.12,M08110_2.00,EFL-1,WBGene00017097,WBGene00017097,History: N.A.
WBGene00017119,timm-17B.1,M08110_2.00,EFL-1,WBGene00017119,WBGene00017119,History: Renamed on 2017-01-05
WBGene00017157,tyra-2,M08110_2.00,EFL-1,WBGene00017157,WBGene00017157,History: N.A.
WBGene00017181,F02E11.3,M08110_2.00,EFL-1,WBGene00017181,WBGene00017181,History: N.A.
WBGene00017385,F11G11.5,M08110_2.00,EFL-1,WBGene00017385,WBGene00017385,History: N.A.
WBGene00017583,F19B10.1,M08110_2.00,EFL-1,WBGene00017583,WBGene00017583,History: N.A.
WBGene00017589,F19B10.10,M08110_2.00,EFL-1,WBGene00017589,WBGene00017589,History: N.A.
WBGene00017638,F20D6.9,M08110_2.00,EFL-1,WBGene00017638,WBGene00017638,History: N.A.
WBGene00017735,did-2,M08110_2.00,EFL-1,WBGene00017735,WBGene00017735,History: N.A.
WBGene00018065,F35F11.2,M08110_2.00,EFL-1,WBGene00018065,WBGene00018065,History: N.A.
WBGene00018083,F36A4.4,M08110_2.00,EFL-1,WBGene00018083,WBGene00018083,History: N.A.
WBGene00018114,srt-41,M08110_2.00,EFL-1,WBGene00018114,WBGene00018114,History: N.A.
WBGene00018139,sre-24,M08110_2.00,EFL-1,WBGene00018139,WBGene00018139,History: N.A.
WBGene00018422,F44E2.9,M08110_2.00,EFL-1,WBGene00018422,WBGene00018422,History: N.A.
WBGene00018490,F46E10.3,M08110_2.00,EFL-1,WBGene00018490,WBGene00018490,History: N.A.
WBGene00018491,mdh-1,M08110_2.00,EFL-1,WBGene00018491,WBGene00018491,History: N.A.
WBGene00018552,srt-19,M08110_2.00,EFL-1,WBGene00018552,WBGene00018552,History: N.A.
WBGene00018636,oef-1,M08110_2.00,EFL-1,WBGene00018636,WBGene00018636,History: N.A.
WBGene00019189,H11L12.1,M08110_2.00,EFL-1,WBGene00019189,WBGene00019189,History: N.A.
WBGene00019317,K02E10.1,M08110_2.00,EFL-1,WBGene00019317,WBGene00019317,History: N.A.
WBGene00019338,K02F6.4,M08110_2.00,EFL-1,WBGene00019338,WBGene00019338,History: N.A.
WBGene00019483,K07D4.2,M08110_2.00,EFL-1,WBGene00019483,WBGene00019483,History: N.A.
WBGene00019541,K08F11.1,M08110_2.00,EFL-1,WBGene00019541,WBGene00019541,History: N.A.
WBGene00019574,K09E3.2,M08110_2.00,EFL-1,WBGene00019574,WBGene00019574,History: N.A.
WBGene00019577,lido-6,M08110_2.00,EFL-1,WBGene00019577,WBGene00019577,History: N.A.
WBGene00019818,R02C2.7,M08110_2.00,EFL-1,WBGene00019818,WBGene00019818,History: N.A.
WBGene00019994,cdh-1,M08110_2.00,EFL-1,WBGene00019994,WBGene00019994,History: N.A.
WBGene00020004,R11E3.2,M08110_2.00,EFL-1,WBGene00020004,WBGene00020004,History: N.A.
WBGene00020073,sdz-28,M08110_2.00,EFL-1,WBGene00020073,WBGene00020073,History: Renamed on 2005-08-22
WBGene00020208,fnip-2,M08110_2.00,EFL-1,WBGene00020208,WBGene00020208,History: Renamed on 2020-01-28
WBGene00020833,T26C12.3,M08110_2.00,EFL-1,WBGene00020833,WBGene00020833,History: N.A.
WBGene00020870,T28A11.3,M08110_2.00,EFL-1,WBGene00020870,WBGene00020870,History: N.A.
WBGene00020871,T28A11.4,M08110_2.00,EFL-1,WBGene00020871,WBGene00020871,History: N.A.
WBGene00020882,T28A11.20,M08110_2.00,EFL-1,WBGene00020882,WBGene00020882,History: N.A.
WBGene00020887,hic-1,M08110_2.00,EFL-1,WBGene00020887,WBGene00020887,History: N.A.
WBGene00021117,clec-126,M08110_2.00,EFL-1,WBGene00021117,WBGene00021117,History: N.A.
WBGene00021141,clec-134,M08110_2.00,EFL-1,WBGene00021141,WBGene00021141,History: N.A.
WBGene00021198,npp-26,M08110_2.00,EFL-1,WBGene00021198,WBGene00021198,History: N.A.
WBGene00021199,Y17G9B.2,M08110_2.00,EFL-1,WBGene00021199,WBGene00021199,History: N.A.
WBGene00021262,fbxa-74,M08110_2.00,EFL-1,WBGene00021262,WBGene00021262,History: N.A.
WBGene00021415,nsy-4,M08110_2.00,EFL-1,WBGene00021415,WBGene00021415,History: N.A.
WBGene00021478,Y39H10A.1,M08110_2.00,EFL-1,WBGene00021478,WBGene00021478,History: N.A.
WBGene00021554,Y45G5AL.1,M08110_2.00,EFL-1,WBGene00021554,WBGene00021554,History: N.A.
WBGene00021569,Y45G12C.6,M08110_2.00,EFL-1,WBGene00021569,WBGene00021569,History: N.A.
WBGene00021573,Y45G12C.10,M08110_2.00,EFL-1,WBGene00021573,WBGene00021573,History: N.A.
WBGene00021615,Y47C4A.1,M08110_2.00,EFL-1,WBGene00021615,WBGene00021615,History: N.A.
WBGene00021691,Y48G8AL.13,M08110_2.00,EFL-1,WBGene00021691,WBGene00021691,History: N.A.
WBGene00021768,Y51F10.7,M08110_2.00,EFL-1,WBGene00021768,WBGene00021768,History: N.A.
WBGene00021780,scl-17,M08110_2.00,EFL-1,WBGene00021780,WBGene00021780,History: N.A.
WBGene00021808,Y53G8AM.8,M08110_2.00,EFL-1,WBGene00021808,WBGene00021808,History: N.A.
WBGene00021893,ndnf-1,M08110_2.00,EFL-1,WBGene00021893,WBGene00021893,History: N.A.
WBGene00022013,Y60C6A.1,M08110_2.00,EFL-1,WBGene00022013,WBGene00022013,"History: Split into Y60C6A.3(WBGene00271832). History of WBGene00022013: Split into ""WBGene00271832"" on 2017-11-14"
WBGene00022236,Y73B6BL.12,M08110_2.00,EFL-1,WBGene00022236,WBGene00022236,History: N.A.
WBGene00022237,Y73B6BL.14,M08110_2.00,EFL-1,WBGene00022237,WBGene00022237,History: N.A.
WBGene00022279,sesn-1,M08110_2.00,EFL-1,WBGene00022279,WBGene00022279,History: N.A.
WBGene00022281,abtm-1,M08110_2.00,EFL-1,WBGene00022281,WBGene00022281,History: N.A.
WBGene00022300,Y76B12C.6,M08110_2.00,EFL-1,WBGene00022300,WBGene00022300,History: N.A.
WBGene00022302,Y76B12C.8,M08110_2.00,EFL-1,WBGene00022302,WBGene00022302,History: N.A.
WBGene00022376,Y94H6A.3,M08110_2.00,EFL-1,WBGene00022376,WBGene00022376,History: N.A.
WBGene00022453,ncap-1,M08110_2.00,EFL-1,WBGene00022453,WBGene00022453,History: N.A.
WBGene00022726,nhr-249,M08110_2.00,EFL-1,WBGene00022726,WBGene00022726,History: N.A.
WBGene00022852,ZK1127.5,M08110_2.00,EFL-1,WBGene00022852,WBGene00022852,History: N.A.
WBGene00023451,mlc-7,M08110_2.00,EFL-1,WBGene00023451,WBGene00023451,History: N.A.
WBGene00023513,srz-71,M08110_2.00,EFL-1,WBGene00023513,WBGene00023513,"History: Split into C35D6.13(WBGene00045101). History of WBGene00023513: Split into ""WBGene00045101"" on 2006-11-01"
WBGene00044072,ham-3,M08110_2.00,EFL-1,WBGene00044072,WBGene00044072,History: Renamed on 2011-02-11; Renamed on 2012-07-20
WBGene00044081,D1086.11,M08110_2.00,EFL-1,WBGene00044081,WBGene00044081,History: N.A.
WBGene00044100,srbc-27,M08110_2.00,EFL-1,WBGene00044100,WBGene00044100,History: N.A.
WBGene00044360,C33C12.11,M08110_2.00,EFL-1,WBGene00044360,WBGene00044360,History: N.A.
WBGene00044488,Y54G2A.45,M08110_2.00,EFL-1,WBGene00044488,WBGene00044488,History: N.A.
WBGene00044743,crb-3,M08110_2.00,EFL-1,WBGene00044743,WBGene00044743,History: N.A.
WBGene00077559,R05D7.7,M08110_2.00,EFL-1,WBGene00077559,WBGene00077559,History: N.A.
WBGene00195155,W04A8.9,M08110_2.00,EFL-1,WBGene00195155,WBGene00195155,History: N.A.
WBGene00195169,Y50D4A.6,M08110_2.00,EFL-1,WBGene00195169,WBGene00195169,History: N.A.
WBGene00206495,F20E11.18,M08110_2.00,EFL-1,WBGene00206495,WBGene00206495,History: N.A.
WBGene00206527,T27A8.7,M08110_2.00,EFL-1,WBGene00206527,WBGene00206527,History: N.A.
WBGene00219205,R03D7.15,M08110_2.00,EFL-1,WBGene00219205,WBGene00219205,History: N.A.
WBGene00219241,Y116A8A.150,M08110_2.00,EFL-1,WBGene00219241,WBGene00219241,History: N.A.
WBGene00235300,T06A10.107,M08110_2.00,EFL-1,WBGene00235300,WBGene00235300,History: N.A.
WBGene00236808,C54G6.8,M08110_2.00,EFL-1,WBGene00236808,WBGene00236808,History: N.A.
WBGene00271798,F54D5.24,M08110_2.00,EFL-1,WBGene00271798,WBGene00271798,History: N.A.
WBGene00000004,aat-3,M08151_2.00,SNPC-4,WBGene00000004,WBGene00000004,History: N.A.
WBGene00000055,acr-16,M08151_2.00,SNPC-4,WBGene00000055,WBGene00000055,History: N.A.
WBGene00000180,arc-1,M08151_2.00,SNPC-4,WBGene00000180,WBGene00000180,History: N.A.
WBGene00000263,F23H11.5,M08151_2.00,SNPC-4,WBGene00000263,WBGene00000263,History: N.A.
WBGene00000296,cat-2,M08151_2.00,SNPC-4,WBGene00000296,WBGene00000296,History: N.A.
WBGene00000409,cdk-8,M08151_2.00,SNPC-4,WBGene00000409,WBGene00000409,History: N.A.
WBGene00000535,cpi-1,M08151_2.00,SNPC-4,WBGene00000535,WBGene00000535,History: Renamed on 2006-01-04
WBGene00000549,cls-2,M08151_2.00,SNPC-4,WBGene00000549,WBGene00000549,History: N.A.
WBGene00000662,col-87,M08151_2.00,SNPC-4,WBGene00000662,WBGene00000662,History: N.A.
WBGene00001103,dsl-1,M08151_2.00,SNPC-4,WBGene00001103,WBGene00001103,History: N.A.
WBGene00001161,efl-1,M08151_2.00,SNPC-4,WBGene00001161,WBGene00001161,History: N.A.
WBGene00001309,emr-1,M08151_2.00,SNPC-4,WBGene00001309,WBGene00001309,History: N.A.
WBGene00001365,exc-4,M08151_2.00,SNPC-4,WBGene00001365,WBGene00001365,History: N.A.
WBGene00001485,fre-1,M08151_2.00,SNPC-4,WBGene00001485,WBGene00001485,History: N.A.
WBGene00001671,gpa-9,M08151_2.00,SNPC-4,WBGene00001671,WBGene00001671,History: N.A.
WBGene00001773,gst-25,M08151_2.00,SNPC-4,WBGene00001773,WBGene00001773,History: N.A.
WBGene00001961,hlh-17,M08151_2.00,SNPC-4,WBGene00001961,WBGene00001961,History: N.A.
WBGene00002063,ife-5,M08151_2.00,SNPC-4,WBGene00002063,WBGene00002063,History: N.A.
WBGene00002203,kin-20,M08151_2.00,SNPC-4,WBGene00002203,WBGene00002203,History: N.A.
WBGene00002245,lag-1,M08151_2.00,SNPC-4,WBGene00002245,WBGene00002245,History: N.A.
WBGene00002977,lev-10,M08151_2.00,SNPC-4,WBGene00002977,WBGene00002977,History: N.A.
WBGene00003061,lpd-5,M08151_2.00,SNPC-4,WBGene00003061,WBGene00003061,History: Renamed on 2008-02-26
WBGene00003153,mca-3,M08151_2.00,SNPC-4,WBGene00003153,WBGene00003153,History: Renamed on 2007-10-09
WBGene00003473,mtl-1,M08151_2.00,SNPC-4,WBGene00003473,WBGene00003473,History: N.A.
WBGene00003668,nhr-78,M08151_2.00,SNPC-4,WBGene00003668,WBGene00003668,History: N.A.
WBGene00003696,nhr-106,M08151_2.00,SNPC-4,WBGene00003696,WBGene00003696,History: N.A.
WBGene00003702,nhr-112,M08151_2.00,SNPC-4,WBGene00003702,WBGene00003702,History: N.A.
WBGene00004287,rac-2,M08151_2.00,SNPC-4,WBGene00004287,WBGene00004287,"History: Split into rac-3(WBGene00044670). History of WBGene00004287: Split into ""WBGene00044670"" on 2005-11-14"
WBGene00004896,smu-2,M08151_2.00,SNPC-4,WBGene00004896,WBGene00004896,History: N.A.
WBGene00004963,spe-9,M08151_2.00,SNPC-4,WBGene00004963,WBGene00004963,History: N.A.
WBGene00005117,srd-39,M08151_2.00,SNPC-4,WBGene00005117,WBGene00005117,History: N.A.
WBGene00005213,srg-56,M08151_2.00,SNPC-4,WBGene00005213,WBGene00005213,History: N.A.
WBGene00005332,srh-113,M08151_2.00,SNPC-4,WBGene00005332,WBGene00005332,History: N.A.
WBGene00005355,srh-138,M08151_2.00,SNPC-4,WBGene00005355,WBGene00005355,History: N.A.
WBGene00005370,srh-154,M08151_2.00,SNPC-4,WBGene00005370,WBGene00005370,History: N.A.
WBGene00005400,srh-185,M08151_2.00,SNPC-4,WBGene00005400,WBGene00005400,History: N.A.
WBGene00005443,srh-236,M08151_2.00,SNPC-4,WBGene00005443,WBGene00005443,History: N.A.
WBGene00005494,srh-290,M08151_2.00,SNPC-4,WBGene00005494,WBGene00005494,History: N.A.
WBGene00005496,srh-292,M08151_2.00,SNPC-4,WBGene00005496,WBGene00005496,History: N.A.
WBGene00005504,srh-300,M08151_2.00,SNPC-4,WBGene00005504,WBGene00005504,History: N.A.
WBGene00005533,sri-21,M08151_2.00,SNPC-4,WBGene00005533,WBGene00005533,History: N.A.
WBGene00005550,sri-38,M08151_2.00,SNPC-4,WBGene00005550,WBGene00005550,History: N.A.
WBGene00005566,sri-54,M08151_2.00,SNPC-4,WBGene00005566,WBGene00005566,History: N.A.
WBGene00005579,sri-67,M08151_2.00,SNPC-4,WBGene00005579,WBGene00005579,History: N.A.
WBGene00005688,sru-25,M08151_2.00,SNPC-4,WBGene00005688,WBGene00005688,History: N.A.
WBGene00005782,srw-35,M08151_2.00,SNPC-4,WBGene00005782,WBGene00005782,History: N.A.
WBGene00005785,srw-38,M08151_2.00,SNPC-4,WBGene00005785,WBGene00005785,History: N.A.
WBGene00005876,srw-129,M08151_2.00,SNPC-4,WBGene00005876,WBGene00005876,History: N.A.
WBGene00005883,srw-136,M08151_2.00,SNPC-4,WBGene00005883,WBGene00005883,History: N.A.
WBGene00005898,srx-7,M08151_2.00,SNPC-4,WBGene00005898,WBGene00005898,History: N.A.
WBGene00005912,srx-21,M08151_2.00,SNPC-4,WBGene00005912,WBGene00005912,History: N.A.
WBGene00005914,srx-23,M08151_2.00,SNPC-4,WBGene00005914,WBGene00005914,History: N.A.
WBGene00005919,srx-28,M08151_2.00,SNPC-4,WBGene00005919,WBGene00005919,History: N.A.
WBGene00006131,str-69,M08151_2.00,SNPC-4,WBGene00006131,WBGene00006131,History: N.A.
WBGene00006170,str-119,M08151_2.00,SNPC-4,WBGene00006170,WBGene00006170,History: N.A.
WBGene00006171,str-120,M08151_2.00,SNPC-4,WBGene00006171,WBGene00006171,History: N.A.
WBGene00006377,syp-3,M08151_2.00,SNPC-4,WBGene00006377,WBGene00006377,History: N.A.
WBGene00006593,tol-1,M08151_2.00,SNPC-4,WBGene00006593,WBGene00006593,History: N.A.
WBGene00006634,tsp-8,M08151_2.00,SNPC-4,WBGene00006634,WBGene00006634,History: N.A.
WBGene00006674,twk-21,M08151_2.00,SNPC-4,WBGene00006674,WBGene00006674,History: N.A.
WBGene00006695,twk-45,M08151_2.00,SNPC-4,WBGene00006695,WBGene00006695,History: N.A.
WBGene00007068,cTel55X.1,M08151_2.00,SNPC-4,WBGene00007068,WBGene00007068,History: Renamed on 2007-07-19
WBGene00007818,C30F2.4,M08151_2.00,SNPC-4,WBGene00007818,WBGene00007818,History: N.A.
WBGene00008138,C47D12.4,M08151_2.00,SNPC-4,WBGene00008138,WBGene00008138,History: N.A.
WBGene00008782,sdz-14,M08151_2.00,SNPC-4,WBGene00008782,WBGene00008782,History: N.A.
WBGene00008784,F14B6.3,M08151_2.00,SNPC-4,WBGene00008784,WBGene00008784,History: N.A.
