# Table S3. Genes with antisense small RNAs enriched by FLAG::CSR-1 IP. Related to Figure 5.
# 5574 genes with at least 10 small RNA reads per million and enriched at least two-fold in the FLAG::CSR-1 IP over the Input sample.
# FLAG::CSR-1 IP RPM = FLAG::CSR-1 IP RPM normalized to the total number of genome-matching reads
# Input RPM = Input RPM normalized to the total number of genome-matching reads
# IP Enrichment = Enrichment of small RNA reads in the FLAG::CSR-1 IP relative to the Input (FLAG::CSR-1 IP RPM)/(FLAG::CSR-1 RPM +Input RPM)
Cosmid ID,FLAG::CSR-1 IP RPM,Input RPM,Enrichment IP,ALG-3/4 Targets,Input,Suggested Match,History
Y105E8B.2,22.7247517755764,4.38407433262442,0.83827870985169,No,Y105E8B.2,WBGene00013687,Sequence name for WBGene00013687(exoc-8). History: N.A.
Y105E8B.3,72.7897255491643,5.20146525321894,0.933307015834665,No,Y105E8B.3,WBGene00013688,Sequence name for WBGene00013688(riok-2). History: N.A.
Y105E8B.4,104.632016680887,12.175675634682,0.895763066684101,No,Y105E8B.4,WBGene00013689,Sequence name for WBGene00013689(bath-40). History: N.A.
Y105E8B.5,20.4452521581099,2.41020200276982,0.89454587137913,No,Y105E8B.5,WBGene00013690,Sequence name for WBGene00013690(hprt-1). History: N.A.
Y105E8B.6,10.5669613687025,3.20432200747553,0.767318562842264,No,Y105E8B.6,WBGene00013691,Public name for WBGene00013691. History: N.A.
Y106G6A.5,19.3860768071542,6.91894195622716,0.736972551950472,No,Y106G6A.5,WBGene00013697,Sequence name for WBGene00013697(dsbn-1). History: N.A.
Y106G6D.6,6.06076021151553,1.89076191596598,0.762213839607984,No,Y106G6D.6,WBGene00013702,Public name for WBGene00013702. History: N.A.
Y106G6D.7,101.932428010051,14.6099796574795,0.874638082824249,No,Y106G6D.7,WBGene00013703,Sequence name for WBGene00013703(rbm-12). History: N.A.
Y106G6G.1,6.243946585608,1.91153951943813,0.765613049324505,No,Y106G6G.1,WBGene00013710,Public name for WBGene00013710. History: N.A.
Y106G6G.4,53.6015267551275,5.60995293748148,0.905255653690719,No,Y106G6G.4,WBGene00013713,Public name for WBGene00013713. History: N.A.
Y106G6H.14,21.853813049628,3.69841341804335,0.85526061994157,No,Y106G6H.14,WBGene00013724,Public name for WBGene00013724. History: N.A.
Y106G6H.15,36.078533421826,5.81772897220302,0.861139666410144,No,Y106G6H.15,WBGene00013725,Sequence name for WBGene00013725(ska-1). History: N.A.
Y106G6H.3,5.1191179727595,0.45710727638738,0.918025679386371,No,Y106G6H.3,WBGene00004444,Sequence name for WBGene00004444(rpl-30). History: N.A.
Y106G6H.5,23.368888324077,6.02550500692455,0.795011758226369,No,Y106G6H.5,WBGene00013718,Sequence name for WBGene00013718(pdpr-1). History: N.A.
Y106G6H.6,35.6157467925397,5.66522136271741,0.862764329038733,No,Y106G6H.6,WBGene00013719,Public name for WBGene00013719. History: N.A.
Y106G6H.7,62.6919784018215,7.83315650900192,0.888930995751987,No,Y106G6H.7,WBGene00004753,Sequence name for WBGene00004753(sec-8). History: N.A.
Y106G6H.8,9.733210854036,1.24665620832922,0.886459808552484,No,Y106G6H.8,WBGene00013720,Public name for WBGene00013720. History: N.A.
Y108F1.4,10.1303442214294,4.3849054367633,0.69791043626395,No,Y108F1.4,WBGene00022432,Sequence name for WBGene00022432(math-43). History: N.A.
Y108F1.5,7.14105479356962,2.57143620571373,0.735244418151485,No,Y108F1.5,WBGene00022433,"Public name for WBGene00022433. History: Split into Y108F1.6(WBGene00304828). History of WBGene00022433: Split into ""WBGene00304828"" on 2019-07-25"
Y108G3AL.1,124.87847259844,14.0248823437037,0.899031363572569,No,Y108G3AL.1,WBGene00000838,Sequence name for WBGene00000838(cul-3). History: N.A.
Y108G3AL.2,37.9875282676317,6.27857621721538,0.858162892572473,No,Y108G3AL.2,WBGene00022434,Public name for WBGene00022434. History: N.A.
Y108G3AL.7,20.3079771559705,3.24338390200318,0.86228465123441,No,Y108G3AL.7,WBGene00044689,Sequence name for WBGene00044689(arid-1). History: N.A.
Y10G11A.1,86.4350444073154,11.3886200151568,0.883580112415615,No,Y10G11A.1,WBGene00012423,Public name for WBGene00012423. History: N.A.
Y10G11A.90,32.6645638034009,4.07781245744487,0.889016093338787,No,Y10G11A.90,,Public name for Dead gene WBGene00194949. History of WBGene00194949: Killed on 2017-01-13; Killed on 2017-03-03. Remark: no evidence for existance...no evidence for existance
Y110A2AL.13,10.146413201613,1.08043538055199,0.903763253539522,No,Y110A2AL.13,WBGene00022448,Sequence name for WBGene00022448(pinn-1). History: N.A.
Y110A2AL.14,25.664456921727,4.21785350484719,0.858851158272679,No,Y110A2AL.14,WBGene00005020,Sequence name for WBGene00005020(sqv-2). History: N.A.
Y110A2AM.3,9.549565366224,2.20242596804828,0.812591253226561,No,Y110A2AM.3,WBGene00022450,Sequence name for WBGene00022450(ubc-26). History: N.A.
Y110A2AM.4,56.9783081622706,10.1835190137719,0.848373407306516,No,Y110A2AM.4,,Public name for Dead gene WBGene00022451. History of WBGene00022451: Killed on 2014-09-18. Remark: Retired due to lack of evidence
Y110A2AR.1,29.605029976453,3.55297019373827,0.892847271382417,No,Y110A2AR.1,WBGene00022452,Public name for WBGene00022452. History: N.A.
Y110A2AR.3,74.5068108602065,9.20530944230294,0.890036121304324,No,Y110A2AR.3,WBGene00022453,Sequence name for WBGene00022453(ncap-1). History: N.A.
Y110A7A.1,162.584105042281,21.1931555415967,0.884680207582461,No,Y110A7A.1,WBGene00001833,Sequence name for WBGene00001833(hcp-6). History: Renamed on 2015-03-05; Renamed on 2015-03-05
Y110A7A.10,17.859523689717,4.52951755692949,0.797690418851324,No,Y110A7A.10,WBGene00000001,Sequence name for WBGene00000001(aap-1). History: N.A.
Y110A7A.11,17.997257805576,2.42848629382532,0.881106593619936,No,Y110A7A.11,WBGene00022460,Sequence name for WBGene00022460(use-1). History: N.A.
Y110A7A.13,54.7240597993783,8.89281428608175,0.86021296371564,No,Y110A7A.13,WBGene00000502,Sequence name for WBGene00000502(chp-1). History: N.A.
Y110A7A.15,218.109318282239,61.9654623870732,0.7787538662389,No,Y110A7A.15,WBGene00022462,Public name for WBGene00022462. History: N.A.
Y110A7A.16,35.8365804916337,7.18905080136516,0.8329123690851,No,Y110A7A.16,WBGene00022463,Sequence name for WBGene00022463(elpc-1). History: N.A.
Y110A7A.17,129.029778850431,13.3196904818588,0.90642964428082,No,Y110A7A.17,WBGene00003132,Sequence name for WBGene00003132(mat-1). History: Renamed on 2015-03-03
Y110A7A.18,242.898704454542,38.4053222579288,0.863473969047788,No,Y110A7A.18,WBGene00004094,Sequence name for WBGene00004094(ppw-2). History: Renamed on 2011-10-14
Y110A7A.19,29.5549865810242,3.58746101550205,0.891756304206149,No,Y110A7A.19,WBGene00002804,Sequence name for WBGene00002804(let-630). History: Renamed on 2014-09-04
Y110A7A.5,56.2529084854132,15.5624250006431,0.783299411905332,No,Y110A7A.5,WBGene00003475,Sequence name for WBGene00003475(mtm-1). History: N.A.
Y110A7A.6,21.2721159669835,3.24130614165597,0.86777422885752,No,Y110A7A.6,WBGene00022456,Sequence name for WBGene00022456(pfkb-1.1). History: N.A.
Y110A7A.8,58.031974148592,6.48261228331193,0.899517107031998,No,Y110A7A.8,WBGene00022458,Sequence name for WBGene00022458(prp-31). History: Renamed on 2005-03-17
Y111B2A.1,76.350611557839,12.2587860485706,0.861653657741559,No,Y111B2A.1,WBGene00013727,Public name for WBGene00013727. History: N.A.
Y111B2A.10,7.0933069667385,1.28821141527352,0.846303335916053,No,Y111B2A.10,WBGene00013734,Public name for WBGene00013734. History: N.A.
Y111B2A.11,111.098633420467,16.50489709414,0.870654855492022,No,Y111B2A.11,WBGene00007030,Sequence name for WBGene00007030(epc-1). History: N.A.
Y111B2A.12,6.06810603102801,1.03888017360768,0.853822683245108,No,Y111B2A.12,WBGene00013735,Public name for WBGene00013735. History: N.A.
Y111B2A.15,18.08127561625,2.70108845137997,0.870029778970761,No,Y111B2A.15,WBGene00013737,Sequence name for WBGene00013737(tpst-1). History: N.A.
Y111B2A.16,6.92389400423193,1.11284844196855,0.861529910978463,No,Y111B2A.16,WBGene00006389,Sequence name for WBGene00006389(taf-7.2). History: N.A.
Y111B2A.17,16.436271159174,1.78687389860521,0.901944812877269,No,Y111B2A.17,WBGene00013738,Sequence name for WBGene00013738(elpc-2). History: N.A.
Y111B2A.19,12.801467841655,2.32709158888121,0.846178904239613,No,Y111B2A.19,WBGene00013739,Sequence name for WBGene00013739(spin-4). History: N.A.
Y111B2A.2,27.317266312035,4.13474309095857,0.868538030814494,No,Y111B2A.2,WBGene00013728,Public name for WBGene00013728. History: N.A.
Y111B2A.20,43.2168335330784,5.92161698956378,0.879491173885607,No,Y111B2A.20,WBGene00013740,Sequence name for WBGene00013740(hut-1). History: N.A.
Y111B2A.22,42.3660958107893,4.44349827855477,0.905072915819915,No,Y111B2A.22,WBGene00007027,"Sequence name for WBGene00007027(ssl-1). History: N.A.. Public name for Dead gene WBGene00004162. History of WBGene00004162: Merged into ""WBGene00007027"" on 2004-05-18"
Y111B2A.24,32.0952627911837,6.67999951629739,0.82772522689012,No,Y111B2A.24,WBGene00013742,Sequence name for WBGene00013742(sas-1). History: N.A.
Y111B2A.28,10.3470458970476,1.80640484586904,0.85136691758743,No,Y111B2A.28,WBGene00013735,"Public name for Dead gene WBGene00013745. History of WBGene00013745: Merged into ""WBGene00013735"" on 2010-08-16"
Y111B2A.3,647.419670708949,67.2238582738058,0.905933720033127,No,Y111B2A.3,WBGene00013729,Public name for WBGene00013729. History: N.A.
Y111B2A.4,24.61630030004,8.06877453237614,0.753135809731304,No,Y111B2A.4,WBGene00013730,Sequence name for WBGene00013730(sql-1). History: N.A.
Y111B2A.8,12.0007735147947,1.2898736235513,0.902948772161005,No,Y111B2A.8,WBGene00013732,Sequence name for WBGene00013732(aakg-1). History: N.A.
Y111B2A.9,7.50880488291315,1.1278083164685,0.869415442091439,No,Y111B2A.9,WBGene00013732,"Public name for Dead gene WBGene00013733. History of WBGene00013733: Merged into ""WBGene00013732"" on 2016-10-20"
Y113G7A.3,116.29258692951,8.4427713948749,0.932314529670739,No,Y113G7A.3,WBGene00004754,Sequence name for WBGene00004754(sec-23). History: N.A.
Y113G7A.8,37.2492734066275,8.22793097497284,0.819075708657637,No,Y113G7A.8,WBGene00001485,Sequence name for WBGene00001485(fre-1). History: N.A.
Y113G7A.9,27.4917295254564,4.86195921248395,0.849724733032297,No,Y113G7A.9,WBGene00000940,Sequence name for WBGene00000940(dcs-1). History: Renamed on 2005-12-19
Y113G7B.16,45.5803509612188,7.77456366721044,0.854285894348186,No,Y113G7B.16,WBGene00013765,Sequence name for WBGene00013765(cdkr-3). History: N.A.
Y113G7B.18,71.4560001939296,8.64763856511034,0.892044372776581,No,Y113G7B.18,WBGene00007017,Sequence name for WBGene00007017(mdt-17). History: N.A.
Y113G7B.23,187.086086026158,37.2841627745714,0.833827510671057,No,Y113G7B.23,WBGene00004203,Sequence name for WBGene00004203(swsn-1). History: Renamed on 2011-02-11
Y113G7B.24,63.6533625305173,7.47536617721143,0.894903700473432,No,Y113G7B.24,WBGene00013768,Sequence name for WBGene00013768(sld-5). History: N.A.
Y113G7B.4,23.0663323829067,3.69301124114059,0.861991710520812,No,Y113G7B.4,WBGene00013756,Sequence name for WBGene00013756(ftr-1). History: N.A.
Y113G7B.7,24.79214085462,3.63608060762689,0.872096092523563,No,Y113G7B.7,WBGene00013758,Sequence name for WBGene00013758(fbxa-114). History: N.A.
Y116A8A.9,78.9542454612936,9.98779398906425,0.887704464044375,No,Y116A8A.9,WBGene00003130,Sequence name for WBGene00003130(map-2). History: N.A.
Y116A8C.10,5.50201881484752,1.62065307082798,0.772465572352519,No,Y116A8C.10,WBGene00013790,Public name for WBGene00013790. History: N.A.
Y116A8C.12,22.0236851258541,7.23060600830946,0.752836054883399,No,Y116A8C.12,WBGene00000184,Sequence name for WBGene00000184(arf-6). History: N.A.
Y116A8C.13,38.611463812473,6.64758645488083,0.853121388636918,No,Y116A8C.13,WBGene00013792,Sequence name for WBGene00013792(rad-54.B). History: N.A.
Y116A8C.16,18.9503778873203,5.49567611838463,0.775191688723991,No,Y116A8C.16,WBGene00004403,Sequence name for WBGene00004403(rom-4). History: N.A.
Y116A8C.23,10.743261037002,3.26208374512812,0.767082938986956,No,Y116A8C.23,WBGene00013800,Public name for WBGene00013800. History: N.A.
Y116A8C.27,39.660538661599,4.86195921248395,0.89079769903669,No,Y116A8C.27,WBGene00013804,Public name for WBGene00013804. History: N.A.
Y116A8C.30,14.9941949661303,2.43139515831142,0.860469852616293,No,Y116A8C.30,WBGene00013807,Public name for WBGene00013807. History: N.A.
Y116A8C.32,117.316869637781,13.8586615159265,0.894350254243017,No,Y116A8C.32,WBGene00013808,Sequence name for WBGene00013808(sfa-1). History: Renamed on 2006-09-01
Y116A8C.34,64.2988764201765,4.94506962637256,0.928584809088606,No,Y116A8C.34,WBGene00000889,Sequence name for WBGene00000889(cyn-13). History: N.A.
Y116A8C.35,93.7266885008909,11.5494386660313,0.890293849357519,No,Y116A8C.35,WBGene00006698,Sequence name for WBGene00006698(uaf-2). History: N.A.
Y116A8C.36,67.7601347517131,10.2005566486191,0.869157693891673,No,Y116A8C.36,WBGene00006405,Sequence name for WBGene00006405(itsn-1). History: N.A.
Y116A8C.37,10.3911208141225,3.05430771040658,0.772836715108449,No,Y116A8C.37,WBGene00013810,Public name for WBGene00013810. History: N.A.
Y116A8C.4,14.8064174548425,5.03649108165004,0.746181812389672,No,Y116A8C.4,WBGene00013785,Sequence name for WBGene00013785(nep-23). History: N.A.
Y116A8C.42,114.167808635525,9.26681114858052,0.92492534780932,No,Y116A8C.42,WBGene00004914,Sequence name for WBGene00004914(snr-1). History: N.A.
Y116A8C.465,5.73846238040547,2.79832763562965,0.672203763900319,No,Y116A8C.465,WBGene00194957,Public name for WBGene00194957. History: N.A.
Y116F11B.12,45.7010978694552,5.4915205976902,0.892728272901013,No,Y116F11B.12,WBGene00001629,Sequence name for WBGene00001629(gly-4). History: N.A.
Y116F11B.14,5.05025091483,0.429265287734694,0.921660002112271,No,Y116F11B.14,WBGene00013829,Public name for WBGene00013829. History: N.A.
Y116F11B.7,5.40239113770951,2.65953324443566,0.670111859356339,No,Y116F11B.7,WBGene00013823,Public name for WBGene00013823. History: N.A.
Y119C1A.1,25.0446534003615,3.67057142939066,0.872173334837081,No,Y119C1A.1,WBGene00022466,Public name for WBGene00022466. History: N.A.
Y119C1B.4,22.534678695691,1.75238307684144,0.92784705316543,No,Y119C1B.4,WBGene00022470,Sequence name for WBGene00022470(mrpl-19). History: N.A.
Y119C1B.8,46.9902891938955,7.98275525400142,0.854787826758123,No,Y119C1B.8,WBGene00022473,Sequence name for WBGene00022473(bet-1). History: Renamed on 2010-02-04
Y119D3B.11,65.1840476714303,11.6300557675033,0.84859478602456,No,Y119D3B.11,WBGene00022488,Sequence name for WBGene00022488(orc-3). History: N.A.
Y119D3B.12,17.4780001887876,1.96805460088239,0.898794145024838,No,Y119D3B.12,WBGene00022489,Public name for WBGene00022489. History: N.A.
Y119D3B.14,16.3972464930139,2.03620514027106,0.889537500584301,No,Y119D3B.14,WBGene00022491,Public name for WBGene00022491. History: N.A.
Y119D3B.15,46.8250082548647,10.0517890077585,0.82327083289614,No,Y119D3B.15,WBGene00022492,Sequence name for WBGene00022492(dss-1). History: N.A.
Y11D7A.10,5.187985030689,1.26036942662084,0.804544022050139,No,Y11D7A.10,WBGene00012434,Public name for WBGene00012434. History: N.A.
Y11D7A.7,13.1090740337401,2.53486762360274,0.837964901741183,No,Y11D7A.7,WBGene00012431,Public name for WBGene00012431. History: N.A.
Y14H12B.1,36.3572154495807,2.93629092268475,0.925272870920034,No,Y14H12B.1,WBGene00021191,Public name for WBGene00021191. History: N.A.
Y14H12B.2,247.268089723309,31.3118484325355,0.887601926255655,No,Y14H12B.2,WBGene00021192,Public name for WBGene00021192. History: N.A.
Y17G7B.10,37.6528343660943,8.04093254372345,0.824025614705979,No,Y17G7B.10,WBGene00012463,Sequence name for WBGene00012463(nadk-2). History: N.A.
Y17G7B.12,17.584055457999,4.01007747012565,0.814297824160245,No,Y17G7B.12,WBGene00012465,Public name for WBGene00012465. History: N.A.
Y17G7B.13,33.9799246098543,4.98080710434467,0.872158276161701,No,Y17G7B.13,WBGene00012466,Sequence name for WBGene00012466(ippk-1). History: N.A.
Y17G7B.15,56.4044160128581,7.99937733677915,0.875793382334611,No,Y17G7B.15,WBGene00000565,Sequence name for WBGene00000565(cnt-1). History: Renamed on 2014-12-10
Y17G7B.17,19.3975546501425,2.62296466232467,0.880885431215073,No,Y17G7B.17,WBGene00012468,Public name for WBGene00012468. History: N.A.
Y17G7B.18,13.1076966925815,0.997324966663374,0.929292914909514,No,Y17G7B.18,WBGene00012469,Public name for WBGene00012469. History: N.A.
Y17G7B.2,70.4027933213278,13.5204021313998,0.838895527530102,No,Y17G7B.2,WBGene00012458,Sequence name for WBGene00012458(ash-2). History: N.A.
Y17G7B.20,92.4746853877325,11.836169593947,0.886529838183899,No,Y17G7B.20,WBGene00012471,Public name for WBGene00012471. History: N.A.
Y17G7B.21,25.1318850070722,5.60704407299538,0.817591430775276,No,Y17G7B.21,WBGene00012472,Public name for WBGene00012472. History: N.A.
Y17G7B.3,7.80493323201,2.03620514027106,0.793092520067972,No,Y17G7B.3,WBGene00012459,Public name for WBGene00012459. History: N.A.
Y17G7B.4,36.476125902939,5.51936258634289,0.868572487548239,No,Y17G7B.4,WBGene00012460,Sequence name for WBGene00012460(dhps-1). History: N.A.
Y17G7B.5,162.899516167598,47.0488053023447,0.775902922333768,No,Y17G7B.5,WBGene00003154,Sequence name for WBGene00003154(mcm-2). History: N.A.
Y17G7B.7,36.8741774977715,4.02379068841727,0.90161392198999,No,Y17G7B.7,WBGene00006601,Sequence name for WBGene00006601(tpi-1). History: N.A.
Y17G7B.9,15.9477741615941,3.70506225115443,0.811474426726973,No,Y17G7B.9,WBGene00000892,Sequence name for WBGene00000892(cyn-16). History: N.A.
Y17G9B.3,33.445975354041,9.63125031348209,0.776418973965092,No,Y17G9B.3,WBGene00021200,Sequence name for WBGene00021200(cyp-31A3). History: N.A.
Y17G9B.9,63.5555713082574,10.1519370564943,0.862267260395562,No,Y17G9B.9,WBGene00003216,Sequence name for WBGene00003216(memi-1). History: Renamed on 2016-10-14
Y18D10A.1,150.799114975665,39.1753402426068,0.793786274067236,No,Y18D10A.1,WBGene00012474,Sequence name for WBGene00012474(attf-6). History: N.A.
Y18D10A.11,76.4975279480886,11.077371515144,0.873509743282152,No,Y18D10A.11,WBGene00012481,Public name for WBGene00012481. History: N.A.
Y18D10A.13,98.1874373998443,16.351142828446,0.857243360308325,No,Y18D10A.13,WBGene00003905,Sequence name for WBGene00003905(pad-1). History: N.A.
Y18D10A.16,26.0331252385096,5.11129045414979,0.835884207795412,No,Y18D10A.16,WBGene00012483,Sequence name for WBGene00012483(coa-5). History: N.A.
Y18D10A.17,182.566570571104,22.2943685256208,0.891173160564813,No,Y18D10A.17,WBGene00012484,Sequence name for WBGene00012484(car-1). History: Renamed on 2005-12-05
Y18D10A.5,52.0203391050661,8.90985192092892,0.853769506202145,No,Y18D10A.5,WBGene00001746,Sequence name for WBGene00001746(gsk-3). History: N.A.
Y18D10A.6,29.2253429304017,6.93639514314377,0.808184132935298,No,Y18D10A.6,WBGene00003735,Sequence name for WBGene00003735(nhx-8). History: N.A.
Y18D10A.9,23.8110148359844,3.03353010693443,0.88699640417132,No,Y18D10A.9,WBGene00012479,Sequence name for WBGene00012479(ciao-1). History: N.A.
Y18H1A.10,12.7941220221425,4.03417949015335,0.760274113985555,No,Y18H1A.10,WBGene00021214,Sequence name for WBGene00021214(hasp-2). History: N.A.
Y18H1A.2,12.4245354779209,1.57909786388368,0.887236560302557,No,Y18H1A.2,WBGene00021208,Public name for WBGene00021208. History: N.A.
Y18H1A.3,14.6365453786164,4.66789639605403,0.758195732850518,No,Y18H1A.3,WBGene00021209,Sequence name for WBGene00021209(hgap-1). History: N.A.
Y18H1A.4,16.941296250657,1.86998431249383,0.900592396875048,No,Y18H1A.4,WBGene00021210,Public name for WBGene00021210. History: N.A.
Y18H1A.6,33.1085267701864,3.92655150416759,0.893977502218845,No,Y18H1A.6,WBGene00004028,Sequence name for WBGene00004028(pif-1). History: N.A.
Y19D10A.12,7.83936676097475,1.03888017360768,0.88298588885143,No,Y19D10A.12,WBGene00021227,Sequence name for WBGene00021227(mct-1). History: N.A.
Y20F4.3,9.0215845887645,1.59987546735583,0.849373300948965,No,Y20F4.3,WBGene00021238,Sequence name for WBGene00021238(gap-3). History: N.A.
Y22D7AL.10,151.571344251915,14.7313208617569,0.911418612253221,No,Y22D7AL.10,WBGene00021248,Public name for WBGene00021248. History: N.A.
Y22D7AL.5,370.544714554309,25.3033810604581,0.936078052816798,No,Y22D7AL.5,WBGene00002025,Sequence name for WBGene00002025(hsp-60). History: N.A.
Y22D7AR.12,13.3831649242995,3.07508531387874,0.813158430004579,No,Y22D7AR.12,WBGene00021265,Public name for WBGene00021265. History: N.A.
Y23H5A.3,44.801694092896,5.47822293146803,0.891045505727198,No,Y23H5A.3,WBGene00021270,Sequence name for WBGene00021270(pid-3). History: Renamed on 2019-11-21
Y23H5A.7,52.2370407806843,15.6206022903651,0.76980334736929,No,Y23H5A.7,WBGene00000800,Sequence name for WBGene00000800(cars-1). History: Renamed on 2010-01-29
Y23H5B.5,71.2503172475802,9.88432152377292,0.878173839515967,No,Y23H5B.5,WBGene00021276,Public name for WBGene00021276. History: N.A.
Y23H5B.6,97.1994246754158,12.6107586513889,0.885158568455731,No,Y23H5B.6,WBGene00021277,Sequence name for WBGene00021277(ddx-10). History: N.A.
Y24D9A.1,53.379315714875,6.19172583470178,0.896061480987388,No,Y24D9A.1,WBGene00021281,Sequence name for WBGene00021281(ell-1). History: N.A.
Y24D9A.2,122.512200487983,20.6861820168762,0.855541789962786,No,Y24D9A.2,WBGene00021282,Sequence name for WBGene00021282(set-21). History: N.A.
Y24D9A.4,9.36178785493622,1.46108107616184,0.865000575590117,No,Y24D9A.4,WBGene00004419,Sequence name for WBGene00004419(rpl-7A). History: Renamed on 2005-03-17
Y24D9A.8,56.1615448552268,7.60460287080823,0.880742319522254,No,Y24D9A.8,WBGene00021286,Sequence name for WBGene00021286(tald-1). History: N.A.
Y24F12A.1,46.1179731267885,6.96049716317146,0.868864021040032,No,Y24F12A.1,WBGene00012496,Public name for WBGene00012496. History: N.A.
Y24F12A.2,49.813838569005,5.41256570449602,0.901993153896259,No,Y24F12A.2,WBGene00012497,Sequence name for WBGene00012497(ragc-1). History: N.A.
Y25C1A.5,104.471785992771,11.5918249771145,0.900125242698832,No,Y25C1A.5,WBGene00021292,Sequence name for WBGene00021292(copb-1). History: N.A.
Y25C1A.8,50.5759673434248,6.45477029465925,0.886819449265743,No,Y25C1A.8,WBGene00021295,Public name for WBGene00021295. History: N.A.
Y27F2A.6,19.8139707937562,4.51206437001288,0.814517066195271,No,Y27F2A.6,WBGene00021298,Public name for WBGene00021298. History: N.A.
Y2H9A.1,146.175380706279,20.5282722304878,0.876857694064601,No,Y2H9A.1,WBGene00003222,Sequence name for WBGene00003222(mes-4). History: N.A.
Y32B12B.2,67.5718981267058,7.82442991554361,0.896222666027461,No,Y32B12B.2,WBGene00012522,Public name for WBGene00012522. History: N.A.
Y32B12B.4,131.319378969727,15.2594875420191,0.895895718767915,No,Y32B12B.4,WBGene00012524,Public name for WBGene00012524. History: N.A.
Y32F6A.1,30.944264696322,5.90083938609163,0.83984739538548,No,Y32F6A.1,WBGene00012527,Sequence name for WBGene00012527(set-22). History: N.A.
Y32F6A.3,62.8586366820109,9.43968080946884,0.869434294780355,No,Y32F6A.3,WBGene00012528,Sequence name for WBGene00012528(pap-1). History: N.A.
Y32F6A.4,12.4704468498739,4.65418317776241,0.728217008469594,No,Y32F6A.4,WBGene00012529,Public name for WBGene00012529. History: N.A.
Y32G9A.8,26.001446391862,3.28078358825306,0.887959913214227,No,Y32G9A.8,WBGene00021305,Sequence name for WBGene00021305(zig-11). History: Renamed on 2015-11-05
Y32H12A.2,78.76233592653,8.9231495871511,0.898236868566362,No,Y32H12A.2,WBGene00021311,Sequence name for WBGene00021311(thoc-5). History: N.A.
Y32H12A.3,6.48865419811749,1.1635457944406,0.847946238261915,No,Y32H12A.3,WBGene00000973,Sequence name for WBGene00000973(dhs-9). History: N.A.
Y32H12A.4,13.2835372471615,1.1219905874963,0.922113885699007,No,Y32H12A.4,WBGene00021312,Sequence name for WBGene00021312(szy-2). History: N.A.
Y32H12A.5,184.24095830623,28.7142324464469,0.865163031035035,No,Y32H12A.5,WBGene00021313,Sequence name for WBGene00021313(paqr-2). History: Renamed on 2015-08-03
Y32H12A.7,39.6444696814155,11.2847319977961,0.778423151635571,No,Y32H12A.7,WBGene00021315,Public name for WBGene00021315. History: N.A.
Y32H12A.8,56.6211176884763,8.88491879676234,0.864364884925308,No,Y32H12A.8,WBGene00021316,Public name for WBGene00021316. History: N.A.
Y34D9A.1,37.0367037544851,3.49063738332181,0.913869568411793,No,Y34D9A.1,WBGene00021327,Sequence name for WBGene00021327(mrpl-38). History: N.A.
Y34D9A.10,45.2878955218782,8.27904387951433,0.845444896198436,No,Y34D9A.10,WBGene00021334,Sequence name for WBGene00021334(vps-4). History: Renamed on 2005-03-17
Y34D9A.4,202.487514861511,20.5976694260848,0.907669039107811,No,Y34D9A.4,WBGene00004952,"Sequence name for WBGene00004952(spd-1). History: N.A.. Public name for Dead gene WBGene00021330. History of WBGene00021330: Merged into ""WBGene00004952"" on 2004-12-02"
Y34D9A.6,10.2446635375924,1.20510100138491,0.894748839831378,No,Y34D9A.6,WBGene00021331,Sequence name for WBGene00021331(glrx-10). History: N.A.
Y37A1B.1,119.774505378425,38.972966384788,0.754497089295886,No,Y37A1B.1,WBGene00003085,Sequence name for WBGene00003085(ccar-1). History: Renamed on 2015-11-23
Y37A1B.2,25.5955898637975,4.12643204956971,0.861165836510137,No,Y37A1B.2,WBGene00003086,Sequence name for WBGene00003086(lst-4). History: N.A.
Y37A1C.1,219.918685450907,24.1842993374479,0.900925835223127,No,Y37A1C.1,WBGene00012543,Sequence name for WBGene00012543(nkcc-1). History: N.A.
Y37B11A.2,7.253996768574,1.86998431249383,0.795047326832579,No,Y37B11A.2,WBGene00021344,Sequence name for WBGene00021344(rev-3). History: N.A.
Y37D8A.1,23.3422597283442,3.12162714565636,0.882042000839899,No,Y37D8A.1,WBGene00000203,Sequence name for WBGene00000203(arx-5). History: N.A.
Y37D8A.10,24.2641600771605,5.85928417914732,0.805490895088453,No,Y37D8A.10,WBGene00012550,Sequence name for WBGene00012550(spcs-2). History: Renamed on 2018-11-12
Y37D8A.11,48.6573311095089,7.58382526733607,0.865155239402965,No,Y37D8A.11,WBGene00012551,Sequence name for WBGene00012551(cec-7). History: N.A.
Y37D8A.13,24.3142034725893,3.54590580855774,0.872724626713605,No,Y37D8A.13,WBGene00006804,"Sequence name for WBGene00006804(unc-71). History: Split into Y37D8A.29(WBGene00303086). History of WBGene00006804: Split into ""WBGene00303086"" on 2018-03-02"
Y37D8A.14,41.457968873559,3.32441655554458,0.925765085452905,No,Y37D8A.14,WBGene00012553,Sequence name for WBGene00012553(cox-5A). History: Renamed on 2017-09-05
Y37D8A.17,6.106212469749,1.08043538055199,0.849660731531915,No,Y37D8A.17,WBGene00012555,Sequence name for WBGene00012555(npp-25). History: N.A.
Y37D8A.18,5.3027634605715,1.03888017360768,0.83618124361191,No,Y37D8A.18,WBGene00012556,Sequence name for WBGene00012556(mrps-10). History: N.A.
