# Supplemental Table S1 - Genes targeted by 26G-RNAs in wild type
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
Gene ID,Cosmid Name,Antisense reads,Reads - norm,Input,Suggested Match,History
Y34D9A.7,Y34D9A.7,1.0,0.40188694,Y34D9A.7,WBGene00021332,Public name for WBGene00021332. History: N.A.
T27D1.3,T27D1.3,1.0,0.40188694,T27D1.3,WBGene00012084,Sequence name for WBGene00012084(npr-15). History: N.A.
F22G12.5,F22G12.5,1.0,0.40188694,F22G12.5,WBGene00009065,Public name for WBGene00009065. History: N.A.
Y69A2AR.1,Y69A2AR.1,1.0,0.40188694,Y69A2AR.1,WBGene00022074,Public name for WBGene00022074. History: N.A.
F45H11.3,F45H11.3,1.0,0.40188694,F45H11.3,WBGene00009744,Sequence name for WBGene00009744(hpo-35). History: Split into F45H11.8(WBGene00189958). History of WBGene00009744: N.A.
trr-1,C47D12.1,1.0,0.40188694,trr-1,WBGene00007028,Public name for WBGene00007028. History: N.A.
fcp-1,F36F2.6,1.0,0.40188694,fcp-1,WBGene00009479,Public name for WBGene00009479. History: N.A.
F55A12.10,F55A12.10,1.0,0.40188694,F55A12.10,WBGene00018867,Sequence name for WBGene00018867(zhp-1). History: N.A.
F14H3.2,F14H3.2,1.0,0.40188694,F14H3.2,WBGene00008821,Sequence name for WBGene00008821(best-12). History: N.A.
F58E10.7,F58E10.7,1.0,0.40188694,F58E10.7,WBGene00010262,Sequence name for WBGene00010262(droe-4). History: N.A.
glrx-5,Y49E10.2,1.0,0.40188694,glrx-5,WBGene00013029,Public name for WBGene00013029. History: N.A.
VY10G11R.1,VY10G11R.1,1.0,0.40188694,VY10G11R.1,WBGene00012159,Public name for WBGene00012159. History: N.A.
W03B1.5,W03B1.5,1.0,0.40188694,W03B1.5,WBGene00020974,Public name for WBGene00020974. History: N.A.
F18A11.3,F18A11.3,1.0,0.40188694,F18A11.3,WBGene00008930,Public name for WBGene00008930. History: N.A.
ben-1,C54C6.2,1.0,0.40188694,ben-1,WBGene00000248,Public name for WBGene00000248. History: N.A.
F35F11.2,F35F11.2,1.0,0.40188694,F35F11.2,WBGene00018065,Public name for WBGene00018065. History: N.A.
Y32B12B.2,Y32B12B.2,1.0,0.40188694,Y32B12B.2,WBGene00012522,Public name for WBGene00012522. History: N.A.
F21D5.1,F21D5.1,1.0,0.40188694,F21D5.1,WBGene00009006,Public name for WBGene00009006. History: N.A.
R08D7.1,R08D7.1,1.0,0.40188694,R08D7.1,WBGene00011142,Sequence name for WBGene00011142(bud-13). History: N.A.
C27A7.1,C27A7.1,1.0,0.40188694,C27A7.1,WBGene00007753,Sequence name for WBGene00007753(enpp-1). History: N.A.
R07E5.7,R07E5.7,1.0,0.40188694,R07E5.7,WBGene00011115,Public name for WBGene00011115. History: N.A.
rcn-1,F54E7.7,1.0,0.40188694,rcn-1,WBGene00004321,Other name for WBGene00004321(rcan-1). History: Renamed on 2015-09-03
C27A12.6,C27A12.6,1.0,0.40188694,C27A12.6,WBGene00016156,Sequence name for WBGene00016156(ari-1.3). History: N.A.
mbtr-1,Y48G1A.6,1.0,0.40188694,mbtr-1,WBGene00021661,Public name for WBGene00021661. History: N.A.
C01G6.2,C01G6.2,1.0,0.40188694,C01G6.2,WBGene00007224,Public name for WBGene00007224. History: N.A.
let-60,ZK792.6,1.0,0.40188694,let-60,WBGene00002335,Public name for WBGene00002335. History: N.A.
F23H11.9,F23H11.9,1.0,0.40188694,F23H11.9,WBGene00017763,Sequence name for WBGene00017763(crls-1). History: N.A.
hacd-1,R09B5.6,1.0,0.40188694,hacd-1,WBGene00019978,Public name for WBGene00019978. History: N.A.
K07H8.3,K07H8.3,1.0,0.40188694,K07H8.3,WBGene00000923,Sequence name for WBGene00000923(daf-31). History: N.A.
iffb-1,Y54F10BM.2,1.0,0.40188694,iffb-1,WBGene00021857,Public name for WBGene00021857. History: N.A.
Y48G9A.6,Y48G9A.6,1.0,0.40188694,Y48G9A.6,WBGene00021700,Public name for WBGene00021700. History: N.A.
his-37,C50F4.7,1.0,0.40188694,his-37,WBGene00001911,Public name for WBGene00001911. History: N.A.
rha-1,T07D4.3,1.0,0.40188694,rha-1,WBGene00004355,Public name for WBGene00004355. History: N.A.
ZK39.10,ZK39.10,1.0,0.40188694,ZK39.10,WBGene00050881,Public name for WBGene00050881. History: N.A.
ZK20.4,ZK20.4,1.0,0.40188694,ZK20.4,WBGene00013925,Sequence name for WBGene00013925(coa-7). History: N.A.
ekl-4,Y105E8A.17,1.0,0.40188694,ekl-4,WBGene00013676,Public name for WBGene00013676. History: N.A.
nmt-1,T17E9.2,1.0,0.40188694,nmt-1,WBGene00020549,Public name for WBGene00020549. History: N.A.
ins-7,ZK1251.2,1.0,0.40188694,ins-7,WBGene00002090,Public name for WBGene00002090. History: N.A.
Y38F1A.2,Y38F1A.2,1.0,0.40188694,Y38F1A.2,WBGene00012606,Public name for WBGene00012606. History: N.A.
met-2,R05D3.11,1.0,0.40188694,met-2,WBGene00019883,Public name for WBGene00019883. History: N.A.
T12D8.8,T12D8.8,1.0,0.40188694,T12D8.8,WBGene00011735,Sequence name for WBGene00011735(hip-1). History: N.A.
arf-6,Y116A8C.12,1.0,0.40188694,arf-6,WBGene00000184,Public name for WBGene00000184. History: N.A.
nca-1,C11D2.6,1.0,0.40188694,nca-1,WBGene00006809,Other name for WBGene00006809(unc-77). History: N.A.
mdt-15,R12B2.5,1.0,0.40188694,mdt-15,WBGene00007016,"Public name for WBGene00007016. History: Split into R12B2.13(WBGene00303073). History of WBGene00007016: Split into ""WBGene00303073"" on 2018-03-02"
T01H3.3,T01H3.3,1.0,0.40188694,T01H3.3,WBGene00011349,Public name for WBGene00011349. History: N.A.
F47D12.10,F47D12.10,1.0,0.40188694,F47D12.10,WBGene00199319,"Public name for WBGene00199319. History: N.A.. Other name for Dead gene WBGene00044635. History of WBGene00044635: Merged into ""WBGene00016980"" on 2010-05-06"
mus-81,C43E11.2,1.0,0.40188694,mus-81,WBGene00016602,Public name for WBGene00016602. History: N.A.
asna-1,ZK637.5,1.0,0.40188694,asna-1,WBGene00014025,Public name for WBGene00014025. History: Renamed on 2007-02-16
T16G12.6,T16G12.6,1.0,0.40188694,T16G12.6,WBGene00011807,Public name for WBGene00011807. History: N.A.
gck-3,Y59A8B.23,1.0,0.40188694,gck-3,WBGene00013355,Public name for WBGene00013355. History: N.A.
ZK1098.5,ZK1098.5,1.0,0.40188694,ZK1098.5,WBGene00014222,Sequence name for WBGene00014222(trpp-3). History: N.A.
hop-1,C18E3.8,1.0,0.40188694,hop-1,WBGene00001985,Public name for WBGene00001985. History: N.A.
B0564.11,B0564.11,1.0,0.40188694,B0564.11,WBGene00023421,Sequence name for WBGene00023421(rde-11). History: N.A.
C07G1.6,C07G1.6,1.0,0.40188694,C07G1.6,WBGene00015572,Public name for WBGene00015572. History: N.A.
Y48C3A.8,Y48C3A.8,1.0,0.40188694,Y48C3A.8,WBGene00012990,Sequence name for WBGene00012990(sam-10). History: N.A.
C39B5.2,C39B5.2,1.0,0.40188694,C39B5.2,WBGene00016520,Public name for WBGene00016520. History: N.A.
gna-2,T23G11.2,1.0,0.40188694,gna-2,WBGene00001647,Public name for WBGene00001647. History: N.A.
lsm-7,ZK593.7,1.0,0.40188694,lsm-7,WBGene00003081,Public name for WBGene00003081. History: N.A.
farl-11,F10E7.8,1.0,0.40188694,farl-11,WBGene00017349,Public name for WBGene00017349. History: N.A.
npp-16,Y56A3A.17,1.0,0.40188694,npp-16,WBGene00003802,Public name for WBGene00003802. History: N.A.
mog-1,K03H1.2,1.0,0.40188694,mog-1,WBGene00003389,Public name for WBGene00003389. History: N.A.
hsp-6,C37H5.8,1.0,0.40188694,hsp-6,WBGene00002010,Public name for WBGene00002010. History: N.A.
F58B4.4,F58B4.4,1.0,0.40188694,F58B4.4,WBGene00010237,Sequence name for WBGene00010237(scvp-1). History: N.A.
C44E4.2,C44E4.2,1.0,0.40188694,C44E4.2,WBGene00016650,"Public name for Dead gene WBGene00016651. History of WBGene00016651: Merged into ""WBGene00016650"" on 2012-07-23"
K05C4.5,K05C4.5,1.0,0.40188694,K05C4.5,WBGene00010582,Public name for WBGene00010582. History: N.A.
ZC412.10,ZC412.10,1.0,0.40188694,ZC412.10,WBGene00050943,Public name for WBGene00050943. History: N.A.
cpi-2,R01B10.1,1.0,0.40188694,cpi-2,WBGene00000534,Public name for WBGene00000534. History: Renamed on 2006-01-04
spat-1,F57C2.6,1.0,0.40188694,spat-1,WBGene00010198,Public name for WBGene00010198. History: N.A.
F19F10.11,F19F10.11,1.0,0.40188694,F19F10.11,WBGene00017607,Public name for WBGene00017607. History: N.A.
F37A4.2,F37A4.2,1.0,0.40188694,F37A4.2,WBGene00018132,Public name for WBGene00018132. History: N.A.
fbxa-224,ZK1290.9,1.0,0.40188694,fbxa-224,WBGene00022890,Public name for WBGene00022890. History: N.A.
H27M09.1,H27M09.1,1.0,0.40188694,H27M09.1,WBGene00019245,Sequence name for WBGene00019245(sacy-1). History: N.A.
C05C10.7,C05C10.7,1.0,0.40188694,C05C10.7,WBGene00007334,Public name for WBGene00007334. History: N.A.
pyc-1,D2023.2,1.0,0.40188694,pyc-1,WBGene00004258,Public name for WBGene00004258. History: N.A.
Y54G2A.2,Y54G2A.2,1.0,0.40188694,Y54G2A.2,WBGene00021868,Sequence name for WBGene00021868(atln-1). History: N.A.
ntp-1,C33H5.14,1.0,0.40188694,ntp-1,WBGene00016380,Public name for WBGene00016380. History: Renamed on 2004-06-24
F55A3.3,F55A3.3,1.0,0.40188694,F55A3.3,WBGene00018849,Sequence name for WBGene00018849(spt-16). History: N.A.
W04D2.5,W04D2.5,1.0,0.40188694,W04D2.5,WBGene00012244,Sequence name for WBGene00012244(mrps-11). History: N.A.
xrn-2,Y48B6A.3,1.0,0.40188694,xrn-2,WBGene00006964,Public name for WBGene00006964. History: N.A.
T07A5.5,T07A5.5,1.0,0.40188694,T07A5.5,WBGene00011558,Sequence name for WBGene00011558(ostf-4). History: N.A.
stim-1,Y55B1BM.1,1.0,0.40188694,stim-1,WBGene00021910,Public name for WBGene00021910. History: N.A.
numr-2,F08F8.1,1.0,0.40188694,numr-2,WBGene00017267,"Public name for WBGene00017267. History: Split into F08F8.11(WBGene00269381). History of WBGene00017267: Split into ""WBGene00269381"" on 2016-02-18"
M01H9.3,M01H9.3,1.0,0.40188694,M01H9.3,WBGene00019719,Public name for WBGene00019719. History: N.A.
ZK849.2,ZK849.2,1.0,0.40188694,ZK849.2,WBGene00014101,Sequence name for WBGene00014101(gopc-1). History: N.A.
Y71A12B.2,Y71A12B.2,1.0,0.40188694,Y71A12B.2,WBGene00013500,Public name for WBGene00013500. History: N.A.
ntl-2,B0286.4,1.0,0.40188694,ntl-2,WBGene00003825,Public name for WBGene00003825. History: N.A.
cpg-8,K03B4.7,1.0,0.40188694,cpg-8,WBGene00019357,Public name for WBGene00019357. History: N.A.
pde-4,R153.1,1.0,0.40188694,pde-4,WBGene00020114,Public name for WBGene00020114. History: N.A.
R102.4,R102.4,1.0,0.40188694,R102.4,WBGene00011291,Public name for WBGene00011291. History: N.A.
Y105C5B.11,Y105C5B.11,1.0,0.40188694,Y105C5B.11,WBGene00013651,Public name for WBGene00013651. History: N.A.
tag-313,Y66H1A.3,1.0,0.40188694,tag-313,WBGene00022045,Other name for WBGene00022045(mrpl-55). History: N.A.
T24H7.3,T24H7.3,1.0,0.40188694,T24H7.3,WBGene00020782,Public name for WBGene00020782. History: N.A.
F56B3.6,F56B3.6,1.0,0.40188694,F56B3.6,WBGene00018930,Public name for WBGene00018930. History: N.A.
C05D2.10,C05D2.10,1.0,0.40188694,C05D2.10,WBGene00015470,Sequence name for WBGene00015470(wdr-37). History: N.A.
aos-1,C08B6.9,1.0,0.40188694,aos-1,WBGene00000142,Public name for WBGene00000142. History: N.A.
ttb-1,W03F9.5,1.0,0.40188694,ttb-1,WBGene00006648,Public name for WBGene00006648. History: N.A.
Y43F8B.6,Y43F8B.6,1.0,0.40188694,Y43F8B.6,WBGene00012817,Public name for WBGene00012817. History: N.A.
morc-1,ZC155.3,1.0,0.40188694,morc-1,WBGene00022531,Public name for WBGene00022531. History: N.A.
ZK892.4,ZK892.4,1.0,0.40188694,ZK892.4,WBGene00014128,Public name for WBGene00014128. History: N.A.
38595,Y47G6A.12,1.0,0.40188694,,,
par-1,H39E23.1,1.0,0.40188694,par-1,WBGene00003916,Public name for WBGene00003916. History: N.A.
F59B2.2,F59B2.2,1.0,0.40188694,F59B2.2,WBGene00010307,Sequence name for WBGene00010307(skat-1). History: N.A.
C05D11.10,C05D11.10,1.0,0.40188694,C05D11.10,WBGene00015487,Sequence name for WBGene00015487(mrps-17). History: N.A.
M04F3.4,M04F3.4,1.0,0.40188694,M04F3.4,WBGene00019770,Public name for WBGene00019770. History: N.A.
W09D10.1,W09D10.1,1.0,0.40188694,W09D10.1,WBGene00012359,Public name for WBGene00012359. History: N.A.
ZK1055.7,ZK1055.7,1.0,0.40188694,ZK1055.7,WBGene00022848,Public name for WBGene00022848. History: N.A.
lat-1,B0457.1,1.0,0.40188694,lat-1,WBGene00002251,Public name for WBGene00002251. History: N.A.
Y55F3AR.1,Y55F3AR.1,1.0,0.40188694,Y55F3AR.1,WBGene00021932,Sequence name for WBGene00021932(cox-18). History: N.A.
Y57G11C.31,Y57G11C.31,1.0,0.40188694,Y57G11C.31,WBGene00013321,Public name for WBGene00013321. History: N.A.
Y82E9BR.18,Y82E9BR.18,1.0,0.40188694,Y82E9BR.18,WBGene00022350,Public name for WBGene00022350. History: N.A.
Y41D4A.5,Y41D4A.5,1.0,0.40188694,Y41D4A.5,WBGene00021507,Sequence name for WBGene00021507(ptpn-22). History: N.A.
C01H6.9,C01H6.9,1.0,0.40188694,C01H6.9,WBGene00007258,Sequence name for WBGene00007258(hasp-1). History: N.A.
sphk-1,C34C6.5,1.0,0.40188694,sphk-1,WBGene00007918,Public name for WBGene00007918. History: Renamed on 2007-12-03
let-805,H19M22.2,1.0,0.40188694,let-805,WBGene00002915,Public name for WBGene00002915. History: N.A.
cnk-1,R01H10.8,1.0,0.40188694,cnk-1,WBGene00000564,Public name for WBGene00000564. History: N.A.
Y18H1A.10,Y18H1A.10,1.0,0.40188694,Y18H1A.10,WBGene00021214,Sequence name for WBGene00021214(hasp-2). History: N.A.
snf-8,ZK829.10,1.0,0.40188694,snf-8,WBGene00004907,Public name for WBGene00004907. History: N.A.
F21A9.2,F21A9.2,1.0,0.40188694,F21A9.2,WBGene00017651,Public name for WBGene00017651. History: N.A.
C37H5.5,C37H5.5,1.0,0.40188694,C37H5.5,WBGene00016508,Public name for WBGene00016508. History: N.A.
Y4C6B.1,Y4C6B.1,1.0,0.40188694,Y4C6B.1,WBGene00021155,Public name for WBGene00021155. History: N.A.
Y105E8B.3,Y105E8B.3,1.0,0.40188694,Y105E8B.3,WBGene00013688,Sequence name for WBGene00013688(riok-2). History: N.A.
C09G5.7,C09G5.7,1.0,0.40188694,C09G5.7,WBGene00007489,Public name for WBGene00007489. History: N.A.
F25B5.3,F25B5.3,1.0,0.40188694,F25B5.3,WBGene00017775,Public name for WBGene00017775. History: N.A.
C23H3.5,C23H3.5,1.0,0.40188694,C23H3.5,WBGene00016021,Public name for WBGene00016021. History: N.A.
F37C4.2,F37C4.2,1.0,0.40188694,F37C4.2,WBGene00018142,Sequence name for WBGene00018142(oac-22). History: N.A.
F59A2.2,F59A2.2,1.0,0.40188694,F59A2.2,WBGene00010306,"Public name for Dead gene WBGene00010302. History of WBGene00010302: Merged into ""WBGene00010306"" on 2018-11-14"
E01G4.3,E01G4.3,1.0,0.40188694,E01G4.3,WBGene00008446,Public name for WBGene00008446. History: N.A.
raga-1,T24F1.1,1.0,0.40188694,raga-1,WBGene00006414,Public name for WBGene00006414. History: Renamed on 2007-07-20
lact-3,M28.6,1.0,0.40188694,lact-3,WBGene00010897,Public name for WBGene00010897. History: N.A.
T20D3.11,T20D3.11,1.0,0.40188694,T20D3.11,WBGene00007505,"Public name for Dead gene WBGene00011862. History of WBGene00011862: Merged into ""WBGene00007505"" on 2014-05-28"
F53H10.2,F53H10.2,1.0,0.40188694,F53H10.2,WBGene00010012,Sequence name for WBGene00010012(saeg-1). History: N.A.
K10C8.3,K10C8.3,1.0,0.40188694,K10C8.3,WBGene00010736,Sequence name for WBGene00010736(istr-1). History: N.A.
T19B4.3,T19B4.3,1.0,0.40188694,T19B4.3,WBGene00020557,Public name for WBGene00020557. History: N.A.
W06F12.3,W06F12.3,1.0,0.40188694,W06F12.3,WBGene00012307,Public name for WBGene00012307. History: N.A.
B0238.10,B0238.10,1.0,0.40188694,B0238.10,WBGene00015074,Sequence name for WBGene00015074(natc-2). History: N.A.
rps-6,Y71A12B.1,1.0,0.40188694,rps-6,WBGene00004475,Public name for WBGene00004475. History: N.A.
gcs-1,F37B12.2,1.0,0.40188694,gcs-1,WBGene00001527,Public name for WBGene00001527. History: N.A.
Y53H1A.2,Y53H1A.2,1.0,0.40188694,Y53H1A.2,WBGene00013178,Public name for WBGene00013178. History: N.A.
mel-11,C06C3.1,1.0,0.40188694,mel-11,WBGene00003196,Public name for WBGene00003196. History: N.A.
hda-3,R06C1.1,1.0,0.40188694,hda-3,WBGene00001836,Public name for WBGene00001836. History: N.A.
C47B2.2,C47B2.2,1.0,0.40188694,C47B2.2,WBGene00008131,Public name for WBGene00008131. History: N.A.
tdc-1,K01C8.3,1.0,0.40188694,tdc-1,WBGene00006562,Public name for WBGene00006562. History: N.A.
aspm-1,C45G3.1,1.0,0.40188694,aspm-1,WBGene00008107,Public name for WBGene00008107. History: Renamed on 2006-09-21
W04D2.4,W04D2.4,1.0,0.40188694,W04D2.4,WBGene00012243,Public name for WBGene00012243. History: N.A.
F46F5.14,F46F5.14,1.0,0.40188694,F46F5.14,WBGene00018505,Public name for WBGene00018505. History: N.A.
npp-13,Y37E3.15,1.0,0.40188694,npp-13,WBGene00003799,Public name for WBGene00003799. History: N.A.
D1081.5,D1081.5,1.0,0.40188694,D1081.5,WBGene00008383,Public name for WBGene00008383. History: N.A.
K07A12.5,K07A12.5,1.0,0.40188694,K07A12.5,WBGene00010623,Public name for WBGene00010623. History: N.A.
gly-20,C03E10.4,1.0,0.40188694,gly-20,WBGene00001645,Public name for WBGene00001645. History: N.A.
F55F10.3,F55F10.3,1.0,0.40188694,F55F10.3,WBGene00050916,Public name for WBGene00050916. History: N.A.
exl-1,F26H11.5,1.0,0.40188694,exl-1,WBGene00001371,Public name for WBGene00001371. History: N.A.
C30F12.2,C30F12.2,1.0,0.40188694,C30F12.2,WBGene00016261,Public name for WBGene00016261. History: N.A.
gsp-2,F56C9.1,1.0,0.40188694,gsp-2,WBGene00001748,Public name for WBGene00001748. History: N.A.
chn-1,T09B4.10,1.0,0.40188694,chn-1,WBGene00000500,Public name for WBGene00000500. History: N.A.
F56D1.1,F56D1.1,1.0,0.40188694,F56D1.1,WBGene00018959,Public name for WBGene00018959. History: N.A.
F17B5.8,F17B5.8,1.0,0.40188694,F17B5.8,WBGene00045458,Public name for WBGene00045458. History: N.A.
ztf-15,R06C7.9,1.0,0.40188694,ztf-15,WBGene00011066,Public name for WBGene00011066. History: N.A.
cki-2,T05A6.2,1.0,0.40188694,cki-2,WBGene00000517,Public name for WBGene00000517. History: N.A.
Y49F6B.8,Y49F6B.8,1.0,0.40188694,Y49F6B.8,WBGene00021720,Public name for WBGene00021720. History: N.A.
F21F8.5,F21F8.5,1.0,0.40188694,F21F8.5,WBGene00017679,Public name for WBGene00017679. History: N.A.
F54D5.14,F54D5.14,1.0,0.40188694,F54D5.14,WBGene00010056,Sequence name for WBGene00010056(smc-6). History: N.A.
B0035.5,B0035.5,1.0,0.40188694,B0035.5,WBGene00007108,Sequence name for WBGene00007108(gspd-1). History: N.A.
R10E4.7,R10E4.7,1.0,0.40188694,R10E4.7,WBGene00011203,Public name for WBGene00011203. History: N.A.
mbf-1,H21P03.1,1.0,0.40188694,mbf-1,WBGene00003148,Public name for WBGene00003148. History: N.A.
Y45F10D.16,Y45F10D.16,1.0,0.40188694,Y45F10D.16,WBGene00044257,Public name for WBGene00044257. History: N.A.
H05L14.2,H05L14.2,1.0,0.40188694,H05L14.2,WBGene00010367,"Public name for WBGene00010367. History: Split into H05L14.3(WBGene00271605). History of WBGene00010367: Split into ""WBGene00271605"" on 2017-03-02"
rpb-8,F26F4.11,1.0,0.40188694,rpb-8,WBGene00017830,Public name for WBGene00017830. History: N.A.
F14F7.5,F14F7.5,1.0,0.40188694,F14F7.5,WBGene00008812,"Public name for WBGene00008812. History: Split into F14F7.7(WBGene00206390). History of WBGene00008812: Split into ""WBGene00206390"" on 2011-01-21"
icp-1,Y39G10AR.13,1.0,0.40188694,icp-1,WBGene00002047,Public name for WBGene00002047. History: N.A.
mdt-4,ZK546.13,1.0,0.40188694,mdt-4,WBGene00007012,Public name for WBGene00007012. History: N.A.
C38D4.7,C38D4.7,1.0,0.40188694,C38D4.7,WBGene00008007,Public name for WBGene00008007. History: N.A.
F46B6.10,F46B6.10,1.0,0.40188694,F46B6.10,WBGene00009775,Public name for WBGene00009775. History: N.A.
T09A5.8,T09A5.8,1.0,0.40188694,T09A5.8,WBGene00011636,Sequence name for WBGene00011636(cec-3). History: Renamed on 2013-11-11
F26H9.4,F26H9.4,1.0,0.40188694,F26H9.4,WBGene00009176,Sequence name for WBGene00009176(nmat-2). History: N.A.
mxl-1,T19B10.11,1.0,0.40188694,mxl-1,WBGene00003509,Public name for WBGene00003509. History: N.A.
C10G11.8,C10G11.8,1.0,0.40188694,C10G11.8,WBGene00015688,Public name for WBGene00015688. History: N.A.
B0361.8,B0361.8,1.0,0.40188694,B0361.8,WBGene00015162,Sequence name for WBGene00015162(algn-11). History: N.A.
T23B12.4,T23B12.4,1.0,0.40188694,T23B12.4,WBGene00020719,Sequence name for WBGene00020719(natc-1). History: N.A.
Y56A3A.31,Y56A3A.31,1.0,0.40188694,Y56A3A.31,WBGene00013243,Public name for WBGene00013243. History: N.A.
shc-2,T27F7.2,1.0,0.40188694,shc-2,WBGene00020867,Public name for WBGene00020867. History: N.A.
T16A9.3,T16A9.3,1.0,0.40188694,T16A9.3,WBGene00011793,Public name for WBGene00011793. History: N.A.
Y50E8A.12,Y50E8A.12,1.0,0.40188694,Y50E8A.12,WBGene00013055,Public name for WBGene00013055. History: N.A.
daf-16,R13H8.1,1.0,0.40188694,daf-16,WBGene00000912,Public name for WBGene00000912. History: N.A.
W05E10.5,W05E10.5,1.0,0.40188694,W05E10.5,WBGene00012282,Public name for WBGene00012282. History: N.A.
scpl-4,T21C9.12,1.0,0.40188694,scpl-4,WBGene00011897,Public name for WBGene00011897. History: N.A.
Y57G11C.3,Y57G11C.3,1.0,0.40188694,Y57G11C.3,WBGene00013301,Public name for WBGene00013301. History: N.A.
ZC317.7,ZC317.7,1.0,0.40188694,ZC317.7,WBGene00022590,Public name for WBGene00022590. History: N.A.
Y48E1C.4,Y48E1C.4,1.0,0.40188694,Y48E1C.4,WBGene00013017,Public name for WBGene00013017. History: N.A.
bath-43,T16H12.5,1.0,0.40188694,,,
F41H10.3,F41H10.3,1.0,0.40188694,F41H10.3,WBGene00018316,Public name for WBGene00018316. History: N.A.
his-68,T23D8.6,1.0,0.40188694,his-68,WBGene00001942,Public name for WBGene00001942. History: N.A.
F58F9.1,F58F9.1,1.0,0.40188694,F58F9.1,WBGene00019055,Public name for WBGene00019055. History: N.A.
F35D11.5,F35D11.5,1.0,0.40188694,F35D11.5,WBGene00018046,Sequence name for WBGene00018046(coa-3). History: N.A.
dnj-21,T19B4.4,1.0,0.40188694,dnj-21,WBGene00001039,Public name for WBGene00001039. History: Renamed on 2015-03-04
Y97E10AR.4,Y97E10AR.4,1.0,0.40188694,Y97E10AR.4,WBGene00022399,Public name for WBGene00022399. History: N.A.
rps-22,F53A3.3,1.0,0.40188694,rps-22,WBGene00004491,Public name for WBGene00004491. History: N.A.
rnf-5,C16C10.7,1.0,0.40188694,rnf-5,WBGene00004381,Public name for WBGene00004381. History: N.A.
Y69A2AR.23,Y69A2AR.23,1.0,0.40188694,Y69A2AR.23,WBGene00022094,Public name for WBGene00022094. History: N.A.
F27D4.2,F27D4.2,1.0,0.40188694,F27D4.2,WBGene00009188,"Sequence name for WBGene00009188(lsy-22). History: Split into F27D4.12(WBGene00303056). History of WBGene00009188: Split into ""WBGene00303056"" on 2018-03-02"
K05C4.2,K05C4.2,1.0,0.40188694,K05C4.2,WBGene00010579,Public name for WBGene00010579. History: N.A.
C54G4.3,C54G4.3,1.0,0.40188694,C54G4.3,WBGene00008313,Public name for WBGene00008313. History: N.A.
npl-4.2,F59E12.5,1.0,0.40188694,npl-4.2,WBGene00019121,Public name for WBGene00019121. History: N.A.
F44F4.9,F44F4.9,1.0,0.40188694,F44F4.9,WBGene00009704,Public name for WBGene00009704. History: N.A.
W03H9.3,W03H9.3,1.0,0.40188694,W03H9.3,WBGene00012228,"Public name for Dead gene WBGene00012229. History of WBGene00012229: Merged into ""WBGene00012228"" on 2011-04-19"
C38D9.5,C38D9.5,1.0,0.40188694,C38D9.5,WBGene00008013,Public name for WBGene00008013. History: N.A.
sel-2,F10F2.1,1.0,0.40188694,sel-2,WBGene00004760,Public name for WBGene00004760. History: N.A.
F43D2.1,F43D2.1,1.0,0.40188694,F43D2.1,WBGene00009650,Sequence name for WBGene00009650(ccnk-1). History: N.A.
F15H9.1,F15H9.1,1.0,0.40188694,F15H9.1,WBGene00008870,Public name for WBGene00008870. History: N.A.
nol-10,F32E10.1,1.0,0.40188694,nol-10,WBGene00017989,Public name for WBGene00017989. History: N.A.
eif-3.I,Y74C10AR.1,1.0,0.40188694,eif-3.I,WBGene00001232,Public name for WBGene00001232. History: N.A.
Y39A1A.1,Y39A1A.1,1.0,0.40188694,Y39A1A.1,WBGene00012641,Sequence name for WBGene00012641(epg-6). History: N.A.
T23G7.2,T23G7.2,1.0,0.40188694,T23G7.2,WBGene00011965,Public name for WBGene00011965. History: N.A.
hil-5,B0414.3,1.0,0.40188694,hil-5,WBGene00001856,Public name for WBGene00001856. History: Renamed on 2010-11-12
H17B01.1,H17B01.1,1.0,0.40188694,H17B01.1,WBGene00019207,Sequence name for WBGene00019207(fgt-1). History: N.A.
eif-3.H,C41D11.2,1.0,0.40188694,eif-3.H,WBGene00001231,Public name for WBGene00001231. History: N.A.
ZK84.5,ZK84.5,1.0,0.40188694,ZK84.5,WBGene00022652,Public name for WBGene00022652. History: N.A.
W02D3.10,W02D3.10,1.0,0.40188694,W02D3.10,WBGene00020935,Sequence name for WBGene00020935(fnci-1). History: N.A.
cwn-1,K10B4.6,1.0,0.40188694,cwn-1,WBGene00000857,Public name for WBGene00000857. History: N.A.
C04E6.4,C04E6.4,1.0,0.40188694,C04E6.4,WBGene00015421,Public name for WBGene00015421. History: N.A.
F41E6.9,F41E6.9,1.0,0.40188694,F41E6.9,WBGene00018290,Sequence name for WBGene00018290(vps-60). History: N.A.
K02D7.1,K02D7.1,1.0,0.40188694,K02D7.1,WBGene00019298,Sequence name for WBGene00019298(pnp-1). History: N.A.
Y69A2AR.16,Y69A2AR.16,1.0,0.40188694,Y69A2AR.16,WBGene00022087,Public name for WBGene00022087. History: N.A.
spr-2,C27B7.1,1.0,0.40188694,spr-2,WBGene00005007,Public name for WBGene00005007. History: N.A.
Y71A12B.3,Y71A12B.3,1.0,0.40188694,Y71A12B.3,WBGene00013501,Public name for WBGene00013501. History: N.A.
