...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
nlp-15,16766.8921451199,-0.855255692687539,0.0004899884078929,0.0209570601696757,nlp-15,WBGene00003753,Public name for WBGene00003753. History: N.A.
ZC410.5,40782.332350571,-0.883388460061616,0.0004932311651276,0.021056470131379,ZC410.5,WBGene00013882,Sequence name for WBGene00013882(msa-1). History: N.A.
K02F3.2,67.8062339461292,1.18715220412061,0.0005008813166424,0.0213433163271913,K02F3.2,WBGene00019326,Public name for WBGene00019326. History: N.A.
T14G10.5,472.127996872619,0.833572003124331,0.0005025143041822,0.0213731733272338,T14G10.5,WBGene00011775,Sequence name for WBGene00011775(copg-1). History: N.A.
D2005.3,90.3677591101905,-1.21997788783444,0.0005075345709036,0.0215467222925287,D2005.3,WBGene00008398,Public name for WBGene00008398. History: N.A.
imb-2,486.276596533845,0.805608970453418,0.0005111446132763,0.0216598710893887,imb-2,WBGene00002076,Public name for WBGene00002076. History: N.A.
F25G6.9,301.702913438926,1.41312090265992,0.0005125076509005,0.0216775606953793,F25G6.9,WBGene00017800,Public name for WBGene00017800. History: N.A.
rps-10,1090.40046099721,-0.938782083984617,0.0005165785162133,0.0218095073373666,rps-10,WBGene00004479,Public name for WBGene00004479. History: N.A.
K05F1.6,2100.75674482562,1.20825122655583,0.0005212909262834,0.0219680045681018,K05F1.6,WBGene00019408,Public name for WBGene00019408. History: N.A.
rps-18,796.024877626641,-0.943142587163669,0.0005259351947067,0.0221230538323912,rps-18,WBGene00004487,Public name for WBGene00004487. History: N.A.
pme-5,456.314431671357,0.911577582160976,0.0005361969988089,0.0225133996294777,pme-5,WBGene00004053,Other name for WBGene00004053(tank-1). History: Renamed on 2014-11-18
Y45F10D.4,139.869066922381,-0.898304137274581,0.0005422954698258,0.0227278311622621,Y45F10D.4,WBGene00012885,Sequence name for WBGene00012885(iscu-1). History: N.A.
F09E10.1,57.1466319725109,-1.24883111521923,0.0005530196357597,0.0231349911492561,F09E10.1,WBGene00017294,Public name for WBGene00017294. History: N.A.
sel-2,1898.98369177243,0.865258556725042,0.0005557643738726,0.0232074649745553,sel-2,WBGene00004760,Public name for WBGene00004760. History: N.A.
C02F5.15,25.4809931413609,1.52975741859972,0.0005574581402638,0.0232358688464513,C02F5.15,WBGene00219795,Public name for WBGene00219795. History: N.A.
rpl-6,1073.23089065851,-1.03159637870638,0.0005598891668772,0.023294844193577,rpl-6,WBGene00004417,Public name for WBGene00004417. History: N.A.
T09F5.13,7.24484114506078,-1.91246441148022,0.0005614770337586,0.0233185887661525,T09F5.13,WBGene00014837,Public name for WBGene00014837. History: N.A.
let-526,2360.3337106551,0.896587563621679,0.0005637243539976,0.023337269545164,let-526,WBGene00002717,Public name for WBGene00002717. History: Renamed on 2008-02-07; Renamed on 2008-02-07; Renamed on 2011-02-11; Renamed on 2014-09-04; Renamed on 2014-09-04. Other name for WBGene00002583(let-363). History: Renamed on 2014-09-04; Renamed on 2014-10-09; Renamed on 2015-01-08; Renamed on 2015-03-05; Renamed on 2015-03-10
lgl-1,283.201808467382,1.32467888287328,0.0005639628060205,0.023337269545164,lgl-1,WBGene00018987,Public name for WBGene00018987. History: N.A.
kdin-1,1576.76873210211,1.53639056799042,0.0005705316513812,0.023566555149397,kdin-1,WBGene00006490,Public name for WBGene00006490. History: Renamed on 2012-12-21
rps-9,1701.99583827959,-0.959227989898065,0.000577544634254,0.0238133286695593,rps-9,WBGene00004478,Public name for WBGene00004478. History: N.A.
F17C11.11,2739.52193126426,-0.744129855945918,0.0005791527675451,0.0238230143612538,F17C11.11,WBGene00008922,Public name for WBGene00008922. History: N.A.
unc-68,2352.40430822189,1.21048100181868,0.000579857884998,0.0238230143612538,unc-68,WBGene00006801,Public name for WBGene00006801. History: N.A.
tag-241,511.570617700656,1.40060126009614,0.0005809818536105,0.0238264919392154,tag-241,WBGene00044079,Public name for WBGene00044079. History: N.A.
unc-69,3926.01667418039,-0.83082043374339,0.0005846193888036,0.0239328562291477,unc-69,WBGene00006802,Public name for WBGene00006802. History: N.A.
C24A8.13,17.6007248363086,1.45292877858897,0.0005896602712857,0.0240762282558257,C24A8.13,WBGene00201800,Public name for WBGene00201800. History: N.A.
Y106G6H.5,547.341959725309,0.841028528660009,0.0005902220405572,0.0240762282558257,Y106G6H.5,WBGene00013718,Sequence name for WBGene00013718(pdpr-1). History: N.A.
T01G9.2,3910.58371609315,1.02680804291677,0.0005927136466241,0.0241349206906923,T01G9.2,WBGene00011344,Public name for WBGene00011344. History: N.A.
C29F7.3,216.813530466333,-0.867491108374716,0.0006001611101591,0.0243948465432595,C29F7.3,WBGene00007812,Public name for WBGene00007812. History: N.A.
ulp-2,244.174365569978,1.18275281599625,0.0006016491889242,0.0244120489488279,ulp-2,WBGene00006737,Public name for WBGene00006737. History: N.A.
Y54G2A.40,91.552185853791,1.4204813163893,0.0006066951429641,0.0244867713951648,Y54G2A.40,WBGene00044495,Public name for WBGene00044495. History: N.A.
trp-1,777.424967604395,1.05527249909735,0.0006065716790025,0.0244867713951648,trp-1,WBGene00006614,Public name for WBGene00006614. History: N.A.
unc-8,425.792869270902,1.06768168535923,0.0006060309778582,0.0244867713951648,unc-8,WBGene00006748,Public name for WBGene00006748. History: N.A.
taf-1,359.555992064982,0.914417425895233,0.0006119152125901,0.024654053161037,taf-1,WBGene00006382,Public name for WBGene00006382. History: N.A.
flp-2,8075.14417854712,-1.27639094616389,0.0006140936089372,0.024698414008574,flp-2,WBGene00001445,Public name for WBGene00001445. History: N.A.
C14B4.2,107.829050207828,1.17387085160314,0.0006154379246442,0.0247004866051447,C14B4.2,WBGene00007583,Public name for WBGene00007583. History: N.A.
ttr-15,763.786917206964,-0.977988925707163,0.0006163000365602,0.0247004866051447,ttr-15,WBGene00011561,Public name for WBGene00011561. History: N.A.
R09B3.3,4082.46572339238,-1.04951326767527,0.0006218973320015,0.0248676209767536,R09B3.3,WBGene00011156,Sequence name for WBGene00011156(rbm-3.2). History: N.A.
cyn-7,1029.63958941014,-0.910353979342042,0.0006226396702576,0.0248676209767536,cyn-7,WBGene00000883,Public name for WBGene00000883. History: N.A.
C27F2.8,450.23118617763,1.09642103121527,0.0006254043396574,0.0249345991072107,C27F2.8,WBGene00016170,Sequence name for WBGene00016170(tmem-131). History: N.A.
F27B3.7,133.829401119218,0.905150493097174,0.0006278068421372,0.0249869303055478,F27B3.7,WBGene00017849,Public name for WBGene00017849. History: N.A.
Y37A1B.17,635.603261531237,1.04115340996418,0.0006290869547159,0.0249944860257587,Y37A1B.17,WBGene00044989,Sequence name for WBGene00044989(dnbp-1). History: N.A.
F17C11.4,1488.34885247411,-0.815461001327965,0.0006309701825234,0.0250259367376312,F17C11.4,WBGene00008915,Public name for WBGene00008915. History: N.A.
mdt-22,731.308068068794,-0.823895542839686,0.0006332656583547,0.0250736014124047,mdt-22,WBGene00007022,Public name for WBGene00007022. History: N.A.
svh-2,708.398714806094,0.814208879281629,0.000640161723404,0.0253029439810998,svh-2,WBGene00020504,Public name for WBGene00020504. History: N.A.
gck-3,159.470880286401,1.33635341295941,0.0006456364528586,0.025431642064922,gck-3,WBGene00013355,Public name for WBGene00013355. History: N.A.
vps-20,1091.37508937387,-0.659633303205487,0.0006447577611833,0.025431642064922,vps-20,WBGene00022027,Public name for WBGene00022027. History: N.A.
K10C2.8,116.263940714838,-1.09039913181737,0.0006500032052951,0.0254723478314391,K10C2.8,WBGene00045265,Public name for WBGene00045265. History: N.A.
ZK813.2,522.117819328044,-1.23722671222448,0.0006494032933584,0.0254723478314391,ZK813.2,WBGene00022821,Public name for WBGene00022821. History: N.A.
hil-5,145.905771480007,-1.03109579970553,0.000648994626643,0.0254723478314391,hil-5,WBGene00001856,Public name for WBGene00001856. History: Renamed on 2010-11-12
rpl-43,585.642781877879,-0.878892017996602,0.0006589252062938,0.0257779186933205,rpl-43,WBGene00004456,Public name for WBGene00004456. History: N.A.
eor-1,743.819769015984,1.32140015609521,0.0006622200199537,0.0258626813585023,eor-1,WBGene00001324,Public name for WBGene00001324. History: N.A.
rpl-34,441.505951578376,-0.893637045366104,0.0006652360948086,0.0259362882202201,rpl-34,WBGene00004448,Public name for WBGene00004448. History: N.A.
M116.5,65.2316552457072,1.11780648496223,0.0006728580929431,0.0261445284419,M116.5,WBGene00019792,Public name for WBGene00019792. History: N.A.
ift-74,205.706698660097,1.07132708263666,0.0006719815193889,0.0261445284419,ift-74,WBGene00016005,Public name for WBGene00016005. History: N.A.
ZK973.25,12.9464045093775,1.81473090805428,0.0006754483033962,0.026200765406699,ZK973.25,WBGene00202259,Public name for WBGene00202259. History: N.A.
cdk-12,536.201756254636,1.07186847547852,0.0006866273346848,0.0265656153514091,cdk-12,WBGene00007135,Public name for WBGene00007135. History: N.A.
nspc-4,23.724913502661,-1.54043953755813,0.0006883304479274,0.0265656153514091,nspc-4,WBGene00044339,Public name for WBGene00044339. History: N.A.
smo-1,177.861412984409,-0.863489111368858,0.0006879377223869,0.0265656153514091,smo-1,WBGene00004888,Public name for WBGene00004888. History: N.A.
Y46G5A.6,9.17843897271639,1.8289062609494,0.0006967711266483,0.026801357110118,Y46G5A.6,WBGene00012898,"Public name for WBGene00012898. History: Split into Y46G5A.42(WBGene00077635), Y46G5A.43(WBGene00077636). History of WBGene00012898: Renamed on 2005-03-17; Split into ""WBGene00077636"" on 2008-02-22"
ags-3,14724.3446162203,1.1676564078584,0.0006967768304309,0.026801357110118,ags-3,WBGene00000092,Public name for WBGene00000092. History: N.A.
T23F2.2,450.297466806548,1.09743499106616,0.0007024333411996,0.026949239950869,T23F2.2,WBGene00020735,Public name for WBGene00020735. History: N.A.
rfp-1,266.48186559384,0.781168266178775,0.000702972540485,0.026949239950869,rfp-1,WBGene00007008,Public name for WBGene00007008. History: N.A.
C52G5.2,23.8913444705042,-1.6815051030342,0.0007183549004394,0.0273559569644107,C52G5.2,WBGene00008260,Public name for WBGene00008260. History: N.A.
Y22D7AR.10,186.357930704015,-1.18952510926453,0.0007177793035661,0.0273559569644107,Y22D7AR.10,WBGene00021263,Public name for WBGene00021263. History: N.A.
nhr-206,5.2111685947812,1.87223619035489,0.0007160625699602,0.0273559569644107,nhr-206,WBGene00011097,Public name for WBGene00011097. History: N.A.
smgl-1,232.687310697828,1.03875909626001,0.0007175480776912,0.0273559569644107,smgl-1,WBGene00008990,Public name for WBGene00008990. History: N.A.
msp-55,32.3577335552264,-1.29723812795073,0.0007266661333509,0.0276265690001168,msp-55,WBGene00003448,Public name for WBGene00003448. History: N.A.
F18E3.13,146.570927812724,-0.851182951804398,0.0007280081701881,0.0276317670555698,F18E3.13,WBGene00045276,Public name for WBGene00045276. History: N.A.
smc-3,296.797530911279,0.962246977347136,0.0007311801601132,0.0277062895381754,smc-3,WBGene00004873,Public name for WBGene00004873. History: N.A.
gcy-12,277.848321274883,1.05730308807339,0.0007360636822773,0.0278453133930833,gcy-12,WBGene00001538,Public name for WBGene00001538. History: N.A.
C50F4.6,733.877428273342,-0.944826540042876,0.000743681134177,0.0280871334448237,C50F4.6,WBGene00001910,Public name for WBGene00001910. History: N.A.
C44H4.4,198.103939360877,1.08676224589965,0.000746096527936,0.0281320113535106,C44H4.4,WBGene00008094,Public name for WBGene00008094. History: N.A.
tcer-1,403.25744546532,0.888201320295597,0.0007498658882721,0.0282277101619681,tcer-1,WBGene00022855,Public name for WBGene00022855. History: Renamed on 2017-10-09
F32D1.3,1424.93338422149,1.12474184732538,0.0007603760440033,0.0285755963577527,F32D1.3,WBGene00017983,Public name for WBGene00017983. History: N.A.
F58H1.8,441.984835449776,-0.875558206057533,0.0007616004089241,0.0285755963577527,F58H1.8,WBGene00138720,Public name for WBGene00138720. History: N.A.
lgc-32,10.6775204047828,-1.82405370814121,0.0007648632319089,0.0286511267835189,lgc-32,WBGene00020569,Public name for WBGene00020569. History: N.A.
cit-1.1,71.1097464706422,1.12957855698674,0.0007706624904113,0.0287874633570204,cit-1.1,WBGene00000507,Public name for WBGene00000507. History: N.A.
sri-48,122.036332916396,-1.22026544361636,0.000771014285767,0.0287874633570204,sri-48,WBGene00005560,Public name for WBGene00005560. History: N.A.
T10B11.7,37.1565540356824,1.29842033682934,0.0007723054503012,0.0287887844685459,T10B11.7,WBGene00020403,Sequence name for WBGene00020403(hrde-4). History: N.A.
CC8.2,77.9853492189841,-1.5907720408911,0.0007800834065205,0.0289375600234353,CC8.2,WBGene00016987,Public name for WBGene00016987. History: N.A.
H25P06.1,443.239687953804,0.802975337968731,0.0007795216730849,0.0289375600234353,H25P06.1,WBGene00010416,Sequence name for WBGene00010416(hxk-2). History: N.A.
Y17D7B.7,168.969250370865,-1.07938190488178,0.0007800440848586,0.0289375600234353,Y17D7B.7,WBGene00014562,Public name for WBGene00014562. History: N.A.
xbx-9,65.0396713867771,1.74039971694376,0.0007877597865557,0.0291751100271261,xbx-9,WBGene00007604,Public name for WBGene00007604. History: N.A.
C41D11.3,252.239964764139,1.15741508423093,0.000792111708785,0.0292809946701537,C41D11.3,WBGene00016562,Public name for WBGene00016562. History: N.A.
C41G11.9,15.4248775401058,1.55328816414218,0.0007931732907378,0.0292809946701537,C41G11.9,WBGene00196843,Public name for WBGene00196843. History: N.A.
rde-12,425.12846274186,0.801529340116418,0.0007960035041246,0.0293382320451098,rde-12,WBGene00010280,Public name for WBGene00010280. History: N.A.
gei-17,2328.58538056874,1.2766228492971,0.0008006237874374,0.0294611562231205,gei-17,WBGene00001574,Public name for WBGene00001574. History: N.A.
vab-10,635.94885871517,1.0373297272426,0.0008146000548858,0.0299274138754142,vab-10,WBGene00006876,Public name for WBGene00006876. History: Renamed on 2011-07-12
npp-3,165.976371203086,1.17393298940431,0.000819693633511,0.0300663624771852,npp-3,WBGene00003789,Public name for WBGene00003789. History: N.A.
ZC190.4,122.424564576935,1.09782665902209,0.0008271721285191,0.0302922061442498,ZC190.4,WBGene00022538,Public name for WBGene00022538. History: N.A.
ZC262.2,126.143281791308,-0.858501152227362,0.0008358349625207,0.0304634602794718,ZC262.2,WBGene00022579,Public name for WBGene00022579. History: N.A.
col-106,442.281173753992,-0.745910447873583,0.0008350172495199,0.0304634602794718,col-106,WBGene00000680,Public name for WBGene00000680. History: N.A.
ost-1,275.929015721864,-0.963622023252605,0.0008344335810962,0.0304634602794718,ost-1,WBGene00003893,Public name for WBGene00003893. History: N.A.
F01E11.18,1097.04454573591,-1.16332895888425,0.0008385364500479,0.0305134097100787,F01E11.18,WBGene00219373,Public name for WBGene00219373. History: N.A.
K10C9.7,8.71977306518378,1.81717555822414,0.0008445319655445,0.0306828768781435,K10C9.7,WBGene00019626,Public name for WBGene00019626. History: N.A.
rpl-38,716.958575397248,-0.868570943787935,0.0008460331365867,0.0306887811016621,rpl-38,WBGene00004452,Public name for WBGene00004452. History: N.A.
zbp-1,1353.41214473419,1.10839883727971,0.0008567994334817,0.0310302164495545,zbp-1,WBGene00010908,Other name for WBGene00010908(imph-1). History: Renamed on 2018-03-19
srd-61,4.55637841907695,1.86352312901641,0.0008599777447395,0.0310961984197998,srd-61,WBGene00005138,Public name for WBGene00005138. History: N.A.
ZK596.1,9.74819090709573,-1.86175942886888,0.0008633365185503,0.0311684876972714,ZK596.1,WBGene00014006,Public name for WBGene00014006. History: N.A.
ins-25,77.3660911745278,-1.31893387545064,0.0008692173945035,0.031331460328608,ins-25,WBGene00002108,Public name for WBGene00002108. History: N.A.
rps-15,1097.1891430476,-0.956953785065785,0.0008738186503104,0.031447869008426,rps-15,WBGene00004484,Public name for WBGene00004484. History: N.A.
T10D4.15,16.8156574588768,-1.71074432911218,0.0008759687292998,0.031475835610029,T10D4.15,WBGene00077522,Public name for WBGene00077522. History: N.A.
gad-3,16.5580972695696,1.74676296511637,0.0008799474508521,0.0315693197351894,gad-3,WBGene00015057,Public name for WBGene00015057. History: N.A.
C50F4.9,62.2948157986527,-1.3012688350784,0.0008920094556272,0.0319438085143261,C50F4.9,WBGene00008234,Public name for WBGene00008234. History: N.A.
Y54F10BM.9,1056.88108042329,1.50824330984561,0.0008931725739447,0.0319438085143261,Y54F10BM.9,WBGene00021863,Public name for WBGene00021863. History: N.A.
C09D4.1,1689.19612107114,1.53847618576947,0.0009007012857381,0.0321628924852775,C09D4.1,WBGene00015632,Public name for WBGene00015632. History: N.A.
cyp-34A8,30.327474134428,1.50289831976809,0.0009056298552717,0.0322885916517963,cyp-34A8,WBGene00015043,Public name for WBGene00015043. History: N.A.
Y52B11A.11,72.1499090801381,1.7229432268326,0.0009085974418761,0.0323376472925195,Y52B11A.11,WBGene00014914,Public name for WBGene00014914. History: N.A.
rps-3,1756.91882669687,-0.817201058237282,0.00090982693582,0.0323376472925195,rps-3,WBGene00004472,Public name for WBGene00004472. History: N.A.
F09C3.7,38.3522779612943,1.54583670432513,0.0009115898229605,0.0323501496770459,F09C3.7,WBGene00196421,Public name for WBGene00196421. History: N.A.
sid-2,11.391362732226,1.73010917525864,0.0009165958480823,0.0324775267655158,sid-2,WBGene00004796,Public name for WBGene00004796. History: N.A.
C05B10.16,5.92062442862951,1.84797585238178,0.0009253379337041,0.0326359571233332,C05B10.16,WBGene00199353,Public name for WBGene00199353. History: N.A.
C18H9.3,71.8040446786239,1.09795146256011,0.0009253139214777,0.0326359571233332,C18H9.3,WBGene00016002,Sequence name for WBGene00016002(gyf-1). History: N.A.
Y54E2A.4,413.910474763957,1.08854806597764,0.0009250631442219,0.0326359571233332,Y54E2A.4,WBGene00013189,Public name for WBGene00013189. History: N.A.
mks-6,39.3953607696534,1.63892487780721,0.0009288601168296,0.0327098589528709,mks-6,WBGene00010642,Public name for WBGene00010642. History: N.A.
met-1,3397.06502642154,1.44638159455893,0.0009312863520512,0.0327449994183666,met-1,WBGene00016603,Public name for WBGene00016603. History: N.A.
Y38H6C.17,7.90540807355081,1.83476729697343,0.0009363973281333,0.0327739064846681,Y38H6C.17,WBGene00012629,Sequence name for WBGene00012629(slc-36.3). History: N.A.
hoe-1,70.8907742653991,1.02354108408618,0.0009352877908005,0.0327739064846681,hoe-1,WBGene00001983,Public name for WBGene00001983. History: N.A.
rpl-35,734.397618574781,-0.895193715538143,0.0009346087938003,0.0327739064846681,rpl-35,WBGene00004449,Public name for WBGene00004449. History: N.A.
unc-13,4589.38292454679,1.07697338892381,0.0009600158165091,0.0335493332217566,unc-13,WBGene00006752,Public name for WBGene00006752. History: N.A.
ubxn-3,118.33250374112,1.18091726825047,0.0009620490991264,0.0335692170433405,ubxn-3,WBGene00018586,Public name for WBGene00018586. History: N.A.
gst-16,148.458706767958,-0.811135913117225,0.0009715453531688,0.0337976892585691,gst-16,WBGene00001764,Public name for WBGene00001764. History: N.A.
hlh-11,1163.00616587793,0.723835856364609,0.0009706043673255,0.0337976892585691,hlh-11,WBGene00001955,Public name for WBGene00001955. History: N.A.
clpp-1,865.503984637896,-0.818139641098765,0.0009853691681654,0.0342266487578679,clpp-1,WBGene00014172,Public name for WBGene00014172. History: N.A.
rps-11,1239.62582770882,-0.81725068414613,0.0009937665349475,0.0344661086439835,rps-11,WBGene00004480,Public name for WBGene00004480. History: N.A.
pcf-11,272.038441696659,0.808436450499956,0.0010046910841505,0.0347398840183288,pcf-11,WBGene00020092,Public name for WBGene00020092. History: N.A.
rps-7,885.945336705746,-0.850178701272479,0.0010031938557046,0.0347398840183288,rps-7,WBGene00004476,Public name for WBGene00004476. History: N.A.
F21H12.8,10.1083489655009,1.69320579540153,0.001010633318488,0.0348927241360532,F21H12.8,WBGene00198576,Public name for WBGene00198576. History: N.A.
nspc-1,16.5124211466154,-1.5676507464381,0.0010267349620577,0.0353953368498841,nspc-1,WBGene00023477,Public name for WBGene00023477. History: N.A.
daf-12,326.427871547972,0.85544455457058,0.0010328837835803,0.0355124100225805,daf-12,WBGene00000908,Public name for WBGene00000908. History: Renamed on 2007-10-19
pcaf-1,438.512124091417,1.1464070205619,0.0010332291160332,0.0355124100225805,pcaf-1,WBGene00021636,Public name for WBGene00021636. History: N.A.
rps-2,1180.20884119721,-0.752271608856504,0.0010421858647883,0.0357666331590923,rps-2,WBGene00004471,Public name for WBGene00004471. History: N.A.
F46B6.2,281.243834716467,0.945224777364787,0.0010525521684122,0.0358557895743186,F46B6.2,WBGene00009768,Public name for WBGene00009768. History: N.A.
T07A9.15,194.750356828595,-0.84900583013439,0.0010526039861948,0.0358557895743186,T07A9.15,WBGene00045249,Public name for WBGene00045249. History: N.A.
egl-4,2818.6770580473,1.05617638344745,0.0010471867434508,0.0358557895743186,egl-4,WBGene00001173,Public name for WBGene00001173. History: Renamed on 2005-11-22; Renamed on 2010-12-07; Renamed on 2011-07-12; Renamed on 2012-06-20
flp-24,759.031663701624,-0.812186490063879,0.0010486710081767,0.0358557895743186,flp-24,WBGene00016028,Public name for WBGene00016028. History: N.A.
rps-17,1148.00389048907,-0.821930322178053,0.0010505867175132,0.0358557895743186,rps-17,WBGene00004486,Public name for WBGene00004486. History: N.A.
F23D12.2,7.25318870078143,1.83349582634751,0.0010571176838197,0.0359368570613491,F23D12.2,WBGene00009086,"Public name for WBGene00009086. History: Split into fbxa-179(WBGene00045292), F23D12.10(WBGene00045291). History of WBGene00009086: Split into ""WBGene00045291"" on 2007-02-26; Split into ""WBGene00045292"" on 2007-02-26"
pqn-21,207.433801848428,0.771600895459411,0.0010581190192545,0.0359368570613491,pqn-21,WBGene00004111,Public name for WBGene00004111. History: N.A.
flp-15,5218.57800547784,-1.12461627374416,0.0010599812773229,0.0359468502701618,flp-15,WBGene00001458,Public name for WBGene00001458. History: N.A.
rpl-12,18889.0119924268,-0.854018917096599,0.0010675843054506,0.0360978911540641,rpl-12,WBGene00004424,Public name for WBGene00004424. History: N.A.
swan-2,299.728731148802,0.909443467422987,0.0010665006401885,0.0360978911540641,swan-2,WBGene00009976,Public name for WBGene00009976. History: Renamed on 2005-07-28
hecd-1,1402.02866868842,1.39779180620306,0.0010722769923685,0.036203166494919,hecd-1,WBGene00016405,Public name for WBGene00016405. History: N.A.
asp-13,47.4140185666133,-1.63500890672707,0.001075627793831,0.0362071550385216,asp-13,WBGene00017881,Public name for WBGene00017881. History: N.A.
hmp-1,483.249421677522,0.65865765233361,0.0010771332491285,0.0362071550385216,hmp-1,WBGene00001978,Public name for WBGene00001978. History: N.A.
mlc-2,212.297314815247,-0.943075589521218,0.0010764963358104,0.0362071550385216,mlc-2,WBGene00003370,Public name for WBGene00003370. History: N.A.
nlp-37,3827.20202998991,-1.05327184839294,0.0010836157678807,0.0363717298369936,nlp-37,WBGene00018590,Other name for WBGene00018590(pdf-2). History: Renamed on 2008-04-18; Renamed on 2018-12-11
col-122,1349.02675777806,-0.649070205107201,0.0010875976457488,0.0364520117379999,col-122,WBGene00000696,Public name for WBGene00000696. History: N.A.
cey-3,130.089796275145,-0.909412872140639,0.0010939646301902,0.0365098594872554,cey-3,WBGene00000474,Public name for WBGene00000474. History: N.A.
clh-6,61.6635120510164,0.966531708958268,0.0010919334821722,0.0365098594872554,clh-6,WBGene00000533,Public name for WBGene00000533. History: Renamed on 2017-02-17
lin-36,92.3413418022255,1.17584547891939,0.0010953478310758,0.0365098594872554,lin-36,WBGene00003021,Public name for WBGene00003021. History: N.A.
rpb-4,118.274908430739,-0.886375756644862,0.001095693929214,0.0365098594872554,rpb-4,WBGene00018391,Public name for WBGene00018391. History: N.A.
frl-1,193.203976476056,0.82586296874709,0.0011058978171912,0.0367963823789701,frl-1,WBGene00021698,Public name for WBGene00021698. History: N.A.
R107.5,2315.04781301236,-1.10311416020196,0.001109604296085,0.036866200706883,R107.5,WBGene00011300,Public name for WBGene00011300. History: N.A.
tsn-1,120.207076319064,1.06519110059375,0.0011150037729681,0.0369919847978225,tsn-1,WBGene00006626,Public name for WBGene00006626. History: N.A.
C06A12.3,224.28558972433,-0.870108137740786,0.0011303520801532,0.037392960227291,C06A12.3,WBGene00007357,Public name for WBGene00007357. History: N.A.
F53A10.2,488.002078663709,0.90430665006588,0.0011296232238347,0.037392960227291,F53A10.2,WBGene00018734,Public name for WBGene00018734. History: N.A.
kin-29,2848.66234189597,1.41250334596847,0.0011395621774323,0.0376433183251243,kin-29,WBGene00002210,Public name for WBGene00002210. History: N.A.
rpl-30,497.438183467236,-0.831301429332265,0.0011439315029924,0.0377332801526653,rpl-30,WBGene00004444,Public name for WBGene00004444. History: N.A.
unc-9,1405.67744353355,0.700746957143215,0.001146151935408,0.0377522027575126,unc-9,WBGene00006749,Public name for WBGene00006749. History: N.A.
Y43B11AL.1,20.454687283488,1.65746389519182,0.0011499520364051,0.037823027883197,Y43B11AL.1,WBGene00021542,Public name for WBGene00021542. History: N.A.
glr-1,2853.95406951901,1.41785801928662,0.0011554452923036,0.0379492597794569,glr-1,WBGene00001612,Public name for WBGene00001612. History: N.A.
kcc-2,6648.25457898184,1.39744822312865,0.0011589474250574,0.0379690704042661,kcc-2,WBGene00019205,Public name for WBGene00019205. History: N.A.
nlp-1,4999.82564307646,-1.01464175636669,0.0011593609283745,0.0379690704042661,nlp-1,WBGene00003739,Public name for WBGene00003739. History: N.A.
trpp-11,296.165417089548,0.853460991972966,0.0011638248824604,0.0380608921974395,trpp-11,WBGene00015173,Public name for WBGene00015173. History: N.A.
T28C6.11,81.3736276392146,0.962413949995434,0.0011684706218464,0.0381583888971928,T28C6.11,WBGene00206515,Public name for WBGene00206515. History: N.A.
glr-2,2480.37725184215,1.30744810141105,0.0011761552891188,0.0383547083969413,glr-2,WBGene00001613,Public name for WBGene00001613. History: N.A.
cgef-1,883.418944604447,1.05275079733185,0.0011858440555728,0.0385917782077568,cgef-1,WBGene00006496,Public name for WBGene00006496. History: Renamed on 2008-07-18
denn-4,59.403887860133,1.26218210640743,0.0011867918707292,0.0385917782077568,denn-4,WBGene00018681,Public name for WBGene00018681. History: N.A.
unc-7,179.512520295888,1.04574121994725,0.001193225795624,0.0387460359273105,unc-7,WBGene00006747,Public name for WBGene00006747. History: Renamed on 2005-08-23
F15E6.4,131.844562558582,-0.788221268899433,0.0011953669032163,0.0387606594854808,F15E6.4,WBGene00017485,Public name for WBGene00017485. History: N.A.
sip-1,660.338058919286,-0.760598050812225,0.0011994258484637,0.0388373412090846,sip-1,WBGene00004798,Public name for WBGene00004798. History: N.A.
nhr-31,672.708084377237,0.729133897387876,0.0012016207214134,0.0388535331994401,nhr-31,WBGene00003625,Public name for WBGene00003625. History: N.A.
C34C6.2,23.9498394185635,1.60688227795804,0.0012155871490986,0.0392497681592768,C34C6.2,WBGene00008430,"Public name for Dead gene WBGene00007915. History of WBGene00007915: Merged into ""WBGene00008430"" on 2016-10-28"
F11G11.5,194.95329914928,-0.769109748119618,0.0012247427652987,0.0394897720034777,F11G11.5,WBGene00017385,Public name for WBGene00017385. History: N.A.
mup-2,171.400405250963,-0.979932664248391,0.0012276520441009,0.0395279818974905,mup-2,WBGene00003495,Public name for WBGene00003495. History: N.A.
col-20,4357.79051166397,-0.804446599554722,0.0012452069838711,0.0400369847198391,col-20,WBGene00000609,Public name for WBGene00000609. History: N.A.
Y37E3.8,1556.31275891417,-0.879623122439885,0.0012547497147061,0.0402873070163004,Y37E3.8,WBGene00021350,Public name for WBGene00021350. History: N.A.
letm-1,247.571398691684,0.787061868500555,0.0012580292157474,0.0403361115678468,letm-1,WBGene00010279,Public name for WBGene00010279. History: N.A.
mbf-1,363.17862371145,-1.07412583130325,0.0012677096953793,0.0404766640202954,mbf-1,WBGene00003148,Public name for WBGene00003148. History: N.A.
nca-2,1554.47693019559,1.17484235137085,0.0012676005012211,0.0404766640202954,nca-2,WBGene00003558,Public name for WBGene00003558. History: N.A.
pkn-1,648.063504848412,0.930390307324184,0.0012658336694837,0.0404766640202954,pkn-1,WBGene00009793,Public name for WBGene00009793. History: N.A.
