# Note: The workbook which this sheet was a part of contained links which did not update.
gene,OP50_N2_1,OP50_N2_1(rpm),OP50_N2_2,OP50_N2_2(rpm),OP50_hj41_1,OP50_hj41_1(rpm),OP50_hj41_2,OP50_hj41_2(rpm),average of OP50_N2,average of OP50_hj41,average rpm of OP50_N2,average rpm of OP50_hj41,N2/hj41 ratio,Input,Suggested Match,History
R08B4.3,444,16.0490064363745,462,16.5952442555939,646,19.0471040485209,544,20.8575497217722,453.0,595.0,16.3221253459842,19.9523268851466,0.818056231733812,R08B4.3,WBGene00011139,Public name for WBGene00011139. History: N.A.
H24K24.3,589,21.2902360158211,674,24.210377983269,954,28.1283858549365,718,27.5288983460155,631.5,836.0,22.7503069995451,27.828642100476,0.81751408916772,H24K24.3,WBGene00019240,Sequence name for WBGene00019240(adh-5). History: N.A.
K07A1.3,1886,68.1721309436989,1896,68.1051582437361,2740,80.7880264596708,2241,85.9223693501681,1891.0,2490.5,68.1386445937175,83.3551979049195,0.81744925699104,K07A1.3,WBGene00010610,Public name for WBGene00010610. History: N.A.
F43C11.6,604,21.8324321792122,642,23.0609238356954,940,27.7156003182812,710,27.2221696736365,623.0,825.0,22.4466780074538,27.4688849959589,0.817167424551673,F43C11.6,WBGene00018383,Public name for WBGene00018383. History: N.A.
Y67D8C.6,17111,618.501236785595,17355,623.399272848122,26172,771.673076095805,19522,748.494642772861,17233.0,22847.0,620.950254816859,760.083859434333,0.816949665631606,Y67D8C.6,WBGene00022070,Public name for WBGene00022070. History: N.A.
ZC247.1,39729,1436.06075835748,43721,1570.47764956455,62584,1845.26928757374,47906,1836.76797237356,41725.0,55245.0,1503.26920396102,1841.01862997365,0.816542092234304,ZC247.1,WBGene00013859,Public name for WBGene00013859. History: N.A.
F18A12.7,540,19.5190618820771,560,20.1154475825381,816,24.0594998507633,639,24.4999527062728,550.0,727.5,19.8172547323076,24.2797262785181,0.81620585442272,F18A12.7,WBGene00017556,Public name for WBGene00017556. History: N.A.
W09B7.1,12425,449.119155342237,12985,466.426940820102,19238,567.226296726696,14469,554.757145081473,12705.0,16853.5,457.773048081169,560.991720904085,0.816006780533998,W09B7.1,WBGene00021106,Public name for WBGene00021106. History: N.A.
F07B7.1,12425,449.119155342237,12985,466.426940820102,19238,567.226296726696,14469,554.757145081473,12705.0,16853.5,457.773048081169,560.991720904085,0.816006780533998,F07B7.1,WBGene00017185,Public name for WBGene00017185. History: N.A.
T23G5.6,26334,951.879584449293,26834,963.889143624691,39639,1168.74327767697,30791,1180.56031890273,26584.0,35215.0,957.884364036992,1174.65179828985,0.81546239100945,T23G5.6,WBGene00011964,Sequence name for WBGene00011964(saeg-2). History: N.A.
F52A8.2,163,5.89186497551587,216,7.75881549612183,274,8.07880264596708,226,8.66508499470682,189.5,250.0,6.82534023581885,8.37194382033695,0.815263501797381,F52A8.2,WBGene00001680,Sequence name for WBGene00001680(gpb-2). History: Renamed on 2010-12-15
Y53G8B.3,664,24.0012168327763,696,25.0006277097259,982,28.953956928247,815,31.2479834986109,680.0,898.5,24.5009222712511,30.1009702134289,0.813957892304764,Y53G8B.3,WBGene00021819,Public name for WBGene00021819. History: N.A.
Y48A6B.8,1684,60.8705559433664,1673,60.0948996528325,2633,77.6331655723771,1854,71.0843698238338,1678.5,2243.5,60.4827277980994,74.3587676981055,0.813390668920949,Y48A6B.8,WBGene00012969,Public name for WBGene00012969. History: N.A.
Y48G1C.6,4385,158.502011764645,4422,158.840195017827,6465,190.618463891158,5210,199.757047886825,4403.5,5837.5,158.671103391236,195.187755888992,0.812915250080935,Y48G1C.6,WBGene00021679,Public name for WBGene00021679. History: N.A.
C32B5.6,3961,143.175933546125,4109,147.597096636873,5992,176.672209688448,4724,181.123281039801,4035.0,5358.0,145.386515091499,178.897745364125,0.812679415246864,C32B5.6,WBGene00016299,Public name for WBGene00016299. History: N.A.
Y19D2B.2,147,5.3135224012321,151,5.42398675886295,222,6.54559922410472,174,6.6713486242433,149.0,198.0,5.36875458004752,6.60847392417401,0.812404594714136,Y19D2B.2,WBGene00012490,Public name for WBGene00012490. History: N.A.
C17D12.7,468,16.9165202978002,475,17.0622100030457,654,19.2829814980382,588,22.5445574198567,471.5,621.0,16.9893651504229,20.9137694589475,0.812353085548356,C17D12.7,WBGene00007640,Sequence name for WBGene00007640(pcmd-1). History: N.A.
F28B4.1,3035,109.704357059452,3292,118.250095431635,4764,140.465021187544,3658,140.251685445299,3163.5,4211.0,113.977226245543,140.358353316422,0.812044481517924,F28B4.1,WBGene00017890,Public name for WBGene00017890. History: N.A.
R148.1,2407,87.0044110188141,2332,83.7664710044264,3492,102.960506714296,2802,107.431717500746,2369.5,3147.0,85.3854410116203,105.196112107521,0.811678676150578,R148.1,WBGene00020100,"Sequence name for WBGene00020100(mks-1). History: Split into R148.8(WBGene00305998). History of WBGene00020100: Split into ""WBGene00305998"" on 2020-01-20"
Y39G10AR.10,88,3.18088415856071,88,3.16099890582741,126,3.71506982989727,107,4.10249599306916,88.0,116.5,3.17094153219406,3.90878291148322,0.811235006906748,Y39G10AR.10,WBGene00021468,Sequence name for WBGene00021468(epg-2). History: N.A.
Y56A3A.33,1085,39.2188558186179,1211,43.4996553972386,1670,49.2394175867337,1376,52.7573316491884,1148.0,1523.0,41.3592556079282,50.9983746179611,0.810991642728982,Y56A3A.33,WBGene00013244,Public name for WBGene00013244. History: N.A.
C27F2.1,913,33.0016731450674,1015,36.4592487433503,1455,42.9002111309566,1116,42.7886497968709,964.0,1285.5,34.7304609442088,42.8444304639137,0.810617869537582,C27F2.1,WBGene00016165,Sequence name for WBGene00016165(wdr-60). History: N.A.
T03D8.6,228,8.24138168354367,239,8.58498566469036,351,10.349123097571,272,10.4287748608861,233.5,311.5,8.41318367411701,10.3889489792285,0.809820482412434,T03D8.6,WBGene00011393,Public name for WBGene00011393. History: N.A.
F21A3.6,4219,152.501707556451,4294,154.242378427533,6695,197.39994056478,4731,181.391668628133,4256.5,5713.0,153.372042991992,189.395804596456,0.809796411904584,F21A3.6,WBGene00008996,Sequence name for WBGene00008996(glb-14). History: N.A.
F49D11.8,5321,192.335052360245,5437,195.299443761178,8219,242.334594697823,6174,236.717852908495,5379.0,7196.5,193.817248060711,239.526223803159,0.809169221571284,F49D11.8,WBGene00000780,Sequence name for WBGene00000780(cpn-4). History: N.A.
F57B9.4,253,9.14504195586205,256,9.19563318058884,396,11.6759337511057,287,11.0038911215967,254.5,341.5,9.17033756822545,11.3399124363512,0.808677987567966,F57B9.4,WBGene00000762,Sequence name for WBGene00000762(coq-2). History: N.A.
T27B7.6,173,6.25332908444322,179,6.42975913798985,281,8.28519541429471,193,7.39982922114344,176.0,237.0,6.34154411121654,7.84251231771907,0.808611303917074,T27B7.6,WBGene00020852,Sequence name for WBGene00020852(nhr-228). History: N.A.
F48G7.4,233,8.42211373800734,255,9.15971273847716,350,10.3196384163813,298,11.4256430461178,244.0,324.0,8.79091323824225,10.8726407312496,0.808535245073984,F48G7.4,WBGene00018615,Public name for WBGene00018615. History: N.A.
R09H3.3,6852,247.675207437023,6979,250.688765497381,10287,303.308915398042,8168,313.169974498962,6915.5,9227.5,249.181986467202,308.239444948502,0.808403955271959,R09H3.3,WBGene00019991,Public name for WBGene00019991. History: N.A.
Y73B3A.6,12450,450.022815614555,12672,455.183842439147,19068,562.213900924454,14544,557.632726385027,12561.0,16806.0,452.603329026851,559.92331365474,0.808330923162695,Y73B3A.6,,Sequence name for Suppressed gene WBGene00022208. Molecular name for Suppressed gene WBGene00022208. Public name for Suppressed gene WBGene00022208. History of WBGene00022208: Killed on 2008-09-01; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
M02F4.1,11672,421.900907940007,12166,437.00809873064,18032,531.667771211965,13852,531.100696224243,11919.0,15942.0,429.454503335324,531.384233718104,0.80818074019702,M02F4.1,WBGene00019735,Public name for WBGene00019735. History: N.A.
F58D5.3,9588,346.571787639547,9574,343.902312777178,13742,405.17848890832,11737,450.009303464044,9581.0,12739.5,345.237050208362,427.593896186182,0.807394710933947,F58D5.3,WBGene00010243,Public name for WBGene00010243. History: N.A.
C27D6.4,239,8.63899220336376,245,8.80050831736041,385,11.3516022580194,268,10.2754105246966,242.0,326.5,8.71975026036208,10.813506391358,0.806375836364306,C27D6.4,WBGene00016162,Sequence name for WBGene00016162(crh-2). History: N.A.
F22H10.5,4386,158.538158175537,4386,157.547059101807,6356,187.404633641485,5336,204.588024476795,4386.0,5846.0,158.042608638672,195.99632905914,0.80635494244887,F22H10.5,WBGene00017729,"Public name for WBGene00017729. History: Split into F22H10.11(WBGene00255607). History of WBGene00017729: Split into ""WBGene00255607"" on 2014-12-15"
C18A11.5,1554,56.1715225273108,1542,55.3893217362031,2338,68.9351846214272,1815,69.5890675459862,1548.0,2076.5,55.7804221317569,69.2621260837067,0.805352438421303,C18A11.5,WBGene00006962,Sequence name for WBGene00006962(xol-1). History: N.A.
C24H10.4,3816,137.934703966678,4021,144.436097731046,6163,181.71409017188,4417,169.352568237257,3918.5,5290.0,141.185400848862,175.533329204568,0.804322469633804,C24H10.4,WBGene00016070,Public name for WBGene00016070. History: N.A.
T11F9.9,1502,54.2919091608885,1568,56.3232532311066,2287,67.4314658807545,1833,70.279207058839,1535.0,2060.0,55.3075811959976,68.8553364697967,0.803243205706477,T11F9.9,WBGene00000730,Sequence name for WBGene00000730(col-157). History: N.A.
Y55F3BR.4,617,22.3023355208177,739,26.5452067205279,993,29.2782884213333,823,31.5547121709899,678.0,908.0,24.4237711206728,30.4165002961616,0.802977689177311,Y55F3BR.4,WBGene00021941,Sequence name for WBGene00021941(lgc-33). History: N.A.
Y95B8A.4,2414,87.2574358950632,2412,86.6401063733605,3688,108.739504227469,2814,107.891810509314,2413.0,3251.0,86.9487711342118,108.315657368392,0.802735017694541,Y95B8A.4,WBGene00022385,Public name for WBGene00022385. History: N.A.
Y37H9A.2,16465,595.150655348888,17349,623.183750195452,26360,777.216196159461,19338,741.439883308144,16907.0,22849.0,609.16720277217,759.328039733802,0.802245104745145,Y37H9A.2,WBGene00012577,Public name for WBGene00012577. History: N.A.
F33E2.2,4774,172.562965601919,5000,179.602210558376,7489,220.81077742937,5694,218.314132565755,4887.0,6591.5,176.082588080147,219.562454997563,0.801970391896474,F33E2.2,WBGene00001008,Sequence name for WBGene00001008(dlk-1). History: N.A.
M01E11.4,448,16.1935920799455,452,16.2360398344772,711,20.9636083258489,508,19.4772706960667,450.0,609.5,16.2148159572113,20.2204395109578,0.801902250859792,M01E11.4,WBGene00019713,Sequence name for WBGene00019713(pqn-52). History: N.A.
C50F7.6,160,5.78342574283766,202,7.25592930655838,271,7.9903486023981,216,8.28167415423307,181.0,243.5,6.51967752469802,8.13601137831558,0.801335841549401,C50F7.6,WBGene00016846,Public name for WBGene00016846. History: N.A.
W10G11.19,1099,39.7249055711162,1193,42.8530874392284,1779,52.4532478364067,1320,50.6102309425354,1146.0,1549.5,41.2889965051723,51.5317393894711,0.801234287729252,W10G11.19,WBGene00021148,Public name for WBGene00021148. History: N.A.
Y102A5C.4,3779,136.597286763647,3665,131.648420339289,5768,170.067641101964,4299,164.828320319666,3722.0,5033.5,134.122853551468,167.447980710815,0.800982209412845,Y102A5C.4,WBGene00013613,Public name for WBGene00013613. History: N.A.
K09E3.7,135,4.87976547051928,149,5.3521458746396,194,5.72002815079421,184,7.05475946471706,142.0,189.0,5.11595567257944,6.38739380775564,0.800945710653944,K09E3.7,WBGene00019578,Public name for WBGene00019578. History: N.A.
Y49F6C.4,900,32.5317698034618,919,33.0108863006295,1408,41.5144311150425,1056,40.4881847540283,909.5,1232.0,32.7713280520456,41.0013079345354,0.79927518664453,Y49F6C.4,WBGene00021726,Sequence name for WBGene00021726(bath-10). History: N.A.
R10E4.11,438,15.8321279710181,430,15.4457901080203,549,16.1870899731238,599,22.9663093443778,434.0,574.0,15.6389590395192,19.5766996587508,0.79885574750229,R10E4.11,WBGene00011206,Public name for WBGene00011206. History: N.A.
Y47G6A.7,566,20.4588685652882,656,23.5638100252589,936,27.5976615935226,718,27.5288983460155,611.0,827.0,22.0113392952736,27.563279969769,0.798574745800037,Y47G6A.7,WBGene00021637,Public name for WBGene00021637. History: N.A.
Y57A10A.3,4818,174.153407681199,5016,180.176937632163,7375,217.449523773749,5911,226.634147804036,4917.0,6643.0,177.165172656681,222.041835788892,0.797890956121988,Y57A10A.3,WBGene00013248,Public name for WBGene00013248. History: N.A.
T20F10.1,170,6.14488985176502,212,7.61513372767513,280,8.25571073310505,235,9.0101547511332,191.0,257.5,6.88001178972007,8.63293274211912,0.796949541394346,T20F10.1,WBGene00007047,"Sequence name for WBGene00007047(wts-1). History: Renamed on 2007-08-01. Public name for Dead gene WBGene00011863. History of WBGene00011863: Merged into ""WBGene00007047"" on 2005-10-05"
ZK185.2,2210,79.8835680729452,2205,79.2045748562437,3375,99.5107990151055,2616,100.300275867934,2207.5,2995.5,79.5440714645945,99.9055374415197,0.796192818752975,ZK185.2,WBGene00022682,Public name for WBGene00022682. History: N.A.
T21C12.1,986,35.6403611402371,1056,37.931986869929,1580,46.5857962796642,1196,45.8559365206609,1021.0,1388.0,36.786174005083,46.2208664001625,0.795878071315289,T21C12.1,WBGene00006784,Sequence name for WBGene00006784(unc-49). History: N.A.
C29F7.6,630,22.7722388624233,691,24.8210254991675,1029,30.3397369441611,769,29.4842936324316,660.5,899.0,23.7966321807954,29.9120152882963,0.795554293197567,C29F7.6,WBGene00007813,Sequence name for WBGene00007813(jmjd-3.3). History: N.A.
T05G5.1,892,32.24259851632,873,31.3585459634924,1370,40.3940132298354,1032,39.5679987368913,882.5,1201.0,31.8005722399062,39.9810059833634,0.795391998218825,T05G5.1,WBGene00011498,Public name for WBGene00011498. History: N.A.
C24H12.7,145,5.24122957944663,173,6.2142364853198,243,7.1647775290876,189,7.24646488495393,159.0,216.0,5.72773303238321,7.20562120702077,0.794897881504293,C24H12.7,WBGene00016076,Public name for WBGene00016076. History: N.A.
Y22D7AL.7,2426,87.691192825776,2638,94.758126290599,3922,115.63891962585,2973,113.988042872847,2532.0,3447.5,91.2246595581875,114.813481249348,0.794546586041308,Y22D7AL.7,WBGene00021246,Public name for WBGene00021246. History: N.A.
Y57G11C.31,776,28.0496148527627,846,30.3886940264772,1192,35.1457399780758,1003,38.4561072995174,811.0,1097.5,29.2191544396199,36.8009236387966,0.793978833966445,Y57G11C.31,WBGene00013321,Public name for WBGene00013321. History: N.A.
C29F9.1,1861,67.2684706713805,1944,69.8293394650965,2890,85.21072863812,2285,87.6093770482526,1902.5,2587.5,68.5489050682385,86.4100528431863,0.793297802891505,C29F9.1,WBGene00016216,Sequence name for WBGene00016216(pals-22). History: N.A.
F33D4.1,334,12.0729012381736,292,10.4887690966091,477,14.0641929274682,375,14.3779065177657,313.0,426.0,11.2808351673914,14.221049722617,0.793249119258086,F33D4.1,WBGene00003607,Sequence name for WBGene00003607(nhr-8). History: N.A.
T12G3.1,26716,965.687513410318,27107,973.695424321178,41808,1232.69555117734,31617,1212.23005432587,26911.5,36712.5,969.691468865748,1222.4628027516,0.793227791212215,T12G3.1,WBGene00011737,Sequence name for WBGene00011737(sqst-1). History: N.A.
F26A3.4,273,9.86797017371676,332,11.9255867810761,427,12.5899588679852,389,14.914681694429,302.5,408.0,10.8967784773965,13.7523202812071,0.792359271350536,F26A3.4,WBGene00009142,Public name for WBGene00009142. History: N.A.
Y39G10AR.6,4953,179.033173151718,5170,185.70868571736,7622,224.732240027595,6150,235.797666891358,5061.5,6886.0,182.370929434539,230.264953459477,0.792004717585623,Y39G10AR.6,WBGene00021464,Sequence name for WBGene00021464(ugt-31). History: N.A.
K09A11.1,373,13.4826112629903,432,15.5176309922437,604,17.8087474385552,491,18.8254722672613,402.5,547.5,14.500121127617,18.3171098529082,0.791616212604347,K09A11.1,WBGene00010704,Public name for WBGene00010704. History: N.A.
T28F2.4,9208,332.836151500307,9349,335.820213302051,14350,423.105175071634,10998,421.675242353034,9278.5,12674.0,334.328182401179,422.390208712334,0.791514991363996,T28F2.4,WBGene00020902,Sequence name for WBGene00020902(jmjc-1). History: N.A.
F54C9.1,2028,73.3049212904673,2380,85.4906522257868,3583,105.643612702555,2481,95.1242295215382,2204.0,3032.0,79.3977867581271,100.383921112047,0.790941277034844,F54C9.1,WBGene00002065,Sequence name for WBGene00002065(iff-2). History: N.A.
M88.6,9596,346.860958926689,9607,345.087687366863,15037,443.361151048931,11257,431.605583121304,9601.5,13147.0,345.974323146776,437.483367085117,0.790828518697632,M88.6,WBGene00003915,Sequence name for WBGene00003915(pan-1). History: N.A.
Y71A12B.15,1851,66.9070065624532,1903,68.3566013385178,2944,86.8029014223617,2203,84.4654081563678,1877.0,2573.5,67.6318039504855,85.6341547893647,0.78977604341212,Y71A12B.15,WBGene00013511,"Public name for WBGene00013511. History: Split into Y71A12B.18(WBGene00045077). History of WBGene00013511: Split into ""WBGene00045077"" on 2006-10-17"
F39F10.2,2760,99.7640940639497,2917,104.779929639756,4501,132.710550034664,3300,126.525577356339,2838.5,3900.5,102.272011851853,129.618063695501,0.789025919196807,F39F10.2,WBGene00018202,Public name for WBGene00018202. History: N.A.
W09H1.4,4146,149.863019561281,4207,151.117299963817,6471,190.795371978296,4980,190.938598555929,4176.5,5725.5,150.490159762549,190.866985267112,0.788455685785275,W09H1.4,WBGene00012374,Public name for WBGene00012374. History: N.A.
C18D11.1,2402,86.8236789643504,2565,92.1359340164468,3826,112.808390231643,2979,114.218089377131,2483.5,3402.5,89.4798064903986,113.513239804387,0.788276386477875,C18D11.1,WBGene00007679,Public name for WBGene00007679. History: N.A.
ZK686.6,6570,237.481919565271,6833,245.444380949076,10681,314.925879786768,7769,297.871881964059,6701.5,9225.0,241.463150257174,306.398880875413,0.788067990220097,ZK686.6,WBGene00044799,Public name for WBGene00044799. History: N.A.
C33A12.7,319,11.5307050747826,321,11.5304619178477,489,14.4180091017442,388,14.8763406103816,320.0,438.5,11.5305834963152,14.6471748560629,0.787222355821219,C33A12.7,WBGene00007886,Sequence name for WBGene00007886(ethe-1). History: N.A.
Y58A7A.3,144,5.20508316855389,177,6.3579182537665,246,7.25323157265658,194,7.43817030519081,160.5,220.0,5.7815007111602,7.3457009389237,0.787059092009171,Y58A7A.3,WBGene00021977,Public name for WBGene00021977. History: N.A.
K09E9.3,3112,112.487630698193,3311,118.932583831756,4983,146.92216636808,3841,147.268103825969,3211.5,4412.0,115.710107264974,147.095135097024,0.786634494666677,K09E9.3,WBGene00010726,Public name for WBGene00010726. History: N.A.
Y71H2AL.1,1327,47.9662872546599,1388,49.8575736510051,2074,61.1512287873567,1649,63.2244475941219,1357.5,1861.5,48.9119304528325,62.1878381907393,0.786519227486448,Y71H2AL.1,WBGene00003941,"Sequence name for WBGene00003941(pbo-1). History: N.A.. Public name for Dead gene WBGene00022164. History of WBGene00022164: Merged into ""WBGene00003941"" on 2011-09-06"
Y56A3A.10,705,25.4832196793784,743,26.6888884889746,1148,33.8484140057307,848,32.5132392721743,724.0,998.0,26.0860540841765,33.1808266389525,0.786178547268408,Y56A3A.10,WBGene00013230,Sequence name for WBGene00013230(fbxb-22). History: N.A.
F17C11.1,177,6.39791472801416,189,6.7889635591066,279,8.22622605191539,223,8.5500617425647,183.0,251.0,6.59343914356038,8.38814389724004,0.786042684094848,F17C11.1,WBGene00077761,"Public name for Dead gene WBGene00008913. History of WBGene00008913: Merged into ""WBGene00077761"" on 2016-02-22"
F55D10.3,9676,349.752671798108,9728,349.434060862376,15103,445.307140007448,11617,445.408373378359,9702.0,13360.0,349.593366330242,445.357756692904,0.784971994035132,F55D10.3,WBGene00018878,Sequence name for WBGene00018878(glit-1). History: Renamed on 2019-05-20
F58E1.3,95,3.43390903480986,103,3.69980553750254,147,4.33424813488015,124,4.75429442187454,99.0,135.5,3.5668572861562,4.54427127837735,0.784912930512776,F58E1.3,WBGene00019035,Sequence name for WBGene00019035(fbxb-26). History: N.A.
F49B2.1,407,14.7115892333433,455,16.3438011608122,647,19.0765887297106,535,20.5124799653458,431.0,591.0,15.5276951970777,19.7945343475282,0.784443570354396,F49B2.1,WBGene00009861,"Sequence name for WBGene00009861(fbxb-8). History: Split into F49B2.7(WBGene00086555). History of WBGene00009861: Split into ""WBGene00086555"" on 2008-07-18"
F12E12.4,162,5.85571856462313,144,5.17254366408122,229,6.75199199243234,191,7.32314705304869,153.0,210.0,5.51413111435218,7.03756952274052,0.783527764313283,F12E12.4,WBGene00017405,Sequence name for WBGene00017405(bath-31). History: N.A.
Y55B1BR.3,1494,54.0027378737467,1515,54.4194697991878,2347,69.2005467521341,1810,69.3973621257493,1504.5,2078.5,54.2111038364673,69.2989544389417,0.782278813228443,Y55B1BR.3,WBGene00021913,Sequence name for WBGene00021913(cec-8). History: N.A.
Y22D7AR.11,249,9.00045631229111,226,8.11801991723858,399,11.7643877946747,264,10.1220461885071,237.5,331.5,8.55923811476485,10.9432169915909,0.782150086335858,Y22D7AR.11,WBGene00021264,Sequence name for WBGene00021264(fbxa-13). History: N.A.
B0334.11,633,22.8806780951015,707,25.3957525729543,1056,31.1358233362819,800,30.6728672379003,670.0,928.0,24.1382153340279,30.9043452870911,0.78106218105551,B0334.11,WBGene00003868,Sequence name for WBGene00003868(ooc-3). History: N.A.
Y71G12B.23,3572,129.114979708851,3670,131.828022549848,5688,167.708866606791,4340,166.400304765609,3621.0,5014.0,130.471501129349,167.0545856862,0.781011192200558,Y71G12B.23,WBGene00022158,"Public name for WBGene00022158. History: Split into Y71G12B.35(WBGene00185098). History of WBGene00022158: Split into ""WBGene00185098"" on 2009-03-13"
F52G3.3,720,26.0254158427695,806,28.9518763420102,1164,34.3201689047653,942,36.1173011726275,763.0,1053.0,27.4886460923898,35.2187350386964,0.780512021859582,F52G3.3,WBGene00018711,Public name for WBGene00018711. History: N.A.
F41G4.7,14444,522.09875893467,15207,546.242163192244,23835,702.767376155567,17371,666.022970986957,14825.5,20603.0,534.170461063457,684.395173571262,0.780500041045127,F41G4.7,WBGene00018310,"Public name for WBGene00018310. History: Split into F41G4.13(WBGene00304806). History of WBGene00018310: Split into ""WBGene00304806"" on 2019-05-20"
ZK673.5,38,1.37356361392394,35,1.25721547390863,48,1.41526469710372,51,1.95539528641614,36.5,49.5,1.31538954391629,1.68532999175993,0.78049376107208,ZK673.5,WBGene00014061,Public name for WBGene00014061. History: N.A.
T01C8.5,18251,659.708145203313,19243,691.217067554965,29875,880.854850541119,22190,850.788655011258,18747.0,26032.5,675.462606379139,865.821752776189,0.780140489902595,T01C8.5,WBGene00020146,Sequence name for WBGene00020146(got-1.2). History: N.A.
Y73E7A.5,2255,81.5101565631183,2349,84.3771185203249,3680,108.503626777952,2718,104.211066440766,2302.0,3199.0,82.9436375417216,106.357346609359,0.779858093361111,Y73E7A.5,WBGene00022272,Public name for WBGene00022272. History: N.A.
Y70G10A.3,1062,38.387488368085,1114,40.0153725124061,1697,50.0355039788545,1318,50.5335487744407,1088.0,1507.5,39.2014304402455,50.2845263766476,0.77959231725907,Y70G10A.3,WBGene00013499,Public name for WBGene00013499. History: N.A.
F49E7.2,373,13.4826112629903,384,13.7934497708833,599,17.6613240326069,452,17.3301699894136,378.5,525.5,13.6380305169368,17.4957470110103,0.779505471149887,F49E7.2,WBGene00018634,Sequence name for WBGene00018634(pigx-1). History: N.A.
F55H2.1,372,13.4464648520976,438,15.7331536449137,643,18.958650004952,482,18.4804025108349,405.0,562.5,14.5898092485056,18.7195262578934,0.779389875977955,F55H2.1,WBGene00004933,Sequence name for WBGene00004933(sod-4). History: N.A.
C36E8.3,5645,204.046489489491,5699,204.710599594437,8846,260.82148980374,6883,263.901681498084,5672.0,7864.5,204.378544541964,262.361585650912,0.778995690374816,C36E8.3,WBGene00007982,Sequence name for WBGene00007982(pxd-1). History: N.A.
Y37E3.17,1210,43.7371571802098,1291,46.3732907661726,1962,57.8489444941147,1509,57.8566958274894,1250.5,1735.5,45.0552239731912,57.852820160802,0.778790452184702,Y37E3.17,WBGene00021355,Public name for WBGene00021355. History: N.A.
W09H1.3,1725,62.3525587899685,1998,71.7690433391269,3026,89.2206452799139,2168,83.1234702147097,1861.5,2597.0,67.0608010645477,86.1720577473118,0.778219794416361,W09H1.3,WBGene00012373,Public name for WBGene00012373. History: N.A.
Y61A9LA.4,1657,59.8946028492625,1767,63.47142121133,2833,83.5301018103093,1956,74.9951603966661,1712.0,2394.5,61.6830120302963,79.2626311034877,0.778210503128026,Y61A9LA.4,WBGene00022016,Public name for WBGene00022016. History: N.A.
H01A20.1,111,4.01225160909363,129,4.63373703240609,187,5.51363538246659,146,5.5977982709168,120.0,166.5,4.32299432074986,5.55571682669169,0.778116389946409,H01A20.1,WBGene00003602,Sequence name for WBGene00003602(nhr-3). History: N.A.
Y63D3A.2,866,31.3027918331088,964,34.6273061956548,1432,42.2220634635944,1111,42.596944376634,915.0,1271.5,32.9650490143818,42.4095039201142,0.777303339281623,Y63D3A.2,WBGene00013403,Sequence name for WBGene00013403(fbxb-100). History: N.A.
C47D12.7,2985,107.897036514815,2837,101.906294270822,4618,136.160257733854,3491,133.848724409387,2911.0,4054.5,104.901665392819,135.004491071621,0.777023523885349,C47D12.7,WBGene00002184,Sequence name for WBGene00002184(kel-1). History: N.A.
F29B9.12,447,16.1574456690527,365,13.1109613707614,610,17.9856555256931,515,19.7456582843983,406.0,562.5,14.6342035199071,18.8656569050457,0.775706014031935,F29B9.12,WBGene00044482,Public name for WBGene00044482. History: N.A.
B0284.3,5618,203.070536395387,5675,203.848508983756,8542,251.858146722083,7130,273.371929257786,5646.5,7836.0,203.459522689572,262.615037989935,0.774744372016388,B0284.3,WBGene00007133,Public name for WBGene00007133. History: N.A.
F20G2.2,271,9.79567735193129,296,10.6324508650558,466,13.739861434382,330,12.6525577356339,283.5,398.0,10.2140641084936,13.1962095850079,0.774014995949872,F20G2.2,WBGene00008986,Public name for WBGene00008986. History: N.A.
ZK682.2,27,0.975953094103855,30,1.07761326335025,38,1.12041788520711,40,1.53364336189501,28.5,39.0,1.02678317872705,1.32703062355106,0.773744901213687,ZK682.2,WBGene00022788,Sequence name for WBGene00022788(slc-17.7). History: N.A.
F37H8.3,145,5.24122957944663,130,4.66965747451777,206,6.07384432507014,176,6.74803079233806,137.5,191.0,4.9554435269822,6.4109375587041,0.772967055380881,F37H8.3,WBGene00009512,Sequence name for WBGene00009512(bigr-1). History: N.A.
ZC53.6,2338,84.5103086672153,2346,84.2693571939899,3606,106.321760369917,2923,112.070988670478,2342.0,3264.5,84.3898329306026,109.196374520198,0.772826325978372,ZC53.6,WBGene00022512,Sequence name for WBGene00022512(dot-1.5). History: N.A.
C45E1.1,136,4.91591188141201,132,4.74149835874112,224,6.60456858648404,154,5.9045269432958,134.0,189.0,4.82870512007657,6.25454776488992,0.77203105669488,C45E1.1,WBGene00003654,Sequence name for WBGene00003654(nhr-64). History: N.A.
M163.3,21577,779.931107832551,22654,813.741695597889,35084,1034.44055485806,26927,1032.41037014368,22115.5,31005.5,796.83640171522,1033.42546250087,0.771063255773563,M163.3,WBGene00001898,Sequence name for WBGene00001898(his-24). History: Renamed on 2010-11-12
K03E5.1,2071,74.859216958855,1856,66.6683405592691,3095,91.2550882820005,2409,92.3636714701271,1963.5,2752.0,70.763778759062,91.8093798760638,0.770768508126165,K03E5.1,WBGene00019360,Sequence name for WBGene00019360(neto-1). History: N.A.
F45D11.10,148,5.34966881212484,186,6.68120223277158,259,7.63653242812217,208,7.97494548185407,167.0,233.5,6.01543552244821,7.80573895498812,0.770642671646629,F45D11.10,WBGene00018456,Sequence name for WBGene00018456(fbxc-39). History: N.A.
