Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00013081,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.482425861622986,0.0115540918117924,WBGene00013081,WBGene00013081,History: N.A.
WBGene00000170,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.481908258521994,3.9607022508449e-05,WBGene00000170,WBGene00000170,History: N.A.
WBGene00006943,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.481293844541149,0.0165662187202953,WBGene00006943,WBGene00006943,History: N.A.
WBGene00004313,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.481291327246715,0.0288156123556057,WBGene00004313,WBGene00004313,History: N.A.
WBGene00000275,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.481155221603593,0.0018524325528107,WBGene00000275,WBGene00000275,History: N.A.
WBGene00012226,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.481132023136378,0.0028023887265121,WBGene00012226,WBGene00012226,History: N.A.
WBGene00004830,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.480893274234622,0.0038568888580811,WBGene00004830,WBGene00004830,History: N.A.
WBGene00017429,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.480621411192238,9.60588096369171e-05,WBGene00017429,WBGene00017429,History: N.A.
WBGene00001915,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.480512175831517,3.77760071508915e-05,WBGene00001915,WBGene00001915,History: N.A.
WBGene00009587,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.480088928647652,0.0146957489864741,WBGene00009587,WBGene00009587,History: N.A.
WBGene00010908,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.479767901389732,0.000686702267833,WBGene00010908,WBGene00010908,History: Renamed on 2018-03-19
WBGene00004076,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.479086595642025,0.003171041488522,WBGene00004076,WBGene00004076,History: N.A.
WBGene00017671,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.478963953166768,0.000826206461213,WBGene00017671,WBGene00017671,History: N.A.
WBGene00006382,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.47866659134647,0.0047295507884501,WBGene00006382,WBGene00006382,History: N.A.
WBGene00002025,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.477562343105734,0.0135934485018492,WBGene00002025,WBGene00002025,History: N.A.
WBGene00019428,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.477047216332622,0.0237246089625913,WBGene00019428,WBGene00019428,History: N.A.
WBGene00001113,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.476622625115502,0.001335543148487,WBGene00001113,WBGene00001113,History: N.A.
WBGene00006977,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.476324001757266,0.0194570339661197,WBGene00006977,WBGene00006977,History: N.A.
WBGene00006423,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.47630482854615,0.0016843033545882,WBGene00006423,WBGene00006423,History: Renamed on 2015-03-05
WBGene00013896,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.475940244767964,0.0399716282867855,WBGene00013896,WBGene00013896,History: N.A.
WBGene00022644,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.475729449960335,0.0011741607265387,WBGene00022644,WBGene00022644,History: N.A.
WBGene00001603,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.474997897364342,0.0145742728683475,WBGene00001603,WBGene00001603,History: N.A.
WBGene00009947,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.47491870761976,0.0123966342082392,WBGene00009947,WBGene00009947,History: N.A.
WBGene00006606,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.474710729133364,0.0073258549976404,WBGene00006606,WBGene00006606,History: N.A.
WBGene00016438,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.474658012657907,0.0097740672251216,WBGene00016438,WBGene00016438,History: N.A.
WBGene00004051,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.474436303368227,0.0046181787896915,WBGene00004051,WBGene00004051,History: Renamed on 2014-11-18
WBGene00003516,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.473687411857925,0.0004864150265081,WBGene00003516,WBGene00003516,History: N.A.
WBGene00001145,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.473175333156093,0.0022726243377041,WBGene00001145,WBGene00001145,History: N.A.
WBGene00006579,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.472865277232616,0.001092940223432,WBGene00006579,WBGene00006579,History: N.A.
WBGene00012522,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.472329252350193,0.0134936346208576,WBGene00012522,WBGene00012522,History: N.A.
WBGene00021590,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.472007624535091,0.0344075029456936,WBGene00021590,WBGene00021590,"History: Split into ""WBGene00195076"" on 2010-04-22"
WBGene00006692,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.471518758637983,0.0459452233249394,WBGene00006692,WBGene00006692,History: N.A.
WBGene00044463,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.471509404067927,0.0236273241791502,WBGene00044463,WBGene00044463,History: N.A.
WBGene00004307,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.471449716098314,0.0001812283393798,WBGene00004307,WBGene00004307,History: N.A.
WBGene00016325,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.470041695534623,0.0024970390232057,WBGene00016325,WBGene00016325,History: N.A.
WBGene00004111,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.46971493159043,0.0266086312775583,WBGene00004111,WBGene00004111,History: N.A.
WBGene00006788,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.469391622636298,0.0086753500977146,WBGene00006788,WBGene00006788,History: N.A.
WBGene00003422,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.468327175083795,0.0032400976458798,WBGene00003422,WBGene00003422,History: N.A.
WBGene00020509,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.468175055717725,0.0022271051966209,WBGene00020509,WBGene00020509,History: N.A.
WBGene00003068,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.468133233987905,0.0207375132040711,WBGene00003068,WBGene00003068,History: N.A.
WBGene00000197,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.467410036887313,4.76403272843886e-05,WBGene00000197,WBGene00000197,History: Renamed on 2010-01-29; Renamed on 2015-03-03; Resurrected on 2015-03-05
WBGene00015689,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.467330651564851,0.0354416123336593,WBGene00015689,WBGene00015689,History: N.A.
WBGene00011378,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.466976735128296,0.0383844361471162,WBGene00011378,WBGene00011378,History: N.A.
WBGene00003405,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.466920460307907,0.0117364425130783,WBGene00003405,WBGene00003405,History: N.A.
WBGene00020658,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.466913613698094,0.0056486040260277,WBGene00020658,WBGene00020658,History: N.A.
WBGene00014258,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.465466169640656,0.0006018840355165,WBGene00014258,WBGene00014258,History: N.A.
WBGene00004316,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.465451413186178,0.0379343958677548,WBGene00004316,WBGene00004316,History: N.A.
WBGene00013591,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.465346538708375,0.0041016196667841,WBGene00013591,WBGene00013591,History: N.A.
WBGene00000767,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.4651795239506,0.0072319177868722,WBGene00000767,WBGene00000767,History: N.A.
WBGene00007120,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.465019865588575,0.0302562175246204,WBGene00007120,WBGene00007120,History: N.A.
WBGene00004855,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.464614736744471,0.0405557356272304,WBGene00004855,WBGene00004855,History: N.A.
WBGene00003083,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.463401066782887,0.0196609701991351,WBGene00003083,WBGene00003083,History: N.A.
WBGene00014115,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.46335985831689,0.0134393074631714,WBGene00014115,WBGene00014115,History: N.A.
WBGene00018778,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.463118061116006,0.001692881060606,WBGene00018778,WBGene00018778,History: N.A.
WBGene00020921,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.463040407084406,0.0004135021526075,WBGene00020921,WBGene00020921,History: N.A.
WBGene00018730,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.462627167351436,0.0040426466256468,WBGene00018730,WBGene00018730,History: N.A.
WBGene00009925,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.462606444654748,0.0012262316835096,WBGene00009925,WBGene00009925,History: N.A.
WBGene00022296,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.462427251346788,0.0224338481925347,WBGene00022296,WBGene00022296,History: N.A.
WBGene00000240,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.462289492164993,0.0003112802140481,WBGene00000240,WBGene00000240,History: N.A.
WBGene00011676,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.461850003502732,0.0249924087359442,WBGene00011676,WBGene00011676,History: N.A.
WBGene00013242,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.461730648766667,0.0124077177814698,WBGene00013242,WBGene00013242,History: N.A.
WBGene00006462,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.461371598909101,0.0227247641278501,WBGene00006462,WBGene00006462,History: N.A.
WBGene00010670,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.461099014674562,0.0043084854578477,WBGene00010670,WBGene00010670,History: N.A.
WBGene00015393,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.460747710492829,0.0076725927863265,WBGene00015393,WBGene00015393,History: N.A.
WBGene00016362,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.460471950444845,0.0020016069978301,WBGene00016362,WBGene00016362,History: N.A.
WBGene00018400,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.460323401825562,0.0066896850054129,WBGene00018400,WBGene00018400,History: N.A.
WBGene00006988,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.459950864077781,0.0190969044502403,WBGene00006988,WBGene00006988,History: N.A.
WBGene00012980,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.459822268369228,0.008611145775239,WBGene00012980,WBGene00012980,History: N.A.
WBGene00006594,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.459442989939157,0.0043510416695374,WBGene00006594,WBGene00006594,History: Renamed on 2006-02-01
WBGene00007859,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.459106326770517,0.0031915826754331,WBGene00007859,WBGene00007859,History: N.A.
WBGene00004203,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.458932014666476,0.0026865605499587,WBGene00004203,WBGene00004203,History: Renamed on 2011-02-11
WBGene00003759,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.458858984471424,0.0248223177240134,WBGene00003759,WBGene00003759,History: N.A.
WBGene00018957,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.458742584904798,0.0312480599338312,WBGene00018957,WBGene00018957,History: N.A.
WBGene00001334,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.458480231898236,0.0003383143039586,WBGene00001334,WBGene00001334,History: N.A.
WBGene00019030,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.457960178720809,0.0181528891838699,WBGene00019030,WBGene00019030,History: Renamed on 2006-06-29; Renamed on 2013-07-04
WBGene00004125,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.45778011791268,0.0112017067411474,WBGene00004125,WBGene00004125,History: Renamed on 2010-04-23
WBGene00009922,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.457488497157423,0.0329333702398547,WBGene00009922,WBGene00009922,History: N.A.
WBGene00001196,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.456646155113426,0.0020016069978301,WBGene00001196,WBGene00001196,"History: Split into C53H9.4(WBGene00303070). History of WBGene00001196: Split into ""WBGene00303070"" on 2018-03-02"
WBGene00009888,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.456022109570214,0.0005556607031642,WBGene00009888,WBGene00009888,History: N.A.
WBGene00022697,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.455943879727057,0.0019843523493351,WBGene00022697,WBGene00022697,History: N.A.
WBGene00014208,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.45577649557946,0.011129052182904,WBGene00014208,WBGene00014208,History: N.A.
WBGene00022138,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.455600193634515,0.0243249547007508,WBGene00022138,WBGene00022138,History: N.A.
WBGene00012894,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.454752974814474,0.0001047651472855,WBGene00012894,WBGene00012894,History: N.A.
WBGene00016469,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.453835269608751,0.0175166739398742,WBGene00016469,WBGene00016469,History: N.A.
WBGene00008774,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.453414403899126,0.000893470570611,WBGene00008774,WBGene00008774,History: N.A.
WBGene00022158,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.453157740550678,0.0219332111945923,WBGene00022158,WBGene00022158,"History: Split into Y71G12B.35(WBGene00185098). History of WBGene00022158: Split into ""WBGene00185098"" on 2009-03-13"
WBGene00001562,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.453088522333281,0.0479065931332685,WBGene00001562,WBGene00001562,History: N.A.
WBGene00011307,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.452827554694103,0.026288142361401,WBGene00011307,WBGene00011307,History: N.A.
WBGene00000020,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.452781538968381,0.040882693160428,WBGene00000020,WBGene00000020,History: N.A.
WBGene00004272,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.452561690260749,0.0001946991945718,WBGene00004272,WBGene00004272,History: N.A.
WBGene00015687,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.452299776039927,3.25253377461677e-05,WBGene00015687,WBGene00015687,History: N.A.
WBGene00002075,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.45097505243327,0.0010883828358069,WBGene00002075,WBGene00002075,History: Renamed on 2015-03-05
WBGene00021738,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.450522959871404,0.0106057004848626,WBGene00021738,WBGene00021738,History: N.A.
WBGene00022144,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.450352431633897,0.0038316548563397,WBGene00022144,WBGene00022144,History: N.A.
WBGene00001006,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.449297450798179,0.0145742728683475,WBGene00001006,WBGene00001006,History: N.A.
WBGene00000961,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.449110450368349,0.0024253319501391,WBGene00000961,WBGene00000961,History: N.A.
WBGene00007056,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.449069248132849,0.011865605688894,WBGene00007056,WBGene00007056,History: N.A.
WBGene00003029,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.448638107596309,0.0046713505259965,WBGene00003029,WBGene00003029,History: N.A.
WBGene00015512,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.448181657827757,9.10247077395861e-05,WBGene00015512,WBGene00015512,History: N.A.
WBGene00001679,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.447576177003358,0.001090503582942,WBGene00001679,WBGene00001679,"History: Split into F44E5.17(WBGene00303054). History of WBGene00001679: Split into ""WBGene00303054"" on 2018-03-02"
WBGene00010925,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.447249824667684,0.003833715345951,WBGene00010925,WBGene00010925,History: N.A.
WBGene00001091,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.446870571014547,0.0388856138582656,WBGene00001091,WBGene00001091,History: N.A.
WBGene00004204,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.446794680744042,0.0004648640362384,WBGene00004204,WBGene00004204,History: Renamed on 2011-02-11
WBGene00011661,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.446682126906457,0.0048093043191974,WBGene00011661,WBGene00011661,History: N.A.
WBGene00017028,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.44649011936148,0.0242991463921554,WBGene00017028,WBGene00017028,History: N.A.
WBGene00006776,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.44634034003707,0.016858150800235,WBGene00006776,WBGene00006776,History: Renamed on 2010-05-19; Renamed on 2010-08-27
WBGene00009385,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.445950411071099,0.0349535998723151,WBGene00009385,WBGene00009385,History: N.A.
WBGene00022603,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.445713648537641,0.0017576051942394,WBGene00022603,WBGene00022603,History: N.A.
WBGene00008533,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.445225513938988,0.0085188354202795,WBGene00008533,WBGene00008533,History: N.A.
WBGene00003210,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.44494265335963,0.0032472466065254,WBGene00003210,WBGene00003210,History: N.A.
WBGene00016357,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.444801701795152,0.0151207284288471,WBGene00016357,WBGene00016357,History: N.A.
WBGene00018405,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.444057268705513,0.0041154058785689,WBGene00018405,WBGene00018405,History: N.A.
WBGene00006044,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.444000963690793,0.0238170782546565,WBGene00006044,WBGene00006044,History: N.A.
WBGene00007449,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.44386328907211,0.0499539752567168,WBGene00007449,WBGene00007449,History: N.A.
WBGene00013096,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.443092590844868,0.0030113865727567,WBGene00013096,WBGene00013096,History: N.A.
WBGene00011263,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.442788038103872,0.0080715351749843,WBGene00011263,WBGene00011263,History: N.A.
WBGene00003253,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.442639319099285,0.0032206287756275,WBGene00003253,WBGene00003253,History: N.A.
WBGene00003153,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.442187351690467,0.0122050265276873,WBGene00003153,WBGene00003153,History: Renamed on 2007-10-09
WBGene00022423,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.442182438371139,0.0169842505968496,WBGene00022423,WBGene00022423,History: N.A.
WBGene00021365,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.441550446541285,0.0151558632843084,WBGene00021365,WBGene00021365,History: N.A.
WBGene00006342,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.441221425405153,0.0300197249127896,WBGene00006342,WBGene00006342,History: Renamed on 2012-05-11
WBGene00019345,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.441114532766017,0.006547881859782,WBGene00019345,WBGene00019345,History: N.A.
WBGene00013209,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.440697109327741,0.000824206162288,WBGene00013209,WBGene00013209,History: N.A.
WBGene00001173,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.440639565731649,0.0010265639552759,WBGene00001173,WBGene00001173,History: Renamed on 2005-11-22; Renamed on 2010-12-07; Renamed on 2011-07-12; Renamed on 2012-06-20
WBGene00003627,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.440613864829482,0.0136142852992255,WBGene00003627,WBGene00003627,History: N.A.
WBGene00002078,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.44050645590544,0.0055444557333801,WBGene00002078,WBGene00002078,History: Renamed on 2008-01-30
WBGene00017954,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.439311189249832,0.0179042991873354,WBGene00017954,WBGene00017954,History: N.A.
WBGene00009460,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.439300588409283,0.0329880216470095,WBGene00009460,WBGene00009460,History: Renamed on 2016-11-04
WBGene00020068,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.439071681810641,0.0038222982254625,WBGene00020068,WBGene00020068,History: N.A.
WBGene00007640,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.438870346697766,0.0360451499267896,WBGene00007640,WBGene00007640,History: N.A.
WBGene00006605,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.438784688430502,0.0280712256046762,WBGene00006605,WBGene00006605,History: N.A.
WBGene00002262,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.438299991826978,0.0022991707495561,WBGene00002262,WBGene00002262,History: N.A.
WBGene00019940,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.437784421192443,0.0028685550329037,WBGene00019940,WBGene00019940,History: N.A.
WBGene00018271,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.437690678342246,0.0002590300309528,WBGene00018271,WBGene00018271,History: N.A.
WBGene00006931,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.437658379790403,0.0023562956488502,WBGene00006931,WBGene00006931,History: N.A.
WBGene00019953,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.437634045588342,0.0011495887464405,WBGene00019953,WBGene00019953,History: N.A.
WBGene00003417,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.436781686216054,0.0368857136380009,WBGene00003417,WBGene00003417,History: N.A.
WBGene00018135,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.436617334065805,0.0470866752913254,WBGene00018135,WBGene00018135,History: N.A.
WBGene00004175,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.436095745154934,0.0038468834300117,WBGene00004175,WBGene00004175,History: N.A.
WBGene00010714,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.436004775988367,0.0345984552091033,WBGene00010714,WBGene00010714,History: N.A.
WBGene00009314,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.43586329549691,0.0059429681699943,WBGene00009314,WBGene00009314,History: N.A.
WBGene00004167,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.435681501622787,0.0024000571664349,WBGene00004167,WBGene00004167,History: N.A.
WBGene00007135,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.435561549037367,0.0066639298749488,WBGene00007135,WBGene00007135,History: N.A.
WBGene00008805,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.435012159373282,0.0098320411247355,WBGene00008805,WBGene00008805,History: N.A.
WBGene00018794,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.434423832181773,0.0332295046918762,WBGene00018794,WBGene00018794,History: N.A.
WBGene00016188,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.43442307306201,0.0086704778183621,WBGene00016188,WBGene00016188,History: N.A.
WBGene00008370,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.434321857253918,0.0173429109121882,WBGene00008370,WBGene00008370,History: N.A.
WBGene00006749,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.433700406898002,0.0172317586324239,WBGene00006749,WBGene00006749,History: N.A.
WBGene00006405,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.433281458190499,0.0004236600730649,WBGene00006405,WBGene00006405,History: N.A.
WBGene00022488,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.433276595638086,0.0236119397466977,WBGene00022488,WBGene00022488,History: N.A.
WBGene00000391,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.433210523244371,0.0021680524291319,WBGene00000391,WBGene00000391,History: N.A.
WBGene00009435,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.432340482764412,0.0058181558690666,WBGene00009435,WBGene00009435,History: N.A.
WBGene00006812,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.432295391324083,0.0399464292087486,WBGene00006812,WBGene00006812,History: N.A.
WBGene00011446,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.432177629629378,0.0472390876827778,WBGene00011446,WBGene00011446,History: N.A.
WBGene00022134,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.431876172013368,0.0029933910560323,WBGene00022134,WBGene00022134,History: N.A.
WBGene00004980,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.431543487946599,6.12040333934253e-05,WBGene00004980,WBGene00004980,History: N.A.
WBGene00001447,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.431030215124907,0.0390263397708975,WBGene00001447,WBGene00001447,History: N.A.
WBGene00003159,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.430979437551059,0.0052013519444345,WBGene00003159,WBGene00003159,History: N.A.
WBGene00007514,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.429311026812047,0.0156514331511932,WBGene00007514,WBGene00007514,History: N.A.
WBGene00021810,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.42912308643563,0.0173224555482121,WBGene00021810,WBGene00021810,History: N.A.
WBGene00004110,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.428861923576491,0.0154605852030948,WBGene00004110,WBGene00004110,History: N.A.
WBGene00022569,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.428816352479925,0.0363875640621706,WBGene00022569,WBGene00022569,History: N.A.
WBGene00017782,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.428522234190852,0.0325903671870797,WBGene00017782,WBGene00017782,History: N.A.
WBGene00003048,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.428220468864365,0.0020729523045907,WBGene00003048,WBGene00003048,History: N.A.
WBGene00001650,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.427807180708918,0.041416317699876,WBGene00001650,WBGene00001650,History: N.A.
WBGene00013021,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.427781497637149,0.0159851397651596,WBGene00013021,WBGene00013021,History: N.A.
WBGene00010369,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.427698559081001,0.0016694263288433,WBGene00010369,WBGene00010369,History: N.A.
WBGene00017980,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.426168314542222,0.0046212713418968,WBGene00017980,WBGene00017980,History: N.A.
WBGene00017981,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.426023990737809,0.0103143829113555,WBGene00017981,WBGene00017981,History: N.A.
WBGene00018836,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.424525512537799,0.013128079452188,WBGene00018836,WBGene00018836,History: N.A.
WBGene00000100,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.424085260292671,0.0008691427055975,WBGene00000100,WBGene00000100,History: N.A.
WBGene00001566,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.423649044926533,0.0201835689599115,WBGene00001566,WBGene00001566,History: Renamed on 2008-04-17
WBGene00004267,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.42357023014013,0.0124777246559991,WBGene00004267,WBGene00004267,History: N.A.
