# Supplemental Table S6.  Tiling microarray expression data for Wild Type and csr-1(tm892) adult animals,,,,,,,,,,,,,,,
# probe number - number of probes included in the gene,,,,,,,,,,,,,,,
# Intensity - Intensity value obtained by geometric average for all the probes included in each gene. NA represents the absence of detected signal for a given gene,,,,,,,,,,,,,,,
# Normalized Intensity - Intensity value divided by the total intensity for the actin genes,,,,,,,,,,,,,,,
# Ratio is calculated as: wild type/(wild type+csr-1(tm892)) using the normalized intensity value,,,,,,,,,,,,,,,
# IP enriched - genes with a two fold increase for siRNAs in the CSR-1 IP are indicated,,,,,,,,,,,,,,,
# over cut off - genes with >25 reads per million in the input sample or IP sample are indicated,,,,,,,,,,,,,,,
# >10 probes - genes with signal for at least 10 probes in wild type or csr-1(tm892) are indicated,,,,,,,,,,,,,,,
# germ line siRNAs - genes that are depleted over two fold for siRNAs in the absence of a germline are indicated,,,,,,,,,,,,,,,
Gene name,Cosmid ID,Wild Type - probe number,Wild type - intensity,Wild type - normalized intensity,csr-1(tm892) - probe number,csr-1(tm892) - intensity,csr-1(tm872) - normalized intensity,RATIO (norm),RATIO,IP enriched?,>10 probes,germ line siRNA,Input,Suggested Match,History
T24H7.3,T24H7.3,25,628.5780336,0.01917568,24,382.3350971,0.009316738,0.326990073,0.378207667,yes,yes,yes,T24H7.3,WBGene00020782,Public name for WBGene00020782. History: N.A.
Y105E8A.14,Y105E8A.14,25,365.7298434,0.011157117,21,764.301588,0.018624493,0.625368922,0.676354274,yes,yes,yes,Y105E8A.14,WBGene00013674,Public name for WBGene00013674. History: N.A.
Y111B2A.1,Y111B2A.1,25,154.4531607,0.004711817,40,360.5958714,0.008786996,0.650945863,0.700119501,yes,yes,yes,Y111B2A.1,WBGene00013727,Public name for WBGene00013727. History: N.A.
dcs-1,Y113G7A.9,25,289.343946,0.008826855,23,272.2112607,0.006633241,0.429055634,0.484745324,yes,yes,yes,dcs-1,WBGene00000940,Public name for WBGene00000940. History: Renamed on 2005-12-19
Y48G8AL.7,Y48G8AL.7,25,372.8114138,0.01137315,16,193.4021288,0.004712821,0.292977093,0.341571005,yes,yes,yes,Y48G8AL.7,WBGene00021687,Public name for WBGene00021687. History: N.A.
Y51H1A.3,Y51H1A.3,25,2068.222222,0.063094103,24,3114.066745,0.075883547,0.54601259,0.600905655,yes,yes,yes,Y51H1A.3,WBGene00013094,Public name for WBGene00013094. History: N.A.
Y62E10A.11,Y62E10A.11,25,594.5407135,0.018137322,26,450.2868154,0.010972585,0.376936434,0.430967603,yes,yes,yes,Y62E10A.11,WBGene00014938,"Sequence name for WBGene00014938(mdt-9). History: Split into Y62E10A.23(WBGene00302964). History of WBGene00014938: Split into ""WBGene00302964"" on 2018-03-06"
ZC262.2,ZC262.2,25,885.6122191,0.027016879,26,782.6065196,0.019070548,0.413790684,0.46912704,yes,yes,yes,ZC262.2,WBGene00022579,Public name for WBGene00022579. History: N.A.
lin-37,ZK418.4,25,419.5916142,0.012800248,24,225.1999726,0.005487671,0.30007082,0.349260098,yes,yes,yes,lin-37,WBGene00003022,Public name for WBGene00003022. History: N.A.
B0336.5,B0336.5,24,733.7489622,0.022384071,20,575.2942059,0.014018763,0.385100875,0.439476879,yes,yes,yes,B0336.5,WBGene00015145,Sequence name for WBGene00015145(arle-14). History: N.A.
B0513.2,B0513.2,24,1308.521411,0.039918334,24,2084.244912,0.050788859,0.559920964,0.614320208,yes,yes,yes,B0513.2,WBGene00007195,Sequence name for WBGene00007195(thoc-7). History: N.A.
icl-1,C01F6.8,24,517.3754693,0.015783285,23,322.9864833,0.007870531,0.332738325,0.384342107,yes,yes,yes,icl-1,WBGene00001564,Public name for WBGene00001564. History: Renamed on 2010-11-16
rpl-19,C09D4.5,24,3132.447133,0.09555982,24,3534.323106,0.086124349,0.474033317,0.53014023,yes,yes,yes,rpl-19,WBGene00004431,Public name for WBGene00004431. History: N.A.
har-1,C16C10.11,24,3212.8066,0.098011301,24,3408.807683,0.083065791,0.458731636,0.514800098,yes,yes,yes,har-1,WBGene00007630,Public name for WBGene00007630. History: N.A.
mmab-1,C26E6.11,24,194.73731,0.005940743,22,195.4404912,0.004762492,0.444958192,0.500901103,yes,yes,yes,mmab-1,WBGene00016144,Public name for WBGene00016144. History: Renamed on 2006-01-16
C29E4.13,C29E4.13,24,199.6411211,0.00609034,23,109.2280921,0.002661669,0.304120902,0.353638652,yes,yes,yes,C29E4.13,WBGene00043051,Public name for WBGene00043051. History: N.A.
rsp-6,C33H5.12,24,455.5965394,0.01389863,29,247.941746,0.006041842,0.302993931,0.352421114,yes,yes,yes,rsp-6,WBGene00004703,Public name for WBGene00004703. History: N.A.
C33H5.17,C33H5.17,24,147.551258,0.004501264,29,160.7906125,0.003918144,0.465370485,0.521468629,yes,yes,yes,C33H5.17,WBGene00016383,Sequence name for WBGene00016383(zgpa-1). History: N.A.
C47B2.2,C47B2.2,24,279.8624188,0.008537607,25,183.214398,0.004464567,0.343370789,0.395645801,yes,yes,yes,C47B2.2,WBGene00008131,Public name for WBGene00008131. History: N.A.
D2096.7,D2096.7,24,226.4950682,0.006909559,25,270.9188354,0.006601747,0.488609115,0.54465473,yes,yes,yes,D2096.7,WBGene00017074,Public name for WBGene00017074. History: N.A.
rsp-4,EEED8.7,24,1094.840447,0.033399688,24,957.9740613,0.023343902,0.411392762,0.466663723,yes,yes,yes,rsp-4,WBGene00004701,Public name for WBGene00004701. History: N.A.
F39H2.3,F39H2.3,24,533.5923362,0.016278004,20,551.7273333,0.013444486,0.452333769,0.50835468,yes,yes,yes,F39H2.3,WBGene00009563,Public name for WBGene00009563. History: N.A.
F59G1.8,F59G1.8,24,385.8676173,0.011771448,25,588.367127,0.014337324,0.54913819,0.603927473,yes,yes,yes,F59G1.8,WBGene00019129,Public name for WBGene00019129. History: N.A.
ubc-18,R01H2.6,24,927.841407,0.028305141,22,734.5515386,0.017899544,0.387396738,0.441863965,yes,yes,yes,ubc-18,WBGene00006713,Public name for WBGene00006713. History: N.A.
R144.11,R144.11,24,103.8490433,0.003168065,26,124.4556494,0.003032734,0.489087622,0.545129616,yes,yes,yes,R144.11,WBGene00020099,Public name for WBGene00020099. History: N.A.
R53.2,R53.2,24,257.660048,0.007860292,20,174.4602538,0.004251246,0.351007935,0.403730751,yes,yes,yes,R53.2,WBGene00011272,Sequence name for WBGene00011272(dtmk-1). History: N.A.
T03F1.8,T03F1.8,24,391.839608,0.011953633,26,558.5246019,0.013610122,0.532399175,0.587695324,yes,yes,yes,T03F1.8,WBGene00020190,Sequence name for WBGene00020190(guk-1). History: N.A.
T12F5.1,T12F5.1,24,933.5596733,0.028479585,25,634.0857598,0.015451395,0.351719794,0.404482893,yes,yes,yes,T12F5.1,WBGene00020466,Sequence name for WBGene00020466(sld-2). History: N.A.
rab-6.2,T25G12.4,24,391.0543159,0.011929676,20,364.5818128,0.008884126,0.426838203,0.4824833,yes,yes,yes,rab-6.2,WBGene00004270,Public name for WBGene00004270. History: N.A.
Y37D8A.10,Y37D8A.10,24,1647.473104,0.050258544,22,1680.161037,0.040942147,0.448923647,0.504911587,yes,yes,yes,Y37D8A.10,WBGene00012550,Sequence name for WBGene00012550(spcs-2). History: Renamed on 2018-11-12
pbs-3,Y38A8.2,24,1030.303084,0.031430882,24,1114.108532,0.027148585,0.463448823,0.519540429,yes,yes,yes,pbs-3,WBGene00003949,Public name for WBGene00003949. History: N.A.
Y40B1A.3,Y40B1A.3,24,638.3412602,0.019473521,22,668.4306623,0.016288312,0.455466352,0.511512874,yes,yes,yes,Y40B1A.3,WBGene00012734,Sequence name for WBGene00012734(wac-1.1). History: N.A.
Y54G11A.2,Y54G11A.2,24,805.1590276,0.024562538,22,918.3729658,0.022378903,0.476740862,0.532843585,yes,yes,yes,Y54G11A.2,WBGene00013213,Public name for WBGene00013213. History: N.A.
Y54G9A.7,Y54G9A.7,24,402.4134612,0.012276203,20,436.3851869,0.01063383,0.46415602,0.520250227,yes,yes,yes,Y54G9A.7,WBGene00013210,Public name for WBGene00013210. History: N.A.
coq-3,Y57G11C.11,24,205.7257953,0.006275962,22,292.5058427,0.007127779,0.531775349,0.587088054,yes,yes,yes,coq-3,WBGene00000763,Public name for WBGene00000763. History: N.A.
mau-8,Y62E10A.8,24,547.9651222,0.016716467,27,363.0969431,0.008847943,0.346103932,0.398542489,yes,yes,yes,mau-8,WBGene00003142,Public name for WBGene00003142. History: Renamed on 2006-06-16
ZC395.10,ZC395.10,24,1483.003184,0.045241152,24,1976.26608,0.048157632,0.515613049,0.571295823,yes,yes,yes,ZC395.10,WBGene00022599,Sequence name for WBGene00022599(daf-41). History: N.A.
ZK643.2,ZK643.2,24,668.1086327,0.020381618,18,336.5399816,0.008200803,0.286917714,0.334982776,yes,yes,yes,ZK643.2,WBGene00014034,Public name for WBGene00014034. History: N.A.
C16A3.2,C16A3.2,23,518.7226566,0.015824383,21,225.1650354,0.005486819,0.257461741,0.302686868,yes,yes,yes,C16A3.2,WBGene00015807,Public name for WBGene00015807. History: N.A.
rap-1,C27B7.8,23,630.9832433,0.019249054,24,507.7700526,0.012373335,0.391284009,0.445899963,yes,yes,yes,rap-1,WBGene00004307,Public name for WBGene00004307. History: N.A.. Other name for WBGene00004507(rpy-1). History: N.A.
C34E10.10,C34E10.10,23,222.0998478,0.006775476,22,236.6224295,0.005766013,0.459755043,0.515829384,yes,yes,yes,C34E10.10,WBGene00016411,"Public name for WBGene00016411. History: Split into C34E10.12(WBGene00303005). History of WBGene00016411: Split into ""WBGene00303005"" on 2018-03-06"
rpb-3,C36B1.3,23,2168.865441,0.06616437,22,1064.565218,0.025941314,0.281647268,0.329237064,yes,yes,yes,rpb-3,WBGene00007971,"Public name for WBGene00007971. History: Split into C36B1.14(WBGene00044614), B0252.8(WBGene00044615). History of WBGene00007971: Split into ""WBGene00044615"" on 2005-08-22"
C56C10.10,C56C10.10,23,224.9097386,0.006861196,25,154.7965225,0.00377208,0.354742979,0.407674401,yes,yes,yes,C56C10.10,WBGene00016966,Sequence name for WBGene00016966(aipr-1). History: N.A.
E01B7.2,E01B7.2,23,646.3009326,0.019716343,19,312.1018305,0.007605294,0.278361589,0.325647883,yes,yes,yes,E01B7.2,WBGene00008442,Public name for WBGene00008442. History: N.A.
E02H1.6,E02H1.6,23,292.852338,0.008933883,20,281.6773978,0.006863912,0.434485439,0.490274707,yes,yes,yes,E02H1.6,WBGene00008458,Public name for WBGene00008458. History: N.A.
gosr-1,F08F8.8,23,238.8497454,0.007286456,21,465.3140761,0.011338769,0.6087856,0.660803725,yes,yes,yes,gosr-1,WBGene00017273,Other name for WBGene00017273(gos-28). History: Renamed on 2010-03-26
F10E9.4,F10E9.4,23,784.8646745,0.023943429,23,1099.77848,0.026799391,0.528141531,0.58354733,yes,yes,yes,F10E9.4,WBGene00017356,Public name for WBGene00017356. History: N.A.
F11A10.2,F11A10.2,23,754.0837206,0.023004412,26,764.0746114,0.018618962,0.447319868,0.503290464,yes,yes,yes,F11A10.2,WBGene00008683,Sequence name for WBGene00008683(repo-1). History: N.A.
F15D3.7,F15D3.7,23,1891.856802,0.057713822,26,1692.374755,0.041239771,0.416758702,0.472172271,yes,yes,yes,F15D3.7,WBGene00008857,Sequence name for WBGene00008857(timm-23). History: N.A.
F41C3.4,F41C3.4,23,756.021094,0.023063514,22,789.6729701,0.019242743,0.454843896,0.510885685,yes,yes,yes,F41C3.4,WBGene00018270,Sequence name for WBGene00018270(eas-1). History: N.A.
fbxa-145,F48C1.2,23,121.0527842,0.00369289,18,86.04828564,0.002096824,0.362163638,0.415489334,yes,yes,yes,fbxa-145,WBGene00018595,Public name for WBGene00018595. History: N.A.
F57B10.5,F57B10.5,23,1087.924346,0.033188702,24,801.8080583,0.019538451,0.370557665,0.424297142,yes,yes,yes,F57B10.5,WBGene00019003,Sequence name for WBGene00019003(tmed-3). History: N.A.
exos-3,F59C6.4,23,978.195481,0.029841265,26,542.409045,0.013217418,0.306962899,0.356706189,yes,yes,yes,exos-3,WBGene00010325,Public name for WBGene00010325. History: N.A.
K04G7.11,K04G7.11,23,499.7312655,0.015245023,21,519.0902326,0.012649185,0.45346995,0.509500667,yes,yes,yes,K04G7.11,WBGene00019402,Sequence name for WBGene00019402(syf-2). History: N.A.
rpl-16,M01F1.2,23,6144.782592,0.18745546,22,6837.642079,0.166619592,0.470577046,0.526684518,yes,yes,yes,rpl-16,WBGene00004428,Public name for WBGene00004428. History: N.A.
gosr-2.2,M03E7.5,23,203.1703996,0.006198006,20,275.1851538,0.006705709,0.519672737,0.57527325,yes,yes,yes,gosr-2.2,WBGene00019757,Other name for WBGene00019757(memb-2). History: Renamed on 2010-03-26
ubc-12,R09B3.4,23,2322.780978,0.070859785,20,1341.760492,0.032696006,0.315733244,0.366146898,yes,yes,yes,ubc-12,WBGene00006707,Public name for WBGene00006707. History: N.A.
rab-10,T23H2.5,23,578.1139888,0.017636201,20,747.2518519,0.018209025,0.507990241,0.563807991,yes,yes,yes,rab-10,WBGene00004273,Public name for WBGene00004273. History: Renamed on 2006-03-23
Y116A8C.27,Y116A8C.27,23,501.7434817,0.015306409,26,478.0234817,0.011648471,0.432147025,0.487895081,yes,yes,yes,Y116A8C.27,WBGene00013804,Public name for WBGene00013804. History: N.A.
Y17G7B.3,Y17G7B.3,23,681.2213661,0.020781641,26,562.7149604,0.013712232,0.397526608,0.45236637,yes,yes,yes,Y17G7B.3,WBGene00012459,Public name for WBGene00012459. History: N.A.
Y38A10A.7,Y38A10A.7,23,919.9548678,0.028064551,24,479.3511239,0.011680823,0.293891392,0.342563476,yes,yes,yes,Y38A10A.7,WBGene00021392,Public name for WBGene00021392. History: N.A.
Y43F8C.7,Y43F8C.7,23,391.5599468,0.011945101,26,309.0298169,0.007530435,0.386661254,0.441099532,yes,yes,yes,Y43F8C.7,WBGene00012829,Public name for WBGene00012829. History: N.A.
Y54G11A.11,Y54G11A.11,23,1861.926824,0.056800764,21,2314.162275,0.056391483,0.498192094,0.55414581,yes,yes,yes,Y54G11A.11,WBGene00013219,Sequence name for WBGene00013219(elof-1). History: N.A.
Y62E10A.2,Y62E10A.2,23,1315.36441,0.040127089,26,1120.396963,0.027301822,0.404897859,0.459978131,yes,yes,yes,Y62E10A.2,WBGene00013373,"Sequence name for WBGene00013373(popl-7). History: Split into Y62E10A.24(WBGene00302968). History of WBGene00013373: Split into ""WBGene00302968"" on 2018-03-06"
dnj-30,Y71F9B.16,23,365.961347,0.011164179,21,316.9195624,0.007722693,0.408892103,0.464091993,yes,yes,yes,dnj-30,WBGene00001048,Public name for WBGene00001048. History: N.A.
cyn-7,Y75B12B.2,23,2009.042529,0.061288741,29,1327.069883,0.032338025,0.345392952,0.397789318,yes,yes,yes,cyn-7,WBGene00000883,Public name for WBGene00000883. History: N.A.
Y92H12BL.5,Y92H12BL.5,23,939.5154213,0.028661274,22,855.3227035,0.020842495,0.421028449,0.476545874,yes,yes,yes,Y92H12BL.5,WBGene00022366,"Public name for WBGene00022366. History: Split into Y92H12BL.6(WBGene00303097). History of WBGene00022366: Split into ""WBGene00303097"" on 2018-03-02"
ZK616.6,ZK616.6,23,541.1789174,0.016509444,25,329.5836052,0.00803129,0.327263643,0.378499989,yes,yes,yes,ZK616.6,WBGene00022776,Sequence name for WBGene00022776(perm-3). History: Renamed on 2012-12-11
B0495.9,B0495.9,22,165.0993846,0.005036595,20,177.3613558,0.00432194,0.461817994,0.51790274,yes,yes,yes,B0495.9,WBGene00015208,Public name for WBGene00015208. History: N.A.
crn-5,C14A4.5,22,491.8253493,0.015003842,22,505.4330495,0.012316387,0.450815665,0.506822555,yes,yes,yes,crn-5,WBGene00000798,Public name for WBGene00000798. History: Renamed on 2007-06-04
C17D12.1,C17D12.1,22,677.9678364,0.020682387,18,613.4166439,0.01494773,0.419525151,0.475006981,yes,yes,yes,C17D12.1,WBGene00007637,Sequence name for WBGene00007637(dhhc-7). History: N.A.
C26F1.3,C26F1.3,22,989.9715804,0.030200512,22,1107.039665,0.026976331,0.471805191,0.52791308,yes,yes,yes,C26F1.3,WBGene00016148,Public name for WBGene00016148. History: N.A.
C27F2.9,C27F2.9,22,197.6135947,0.006028488,16,127.8784902,0.003116142,0.340761942,0.392877419,yes,yes,yes,C27F2.9,WBGene00043156,Public name for WBGene00043156. History: Killed on 2004-10-04; Resurrected on 2004-10-27
C50B8.1,C50B8.1,22,1436.328032,0.043817259,21,1680.244107,0.040944171,0.483051914,0.539132108,yes,yes,yes,C50B8.1,WBGene00008224,Sequence name for WBGene00008224(slrp-1). History: N.A.
D1081.9,D1081.9,22,180.5920535,0.005509221,22,252.7524969,0.00615907,0.527846796,0.583259895,yes,yes,yes,D1081.9,WBGene00008387,Sequence name for WBGene00008387(zhp-2). History: N.A.
F23C8.9,F23C8.9,22,374.1630603,0.011414384,24,420.7605363,0.010253088,0.473201867,0.529309405,yes,yes,yes,F23C8.9,WBGene00017738,Sequence name for WBGene00017738(tipn-1). History: N.A.
F43G9.5,F43G9.5,22,1188.32436,0.036251549,19,1087.723274,0.02650563,0.422352152,0.477900048,yes,yes,yes,F43G9.5,WBGene00009668,Sequence name for WBGene00009668(cfim-1). History: N.A.
F48C1.6,F48C1.6,22,187.0155536,0.005705179,21,285.3288686,0.006952891,0.549285223,0.60406952,yes,yes,yes,F48C1.6,WBGene00018599,Public name for WBGene00018599. History: N.A.
F53B7.3,F53B7.3,22,531.280763,0.016207486,24,600.3604623,0.014629578,0.474415387,0.530521908,yes,yes,yes,F53B7.3,WBGene00009966,Sequence name for WBGene00009966(isy-1). History: N.A.
F59A3.3,F59A3.3,22,287.3248455,0.008765259,25,283.7641977,0.006914763,0.440991921,0.496882581,yes,yes,yes,F59A3.3,WBGene00019076,Sequence name for WBGene00019076(mrpl-24). History: N.A.
K08E4.6,K08E4.6,22,413.6596706,0.012619285,22,319.6358288,0.007788883,0.381655164,0.435889528,yes,yes,yes,K08E4.6,WBGene00010670,Sequence name for WBGene00010670(tmed-1). History: N.A.
exo-3,R09B3.1,22,584.5795739,0.017833443,23,431.2090093,0.010507697,0.370757728,0.424506651,yes,yes,yes,exo-3,WBGene00001372,Public name for WBGene00001372. History: N.A.
chn-1,T09B4.10,22,364.2579934,0.011112216,24,228.9226423,0.005578385,0.334223126,0.385923998,yes,yes,yes,chn-1,WBGene00000500,Public name for WBGene00000500. History: N.A.
rpl-11.1,T22F3.4,22,5148.055044,0.157048848,23,4892.088982,0.119210374,0.431516361,0.487252869,yes,yes,yes,rpl-11.1,WBGene00004422,Public name for WBGene00004422. History: Renamed on 2005-09-09
his-74,W05B10.1,22,1049.754457,0.032024274,22,995.3387431,0.024254404,0.430969682,0.486696031,yes,yes,yes,his-74,WBGene00012276,Public name for WBGene00012276. History: N.A.
arf-6,Y116A8C.12,22,1275.570731,0.038913126,18,1499.170788,0.036531778,0.484217971,0.540292052,yes,yes,yes,arf-6,WBGene00000184,Public name for WBGene00000184. History: N.A.
Y48G1A.2,Y48G1A.2,22,1330.24556,0.04058106,22,530.3463026,0.012923473,0.24153978,0.285041719,yes,yes,yes,Y48G1A.2,WBGene00021658,Public name for WBGene00021658. History: N.A.
cyn-1,Y49A3A.5,22,3082.439387,0.094034261,22,2369.33194,0.057735856,0.380416496,0.434598555,yes,yes,yes,cyn-1,WBGene00000877,Public name for WBGene00000877. History: N.A.
his-72,Y49E10.6,22,1223.525942,0.037325424,23,1378.668967,0.033595391,0.473702833,0.529810032,yes,yes,yes,his-72,WBGene00001946,Public name for WBGene00001946. History: N.A.
let-49,Y54E5B.3,22,941.407659,0.028718999,24,314.9391613,0.007674434,0.210874148,0.25067852,yes,yes,yes,let-49,WBGene00002324,Public name for WBGene00002324. History: N.A.
Y65B4BR.8,Y65B4BR.8,22,950.4247282,0.028994078,21,495.1650688,0.012066177,0.293865133,0.342534978,yes,yes,yes,Y65B4BR.8,WBGene00022043,Sequence name for WBGene00022043(psf-3). History: N.A.
Y66H1A.4,Y66H1A.4,22,1581.658528,0.048250776,20,1547.132467,0.037700508,0.438626469,0.494482524,yes,yes,yes,Y66H1A.4,WBGene00022046,Sequence name for WBGene00022046(garr-1). History: N.A.
Y92H12BR.2,Y92H12BR.2,22,343.8702033,0.010490257,20,427.6204833,0.010420252,0.498326076,0.554278218,yes,yes,yes,Y92H12BR.2,WBGene00022368,Public name for WBGene00022368. History: N.A.
ZK20.4,ZK20.4,22,196.3748693,0.005990699,22,289.9348728,0.00706513,0.54114757,0.59619384,yes,yes,yes,ZK20.4,WBGene00013925,Sequence name for WBGene00013925(coa-7). History: N.A.
rbx-1,ZK287.5,22,690.8194322,0.021074444,20,769.9127292,0.018761225,0.470965492,0.527073169,yes,yes,yes,rbx-1,WBGene00004320,Public name for WBGene00004320. History: N.A.
cks-1,C09G4.3,21,4373.551912,0.133421512,21,2548.126312,0.062092716,0.317586687,0.368137066,yes,yes,yes,cks-1,WBGene00001051,Public name for WBGene00001051. History: Renamed on 2007-08-17
pabp-2,C17E4.5,21,482.1449464,0.014708527,26,555.3915025,0.013533774,0.479202246,0.535298305,yes,yes,yes,pabp-2,WBGene00003904,Public name for WBGene00003904. History: Renamed on 2007-02-23
C25A1.6,C25A1.6,21,1120.922829,0.034195368,19,2805.430238,0.068362695,0.666575527,0.714512982,yes,yes,yes,C25A1.6,WBGene00007708,Sequence name for WBGene00007708(nola-3). History: N.A.
C47G2.3,C47G2.3,21,391.2465097,0.011935539,21,305.2523722,0.007438387,0.383938014,0.438266852,yes,yes,yes,C47G2.3,WBGene00008164,Public name for WBGene00008164. History: N.A.
C48B4.11,C48B4.11,21,293.786547,0.008962383,27,273.9323564,0.006675181,0.426868348,0.482514066,yes,yes,yes,C48B4.11,WBGene00008174,Public name for WBGene00008174. History: N.A.
F01F1.2,F01F1.2,21,511.4025122,0.015601072,21,378.6758588,0.009227569,0.371650202,0.42544103,yes,yes,yes,F01F1.2,WBGene00017159,Public name for WBGene00017159. History: N.A.
F20C5.3,F20C5.3,21,376.8550035,0.011496506,21,327.8503973,0.007989055,0.409998727,0.465230431,yes,yes,yes,F20C5.3,WBGene00008968,Sequence name for WBGene00008968(elli-1). History: N.A.
rpb-8,F26F4.11,21,373.3823713,0.011390568,16,587.7464302,0.014322199,0.557007302,0.611516822,yes,yes,yes,rpb-8,WBGene00017830,Public name for WBGene00017830. History: N.A.
stl-1,F30A10.5,21,275.1086753,0.008392587,22,316.303568,0.007707682,0.478730014,0.534827562,yes,yes,yes,stl-1,WBGene00006061,Public name for WBGene00006061. History: N.A.
F56C9.11,F56C9.11,21,313.884938,0.009575513,21,213.950279,0.005213538,0.35252689,0.405335362,yes,yes,yes,F56C9.11,WBGene00018954,Sequence name for WBGene00018954(lab-2). History: N.A.
rnp-2,K08D10.4,21,1331.605911,0.04062256,22,1129.105559,0.027514033,0.403806995,0.458853292,yes,yes,yes,rnp-2,WBGene00004385,Public name for WBGene00004385. History: N.A.
K08H10.9,K08H10.9,21,440.4906219,0.013437802,20,478.3513456,0.011656461,0.464507,0.520602413,yes,yes,yes,K08H10.9,WBGene00010699,Sequence name for WBGene00010699(trpp-6). History: N.A.
rnp-4,R07E5.14,21,2972.56547,0.090682399,23,2324.981841,0.056655134,0.384526147,0.43887892,yes,yes,yes,rnp-4,WBGene00004387,Public name for WBGene00004387. History: N.A.
R07E5.7,R07E5.7,21,479.759224,0.014635747,24,389.544132,0.009492407,0.393416218,0.448110696,yes,yes,yes,R07E5.7,WBGene00011115,Public name for WBGene00011115. History: N.A.
T01E8.6,T01E8.6,21,320.1186321,0.009765681,19,747.9464863,0.018225952,0.651121435,0.700281728,yes,yes,yes,T01E8.6,WBGene00011334,Sequence name for WBGene00011334(mrps-14). History: N.A.
T20G5.14,T20G5.14,21,1360.729828,0.041511027,22,1425.977678,0.034748209,0.455659027,0.511706979,yes,yes,yes,T20G5.14,WBGene00011875,"Sequence name for WBGene00011875(cox-14). History: Split into Y70G10A.4(WBGene00303019). History of WBGene00011875: Split into ""WBGene00303019"" on 2018-03-06"
W04D2.5,W04D2.5,21,271.7845481,0.00829118,21,461.2027676,0.011238584,0.575459296,0.629209753,yes,yes,yes,W04D2.5,WBGene00012244,Sequence name for WBGene00012244(mrps-11). History: N.A.
tag-267,W06E11.2,21,522.289088,0.015933182,20,719.8044049,0.017540186,0.524004218,0.579509038,yes,yes,yes,tag-267,WBGene00044318,Public name for WBGene00044318. History: N.A.
pfn-1,Y18D10A.20,21,4262.419505,0.130031258,21,3131.156407,0.076299987,0.369793665,0.42349689,yes,yes,yes,pfn-1,WBGene00003989,Public name for WBGene00003989. History: N.A.
ubc-13,Y54G2A.31,21,796.3741286,0.024294542,23,653.8947132,0.0159341,0.396088434,0.450878275,yes,yes,yes,ubc-13,WBGene00006708,Public name for WBGene00006708. History: N.A.
Y73F8A.27,Y73F8A.27,21,931.8391491,0.028427098,20,768.9498207,0.018737761,0.397282249,0.452113598,yes,yes,yes,Y73F8A.27,WBGene00013532,Public name for WBGene00013532. History: N.A.
C25A1.16,C25A1.16,20,1054.951515,0.032182818,18,2728.279683,0.066482691,0.673818963,0.721150662,yes,yes,yes,C25A1.16,WBGene00077526,Public name for WBGene00077526. History: N.A.
C32E8.3,C32E8.3,20,1318.463162,0.040221621,19,765.6958897,0.01865847,0.31688928,0.367388415,yes,yes,yes,C32E8.3,WBGene00016321,Sequence name for WBGene00016321(tppp-1). History: N.A.
pas-4,C36B1.4,20,1057.307956,0.032254705,23,1058.224534,0.025786805,0.444282115,0.500216631,yes,yes,yes,pas-4,WBGene00003925,Public name for WBGene00003925. History: N.A.
fbxa-140,C47B2.1,20,53.65701392,0.001636885,18,76.442423,0.001862748,0.532269606,0.587569207,yes,yes,yes,fbxa-140,WBGene00008130,Public name for WBGene00008130. History: N.A.
F13G3.11,F13G3.11,20,492.1534116,0.01501385,16,717.7467753,0.017490046,0.538090758,0.593228089,yes,yes,yes,F13G3.11,WBGene00008769,Sequence name for WBGene00008769(mrpl-13). History: N.A.
F14D2.15,F14D2.15,20,144.086569,0.004395569,16,114.45259,0.00278898,0.388191358,0.442689573,yes,yes,yes,F14D2.15,WBGene00023427,Public name for WBGene00023427. History: N.A.
F25H2.5,F25H2.5,20,2353.740066,0.071804237,20,2010.270502,0.048986251,0.405547256,0.460647487,yes,yes,yes,F25H2.5,WBGene00009119,Sequence name for WBGene00009119(ndk-1). History: N.A.
cco-1,F26E4.9,20,1436.982569,0.043837227,18,3760.124477,0.091626675,0.676391819,0.723503373,yes,yes,yes,cco-1,WBGene00000371,Other name for WBGene00000371(cox-5B). History: Renamed on 2017-09-05
F26F4.12,F26F4.12,20,261.3840001,0.007973896,20,237.3138035,0.00578286,0.420365103,0.475866951,yes,yes,yes,F26F4.12,WBGene00017831,Public name for WBGene00017831. History: N.A.
pbs-7,F39H11.5,20,717.6075512,0.021891654,24,422.1146418,0.010286085,0.319664636,0.370366256,yes,yes,yes,pbs-7,WBGene00003953,Public name for WBGene00003953. History: N.A.
dro-1,F53A2.5,20,2081.0667,0.063485943,20,1945.864075,0.047416796,0.427552976,0.483212696,yes,yes,yes,dro-1,WBGene00001092,Public name for WBGene00001092. History: N.A.
K03H1.7,K03H1.7,20,1824.214906,0.055650308,19,881.4963661,0.021480294,0.278492502,0.325790995,yes,yes,yes,K03H1.7,WBGene00010542,Public name for WBGene00010542. History: N.A.
K05C4.2,K05C4.2,20,707.4862439,0.021582889,19,911.171233,0.022203411,0.507085807,0.562917879,yes,yes,yes,K05C4.2,WBGene00010579,Public name for WBGene00010579. History: N.A.
ran-4,R05D11.3,20,2367.71268,0.072230492,20,2102.587121,0.051235821,0.414978143,0.470345886,yes,yes,yes,ran-4,WBGene00004305,Public name for WBGene00004305. History: N.A.
