# Supplemental Table S2.  Genes enriched for antisense 22G-RNAs in the CSR-1 IP.  A list of 4191 genes for which there are at least 25 small RNA reads per million and an enrichment of two-fold or greater in the CSR-1 IP when compared to the wild-type Input sample.
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
# Ratio is calculated as: input/(input+IP) using the normalized read -norm value
gene name,cosmid ID,Input reads,Input reads - norm,CSR-1 IP reads,CSR-1 IP reads - norm,RATIO,Input,Suggested Match,History
R05D11.6,R05D11.6,42.0,13.1528964713597,88.0,48.8974187719413,0.788028531043125,R05D11.6,WBGene00011034,Sequence name for WBGene00011034(paxt-1). History: N.A.
cpt-1,Y46G5A.17,36.0,11.2739112611655,88.0,48.8974187719413,0.812636495570856,cpt-1,WBGene00012907,Public name for WBGene00012907. History: N.A.
Y105E8A.2,Y105E8A.2,29.0,9.08176184927219,88.0,48.8974187719413,0.84336167307012,Y105E8A.2,WBGene00013667,Public name for WBGene00013667. History: N.A.
hyl-1,C09G4.1,26.0,8.14226924417507,88.0,48.8974187719413,0.857252563480458,hyl-1,WBGene00002043,Public name for WBGene00002043. History: N.A.
F15B10.1,F15B10.1,18.0,5.63695563058274,88.0,48.8974187719413,0.896634816254134,F15B10.1,WBGene00017480,Sequence name for WBGene00017480(nstp-2). History: N.A.
Y52B11A.3,Y52B11A.3,18.0,5.63695563058274,88.0,48.8974187719413,0.896634816254134,Y52B11A.3,WBGene00013123,Public name for WBGene00013123. History: N.A.
zip-4,Y44E3B.1,17.0,5.3237914288837,88.0,48.8974187719413,0.901813489422951,zip-4,WBGene00021552,Public name for WBGene00021552. History: N.A.
mtm-9,Y39H10A.3,13.0,4.07113462208753,88.0,48.8974187719413,0.923140536011949,mtm-9,WBGene00003479,Public name for WBGene00003479. History: N.A.
B0019.2,B0019.2,11.0,3.44480621868945,88.0,48.8974187719413,0.934186859284143,B0019.2,WBGene00007094,Public name for WBGene00007094. History: N.A.
M04B2.2,M04B2.2,7.0,2.19214941189329,88.0,48.8974187719413,0.957092034835657,M04B2.2,WBGene00010846,Public name for WBGene00010846. History: N.A.
F37C12.2,F37C12.2,33.0,10.3344186560684,87.5,48.6195925289189,0.824703723320186,F37C12.2,WBGene00018150,Sequence name for WBGene00018150(epg-4). History: Renamed on 2010-06-21
prdx-2,F09E5.15,8.0,2.50531361359233,87.5,48.6195925289189,0.950996220773321,prdx-2,WBGene00006434,Public name for WBGene00006434. History: N.A.
toca-1,F09E10.8,10.0,3.13164201699041,87.3333,48.5269652594953,0.939378117566559,toca-1,WBGene00017298,Public name for WBGene00017298. History: N.A.
C47G2.3,C47G2.3,32.0,10.0212544543693,87.0222,48.3541017710867,0.828330735736062,C47G2.3,WBGene00008164,Public name for WBGene00008164. History: N.A.
Y17G9B.5,Y17G9B.5,69.0,21.6083299172338,87.0,48.3417662858965,0.691089346689607,Y17G9B.5,WBGene00021202,Public name for WBGene00021202. History: N.A.
lrr-1,F33G12.4,62.0,19.4161805053405,87.0,48.3417662858965,0.713447921242921,lrr-1,WBGene00018016,Public name for WBGene00018016. History: N.A.
mppb-1,ZC410.2,58.0,18.1635236985444,87.0,48.3417662858965,0.726886031129346,mppb-1,WBGene00013880,Public name for WBGene00013880. History: N.A.
C08B6.8,C08B6.8,56.0,17.5371952951463,87.0,48.3417662858965,0.733796725475516,C08B6.8,WBGene00007429,Public name for WBGene00007429. History: N.A.
pqn-70,T19B10.4,47.5,14.8752995807044,87.0,48.3417662858965,0.764694875081771,pqn-70,WBGene00004152,Public name for WBGene00004152. History: N.A.
pgl-2,B0523.3,46.25,14.4838443285806,87.0,48.3417662858965,0.769459553406345,pgl-2,WBGene00003993,Public name for WBGene00003993. History: N.A.
Y71F9AL.1,Y71F9AL.1,35.0,10.9607470594664,87.0,48.3417662858965,0.815172301456537,Y71F9AL.1,WBGene00022107,Public name for WBGene00022107. History: N.A.
C30H6.7,C30H6.7,30.0,9.39492605097123,87.0,48.3417662858965,0.837279801271676,C30H6.7,WBGene00007824,Sequence name for WBGene00007824(dlat-2). History: N.A.
W02F12.5,W02F12.5,30.0,9.39492605097123,87.0,48.3417662858965,0.837279801271676,W02F12.5,WBGene00020950,Sequence name for WBGene00020950(dlst-1). History: N.A.
T05G5.9,T05G5.9,29.5,9.23834395012171,87.0,48.3417662858965,0.839556681773374,T05G5.9,WBGene00011503,Sequence name for WBGene00011503(gcc-2). History: N.A.
DY3.8,DY3.8,25.0,7.82910504247603,87.0,48.3417662858965,0.860619839832866,DY3.8,WBGene00008440,Public name for WBGene00008440. History: N.A.
Y51H7C.7,Y51H7C.7,23.0,7.20277663907794,87.0,48.3417662858965,0.870324315229186,Y51H7C.7,WBGene00021785,Public name for WBGene00021785. History: N.A.
wah-1,Y56A3A.32,21.0164,6.58158412858773,87.0,48.3417662858965,0.880167832462529,wah-1,WBGene00006937,Public name for WBGene00006937. History: N.A.
F26H11.4,F26H11.4,21.0,6.57644823567986,87.0,48.3417662858965,0.88025014482042,F26H11.4,WBGene00009182,"Public name for WBGene00009182. History: Split into dsb-2(WBGene00194892). History of WBGene00009182: Split into ""WBGene00194892"" on 2009-12-08"
B0035.3,B0035.3,19.0,5.95011983228178,87.0,48.3417662858965,0.890404989442989,B0035.3,WBGene00007106,Public name for WBGene00007106. History: N.A.
Y45G5AM.9,Y45G5AM.9,18.0,5.63695563058274,87.0,48.3417662858965,0.895570783626468,Y45G5AM.9,WBGene00021561,Public name for WBGene00021561. History: N.A.
C35E7.1,C35E7.1,13.0,4.07113462208753,87.0,48.3417662858965,0.922325714632075,C35E7.1,WBGene00016453,Sequence name for WBGene00016453(vet-2). History: N.A.
F45G2.8,F45G2.8,13.0,4.07113462208753,87.0,48.3417662858965,0.922325714632075,F45G2.8,WBGene00009734,Public name for WBGene00009734. History: N.A.
T24D5.6,T24D5.6,18.9166,5.92400193786008,86.9831,48.3323757588824,0.89081464356188,T24D5.6,WBGene00044149,"Public name for WBGene00044149. History: Split into T24D5.11(WBGene00219279). History of WBGene00044149: Split into ""WBGene00219279"" on 2011-10-03"
snb-1,T10H9.4,19.0,5.95011983228178,86.5,48.0639400428742,0.889841277511181,snb-1,WBGene00004897,Public name for WBGene00004897. History: Renamed on 2006-04-26
nuo-5,Y45G12B.1,24.0,7.51594084077699,86.3333,47.9713127734505,0.8645465336412,nuo-5,WBGene00021562,Public name for WBGene00021562. History: Renamed on 2008-02-26
C06A5.8,C06A5.8,49.0,15.345045883253,86.0,47.7861137998518,0.756933882407998,C06A5.8,WBGene00015505,Public name for WBGene00015505. History: N.A.
C34D4.10,C34D4.10,22.0,6.8896124373789,86.0,47.7861137998518,0.873991386827021,C34D4.10,WBGene00016402,Public name for WBGene00016402. History: N.A.
F53F1.2,F53F1.2,19.5,6.1067019331313,86.0,47.7861137998518,0.886688014903739,F53F1.2,WBGene00009980,Public name for WBGene00009980. History: N.A.
rbg-3,B0393.2,19.0,5.95011983228178,86.0,47.7861137998518,0.88927173658997,rbg-3,WBGene00007167,Public name for WBGene00007167. History: Renamed on 2008-06-23
M02B1.3,M02B1.3,19.0,5.95011983228178,86.0,47.7861137998518,0.88927173658997,M02B1.3,WBGene00010828,Public name for WBGene00010828. History: N.A.
R53.6,R53.6,18.0,5.63695563058274,86.0,47.7861137998518,0.894484617026302,R53.6,WBGene00011275,Sequence name for WBGene00011275(psf-1). History: N.A.
mel-47,EEED8.1,17.0,5.3237914288837,86.0,47.7861137998518,0.899758973284644,mel-47,WBGene00017132,Other name for WBGene00017132(tofu-6). History: Renamed on 2006-10-16; Renamed on 2014-03-28; Renamed on 2014-09-02; Renamed on 2015-03-25; Renamed on 2015-03-25
sor-1,ZK1236.3,15.5,4.85404512633514,86.0,47.7861137998518,0.907788174934244,sor-1,WBGene00023405,Public name for WBGene00023405. History: Renamed on 2005-03-17
C55A6.1,C55A6.1,13.0,4.07113462208753,86.0,47.7861137998518,0.921493431565005,C55A6.1,WBGene00008330,"Public name for WBGene00008330. History: Split into C55A6.12(WBGene00044019). History of WBGene00008330: Split into ""WBGene00044018"" on 2004-12-03; Split into ""WBGene00044019"" on 2004-12-03"
F29B9.11,F29B9.11,13.0,4.07113462208753,86.0,47.7861137998518,0.921493431565005,F29B9.11,WBGene00017925,Public name for WBGene00017925. History: N.A.
C17E4.3,C17E4.3,10.0,3.13164201699041,86.0,47.7861137998518,0.93849607142437,C17E4.3,WBGene00007643,Sequence name for WBGene00007643(marc-3). History: N.A.
C14B1.2,C14B1.2,9.0,2.81847781529137,86.0,47.7861137998518,0.944303911456763,C14B1.2,WBGene00007573,Public name for WBGene00007573. History: N.A.
C01F1.6,C01F1.6,7.0,2.19214941189329,86.0,47.7861137998518,0.956137943357381,C01F1.6,WBGene00015301,Public name for WBGene00015301. History: N.A.
R07H5.3,R07H5.3,24.0,7.51594084077699,85.75,47.6472006783406,0.863750674203857,R07H5.3,WBGene00011123,Sequence name for WBGene00011123(nuaf-3). History: N.A.
Y53G8AL.2,Y53G8AL.2,22.5,7.04619453822842,85.6667,47.600914826253,0.871060068498185,Y53G8AL.2,WBGene00021800,Sequence name for WBGene00021800(nduf-9). History: N.A.
C50D2.7,C50D2.7,20.1429,6.30803519840361,85.6538,47.5937469091831,0.882971676412982,C50D2.7,WBGene00016810,Public name for WBGene00016810. History: N.A.
ugt-64,C07G3.9,35.0526,10.9772194964758,85.5588,47.5409599230088,0.812413516528152,ugt-64,WBGene00015577,Public name for WBGene00015577. History: N.A.
Y76A2B.5,Y76A2B.5,32.0,10.0212544543693,85.5,47.5082875568294,0.825806809787942,Y76A2B.5,WBGene00013577,Public name for WBGene00013577. History: N.A.
C09G5.2,C09G5.2,20.5,6.41986613483034,85.5,47.5082875568294,0.880955202517471,C09G5.2,WBGene00007488,Sequence name for WBGene00007488(dph-2). History: N.A.
C44B7.1,C44B7.1,7.0,2.19214941189329,85.5,47.5082875568294,0.955892753754402,C44B7.1,WBGene00016623,Sequence name for WBGene00016623(psmd-9). History: N.A.
K11H3.3,K11H3.3,72.5,22.7044046231805,85.3333,47.4156602874057,0.676206736942813,K11H3.3,WBGene00010780,Public name for WBGene00010780. History: N.A.
Y71G12A.2,Y71G12A.2,53.7358,16.8281289096593,85.3206,47.4086035008329,0.738029499973279,Y71G12A.2,WBGene00022138,Sequence name for WBGene00022138(trpp-10). History: N.A.
aap-1,Y110A7A.10,52.0,16.2845384883501,85.0,47.230461313807,0.743611138485793,aap-1,WBGene00000001,Public name for WBGene00000001. History: N.A.
C03C10.4,C03C10.4,42.0,13.1528964713597,85.0,47.230461313807,0.782176795829152,C03C10.4,WBGene00007270,Sequence name for WBGene00007270(rei-1). History: N.A.
F33E11.3,F33E11.3,35.0,10.9607470594664,85.0,47.230461313807,0.811642559660256,F33E11.3,WBGene00018011,Public name for WBGene00018011. History: N.A.
tag-277,ZK652.3,12.0,3.75797042038849,85.0,47.230461313807,0.926297587657159,tag-277,WBGene00044324,Other name for WBGene00044324(ufm-1). History: Renamed on 2013-03-15
W08F4.3,W08F4.3,10.0,3.13164201699041,85.0,47.230461313807,0.937817489543266,W08F4.3,WBGene00021093,Public name for WBGene00021093. History: N.A.
Y43F4B.10,Y43F4B.10,9.0,2.81847781529137,85.0,47.230461313807,0.943685563283944,Y43F4B.10,WBGene00012807,Public name for WBGene00012807. History: N.A.
F56C11.5,F56C11.5,14.0,4.38429882378657,84.25,46.8137219492734,0.914365853257875,F56C11.5,WBGene00018957,Public name for WBGene00018957. History: N.A.
rbc-1,F54E4.1,38.0,11.9002396645636,84.0,46.6748088277622,0.796837732603453,rbc-1,WBGene00004313,Public name for WBGene00004313. History: N.A.
lbp-4,ZK742.5,35.0,10.9607470594664,84.0,46.6748088277622,0.809826644495066,lbp-4,WBGene00002256,Public name for WBGene00002256. History: N.A.
C42C1.10,C42C1.10,33.0,10.3344186560684,84.0,46.6748088277622,0.818723755570982,C42C1.10,WBGene00016588,"Sequence name for WBGene00016588(hpo-12). History: Split into C42C1.19(WBGene00302978). History of WBGene00016588: Split into ""WBGene00302978"" on 2018-03-06"
pfd-4,B0035.4,25.0,7.82910504247603,84.0,46.6748088277622,0.856357012064943,pfd-4,WBGene00007107,"Public name for WBGene00007107. History: Split into B0035.22(WBGene00303031). History of WBGene00007107: Renamed on 2006-08-02; Split into ""WBGene00303031"" on 2018-03-01"
sod-1,C15F1.7,24.0,7.51594084077699,84.0,46.6748088277622,0.861305833804687,sod-1,WBGene00004930,Public name for WBGene00004930. History: N.A.
nhr-274,Y41D4B.21,23.0,7.20277663907794,84.0,46.6748088277622,0.866312185732395,nhr-274,WBGene00021522,Public name for WBGene00021522. History: N.A.
tsfm-1,F55C5.5,20.0,6.26328403398082,84.0,46.6748088277622,0.881686632528707,tsfm-1,WBGene00010094,Public name for WBGene00010094. History: N.A.
JC8.2,JC8.2,19.0,5.95011983228178,84.0,46.6748088277622,0.886933436609113,JC8.2,WBGene00010435,Public name for WBGene00010435. History: N.A.
T20B12.7,T20B12.7,17.0,5.3237914288837,84.0,46.6748088277622,0.897616639628616,T20B12.7,WBGene00020604,Public name for WBGene00020604. History: N.A.
ZC308.4,ZC308.4,17.0,5.3237914288837,84.0,46.6748088277622,0.897616639628616,ZC308.4,WBGene00022586,Public name for WBGene00022586. History: N.A.
F52A8.1,F52A8.1,13.0,4.07113462208753,84.0,46.6748088277622,0.91977418596797,F52A8.1,WBGene00009915,Public name for WBGene00009915. History: N.A.
rpl-6,R151.3,12.0,3.75797042038849,84.0,46.6748088277622,0.925485557678714,rpl-6,WBGene00004417,Public name for WBGene00004417. History: N.A.
tag-266,W06E11.5,12.0,3.75797042038849,84.0,46.6748088277622,0.925485557678714,tag-266,WBGene00044319,Public name for WBGene00044319. History: N.A.
rps-26,F39B2.6,11.5,3.60138831953897,84.0,46.6748088277622,0.928367925104051,rps-26,WBGene00004495,Public name for WBGene00004495. History: N.A.
M142.5,M142.5,7.0,2.19214941189329,84.0,46.6748088277622,0.955140457051932,M142.5,WBGene00010922,"Public name for WBGene00010922. History: Split into M142.8(WBGene00043057). History of WBGene00010922: Split into ""WBGene00043057"" on 2004-09-14"
cogc-1,Y54E10A.2,7.0,2.19214941189329,84.0,46.6748088277622,0.955140457051932,cogc-1,WBGene00003258,"Public name for WBGene00003258. History: Renamed on 2006-01-16; Merged into ""WBGene00002755"" on 2015-03-05; Renamed on 2015-03-05"
Y18H1A.3,Y18H1A.3,46.0,14.4055532781559,83.6667,46.4896098541635,0.763436822611773,Y18H1A.3,WBGene00021209,Sequence name for WBGene00021209(hgap-1). History: N.A.
tag-197,F08C6.3,15.0,4.69746302548562,83.6667,46.4896098541635,0.908229504810125,tag-197,WBGene00007059,Other name for WBGene00007059(vps-52). History: N.A.
F53E4.1,F53E4.1,39.0,12.2134038662626,83.5,46.3969825847398,0.7916170732559,F53E4.1,WBGene00009978,Public name for WBGene00009978. History: N.A.
C44B7.2,C44B7.2,31.0,9.70809025267027,83.5,46.3969825847398,0.82696590946769,C44B7.2,WBGene00016624,Sequence name for WBGene00016624(hrpl-1). History: N.A.
B0393.6,B0393.6,22.0,6.8896124373789,83.5,46.3969825847398,0.870706461268184,B0393.6,WBGene00007171,Public name for WBGene00007171. History: N.A.
Y73B3A.16,Y73B3A.16,13.0,4.07113462208753,83.5,46.3969825847398,0.919332544041552,Y73B3A.16,WBGene00022218,Public name for WBGene00022218. History: N.A.
Y48G8AL.9,Y48G8AL.9,8.0,2.50531361359233,83.5,46.3969825847398,0.948768998424295,Y48G8AL.9,WBGene00021689,"Public name for Dead gene WBGene00021688. History of WBGene00021688: Merged into ""WBGene00021689"" on 2012-01-23"
Y55F3BR.6,Y55F3BR.6,16.0,5.01062722718466,83.4055,46.3444734248086,0.902431751402084,Y55F3BR.6,WBGene00021943,Public name for WBGene00021943. History: N.A.
dss-1,Y119D3B.15,20.1667,6.31548850640405,83.0833,46.1654421938049,0.879661270824625,dss-1,WBGene00022492,Public name for WBGene00022492. History: N.A.
Y55F3AM.1,Y55F3AM.1,19.0,5.95011983228178,83.0833,46.1654421938049,0.885828347599832,Y55F3AM.1,WBGene00021920,Sequence name for WBGene00021920(mrps-25). History: N.A.
Y54E10A.6,Y54E10A.6,34.0,10.6475828577674,83.0,46.1191563417174,0.812432720147082,Y54E10A.6,WBGene00021828,Public name for WBGene00021828. History: N.A.
vab-1,M03A1.1,28.0,8.76859764757315,83.0,46.1191563417174,0.840244917850272,vab-1,WBGene00006868,Public name for WBGene00006868. History: N.A.
scpl-4,T21C9.12,26.0,8.14226924417507,83.0,46.1191563417174,0.849943691005936,scpl-4,WBGene00011897,Public name for WBGene00011897. History: N.A.
Y71F9AR.3,Y71F9AR.3,21.0,6.57644823567986,83.0,46.1191563417174,0.875199301945182,Y71F9AR.3,WBGene00022124,Sequence name for WBGene00022124(supr-1). History: N.A.
prs-2,T27F6.5,20.0,6.26328403398082,83.0,46.1191563417174,0.880431610496586,prs-2,WBGene00004190,Other name for WBGene00004190(pars-2). History: Renamed on 2010-01-29
Y39B6A.34,Y39B6A.34,15.0,4.69746302548562,83.0,46.1191563417174,0.907560497255011,Y39B6A.34,WBGene00012693,Public name for WBGene00012693. History: N.A.
K07E8.7,K07E8.7,10.0,3.13164201699041,83.0,46.1191563417174,0.936414390804759,K07E8.7,WBGene00019498,Public name for WBGene00019498. History: N.A.
Y54F10AM.5,Y54F10AM.5,19.0,5.95011983228178,82.6778,45.9401251107138,0.885332593075667,Y54F10AM.5,WBGene00021849,Public name for WBGene00021849. History: N.A.
ars-1,W02B12.6,57.0164,17.8554953897532,82.5,45.841330098695,0.719679980080147,ars-1,WBGene00000196,Other name for WBGene00000196(aars-1). History: Renamed on 2010-01-29
T01D3.5,T01D3.5,39.0,12.2134038662626,82.5,45.841330098695,0.789622602118292,T01D3.5,WBGene00011329,Sequence name for WBGene00011329(zipt-9). History: N.A.
par-4,Y59A8B.14,21.5679,6.75429418582475,82.3194,45.7409792597153,0.871335193770696,par-4,WBGene00003919,Public name for WBGene00003919. History: N.A.
Y37E3.17,Y37E3.17,70.0,21.9214941189329,82.0,45.5635038556726,0.675164928845639,Y37E3.17,WBGene00021355,Public name for WBGene00021355. History: N.A.
pnc-1,Y38C1AA.3,62.1666,19.4683536613436,82.0,45.5635038556726,0.700633590909663,pnc-1,WBGene00021395,Public name for WBGene00021395. History: Renamed on 2010-02-26
F31D4.2,F31D4.2,42.5,13.3094785722092,82.0,45.5635038556726,0.773928922515297,F31D4.2,WBGene00009290,Public name for WBGene00009290. History: N.A.
C33F10.2,C33F10.2,34.0,10.6475828577674,82.0,45.5635038556726,0.810578597918806,C33F10.2,WBGene00016352,Sequence name for WBGene00016352(tbck-1). History: N.A.
ZK858.6,ZK858.6,30.0,9.39492605097123,82.0,45.5635038556726,0.829053958293021,ZK858.6,WBGene00014119,Public name for WBGene00014119. History: N.A.
C09G4.4,C09G4.4,27.0,8.45543344587411,82.0,45.5635038556726,0.843472791797553,C09G4.4,WBGene00044001,Public name for WBGene00044001. History: N.A.
F35H10.6,F35H10.6,19.0667,5.97100788453511,82.0,45.5635038556726,0.884135743545301,F35H10.6,WBGene00018071,Public name for WBGene00018071. History: N.A.
T14B4.2,T14B4.2,19.0,5.95011983228178,82.0,45.5635038556726,0.884494248194908,T14B4.2,WBGene00020499,Sequence name for WBGene00020499(mrps-18.C). History: N.A.
din-1,F07A11.6,18.0,5.63695563058274,82.0,45.5635038556726,0.889904198377439,din-1,WBGene00008549,Public name for WBGene00008549. History: N.A.
Y65B4A.3,Y65B4A.3,18.0,5.63695563058274,82.0,45.5635038556726,0.889904198377439,Y65B4A.3,WBGene00022027,Sequence name for WBGene00022027(vps-20). History: N.A.
W06E11.1,W06E11.1,16.0,5.01062722718466,82.0,45.5635038556726,0.900925095104935,W06E11.1,WBGene00021061,Public name for WBGene00021061. History: N.A.
ndx-9,F13H10.2,15.5,4.85404512633514,82.0,45.5635038556726,0.903723103872674,ndx-9,WBGene00003586,Public name for WBGene00003586. History: N.A.
taf-11.3,F43D9.5,12.0,3.75797042038849,82.0,45.5635038556726,0.923806608063772,taf-11.3,WBGene00006395,Public name for WBGene00006395. History: N.A.
T03D8.2,T03D8.2,11.3333,3.54918384711574,82.0,45.5635038556726,0.927733870551046,T03D8.2,WBGene00011391,Sequence name for WBGene00011391(mrps-12). History: N.A.
Y40D12A.1,Y40D12A.1,49.0,15.345045883253,81.5,45.2856776126502,0.746909734892247,Y40D12A.1,WBGene00021502,Public name for WBGene00021502. History: N.A.
cts-1,T20G5.2,18.0,5.63695563058274,81.5,45.2856776126502,0.889303532210172,cts-1,WBGene00000833,Public name for WBGene00000833. History: N.A.
nduf-7,W10D5.2,10.0,3.13164201699041,81.5,45.2856776126502,0.935319797937074,nduf-7,WBGene00012376,Public name for WBGene00012376. History: N.A.
F33E11.6,F33E11.6,49.0,15.345045883253,81.3214,45.1864380786426,0.746494801070586,F33E11.6,WBGene00018013,Sequence name for WBGene00018013(phf-10). History: N.A.
scm-1,M01D7.2,24.4388,7.65335729248253,81.2289,45.1350402236835,0.855018192394669,scm-1,WBGene00004743,Public name for WBGene00004743. History: N.A.
F09E5.7,F09E5.7,39.9484,12.510408795154,81.1666,45.1004230738029,0.782846239338976,F09E5.7,WBGene00017285,Public name for WBGene00017285. History: N.A.
Y50D4A.4,Y50D4A.4,11.5081,3.60392494957273,81.0311,45.0251321619438,0.925889475066148,Y50D4A.4,WBGene00021738,Public name for WBGene00021738. History: N.A.
inx-14,F07A5.1,40.0,12.5265680679616,81.0,45.0078513696278,0.782276971065123,inx-14,WBGene00002136,Public name for WBGene00002136. History: N.A.
F32B6.2,F32B6.2,37.0,11.5870754628645,81.0,45.0078513696278,0.795263001272896,F32B6.2,WBGene00009319,Sequence name for WBGene00009319(mccc-1). History: N.A.
R53.1,R53.1,31.0,9.70809025267027,81.0,45.0078513696278,0.822572910840412,R53.1,WBGene00011271,Sequence name for WBGene00011271(flad-1). History: N.A.
H25P19.1,H25P19.1,29.0,9.08176184927219,81.0,45.0078513696278,0.832097859296601,H25P19.1,WBGene00019244,Public name for WBGene00019244. History: N.A.
glod-4,C16C10.10,28.0,8.76859764757315,81.0,45.0078513696278,0.836943535547161,glod-4,WBGene00006448,Public name for WBGene00006448. History: Renamed on 2007-07-20
T04A8.11,T04A8.11,27.0,8.45543344587411,81.0,45.0078513696278,0.841845979440784,T04A8.11,WBGene00011412,Sequence name for WBGene00011412(mrpl-16). History: N.A.
C34B7.2,C34B7.2,25.0,7.82910504247603,81.0,45.0078513696278,0.851825207693406,C34B7.2,WBGene00007912,Sequence name for WBGene00007912(figo-1). History: N.A.
C54C6.6,C54C6.6,21.0,6.57644823567986,81.0,45.0078513696278,0.872510661460969,C54C6.6,WBGene00008288,Public name for WBGene00008288. History: N.A.
cyn-3,Y75B12B.5,20.0,6.26328403398082,81.0,45.0078513696278,0.877839958396162,cyn-3,WBGene00000879,Public name for WBGene00000879. History: N.A.
Y66D12A.8,Y66D12A.8,19.0,5.95011983228178,81.0,45.0078513696278,0.883234758136156,Y66D12A.8,WBGene00013434,Public name for WBGene00013434. History: N.A.
taf-11.2,K10D3.3,14.0,4.38429882378657,81.0,45.0078513696278,0.911234906627508,taf-11.2,WBGene00006394,Public name for WBGene00006394. History: N.A.
Y66D12A.23,Y66D12A.23,14.0,4.38429882378657,81.0,45.0078513696278,0.911234906627508,Y66D12A.23,WBGene00013447,Sequence name for WBGene00013447(nars-2). History: N.A.
psf-1,F25B5.7,11.3333,3.54918384711574,81.0,45.0078513696278,0.926906907901743,psf-1,WBGene00011275,Public name for WBGene00011275. History: N.A.. Other name for WBGene00017778(nono-1). History: Renamed on 2013-07-10
ZK1320.9,ZK1320.9,11.0,3.44480621868945,81.0,45.0078513696278,0.928903668237177,ZK1320.9,WBGene00014258,Public name for WBGene00014258. History: N.A.
F43G6.2,F43G6.2,8.0,2.50531361359233,81.0,45.0078513696278,0.947271169696291,F43G6.2,,Public name for Dead gene WBGene00009655. History of WBGene00009655: Killed on 2008-12-09. Remark: Unsupported and poor quality
T27A3.6,T27A3.6,5.0,1.56582100849521,81.0,45.0078513696278,0.966379696327518,T27A3.6,WBGene00020842,Sequence name for WBGene00020842(nmrk-1). History: Renamed on 2019-08-12; Renamed on 2019-09-11
rfs-1,C30A5.2,71.5,22.3912404214814,80.5,44.7300251266054,0.666406164445157,rfs-1,WBGene00004342,Public name for WBGene00004342. History: Renamed on 2008-09-10
M01F1.3,M01F1.3,39.0,12.2134038662626,80.5,44.7300251266054,0.785516887860893,M01F1.3,WBGene00010809,Sequence name for WBGene00010809(lias-1). History: N.A.
F10E7.11,F10E7.11,18.5,5.79353773143226,80.5,44.7300251266054,0.885329984591327,F10E7.11,WBGene00017352,Public name for WBGene00017352. History: N.A.
Y67H2A.4,Y67H2A.4,64.3333,20.1468865371649,80.0,44.452198883583,0.688124275971651,Y67H2A.4,WBGene00013462,Sequence name for WBGene00013462(micu-1). History: N.A.
K02D10.5,K02D10.5,47.0,14.7187174798549,80.0,44.452198883583,0.751250810627133,K02D10.5,WBGene00019305,Sequence name for WBGene00019305(snap-29). History: Renamed on 2009-07-21
Y74C9A.3,Y74C9A.3,43.0,13.4660606730588,80.0,44.452198883583,0.767498872097676,Y74C9A.3,WBGene00022277,Sequence name for WBGene00022277(homt-1). History: N.A.
F55C5.7,F55C5.7,33.0,10.3344186560684,80.0,44.452198883583,0.811369653390467,F55C5.7,WBGene00010096,Sequence name for WBGene00010096(rskd-1). History: N.A.
F46F6.2,F46F6.2,32.5,10.1778365552188,80.0,44.452198883583,0.813695223269252,F46F6.2,WBGene00009793,Sequence name for WBGene00009793(pkn-1). History: N.A.
C44B7.10,C44B7.10,30.0,9.39492605097123,80.0,44.452198883583,0.825525948462619,C44B7.10,WBGene00016630,Sequence name for WBGene00016630(acer-1). History: N.A.
H17B01.4,H17B01.4,29.0,9.08176184927219,80.0,44.452198883583,0.830355129249787,H17B01.4,WBGene00019209,Sequence name for WBGene00019209(emc-1). History: N.A.
C47E12.2,C47E12.2,25.0,7.82910504247603,80.0,44.452198883583,0.850250386762567,C47E12.2,WBGene00008147,Public name for WBGene00008147. History: N.A.
M18.3,M18.3,23.0,7.20277663907794,80.0,44.452198883583,0.860559867346794,M18.3,WBGene00010889,Public name for WBGene00010889. History: N.A.
R10D12.12,R10D12.12,22.0,6.8896124373789,80.0,44.452198883583,0.865808933107002,R10D12.12,WBGene00011193,Sequence name for WBGene00011193(algn-13). History: Renamed on 2015-04-29
cyc-1,C54G4.8,20.0,6.26328403398082,80.0,44.452198883583,0.876501540088624,cyc-1,WBGene00000869,Public name for WBGene00000869. History: N.A.
K08E4.6,K08E4.6,20.0,6.26328403398082,80.0,44.452198883583,0.876501540088624,K08E4.6,WBGene00010670,Sequence name for WBGene00010670(tmed-1). History: N.A.
F30A10.3,F30A10.3,17.0122,5.32761203214443,80.0,44.452198883583,0.892976451012167,F30A10.3,WBGene00009262,Public name for WBGene00009262. History: N.A.
Y39G10AR.15,Y39G10AR.15,14.5,4.5408809246361,80.0,44.452198883583,0.907315871090139,Y39G10AR.15,WBGene00021471,"Public name for WBGene00021471. History: Split into Y39G10AR.32(WBGene00219275). History of WBGene00021471: Split into ""WBGene00219275"" on 2011-10-03"
apc-10,F15H10.3,14.0,4.38429882378657,80.0,44.452198883583,0.910224954089512,apc-10,WBGene00000144,Public name for WBGene00000144. History: N.A.
F23F1.5,F23F1.5,13.0,4.07113462208753,80.0,44.452198883583,0.916099444783369,F23F1.5,WBGene00017746,Public name for WBGene00017746. History: N.A.
