...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
Y61A9LA.4,5904.232479,-0.516518198,0.000146982,0.005057023,Y61A9LA.4,WBGene00022016,Public name for WBGene00022016. History: N.A.
tra-3,992.1812295,0.45236679,0.000147466,0.005065218,tra-3,WBGene00006606,Public name for WBGene00006606. History: N.A.
exc-7,202.1045964,0.621649636,0.000153544,0.00526521,exc-7,WBGene00001368,Public name for WBGene00001368. History: Renamed on 2004-11-09
F18G5.6,693.1781459,0.582339559,0.000153998,0.005271991,F18G5.6,WBGene00017582,Public name for WBGene00017582. History: N.A.
sdc-3,2265.378596,0.641794741,0.000154842,0.005292088,sdc-3,WBGene00004747,Public name for WBGene00004747. History: N.A.
oac-7,6.19236277,-1.079267187,0.000156673,0.005345806,oac-7,WBGene00007835,Public name for WBGene00007835. History: N.A.
his-10,198.4404451,0.721227956,0.000160188,0.005456711,his-10,WBGene00001884,Public name for WBGene00001884. History: N.A.
lev-11,2136.773063,0.53404684,0.000161392,0.005488651,lev-11,WBGene00002978,Public name for WBGene00002978. History: N.A.
W04G5.3,297.7753892,-0.553785192,0.000162023,0.005501057,W04G5.3,WBGene00012264,Public name for WBGene00012264. History: N.A.
Y34B4A.4,73.65700946,-0.910688239,0.000162703,0.005515057,Y34B4A.4,WBGene00021320,Public name for WBGene00021320. History: N.A.
Y39G10AL.1,1807.873303,-0.490241657,0.000165129,0.005582876,Y39G10AL.1,WBGene00021458,Public name for WBGene00021458. History: N.A.
unc-22,154.7766659,-0.669074419,0.000165246,0.005582876,unc-22,WBGene00006759,"Public name for WBGene00006759. History: Split into ZK617.26(WBGene00303099). History of WBGene00006759: Split into ""WBGene00303099"" on 2018-03-02"
Y38H8A.5,348.2499868,0.787587502,0.00016823,0.005674393,Y38H8A.5,WBGene00012639,Sequence name for WBGene00012639(fezf-1). History: N.A.
F08G12.2,340.1257479,0.54722435,0.000169865,0.005720186,F08G12.2,WBGene00008586,Sequence name for WBGene00008586(snrp-40.1). History: N.A.
F47H4.2,178.4559335,-0.692353242,0.000170961,0.0057477,F47H4.2,WBGene00009835,Public name for WBGene00009835. History: N.A.
D1044.1,130.0521742,-0.678308562,0.000171944,0.005764045,D1044.1,WBGene00017027,Public name for WBGene00017027. History: N.A.
clec-85,219.6738652,-0.915977992,0.000172007,0.005764045,clec-85,WBGene00021872,Public name for WBGene00021872. History: N.A.
K07D4.2,196.6683325,-0.702013668,0.00017261,0.005774884,K07D4.2,WBGene00019483,Public name for WBGene00019483. History: N.A.
T28F3.9,60.04682531,-1.076436147,0.000173143,0.005783323,T28F3.9,WBGene00012135,Public name for WBGene00012135. History: N.A.
T19A6.4,4690.700484,-0.443108279,0.000173812,0.005796249,T19A6.4,WBGene00011829,Public name for WBGene00011829. History: N.A.
haf-4,10619.08455,0.413888393,0.000174404,0.005806604,haf-4,WBGene00001814,Public name for WBGene00001814. History: N.A.
C54E10.1,37.05057539,-1.04558273,0.000174776,0.005809608,C54E10.1,WBGene00008306,Public name for WBGene00008306. History: N.A.
F53G12.8,2543.889944,-0.569525498,0.000175172,0.005813393,F53G12.8,WBGene00018773,Public name for WBGene00018773. History: N.A.
B0205.12,469.1665702,-0.637954599,0.000178234,0.005905494,B0205.12,WBGene00044413,Public name for WBGene00044413. History: N.A.
R11E3.2,131.0566695,-0.827573698,0.000179711,0.005944019,R11E3.2,WBGene00020004,Public name for WBGene00020004. History: N.A.
gei-4,2876.728432,0.387504721,0.000179973,0.005944019,gei-4,WBGene00001561,Public name for WBGene00001561. History: N.A.
Y4C6A.4,124.02696,-0.772010257,0.000184017,0.006067865,Y4C6A.4,WBGene00021154,Public name for WBGene00021154. History: N.A.
F53H2.1,187.7973926,-0.669150401,0.000186534,0.006141014,F53H2.1,WBGene00010004,Public name for WBGene00010004. History: N.A.
C05D12.7,87.85240811,-0.933472014,0.000187886,0.00617567,C05D12.7,WBGene00044029,Public name for WBGene00044029. History: N.A.
F28H6.6,2154.874762,0.537892942,0.000189197,0.00619897,F28H6.6,WBGene00009234,Public name for WBGene00009234. History: N.A.
Y39B6A.8,101.0602142,-0.764780118,0.000189003,0.00619897,Y39B6A.8,WBGene00012670,Sequence name for WBGene00012670(cpg-23). History: N.A.
F40E3.7,92.95431763,-0.836683595,0.00019037,0.006227521,F40E3.7,WBGene00077781,Public name for WBGene00077781. History: N.A.
col-99,53.22979684,0.90536531,0.00019082,0.006232329,col-99,WBGene00000674,Public name for WBGene00000674. History: N.A.
Y15E3A.3,1955.701217,0.52456722,0.000191517,0.006245207,Y15E3A.3,WBGene00012442,Public name for WBGene00012442. History: N.A.
R01H2.4,141.2564475,-0.785794221,0.000195221,0.006355932,R01H2.4,WBGene00019812,Public name for WBGene00019812. History: N.A.
F58A4.14,1232.597599,0.70033059,0.000196059,0.006373144,F58A4.14,WBGene00043992,Sequence name for WBGene00043992(bbs-4). History: N.A.
coel-1,390.3730295,0.56987148,0.000197169,0.006399141,coel-1,WBGene00016866,Public name for WBGene00016866. History: N.A.
wago-5,27.85725094,1.067857484,0.000199932,0.006478609,wago-5,WBGene00022877,Public name for WBGene00022877. History: N.A.
Y48B6A.10,3452.335428,0.602367989,0.000202825,0.006562047,Y48B6A.10,WBGene00012981,Public name for WBGene00012981. History: N.A.
C17C3.5,51.57380093,-0.89491088,0.000205263,0.006630523,C17C3.5,WBGene00015890,Public name for WBGene00015890. History: N.A.
egrh-1,113.3363774,0.726348031,0.000211188,0.006811223,egrh-1,WBGene00007772,Public name for WBGene00007772. History: N.A.
nas-1,221.4558708,-0.660688869,0.000212796,0.006852366,nas-1,WBGene00003520,Public name for WBGene00003520. History: N.A.
uba-1,2535.897831,-0.396282181,0.000215068,0.006914714,uba-1,WBGene00006699,Public name for WBGene00006699. History: N.A.
Y51A2A.14,1188.573587,-0.419097902,0.00021858,0.007016675,Y51A2A.14,WBGene00077646,Public name for WBGene00077646. History: N.A.
srt-19,285.4253011,-0.535929187,0.000219088,0.007022069,srt-19,WBGene00018552,Public name for WBGene00018552. History: N.A.
K01C8.1,15.42240415,-1.122694569,0.000219841,0.007035248,K01C8.1,WBGene00010456,Sequence name for WBGene00010456(srdh-1). History: N.A.
Y39B6A.41,348.3027746,1.092438886,0.000223244,0.007133077,Y39B6A.41,WBGene00012699,Public name for WBGene00012699. History: N.A.
daf-16,3361.890993,0.511740626,0.000225566,0.007196128,daf-16,WBGene00000912,Public name for WBGene00000912. History: N.A.
pll-1,24542.35043,-0.403716556,0.000226318,0.007208951,pll-1,WBGene00004045,Public name for WBGene00004045. History: N.A.
Y40H7A.7,1025.602165,-0.472692523,0.000229401,0.007295867,Y40H7A.7,WBGene00012745,Public name for WBGene00012745. History: N.A.
mev-1,2390.950216,0.502670031,0.000231629,0.00735538,mev-1,WBGene00003225,Public name for WBGene00003225. History: Renamed on 2006-07-19
Y57G7A.6,517.5920429,-0.646069147,0.000238109,0.007549519,Y57G7A.6,WBGene00021969,Public name for WBGene00021969. History: N.A.
Y110A7A.4,285.8583902,-0.617231189,0.000240325,0.007605645,Y110A7A.4,WBGene00022455,Sequence name for WBGene00022455(tyms-1). History: Renamed on 2015-03-31
Y32H12A.6,371.5153967,-0.547678484,0.000241838,0.007605645,Y32H12A.6,WBGene00021314,Public name for WBGene00021314. History: N.A.
Y51A2A.6,1030.724136,-0.410547645,0.000241615,0.007605645,Y51A2A.6,WBGene00013062,Public name for WBGene00013062. History: N.A.
Y66D12A.1,342.893504,-0.618374997,0.000241408,0.007605645,Y66D12A.1,WBGene00013427,Public name for WBGene00013427. History: N.A.
his-28,150.2036042,-0.634498215,0.000241353,0.007605645,his-28,WBGene00001902,Public name for WBGene00001902. History: N.A.
lsy-27,728.8313566,0.457381288,0.000242093,0.007605645,lsy-27,WBGene00009834,Public name for WBGene00009834. History: N.A.
nhr-146,2373.495688,-0.531801505,0.00024464,0.007673966,nhr-146,WBGene00045255,Public name for WBGene00045255. History: N.A.
Y75B8A.33,2488.010432,-0.501859153,0.000245178,0.007679149,Y75B8A.33,WBGene00013563,Public name for WBGene00013563. History: N.A.
F57G9.7,20.76146759,-1.09840997,0.000245958,0.007691885,F57G9.7,WBGene00044048,Public name for WBGene00044048. History: N.A.
hil-6,68.50952574,0.817997637,0.000249539,0.007781019,hil-6,WBGene00001857,Public name for WBGene00001857. History: Renamed on 2010-11-12
let-23,47.40382553,-0.9206808,0.000249563,0.007781019,let-23,WBGene00002299,Public name for WBGene00002299. History: N.A.
madd-4,55.63244155,-0.946868832,0.000252147,0.007849689,madd-4,WBGene00009958,Public name for WBGene00009958. History: N.A.
F59A1.10,258.824536,-0.678389692,0.000255116,0.00793016,F59A1.10,WBGene00010296,Sequence name for WBGene00010296(dgat-2). History: N.A.
Y82E9BL.18,11.26408597,1.110774875,0.000259589,0.008057043,Y82E9BL.18,WBGene00044402,"Public name for WBGene00044402. History: Split into Y82E9BL.19(WBGene00194735). History of WBGene00044402: Split into ""WBGene00194735"" on 2009-08-21"
C38H2.3,490.8710536,0.649545222,0.000260018,0.008058223,C38H2.3,WBGene00008020,Public name for WBGene00008020. History: N.A.
F47G6.3,126.1173633,-0.748890665,0.000264075,0.008171651,F47G6.3,WBGene00018580,Public name for WBGene00018580. History: N.A.
msra-1,270.0069408,-0.635797867,0.000265714,0.00821003,msra-1,WBGene00018393,Public name for WBGene00018393. History: N.A.
B0395.3,191.1336832,0.620128197,0.000266509,0.008222284,B0395.3,WBGene00007175,Public name for WBGene00007175. History: N.A.
acr-5,420.6985391,-1.09932364,0.000271,0.008342086,acr-5,WBGene00000044,Public name for WBGene00000044. History: N.A.
pan-1,9030.094024,0.483805112,0.000271202,0.008342086,pan-1,WBGene00003915,Public name for WBGene00003915. History: N.A.
end-1,170.4776728,-0.64897499,0.0002744,0.008427886,end-1,WBGene00001310,Public name for WBGene00001310. History: N.A.
Y24F12A.4,2602.797635,-0.442201386,0.000275267,0.00844193,Y24F12A.4,WBGene00012499,Public name for WBGene00012499. History: N.A.
nhr-41,167.8137245,-0.642167669,0.000275991,0.008451561,nhr-41,WBGene00022423,Public name for WBGene00022423. History: N.A.
F52G3.4,984.6786875,-0.542995773,0.000279242,0.00852577,F52G3.4,WBGene00018712,Public name for WBGene00018712. History: N.A.
Y53G8AM.8,7428.059479,0.433129794,0.000279051,0.00852577,Y53G8AM.8,WBGene00021808,Public name for WBGene00021808. History: N.A.
R13A5.11,96.67901252,-0.74070235,0.00027985,0.008531693,R13A5.11,WBGene00020053,Public name for WBGene00020053. History: N.A.
dct-18,120.1330728,-0.744768798,0.000282935,0.008613022,dct-18,WBGene00010266,Public name for WBGene00010266. History: N.A.
Y38H6C.14,623.1017424,-0.647210207,0.000285395,0.008675079,Y38H6C.14,WBGene00012626,Sequence name for WBGene00012626(famh-161). History: Renamed on 2017-01-13
srv-24,302.1700907,0.729416141,0.000286053,0.008682283,srv-24,WBGene00005735,Public name for WBGene00005735. History: N.A.
nas-36,2545.292426,0.982284383,0.000291629,0.008838496,nas-36,WBGene00003552,Public name for WBGene00003552. History: N.A.
ceh-99,1153.638111,0.572886108,0.000295242,0.00893485,ceh-99,WBGene00044032,Public name for WBGene00044032. History: N.A.
egl-23,9324.504898,0.495047674,0.00029999,0.009061175,egl-23,WBGene00001190,Public name for WBGene00001190. History: N.A.
nlp-18,30.6370768,-1.034265227,0.000300295,0.009061175,nlp-18,WBGene00003756,Public name for WBGene00003756. History: N.A.
C27H5.2,362.1428793,-0.770637154,0.000302885,0.009125959,C27H5.2,WBGene00016172,Public name for WBGene00016172. History: N.A.
ugt-52,160.7805348,-0.636962665,0.000304584,0.009163757,ugt-52,WBGene00018931,Public name for WBGene00018931. History: N.A.
K05C4.8,3158.828618,-0.452469397,0.000306437,0.009206073,K05C4.8,WBGene00010584,Public name for WBGene00010584. History: N.A.
F13A2.4,436.9724269,-0.567494101,0.000308354,0.009246859,F13A2.4,WBGene00017413,Public name for WBGene00017413. History: N.A.
F53G2.3,785.1101166,-0.616063245,0.000308692,0.009246859,F53G2.3,WBGene00018768,Public name for WBGene00018768. History: N.A.
C44C10.4,179.1441935,0.635973315,0.000320793,0.009595392,C44C10.4,WBGene00008085,Sequence name for WBGene00008085(smcl-1). History: N.A.
rsu-1,2983.153874,0.557552127,0.000326059,0.009738759,rsu-1,WBGene00007924,Public name for WBGene00007924. History: N.A.
phf-34,425.6710198,0.516497506,0.000327615,0.009771079,phf-34,WBGene00009025,Public name for WBGene00009025. History: N.A.
ZK470.2,1096.301249,0.556105358,0.000328646,0.009773092,ZK470.2,WBGene00022745,Public name for WBGene00022745. History: N.A.
lin-1,8255.20313,-0.412496399,0.000329105,0.009773092,lin-1,WBGene00002990,Public name for WBGene00002990. History: Renamed on 2011-11-08
nas-32,73.95237505,-0.810041374,0.000328697,0.009773092,nas-32,WBGene00003550,Public name for WBGene00003550. History: N.A.
asic-2,25.74147951,-1.028200057,0.000331839,0.00984009,asic-2,WBGene00012137,Public name for WBGene00012137. History: N.A.
F39E9.7,601.7042482,0.533755959,0.000336918,0.009933537,F39E9.7,WBGene00018199,Public name for WBGene00018199. History: N.A.
F45D11.5,230.9101463,-0.57073894,0.000336374,0.009933537,F45D11.5,WBGene00018452,Public name for WBGene00018452. History: N.A.
his-6,243.7318199,0.648691798,0.000336642,0.009933537,his-6,WBGene00001880,Public name for WBGene00001880. History: N.A.
lim-7,140.889201,-0.695372382,0.000335515,0.009933537,lim-7,WBGene00002989,Public name for WBGene00002989. History: Renamed on 2015-03-03
sre-36,227.2920768,-0.556016974,0.000344068,0.010129845,sre-36,WBGene00008728,Public name for WBGene00008728. History: N.A.
C33B4.4,602.9776774,0.562464788,0.000349811,0.010284245,C33B4.4,WBGene00007892,Public name for WBGene00007892. History: N.A.
unc-44,1748.529207,0.541137029,0.000352157,0.010338467,unc-44,WBGene00006780,Public name for WBGene00006780. History: N.A.
lgc-48,25.345745,1.039425917,0.000353067,0.01035043,lgc-48,WBGene00008223,Public name for WBGene00008223. History: N.A.
C06E7.2,129.5966659,0.681949659,0.000358398,0.010491782,C06E7.2,WBGene00015539,Public name for WBGene00015539. History: N.A.
Y47H10A.5,36.17713692,0.993560036,0.000361322,0.010556752,Y47H10A.5,WBGene00012961,Public name for WBGene00012961. History: N.A.
ZC404.1,527.9998432,-0.627329816,0.000361641,0.010556752,ZC404.1,WBGene00022601,Public name for WBGene00022601. History: N.A.
Y57A10C.10,1495.633675,-0.622180498,0.000362647,0.010571141,Y57A10C.10,WBGene00013288,Public name for WBGene00013288. History: N.A.
C31H5.4,918.8971372,-0.399172412,0.000374615,0.010904575,C31H5.4,WBGene00007855,Public name for WBGene00007855. History: N.A.
ZK1053.4,511.0099091,0.532563332,0.000375349,0.010910526,ZK1053.4,WBGene00014199,Public name for WBGene00014199. History: N.A.
F58E1.13,4896.575697,-0.471568206,0.000381074,0.011061343,F58E1.13,WBGene00019044,Public name for WBGene00019044. History: N.A.
T12A2.3,295.6599261,0.710111896,0.000382382,0.011083704,T12A2.3,WBGene00020438,Public name for WBGene00020438. History: N.A.
Y60A3A.16,338.988205,0.499399007,0.000382926,0.011083882,Y60A3A.16,WBGene00013364,Public name for WBGene00013364. History: N.A.
F23H11.6,44.26362624,-0.887460864,0.000384852,0.011108428,F23H11.6,WBGene00017761,Sequence name for WBGene00017761(idpp-13). History: N.A.
srh-87,653.4371303,-0.533247585,0.000384822,0.011108428,srh-87,WBGene00005308,Public name for WBGene00005308. History: N.A.
R08C7.12,266.0046384,0.648552378,0.000387864,0.01117971,R08C7.12,WBGene00019955,Public name for WBGene00019955. History: N.A.
hmbx-1,87.81772603,0.725040424,0.000392463,0.011296455,hmbx-1,WBGene00018786,Public name for WBGene00018786. History: N.A.
K04C1.2,589.8683896,0.533187617,0.000394623,0.011342808,K04C1.2,WBGene00010552,Public name for WBGene00010552. History: N.A.
ZC404.2,978.7271831,-0.555513764,0.000395504,0.01135229,ZC404.2,WBGene00043952,Public name for WBGene00043952. History: Killed on 2004-10-04; Resurrected on 2010-07-09
sea-2,4703.152271,0.431513855,0.000397968,0.011407122,sea-2,WBGene00004751,Public name for WBGene00004751. History: N.A.
T04B8.5,1273.348686,0.542421634,0.000399683,0.011440367,T04B8.5,WBGene00020207,Public name for WBGene00020207. History: N.A.
fbxb-92,477.6734154,0.54598431,0.000404304,0.011556594,fbxb-92,WBGene00044693,Public name for WBGene00044693. History: N.A.
T24H7.8,286.8927441,-0.689278428,0.000406154,0.011593385,T24H7.8,WBGene00206412,Public name for WBGene00206412. History: N.A.
DH11.2,70.5475545,-0.836443803,0.000412025,0.011744708,DH11.2,WBGene00008436,Public name for WBGene00008436. History: N.A.
nhr-204,8676.061602,-0.445297353,0.000413675,0.011775453,nhr-204,WBGene00019816,Public name for WBGene00019816. History: N.A.
sma-4,108.4771497,-0.722038935,0.00041607,0.011827287,sma-4,WBGene00004858,Public name for WBGene00004858. History: N.A.
Y54E2A.10,221.028536,-0.75292533,0.000417665,0.011856283,Y54E2A.10,WBGene00013195,Public name for WBGene00013195. History: N.A.
F35C11.7,40.72120293,-0.928183748,0.00041931,0.011886589,F35C11.7,WBGene00009406,Public name for WBGene00009406. History: N.A.
cya-2,1191.03153,-0.398074447,0.000420994,0.01191795,cya-2,WBGene00000864,Public name for WBGene00000864. History: N.A.
axl-1,49.1774375,-0.875928068,0.000427678,0.012090559,axl-1,WBGene00010497,Public name for WBGene00010497. History: N.A.
scd-1,201.739012,0.597810203,0.000435076,0.012266062,scd-1,WBGene00004739,Public name for WBGene00004739. History: N.A.
tsp-13,142.9582666,0.740642197,0.000434526,0.012266062,tsp-13,WBGene00006639,Public name for WBGene00006639. History: N.A.
plx-2,85.69831673,-0.784114051,0.000435992,0.012275084,plx-2,WBGene00004048,Public name for WBGene00004048. History: N.A.
K01G12.3,1051.244006,0.475016572,0.000437057,0.012288265,K01G12.3,WBGene00010483,Public name for WBGene00010483. History: N.A.
snx-1,325.85976,0.52628227,0.000445441,0.012506946,snx-1,WBGene00004927,Public name for WBGene00004927. History: Renamed on 2014-09-25
bet-2,1484.825693,0.488599618,0.000451338,0.012655277,bet-2,WBGene00010199,Public name for WBGene00010199. History: N.A.
R05C11.4,346.752916,-0.769735688,0.000456084,0.012770969,R05C11.4,WBGene00044467,Public name for WBGene00044467. History: N.A.
atf-6,991.1177362,0.41513416,0.000461334,0.012900457,atf-6,WBGene00000222,Public name for WBGene00000222. History: N.A.
srx-7,351.3039813,-0.489179333,0.00046765,0.01305935,srx-7,WBGene00005898,Public name for WBGene00005898. History: N.A.
Y37A1B.7,133.2411708,-0.728120206,0.000472329,0.013172171,Y37A1B.7,WBGene00012540,Public name for WBGene00012540. History: N.A.
F13H6.5,96.08870179,0.775419215,0.000473513,0.013187333,F13H6.5,WBGene00017433,Public name for WBGene00017433. History: N.A.
B0334.9,252.1899029,0.617756426,0.000474997,0.013210821,B0334.9,WBGene00007147,Public name for WBGene00007147. History: N.A.
F08G5.3,1949.640526,-0.445941247,0.000482838,0.013410802,F08G5.3,WBGene00008582,Public name for WBGene00008582. History: N.A.
Y65A5A.24,1233.996327,-0.702269301,0.00048556,0.013468235,Y65A5A.24,WBGene00185101,Public name for WBGene00185101. History: N.A.
ZK1010.5,163.5972696,-0.603493002,0.000487034,0.013472875,ZK1010.5,WBGene00014179,Public name for WBGene00014179. History: N.A.
ZK1225.1,110.4648637,-0.711042498,0.000486598,0.013472875,ZK1225.1,WBGene00014235,Public name for WBGene00014235. History: N.A.
hmg-11,30637.10985,-0.442930525,0.000491318,0.01357315,hmg-11,WBGene00001976,Public name for WBGene00001976. History: N.A.
ZK177.1,253.6294966,-0.580947009,0.000492858,0.013597482,ZK177.1,WBGene00022669,Public name for WBGene00022669. History: N.A.
Y54G2A.40,925.9860553,-0.697826614,0.000493837,0.013606262,Y54G2A.40,WBGene00044495,Public name for WBGene00044495. History: N.A.
ZK682.1,21.64184712,1.036924692,0.000496848,0.013670944,ZK682.1,,Sequence name for Suppressed gene WBGene00023403. Molecular name for Suppressed gene WBGene00023403. Public name for Suppressed gene WBGene00023403. History of WBGene00023403: Suppressed on 2013-02-11. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F55G11.10,26.84846721,-1.002736312,0.000500697,0.013740156,F55G11.10,WBGene00010129,Public name for WBGene00010129. History: N.A.
arf-1.1,31.9115262,-0.935710074,0.000500208,0.013740156,arf-1.1,WBGene00000190,Other name for WBGene00000190(warf-1). History: Renamed on 2020-09-10
nhr-139,31.79987056,-0.954034187,0.000501793,0.013751939,nhr-139,WBGene00016365,Public name for WBGene00016365. History: N.A.
swan-2,196.9061001,0.551150758,0.000502785,0.013760806,swan-2,WBGene00009976,Public name for WBGene00009976. History: Renamed on 2005-07-28
F31C3.6,1653.26785,-0.708679555,0.000505098,0.013805795,F31C3.6,WBGene00009288,Public name for WBGene00009288. History: N.A.
nlp-38,202.6115208,0.555955135,0.000507037,0.013840422,nlp-38,WBGene00007219,Public name for WBGene00007219. History: Renamed on 2019-11-21
K02E2.9,552.0470517,-0.534971125,0.00051211,0.013941964,K02E2.9,WBGene00077670,Public name for WBGene00077670. History: N.A.
W02B8.1,10.29272279,-1.0479163,0.000511753,0.013941964,W02B8.1,WBGene00012197,Public name for WBGene00012197. History: N.A.
F23C8.11,57.94944914,-0.829620214,0.000512995,0.013947639,F23C8.11,WBGene00017739,Public name for WBGene00017739. History: N.A.
nhr-132,23.34374262,-1.009611356,0.000515063,0.013985408,nhr-132,WBGene00003722,Public name for WBGene00003722. History: N.A.
K06G5.3,124.1541086,0.672003815,0.000519508,0.01408756,K06G5.3,WBGene00010607,Public name for WBGene00010607. History: N.A.
mltn-12,39.3501393,-0.946130487,0.000527435,0.014283716,mltn-12,WBGene00008277,Public name for WBGene00008277. History: N.A.
F16B4.6,5493.663441,-0.378667297,0.000539836,0.014600374,F16B4.6,WBGene00017508,Public name for WBGene00017508. History: N.A.
str-169,784.641761,0.491744274,0.000540851,0.014608649,str-169,WBGene00006213,Public name for WBGene00006213. History: N.A.
unc-89,91.61458871,-0.689538876,0.000546412,0.014739524,unc-89,WBGene00006820,Public name for WBGene00006820. History: N.A.
K01A2.5,80.75094849,0.735055807,0.000547745,0.014756192,K01A2.5,WBGene00019280,Public name for WBGene00019280. History: N.A.
C44H9.6,13.00861996,1.048692607,0.000552359,0.014861045,C44H9.6,WBGene00008101,Public name for WBGene00008101. History: N.A.
srx-12,783.4684964,-0.690785567,0.000555831,0.014934962,srx-12,WBGene00005903,Public name for WBGene00005903. History: N.A.
clec-145,348.3339983,-0.637967465,0.000558058,0.014975277,clec-145,WBGene00013013,Public name for WBGene00013013. History: N.A.
pho-10,73.24456624,-0.79328423,0.0005649,0.015139169,pho-10,WBGene00007328,"Public name for WBGene00007328. History: Split into C05C10.8(WBGene00086567). History of WBGene00007328: Split into ""WBGene00086567"" on 2008-07-18"
Y87G2A.25,142.637999,0.725504725,0.000566577,0.015151487,Y87G2A.25,WBGene00219288,Public name for WBGene00219288. History: N.A.
dlg-1,172.4357895,0.568304264,0.00056683,0.015151487,dlg-1,WBGene00001006,Public name for WBGene00001006. History: N.A.
F26D11.1,533.1055162,0.532764885,0.000568233,0.015169325,F26D11.1,WBGene00017818,"Public name for WBGene00017818. History: Split into F26D11.20(WBGene00302988). History of WBGene00017818: Split into ""WBGene00302988"" on 2018-03-06"
nep-2,144.6231124,-0.634692986,0.000569368,0.015179948,nep-2,WBGene00020230,"Public name for WBGene00020230. History: Split into T05A8.11(WBGene00303077). History of WBGene00020230: Split into ""WBGene00303077"" on 2018-03-02"
Y9C2UA.1,25.60466992,-0.986102057,0.000570945,0.015202342,Y9C2UA.1,WBGene00012421,Public name for WBGene00012421. History: N.A.
F11D11.3,44.71329765,0.951871484,0.000579105,0.015399713,F11D11.3,WBGene00008698,Public name for WBGene00008698. History: N.A.
Y43D4A.6,17236.92965,-0.469280728,0.000584,0.015509867,Y43D4A.6,WBGene00012792,Public name for WBGene00012792. History: N.A.
R05A10.6,3038.996821,0.419315272,0.000585407,0.015527231,R05A10.6,WBGene00011023,Public name for WBGene00011023. History: N.A.
W02A2.4,517.6043076,-0.692396829,0.000588067,0.01557774,W02A2.4,WBGene00012189,Public name for WBGene00012189. History: N.A.
R10F2.5,159.5333042,-0.632350606,0.000590711,0.01562769,R10F2.5,WBGene00019996,Public name for WBGene00019996. History: N.A.
F29C4.3,63.98418768,-0.832850501,0.000592838,0.015646458,F29C4.3,WBGene00023277,Public name for WBGene00023277. History: N.A.
egl-9,833.8652676,0.464776338,0.000592939,0.015646458,egl-9,WBGene00001178,Public name for WBGene00001178. History: N.A.
F28D1.6,42.6513094,-0.934994438,0.000596324,0.015715647,F28D1.6,WBGene00009216,Public name for WBGene00009216. History: N.A.
F45D3.1,851.7559442,-0.400009601,0.000597163,0.015717671,F45D3.1,WBGene00009721,Public name for WBGene00009721. History: N.A.
Y20C6A.3,36.11918437,-0.931609044,0.000599642,0.015762791,Y20C6A.3,WBGene00012493,Public name for WBGene00012493. History: N.A.
aagr-1,4646.287184,1.00603708,0.000611672,0.016058543,aagr-1,WBGene00017071,Public name for WBGene00017071. History: N.A.
syd-2,376.0928346,0.478186543,0.000630391,0.016528908,syd-2,WBGene00006364,Public name for WBGene00006364. History: Renamed on 2008-01-14
F29D10.3,263.2549315,-0.780208791,0.000654884,0.017149294,F29D10.3,WBGene00009252,Public name for WBGene00009252. History: N.A.
Y71F9B.2,1610.9916,0.484608835,0.000662703,0.01731007,Y71F9B.2,WBGene00022126,Public name for WBGene00022126. History: N.A.
gyg-3,1022.267301,-0.445054414,0.000662547,0.01731007,gyg-3,WBGene00013535,Public name for WBGene00013535. History: N.A.
csp-3,3033.737951,-0.393469801,0.000665769,0.017368135,csp-3,WBGene00000821,Public name for WBGene00000821. History: N.A.
T09A12.2,806.9854772,-0.461588064,0.000667815,0.017399485,T09A12.2,WBGene00020373,Sequence name for WBGene00020373(gpx-6). History: N.A.
daf-6,267.5473677,0.538066151,0.000670487,0.017447064,daf-6,WBGene00000902,Public name for WBGene00000902. History: N.A.
Y45F10C.6,10953.52582,-0.417623243,0.000691247,0.017964577,Y45F10C.6,WBGene00044256,"Public name for WBGene00044256. History: Split into Y45F10C.21(WBGene00271792). History of WBGene00044256: Split into ""WBGene00271792"" on 2017-09-21"
C34C12.12,887.7195259,-0.510085299,0.000706425,0.018335904,C34C12.12,WBGene00219295,Public name for WBGene00219295. History: N.A.
ugt-51,23.99502597,-0.997920802,0.000712356,0.018466602,ugt-51,WBGene00015369,Public name for WBGene00015369. History: N.A.
T05A8.8,689.9612567,-0.484840044,0.000718878,0.018612254,T05A8.8,WBGene00044367,Public name for WBGene00044367. History: N.A.
H42K12.3,362.3724583,-0.610142473,0.000722056,0.018671073,H42K12.3,WBGene00019272,Public name for WBGene00019272. History: N.A.
F54B11.5,317.6834803,0.554997243,0.000726879,0.018772243,F54B11.5,WBGene00010028,Public name for WBGene00010028. History: N.A.
fbxa-153,500.0535107,0.463321948,0.000732615,0.018896699,fbxa-153,WBGene00007162,Public name for WBGene00007162. History: N.A.
col-85,229.7041528,-0.519164374,0.00073721,0.018991464,col-85,WBGene00000660,Public name for WBGene00000660. History: N.A.
F15D4.4,425.0993718,-0.623685701,0.000738342,0.01899686,F15D4.4,WBGene00008861,Public name for WBGene00008861. History: N.A.
fbxa-23,125.0150386,-0.68172689,0.000744691,0.019136323,fbxa-23,WBGene00020459,"Public name for WBGene00020459. History: Split into T12B5.18(WBGene00306000). History of WBGene00020459: Split into ""WBGene00306000"" on 2020-01-20"
Y11D7A.19,3761.080011,0.477531541,0.000748241,0.019203597,Y11D7A.19,WBGene00077756,Public name for WBGene00077756. History: N.A.
