WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00001165,efn-4,M00682_2.00,HSF-1,WBGene00001165,WBGene00001165,History: N.A.
WBGene00001397,fat-5,M00682_2.00,HSF-1,WBGene00001397,WBGene00001397,History: N.A.
WBGene00001434,fkh-2,M00682_2.00,HSF-1,WBGene00001434,WBGene00001434,History: N.A.
WBGene00001447,flp-4,M00682_2.00,HSF-1,WBGene00001447,WBGene00001447,History: N.A.
WBGene00001629,gly-4,M00682_2.00,HSF-1,WBGene00001629,WBGene00001629,History: N.A.
WBGene00001700,grd-11,M00682_2.00,HSF-1,WBGene00001700,WBGene00001700,History: N.A.
WBGene00001767,gst-19,M00682_2.00,HSF-1,WBGene00001767,WBGene00001767,History: N.A.
WBGene00001788,gst-40,M00682_2.00,HSF-1,WBGene00001788,WBGene00001788,History: N.A.
WBGene00001877,his-3,M00682_2.00,HSF-1,WBGene00001877,WBGene00001877,History: N.A.
WBGene00001880,his-6,M00682_2.00,HSF-1,WBGene00001880,WBGene00001880,History: N.A.
WBGene00001913,his-39,M00682_2.00,HSF-1,WBGene00001913,WBGene00001913,History: Renamed on 2008-01-18
WBGene00002107,ins-24,M00682_2.00,HSF-1,WBGene00002107,WBGene00002107,History: N.A.
WBGene00002118,ins-35,M00682_2.00,HSF-1,WBGene00002118,WBGene00002118,History: N.A.
WBGene00002232,kpc-1,M00682_2.00,HSF-1,WBGene00002232,WBGene00002232,History: N.A.
WBGene00003610,nhr-11,M00682_2.00,HSF-1,WBGene00003610,WBGene00003610,History: N.A.
WBGene00003705,nhr-115,M00682_2.00,HSF-1,WBGene00003705,WBGene00003705,History: N.A.
WBGene00003708,nhr-118,M00682_2.00,HSF-1,WBGene00003708,WBGene00003708,History: N.A.
WBGene00003751,nlp-13,M00682_2.00,HSF-1,WBGene00003751,WBGene00003751,History: N.A.
WBGene00004016,phf-5,M00682_2.00,HSF-1,WBGene00004016,WBGene00004016,History: N.A.
WBGene00004338,rfc-2,M00682_2.00,HSF-1,WBGene00004338,WBGene00004338,History: N.A.
WBGene00004374,rme-2,M00682_2.00,HSF-1,WBGene00004374,WBGene00004374,History: N.A.
WBGene00004389,rnp-6,M00682_2.00,HSF-1,WBGene00004389,WBGene00004389,History: Renamed on 2015-03-05
WBGene00004404,rom-5,M00682_2.00,HSF-1,WBGene00004404,WBGene00004404,History: N.A.
WBGene00004787,sft-1,M00682_2.00,HSF-1,WBGene00004787,WBGene00004787,History: N.A.
WBGene00005145,srd-68,M00682_2.00,HSF-1,WBGene00005145,WBGene00005145,History: N.A.
WBGene00005180,srg-23,M00682_2.00,HSF-1,WBGene00005180,WBGene00005180,History: N.A.
WBGene00005219,srg-62,M00682_2.00,HSF-1,WBGene00005219,WBGene00005219,History: N.A.
WBGene00005300,srh-79,M00682_2.00,HSF-1,WBGene00005300,WBGene00005300,History: N.A.
WBGene00005344,srh-127,M00682_2.00,HSF-1,WBGene00005344,WBGene00005344,History: N.A.
WBGene00005358,srh-141,M00682_2.00,HSF-1,WBGene00005358,WBGene00005358,History: N.A.
WBGene00005392,srh-177,M00682_2.00,HSF-1,WBGene00005392,WBGene00005392,History: N.A.
WBGene00005394,srh-179,M00682_2.00,HSF-1,WBGene00005394,WBGene00005394,History: N.A.
WBGene00005396,srh-181,M00682_2.00,HSF-1,WBGene00005396,WBGene00005396,History: N.A.
WBGene00005397,srh-182,M00682_2.00,HSF-1,WBGene00005397,WBGene00005397,History: N.A.
WBGene00005478,srh-272,M00682_2.00,HSF-1,WBGene00005478,WBGene00005478,History: N.A.
WBGene00005633,srj-54,M00682_2.00,HSF-1,WBGene00005633,WBGene00005633,History: N.A.
WBGene00005679,sru-16,M00682_2.00,HSF-1,WBGene00005679,WBGene00005679,History: N.A.
WBGene00005725,srv-14,M00682_2.00,HSF-1,WBGene00005725,WBGene00005725,History: N.A.
WBGene00005757,srw-10,M00682_2.00,HSF-1,WBGene00005757,WBGene00005757,History: N.A.
WBGene00005767,srw-20,M00682_2.00,HSF-1,WBGene00005767,WBGene00005767,History: N.A.
WBGene00005768,srw-21,M00682_2.00,HSF-1,WBGene00005768,WBGene00005768,History: N.A.
WBGene00005800,srw-53,M00682_2.00,HSF-1,WBGene00005800,WBGene00005800,History: N.A.
WBGene00005802,srw-55,M00682_2.00,HSF-1,WBGene00005802,WBGene00005802,History: N.A.
WBGene00005896,srx-5,M00682_2.00,HSF-1,WBGene00005896,WBGene00005896,History: N.A.
WBGene00005898,srx-7,M00682_2.00,HSF-1,WBGene00005898,WBGene00005898,History: N.A.
WBGene00005899,srx-8,M00682_2.00,HSF-1,WBGene00005899,WBGene00005899,History: N.A.
WBGene00005922,srx-31,M00682_2.00,HSF-1,WBGene00005922,WBGene00005922,History: N.A.
WBGene00005923,srx-32,M00682_2.00,HSF-1,WBGene00005923,WBGene00005923,History: N.A.
WBGene00005984,srx-93,M00682_2.00,HSF-1,WBGene00005984,WBGene00005984,History: N.A.
WBGene00006010,srx-119,M00682_2.00,HSF-1,WBGene00006010,WBGene00006010,History: N.A.
WBGene00006096,str-30,M00682_2.00,HSF-1,WBGene00006096,WBGene00006096,History: N.A.
WBGene00006129,str-67,M00682_2.00,HSF-1,WBGene00006129,WBGene00006129,History: N.A.
WBGene00006136,str-76,M00682_2.00,HSF-1,WBGene00006136,WBGene00006136,History: N.A.
WBGene00006164,str-113,M00682_2.00,HSF-1,WBGene00006164,WBGene00006164,History: N.A.
WBGene00006204,str-159,M00682_2.00,HSF-1,WBGene00006204,WBGene00006204,History: N.A.
WBGene00006244,str-211,M00682_2.00,HSF-1,WBGene00006244,WBGene00006244,History: N.A.
WBGene00006247,str-214,M00682_2.00,HSF-1,WBGene00006247,WBGene00006247,History: N.A.
WBGene00006283,str-257,M00682_2.00,HSF-1,WBGene00006283,WBGene00006283,History: N.A.
WBGene00006383,taf-2,M00682_2.00,HSF-1,WBGene00006383,WBGene00006383,History: N.A.
WBGene00006781,unc-45,M00682_2.00,HSF-1,WBGene00006781,WBGene00006781,History: N.A.
WBGene00006782,unc-46,M00682_2.00,HSF-1,WBGene00006782,WBGene00006782,History: N.A.
WBGene00007853,C31G12.4,M00682_2.00,HSF-1,WBGene00007853,WBGene00007853,History: N.A.
WBGene00008127,ddo-1,M00682_2.00,HSF-1,WBGene00008127,WBGene00008127,History: N.A.
WBGene00008538,sqrd-1,M00682_2.00,HSF-1,WBGene00008538,WBGene00008538,History: N.A.
WBGene00008619,nhr-262,M00682_2.00,HSF-1,WBGene00008619,WBGene00008619,History: N.A.
WBGene00008634,F10A3.4,M00682_2.00,HSF-1,WBGene00008634,WBGene00008634,History: N.A.
WBGene00008817,F14F8.9,M00682_2.00,HSF-1,WBGene00008817,WBGene00008817,History: N.A.
WBGene00009021,F21D9.8,M00682_2.00,HSF-1,WBGene00009021,WBGene00009021,History: N.A.
WBGene00009028,F21H7.2,M00682_2.00,HSF-1,WBGene00009028,WBGene00009028,History: N.A.
WBGene00009030,clec-233,M00682_2.00,HSF-1,WBGene00009030,WBGene00009030,History: N.A.
WBGene00009046,F22B8.3,M00682_2.00,HSF-1,WBGene00009046,WBGene00009046,History: N.A.
WBGene00009196,F28B1.2,M00682_2.00,HSF-1,WBGene00009196,WBGene00009196,History: N.A.
WBGene00009220,F28D9.4,M00682_2.00,HSF-1,WBGene00009220,WBGene00009220,"History: Split into pigl-1(WBGene00013131). History of WBGene00009220: Split into ""WBGene00013131"" on 2010-03-11"
WBGene00009486,F36G9.7,M00682_2.00,HSF-1,WBGene00009486,WBGene00009486,History: N.A.
WBGene00010099,fbxb-117,M00682_2.00,HSF-1,WBGene00010099,WBGene00010099,History: N.A.
WBGene00010102,F55C9.5,M00682_2.00,HSF-1,WBGene00010102,WBGene00010102,History: N.A.
WBGene00010104,fbxb-60,M00682_2.00,HSF-1,WBGene00010104,WBGene00010104,"History: Split into F55C9.14(WBGene00077663). History of WBGene00010104: Split into ""WBGene00077663"" on 2008-02-22"
WBGene00010158,pes-2.2,M00682_2.00,HSF-1,WBGene00010158,WBGene00010158,History: N.A.
WBGene00010440,ttr-51,M00682_2.00,HSF-1,WBGene00010440,WBGene00010440,History: N.A.
WBGene00010442,bus-12,M00682_2.00,HSF-1,WBGene00010442,WBGene00010442,History: N.A.
WBGene00010507,K02E2.6,M00682_2.00,HSF-1,WBGene00010507,WBGene00010507,History: N.A.
WBGene00010652,K08C9.5,M00682_2.00,HSF-1,WBGene00010652,WBGene00010652,History: N.A.
WBGene00010934,fbxa-118,M00682_2.00,HSF-1,WBGene00010934,WBGene00010934,History: Split into fbxa-194(WBGene00044655). History of WBGene00010934: N.A.
WBGene00011044,R05H10.3,M00682_2.00,HSF-1,WBGene00011044,WBGene00011044,History: N.A.
WBGene00011234,R11A5.6,M00682_2.00,HSF-1,WBGene00011234,WBGene00011234,History: N.A.
WBGene00011611,T08D2.6,M00682_2.00,HSF-1,WBGene00011611,WBGene00011611,History: N.A.
WBGene00011613,T08D2.8,M00682_2.00,HSF-1,WBGene00011613,WBGene00011613,History: N.A.
WBGene00011618,T08G3.6,M00682_2.00,HSF-1,WBGene00011618,WBGene00011618,History: N.A.
WBGene00011669,T09F5.10,M00682_2.00,HSF-1,WBGene00011669,WBGene00011669,History: N.A.
WBGene00011751,T13F3.4,M00682_2.00,HSF-1,WBGene00011751,WBGene00011751,History: N.A.
WBGene00011809,T16G12.8,M00682_2.00,HSF-1,WBGene00011809,WBGene00011809,"History: Split into T16G12.13(WBGene00306001). History of WBGene00011809: Split into ""WBGene00306001"" on 2020-01-21"
WBGene00011869,dod-6,M00682_2.00,HSF-1,WBGene00011869,WBGene00011869,History: N.A.
WBGene00012088,T27E7.3,M00682_2.00,HSF-1,WBGene00012088,WBGene00012088,History: N.A.
WBGene00012187,rpb-11,M00682_2.00,HSF-1,WBGene00012187,WBGene00012187,History: N.A.
WBGene00012449,nhr-231,M00682_2.00,HSF-1,WBGene00012449,WBGene00012449,History: N.A.
WBGene00012450,Y17D7B.2,M00682_2.00,HSF-1,WBGene00012450,WBGene00012450,History: N.A.
WBGene00012451,Y17D7B.3,M00682_2.00,HSF-1,WBGene00012451,WBGene00012451,History: N.A.
WBGene00012523,srbc-65,M00682_2.00,HSF-1,WBGene00012523,WBGene00012523,History: N.A.
WBGene00012547,Y37D8A.5,M00682_2.00,HSF-1,WBGene00012547,WBGene00012547,History: N.A.
WBGene00012549,Y37D8A.8,M00682_2.00,HSF-1,WBGene00012549,WBGene00012549,History: N.A.
WBGene00012628,Y38H6C.16,M00682_2.00,HSF-1,WBGene00012628,WBGene00012628,History: N.A.
WBGene00012639,fezf-1,M00682_2.00,HSF-1,WBGene00012639,WBGene00012639,History: N.A.
WBGene00012654,Y39A1A.16,M00682_2.00,HSF-1,WBGene00012654,WBGene00012654,History: N.A.
WBGene00012678,zhp-4,M00682_2.00,HSF-1,WBGene00012678,WBGene00012678,History: N.A.
WBGene00012683,asp-17,M00682_2.00,HSF-1,WBGene00012683,WBGene00012683,History: N.A.
WBGene00012688,Y39B6A.29,M00682_2.00,HSF-1,WBGene00012688,WBGene00012688,History: N.A.
WBGene00012723,Y39G8B.2,M00682_2.00,HSF-1,WBGene00012723,WBGene00012723,History: N.A.
WBGene00012743,Y40H7A.3,M00682_2.00,HSF-1,WBGene00012743,WBGene00012743,History: N.A.
WBGene00012828,Y43F8C.6,M00682_2.00,HSF-1,WBGene00012828,WBGene00012828,History: N.A.
WBGene00012830,mrps-28,M00682_2.00,HSF-1,WBGene00012830,WBGene00012830,History: N.A.
WBGene00012879,fbxa-215,M00682_2.00,HSF-1,WBGene00012879,WBGene00012879,History: N.A.
WBGene00012903,vps-2,M00682_2.00,HSF-1,WBGene00012903,WBGene00012903,History: N.A.
WBGene00012942,Y47D3B.6,M00682_2.00,HSF-1,WBGene00012942,WBGene00012942,History: N.A.
WBGene00012958,Y47H10A.2,M00682_2.00,HSF-1,WBGene00012958,WBGene00012958,History: N.A.
WBGene00012994,Y48C3A.12,M00682_2.00,HSF-1,WBGene00012994,WBGene00012994,History: N.A.
WBGene00013041,pstk-1,M00682_2.00,HSF-1,WBGene00013041,WBGene00013041,History: N.A.
WBGene00013043,arrd-16,M00682_2.00,HSF-1,WBGene00013043,WBGene00013043,History: N.A.
WBGene00013131,pigl-1,M00682_2.00,HSF-1,WBGene00013131,WBGene00013131,"History: Merged into ""WBGene00009220"" on 2005-11-18"
WBGene00013148,Y53F4A.2,M00682_2.00,HSF-1,WBGene00013148,WBGene00013148,History: N.A.
WBGene00013222,dmsr-6,M00682_2.00,HSF-1,WBGene00013222,WBGene00013222,History: N.A.
WBGene00013292,Y57G11A.4,M00682_2.00,HSF-1,WBGene00013292,WBGene00013292,History: N.A.
WBGene00013361,fars-2,M00682_2.00,HSF-1,WBGene00013361,WBGene00013361,History: Renamed on 2010-01-29
WBGene00013421,fbxa-220,M00682_2.00,HSF-1,WBGene00013421,WBGene00013421,History: N.A.
WBGene00013483,nhr-241,M00682_2.00,HSF-1,WBGene00013483,WBGene00013483,History: N.A.
WBGene00013679,Y105E8A.21,M00682_2.00,HSF-1,WBGene00013679,WBGene00013679,History: N.A.
WBGene00013756,ftr-1,M00682_2.00,HSF-1,WBGene00013756,WBGene00013756,History: N.A.
WBGene00013768,sld-5,M00682_2.00,HSF-1,WBGene00013768,WBGene00013768,History: N.A.
WBGene00013819,Y116F11A.6,M00682_2.00,HSF-1,WBGene00013819,WBGene00013819,History: N.A.
WBGene00013999,ZK550.5,M00682_2.00,HSF-1,WBGene00013999,WBGene00013999,History: N.A.
WBGene00014193,nhr-247,M00682_2.00,HSF-1,WBGene00014193,WBGene00014193,History: N.A.
WBGene00014197,ZK1053.2,M00682_2.00,HSF-1,WBGene00014197,WBGene00014197,History: N.A.
WBGene00014214,ZK1073.2,M00682_2.00,HSF-1,WBGene00014214,WBGene00014214,History: N.A.
WBGene00014216,ZK1086.2,M00682_2.00,HSF-1,WBGene00014216,WBGene00014216,History: N.A.
WBGene00014248,ZK1307.7,M00682_2.00,HSF-1,WBGene00014248,WBGene00014248,History: N.A.
WBGene00015153,B0348.5,M00682_2.00,HSF-1,WBGene00015153,WBGene00015153,History: N.A.
WBGene00015574,irg-1,M00682_2.00,HSF-1,WBGene00015574,WBGene00015574,History: N.A.
WBGene00015958,srbc-11,M00682_2.00,HSF-1,WBGene00015958,WBGene00015958,History: N.A.
WBGene00016018,C23H3.2,M00682_2.00,HSF-1,WBGene00016018,WBGene00016018,History: N.A.
WBGene00016025,xbx-4,M00682_2.00,HSF-1,WBGene00016025,WBGene00016025,History: N.A.
WBGene00016027,C23H5.8,M00682_2.00,HSF-1,WBGene00016027,WBGene00016027,History: N.A.
WBGene00016049,srt-28,M00682_2.00,HSF-1,WBGene00016049,WBGene00016049,History: N.A.
WBGene00016364,nhr-161,M00682_2.00,HSF-1,WBGene00016364,WBGene00016364,History: N.A.
WBGene00016520,C39B5.2,M00682_2.00,HSF-1,WBGene00016520,WBGene00016520,History: N.A.
WBGene00016527,fbxa-47,M00682_2.00,HSF-1,WBGene00016527,WBGene00016527,History: N.A.
WBGene00016538,C39F7.1,M00682_2.00,HSF-1,WBGene00016538,WBGene00016538,History: N.A.
WBGene00016545,C40A11.2,M00682_2.00,HSF-1,WBGene00016545,WBGene00016545,History: N.A.
WBGene00016549,C40A11.6,M00682_2.00,HSF-1,WBGene00016549,WBGene00016549,History: N.A.
WBGene00016686,cyp-33C1,M00682_2.00,HSF-1,WBGene00016686,WBGene00016686,History: N.A.
WBGene00016901,C53C11.4,M00682_2.00,HSF-1,WBGene00016901,WBGene00016901,History: N.A.
WBGene00016918,test-1,M00682_2.00,HSF-1,WBGene00016918,WBGene00016918,History: N.A.
WBGene00017000,D1005.6,M00682_2.00,HSF-1,WBGene00017000,WBGene00017000,History: N.A.
WBGene00017038,dmsr-4,M00682_2.00,HSF-1,WBGene00017038,WBGene00017038,History: N.A.
WBGene00017281,F09D12.2,M00682_2.00,HSF-1,WBGene00017281,WBGene00017281,History: N.A.
WBGene00017524,F16G10.9,M00682_2.00,HSF-1,WBGene00017524,WBGene00017524,History: N.A.
WBGene00017724,F22F7.7,M00682_2.00,HSF-1,WBGene00017724,WBGene00017724,History: N.A.
WBGene00017787,nhr-141,M00682_2.00,HSF-1,WBGene00017787,WBGene00017787,History: N.A.
WBGene00017872,F28A10.4,M00682_2.00,HSF-1,WBGene00017872,WBGene00017872,History: N.A.
WBGene00017907,F28F9.3,M00682_2.00,HSF-1,WBGene00017907,WBGene00017907,History: N.A.
WBGene00017910,F28H1.5,M00682_2.00,HSF-1,WBGene00017910,WBGene00017910,History: N.A.
WBGene00018313,F41H8.2,M00682_2.00,HSF-1,WBGene00018313,WBGene00018313,History: N.A.
WBGene00018385,F43C11.8,M00682_2.00,HSF-1,WBGene00018385,WBGene00018385,History: N.A.
WBGene00018477,otpl-4,M00682_2.00,HSF-1,WBGene00018477,WBGene00018477,History: N.A.
WBGene00018548,clec-79,M00682_2.00,HSF-1,WBGene00018548,WBGene00018548,History: N.A.
WBGene00018556,srt-36,M00682_2.00,HSF-1,WBGene00018556,WBGene00018556,History: N.A.
WBGene00018618,F48G7.7,M00682_2.00,HSF-1,WBGene00018618,WBGene00018618,History: N.A.
WBGene00018619,F48G7.8,M00682_2.00,HSF-1,WBGene00018619,WBGene00018619,History: N.A.
WBGene00018620,F48G7.9,M00682_2.00,HSF-1,WBGene00018620,WBGene00018620,History: N.A.
WBGene00018624,F48G7.13,M00682_2.00,HSF-1,WBGene00018624,WBGene00018624,History: N.A.
WBGene00018779,F53H8.3,M00682_2.00,HSF-1,WBGene00018779,WBGene00018779,History: N.A.
WBGene00018794,attf-3,M00682_2.00,HSF-1,WBGene00018794,WBGene00018794,History: N.A.
WBGene00018795,F54C4.4,M00682_2.00,HSF-1,WBGene00018795,WBGene00018795,History: N.A.
WBGene00018822,F54D12.9,M00682_2.00,HSF-1,WBGene00018822,WBGene00018822,History: N.A.
WBGene00018931,ugt-52,M00682_2.00,HSF-1,WBGene00018931,WBGene00018931,History: N.A.
WBGene00019211,H18N23.2,M00682_2.00,HSF-1,WBGene00019211,WBGene00019211,History: N.A.
WBGene00019260,H34I24.1,M00682_2.00,HSF-1,WBGene00019260,WBGene00019260,History: N.A.
WBGene00019335,K02F6.1,M00682_2.00,HSF-1,WBGene00019335,WBGene00019335,History: N.A.
WBGene00019338,K02F6.4,M00682_2.00,HSF-1,WBGene00019338,WBGene00019338,History: N.A.
WBGene00019341,K02F6.7,M00682_2.00,HSF-1,WBGene00019341,WBGene00019341,History: N.A.
WBGene00019368,txt-4,M00682_2.00,HSF-1,WBGene00019368,WBGene00019368,History: N.A.
WBGene00019392,irld-44,M00682_2.00,HSF-1,WBGene00019392,WBGene00019392,History: N.A.
WBGene00019653,cest-31,M00682_2.00,HSF-1,WBGene00019653,WBGene00019653,History: N.A.
WBGene00019718,M01H9.2,M00682_2.00,HSF-1,WBGene00019718,WBGene00019718,History: N.A.
WBGene00019721,M01H9.5,M00682_2.00,HSF-1,WBGene00019721,WBGene00019721,History: N.A.
WBGene00019746,M03A1.3,M00682_2.00,HSF-1,WBGene00019746,WBGene00019746,"History: Split into M03A1.8(WBGene00077490). History of WBGene00019746: Split into ""WBGene00077490"" on 2007-11-30"
WBGene00019783,M70.1,M00682_2.00,HSF-1,WBGene00019783,WBGene00019783,History: N.A.
WBGene00019785,M70.3,M00682_2.00,HSF-1,WBGene00019785,WBGene00019785,History: N.A.
WBGene00019786,M70.4,M00682_2.00,HSF-1,WBGene00019786,WBGene00019786,History: N.A.
WBGene00019817,txt-2,M00682_2.00,HSF-1,WBGene00019817,WBGene00019817,History: N.A.
WBGene00019920,acs-15,M00682_2.00,HSF-1,WBGene00019920,WBGene00019920,History: N.A.
WBGene00019972,R09A1.2,M00682_2.00,HSF-1,WBGene00019972,WBGene00019972,History: N.A.
WBGene00019979,R09B5.11,M00682_2.00,HSF-1,WBGene00019979,WBGene00019979,History: N.A.
WBGene00020057,R13D11.3,M00682_2.00,HSF-1,WBGene00020057,WBGene00020057,History: N.A.
WBGene00020063,R13D11.10,M00682_2.00,HSF-1,WBGene00020063,WBGene00020063,History: N.A.
WBGene00020203,T04B8.1,M00682_2.00,HSF-1,WBGene00020203,WBGene00020203,History: N.A.
WBGene00020705,T22H9.1,M00682_2.00,HSF-1,WBGene00020705,WBGene00020705,History: N.A.
WBGene00020749,srbc-67,M00682_2.00,HSF-1,WBGene00020749,WBGene00020749,History: N.A.
WBGene00020795,T25D1.3,M00682_2.00,HSF-1,WBGene00020795,WBGene00020795,History: N.A.
WBGene00020879,T28A11.17,M00682_2.00,HSF-1,WBGene00020879,WBGene00020879,History: N.A.
WBGene00020929,W02C12.2,M00682_2.00,HSF-1,WBGene00020929,WBGene00020929,History: N.A.
WBGene00021041,clp-10,M00682_2.00,HSF-1,WBGene00021041,WBGene00021041,History: N.A.
WBGene00021153,Y4C6A.3,M00682_2.00,HSF-1,WBGene00021153,WBGene00021153,History: N.A.
WBGene00021216,Y19D10A.1,M00682_2.00,HSF-1,WBGene00021216,WBGene00021216,History: N.A.
WBGene00021228,str-265,M00682_2.00,HSF-1,WBGene00021228,WBGene00021228,History: N.A.
WBGene00021362,fmil-1,M00682_2.00,HSF-1,WBGene00021362,WBGene00021362,History: N.A.
WBGene00021390,fbxa-214,M00682_2.00,HSF-1,WBGene00021390,WBGene00021390,History: N.A.
WBGene00021398,Y38C1AA.7,M00682_2.00,HSF-1,WBGene00021398,WBGene00021398,History: N.A.
WBGene00021479,oac-55,M00682_2.00,HSF-1,WBGene00021479,WBGene00021479,History: N.A.
WBGene00021716,fbxb-112,M00682_2.00,HSF-1,WBGene00021716,WBGene00021716,History: N.A.
WBGene00021744,clec-203,M00682_2.00,HSF-1,WBGene00021744,WBGene00021744,History: N.A.
WBGene00021799,Y53G8AL.1,M00682_2.00,HSF-1,WBGene00021799,WBGene00021799,History: N.A.
WBGene00021804,Y53G8AM.4,M00682_2.00,HSF-1,WBGene00021804,WBGene00021804,History: N.A.
WBGene00021821,Y54B9A.1,M00682_2.00,HSF-1,WBGene00021821,WBGene00021821,History: N.A.
WBGene00021830,Y54E10A.10,M00682_2.00,HSF-1,WBGene00021830,WBGene00021830,History: N.A.
WBGene00021859,fbxa-39,M00682_2.00,HSF-1,WBGene00021859,WBGene00021859,History: N.A.
WBGene00021862,fbxa-48,M00682_2.00,HSF-1,WBGene00021862,WBGene00021862,History: N.A.
WBGene00021871,dml-1,M00682_2.00,HSF-1,WBGene00021871,WBGene00021871,"History: Split into dib-1(WBGene00235102). History of WBGene00021871: Split into ""WBGene00235102"" on 2012-12-21"
WBGene00021913,cec-8,M00682_2.00,HSF-1,WBGene00021913,WBGene00021913,History: N.A.
WBGene00021951,srt-24,M00682_2.00,HSF-1,WBGene00021951,WBGene00021951,History: N.A.
WBGene00022030,Y65B4A.7,M00682_2.00,HSF-1,WBGene00022030,WBGene00022030,History: N.A.
WBGene00022051,rep-1,M00682_2.00,HSF-1,WBGene00022051,WBGene00022051,History: N.A.
WBGene00022103,cdh-12,M00682_2.00,HSF-1,WBGene00022103,WBGene00022103,History: N.A.
WBGene00022179,Y71H2AM.14,M00682_2.00,HSF-1,WBGene00022179,WBGene00022179,History: N.A.
WBGene00022210,Y73B3A.8,M00682_2.00,HSF-1,WBGene00022210,WBGene00022210,History: N.A.
WBGene00022310,Y77E11A.7,M00682_2.00,HSF-1,WBGene00022310,WBGene00022310,History: N.A.
WBGene00022405,srsx-6,M00682_2.00,HSF-1,WBGene00022405,WBGene00022405,History: N.A.
WBGene00022406,srsx-7,M00682_2.00,HSF-1,WBGene00022406,WBGene00022406,History: N.A.
WBGene00022529,srt-14,M00682_2.00,HSF-1,WBGene00022529,WBGene00022529,History: N.A.
WBGene00022581,ZC262.4,M00682_2.00,HSF-1,WBGene00022581,WBGene00022581,History: N.A.
WBGene00022582,ZC262.5,M00682_2.00,HSF-1,WBGene00022582,WBGene00022582,History: N.A.
WBGene00022639,nhr-253,M00682_2.00,HSF-1,WBGene00022639,WBGene00022639,History: N.A.
WBGene00022741,ZK430.5,M00682_2.00,HSF-1,WBGene00022741,WBGene00022741,History: N.A.
WBGene00022843,ZK1055.2,M00682_2.00,HSF-1,WBGene00022843,WBGene00022843,History: N.A.
WBGene00022866,ZK1240.1,M00682_2.00,HSF-1,WBGene00022866,WBGene00022866,History: N.A.
WBGene00022872,ZK1240.8,M00682_2.00,HSF-1,WBGene00022872,WBGene00022872,History: N.A.
WBGene00023483,Y75B8A.39,M00682_2.00,HSF-1,WBGene00023483,WBGene00023483,History: N.A.
WBGene00043948,ZC262.7,M00682_2.00,HSF-1,WBGene00043948,WBGene00043948,History: Killed on 2004-10-04; Resurrected on 2006-04-26
WBGene00044207,Y6G8.5,M00682_2.00,HSF-1,WBGene00044207,WBGene00044207,"History: Split into Y6G8.14(WBGene00138715). History of WBGene00044207: Split into ""WBGene00138715"" on 2008-09-12"
WBGene00044208,Y6G8.6,M00682_2.00,HSF-1,WBGene00044208,WBGene00044208,History: N.A.
WBGene00044210,Y51A2D.21,M00682_2.00,HSF-1,WBGene00044210,WBGene00044210,History: N.A.
WBGene00044459,Y55F3C.9,M00682_2.00,HSF-1,WBGene00044459,WBGene00044459,History: N.A.
WBGene00044650,Y71G10AR.4,M00682_2.00,HSF-1,WBGene00044650,WBGene00044650,History: N.A.
WBGene00044655,fbxa-194,M00682_2.00,HSF-1,WBGene00044655,WBGene00044655,History: N.A.
WBGene00044811,F12E12.11,M00682_2.00,HSF-1,WBGene00044811,WBGene00044811,History: N.A.
WBGene00045340,T10G3.8,M00682_2.00,HSF-1,WBGene00045340,WBGene00045340,History: N.A.
WBGene00045405,D1086.18,M00682_2.00,HSF-1,WBGene00045405,WBGene00045405,History: N.A.
WBGene00045406,D1086.19,M00682_2.00,HSF-1,WBGene00045406,WBGene00045406,History: N.A.
WBGene00045501,Y6G8.8,M00682_2.00,HSF-1,WBGene00045501,WBGene00045501,History: N.A.
WBGene00050884,Y69H2.15,M00682_2.00,HSF-1,WBGene00050884,WBGene00050884,History: N.A.
WBGene00185118,K02E2.11,M00682_2.00,HSF-1,WBGene00185118,WBGene00185118,History: N.A.
WBGene00194747,H05C05.4,M00682_2.00,HSF-1,WBGene00194747,WBGene00194747,History: N.A.
WBGene00194902,Y39H10B.3,M00682_2.00,HSF-1,WBGene00194902,WBGene00194902,History: N.A.
WBGene00194982,Y17D7B.10,M00682_2.00,HSF-1,WBGene00194982,WBGene00194982,History: N.A.
WBGene00194985,Y25C1A.14,M00682_2.00,HSF-1,WBGene00194985,WBGene00194985,History: N.A.
WBGene00195242,Y113G7B.28,M00682_2.00,HSF-1,WBGene00195242,WBGene00195242,History: N.A.
WBGene00206493,Y38H8A.12,M00682_2.00,HSF-1,WBGene00206493,WBGene00206493,History: N.A.
WBGene00206511,W02H5.16,M00682_2.00,HSF-1,WBGene00206511,WBGene00206511,History: N.A.
WBGene00219394,Y48A6C.8,M00682_2.00,HSF-1,WBGene00219394,WBGene00219394,History: N.A.
WBGene00235329,F37B4.15,M00682_2.00,HSF-1,WBGene00235329,WBGene00235329,History: N.A.
WBGene00303364,Y14H12A.5,M00682_2.00,HSF-1,WBGene00303364,WBGene00303364,History: N.A.
WBGene00305992,E02H9.13,M00682_2.00,HSF-1,WBGene00305992,WBGene00305992,History: N.A.
WBGene00306001,T16G12.13,M00682_2.00,HSF-1,WBGene00306001,WBGene00306001,History: N.A.
WBGene00001773,gst-25,M00683_2.00,MADF-4,WBGene00001773,WBGene00001773,History: N.A.
WBGene00001988,hot-3,M00683_2.00,MADF-4,WBGene00001988,WBGene00001988,History: N.A.
