# Note: In the following rows commas have been replaced with semicolons to work better with r
# Random 4000 genes
chr,start,end,name,score,strand,Input,Suggested Match,History
chrV,20297918,20299493,ZC15.5,26922,+,ZC15.5,WBGene00013833,Public name for WBGene00013833. History: N.A.
chrV,10880817,10883292,F32D8.1,28614,+,F32D8.1,WBGene00009326,Public name for WBGene00009326. History: N.A.
chrV,17841456,17844180,srh-286,27675,-,srh-286,WBGene00005490,Public name for WBGene00005490. History: N.A.
chrV,4115212,4115269,T05B4.19,27208,+,T05B4.19,WBGene00201049,Public name for WBGene00201049. History: N.A.
chrV,12245574,12251560,rad-50,25865,+,rad-50,WBGene00004296,Public name for WBGene00004296. History: N.A.
chrV,16685360,16687062,srw-43,29544,+,srw-43,WBGene00005790,Public name for WBGene00005790. History: N.A.
chrV,20384737,20386942,K02E2.7,29639,-,K02E2.7,WBGene00010508,Public name for WBGene00010508. History: N.A.
chrV,593259,595678,ZK488.5,28761,+,ZK488.5,WBGene00022757,Public name for WBGene00022757. History: N.A.
chrV,9679378,9680219,ZK287.9,26423,+,ZK287.9,WBGene00013968,Public name for WBGene00013968. History: N.A.
chrV,20827683,20828855,sbt-1,28996,-,sbt-1,WBGene00011392,Public name for WBGene00011392. History: N.A.
chrV,254842,257981,nhr-204,26415,-,nhr-204,WBGene00019816,Public name for WBGene00019816. History: N.A.
chrV,7747096,7747246,T05B11.13,27965,+,T05B11.13,WBGene00202339,Public name for WBGene00202339. History: N.A.
chrV,10308265,10314343,gcy-6,27328,-,gcy-6,WBGene00001533,Public name for WBGene00001533. History: N.A.
chrV,5234779,5237153,C52A10.2,29933,-,C52A10.2,WBGene00016863,Sequence name for WBGene00016863(cest-35.2). History: N.A.
chrV,13295533,13295671,C26E1.4,30443,+,C26E1.4,WBGene00195551,Public name for WBGene00195551. History: N.A.
chrV,10202313,10203461,ZK856.8,25769,-,ZK856.8,WBGene00014109,Sequence name for WBGene00014109(chpf-1). History: N.A.
chrV,12942348,12944313,T16G1.3,27770,-,T16G1.3,WBGene00011797,Public name for WBGene00011797. History: N.A.
chrV,13120660,13123406,B0365.2,26371,-,B0365.2,WBGene00007151,Public name for WBGene00007151. History: N.A.
chrV,14829580,14831606,ret-1,26115,-,ret-1,WBGene00004336,Public name for WBGene00004336. History: N.A.
chrV,6558748,6561508,spp-19,28532,-,spp-19,WBGene00005004,"Public name for WBGene00005004. History: Split into spp-26(WBGene00235118). History of WBGene00005004: Split into ""WBGene00235118"" on 2013-02-19"
chrV,16618326,16620887,Y70C5A.3,30432,-,Y70C5A.3,WBGene00050904,Public name for WBGene00050904. History: N.A.
chrV,20169263,20172010,srw-39,26942,-,srw-39,WBGene00005786,Public name for WBGene00005786. History: N.A.
chrV,10228690,10229215,C12D8.15,29456,-,C12D8.15,WBGene00007542,Public name for WBGene00007542. History: N.A.
chrV,11999073,11999094,21ur-14066,27164,-,21ur-14066,WBGene00165148,Public name for WBGene00165148. History: N.A.
chrV,4783598,4786126,Y60C6A.1,27311,+,Y60C6A.1,WBGene00022013,"Public name for WBGene00022013. History: Split into Y60C6A.3(WBGene00271832). History of WBGene00022013: Split into ""WBGene00271832"" on 2017-11-14"
chrV,20547251,20551133,Y38H6C.20,26393,-,Y38H6C.20,WBGene00012632,Public name for WBGene00012632. History: N.A.
chrV,622188,623008,F48G7.5,28333,-,F48G7.5,WBGene00018616,Public name for WBGene00018616. History: N.A.
chrV,14180231,14181520,ZC376.8,27670,+,ZC376.8,WBGene00013879,Public name for WBGene00013879. History: N.A.
chrV,11695998,11696123,W05E10.11,28419,+,W05E10.11,WBGene00196766,Public name for WBGene00196766. History: N.A.
chrV,17347880,17348687,skr-5,25680,+,skr-5,WBGene00004811,Public name for WBGene00004811. History: N.A.
chrV,16645975,16646460,W06G6.9,29243,-,W06G6.9,WBGene00012311,Public name for WBGene00012311. History: N.A.
chrV,3035127,3037687,F59D6.6,30261,-,F59D6.6,WBGene00019107,Sequence name for WBGene00019107(irld-10). History: N.A.
chrV,10222280,10223495,C12D8.20,30455,+,C12D8.20,WBGene00194780,Public name for WBGene00194780. History: N.A.
chrV,16873919,16875432,srw-23,26779,+,srw-23,WBGene00005770,Public name for WBGene00005770. History: N.A.
chrV,11491810,11492572,T11F9.19,28458,+,T11F9.19,WBGene00011716,Public name for WBGene00011716. History: N.A.
chrV,7458232,7459131,srh-93,28791,-,srh-93,WBGene00005314,Public name for WBGene00005314. History: N.A.
chrV,17697479,17699171,Y26G10.4,27375,-,Y26G10.4,WBGene00077640,Public name for WBGene00077640. History: N.A.
chrV,3193391,3195000,Y73C8B.2,27016,-,Y73C8B.2,WBGene00022259,Public name for WBGene00022259. History: N.A.
chrV,8226040,8226832,K07C11.10,27169,-,K07C11.10,WBGene00019482,Public name for WBGene00019482. History: N.A.
chrV,5933644,5936774,M03F8.5,27527,-,M03F8.5,WBGene00019764,Public name for WBGene00019764. History: N.A.
chrV,8936369,8939963,unc-23,29478,+,unc-23,WBGene00006760,Public name for WBGene00006760. History: Renamed on 2015-11-03
chrV,17184375,17186063,srh-162,26975,+,srh-162,WBGene00005378,Public name for WBGene00005378. History: N.A.
chrV,7475606,7476847,srh-125,26965,-,srh-125,WBGene00005342,Public name for WBGene00005342. History: N.A.
chrV,12144275,12150670,che-11,30157,-,che-11,WBGene00000490,Public name for WBGene00000490. History: Renamed on 2018-06-11
chrV,16055794,16057017,F14H3.5,26342,-,F14H3.5,WBGene00008824,Public name for WBGene00008824. History: N.A.
chrV,13527586,13528518,C56A3.9,27966,+,C56A3.9,WBGene00044800,Public name for WBGene00044800. History: N.A.
chrV,4041269,4041529,C49G7.6,28317,+,C49G7.6,,Public name for Dead gene WBGene00016784. History of WBGene00016784: Killed on 2016-04-19. Remark: [160324 gw3] Deleted this gene because it has no evidence except for the OST sequence which is probably PCRing up transcripts from the gene on the opposite strand.
chrV,14183108,14185586,trm-1,25589,-,trm-1,WBGene00006613,Public name for WBGene00006613. History: N.A.
chrV,8411755,8413469,vha-18,25628,-,vha-18,WBGene00018698,Public name for WBGene00018698. History: N.A.
chrV,20623598,20624856,F46B3.22,28510,-,F46B3.22,WBGene00077436,Public name for WBGene00077436. History: N.A.
chrV,647188,649742,ugt-42,29751,+,ugt-42,WBGene00017959,Public name for WBGene00017959. History: N.A.
chrV,20356770,20365687,grd-11,29063,+,grd-11,WBGene00001700,Public name for WBGene00001700. History: N.A.
chrX,8595167,8597695,F18E9.7,31528,-,F18E9.7,WBGene00017573,Public name for WBGene00017573. History: N.A.
chrX,17413618,17413742,F11C7.8,32016,+,F11C7.8,WBGene00195875,Public name for WBGene00195875. History: N.A.
chrX,9754973,9754994,21ur-15084,32407,+,21ur-15084,WBGene00173809,Public name for WBGene00173809. History: N.A.
chrX,6127418,6128291,C15H9.9,31380,-,C15H9.9,WBGene00015803,Public name for WBGene00015803. History: N.A.
chrX,14867031,14868231,F31F6.1,33851,-,F31F6.1,WBGene00009300,Public name for WBGene00009300. History: N.A.
chrX,9029422,9033904,snf-12,33906,+,snf-12,WBGene00004911,Public name for WBGene00004911. History: Renamed on 2011-06-10
chrX,4198585,4199905,F20B6.5,32839,-,F20B6.5,WBGene00017629,Public name for WBGene00017629. History: N.A.
chrX,3247034,3250480,pqn-37,32682,-,pqn-37,WBGene00004124,Public name for WBGene00004124. History: N.A.
chrX,12792778,12793316,abf-5,31520,+,abf-5,WBGene00000016,Public name for WBGene00000016. History: N.A.
chrX,16807384,16813600,cas-1,30728,-,cas-1,WBGene00000294,Public name for WBGene00000294. History: N.A.
chrX,6217511,6217659,C14F11.21,32236,+,C14F11.21,WBGene00199194,Public name for WBGene00199194. History: N.A.
chrX,15107915,15108140,F09B12.8,34111,+,F09B12.8,WBGene00196770,Public name for WBGene00196770. History: N.A.
chrX,2331729,2331809,T01B6.6,31741,+,T01B6.6,WBGene00196742,Public name for WBGene00196742. History: N.A.
chrX,5005237,5006993,hsd-2,32936,+,hsd-2,WBGene00022498,Public name for WBGene00022498. History: N.A.
chrX,15696661,15697988,ZK662.2,31982,+,ZK662.2,WBGene00014039,Public name for WBGene00014039. History: N.A.
chrX,9981190,9981211,21ur-15251,32327,-,21ur-15251,WBGene00166894,Public name for WBGene00166894. History: N.A.
chrX,5736124,5736145,21ur-14574,33646,-,21ur-14574,WBGene00170613,Public name for WBGene00170613. History: N.A.
chrX,8299066,8299602,ced-13,32742,-,ced-13,WBGene00000427,Public name for WBGene00000427. History: N.A.
chrX,4553051,4553183,C07A12.13,31506,+,C07A12.13,WBGene00199374,Public name for WBGene00199374. History: N.A.
chrX,3971842,3971982,C16B8.6,33870,+,C16B8.6,WBGene00197079,Public name for WBGene00197079. History: N.A.
chrX,10912088,10914010,F47B10.9,31229,-,F47B10.9,WBGene00009820,Public name for WBGene00009820. History: N.A.
chrX,5822241,5827714,hbl-1,30959,+,hbl-1,WBGene00001824,Public name for WBGene00001824. History: N.A.
chrX,3729279,3731946,aex-4,31684,+,aex-4,WBGene00006454,Public name for WBGene00006454. History: N.A.
chrX,1682946,1686378,C36C9.1,30949,+,C36C9.1,WBGene00016485,Sequence name for WBGene00016485(meg-4). History: N.A.
chrX,15125461,15125598,R07D5.8,33433,+,R07D5.8,WBGene00200679,Public name for WBGene00200679. History: N.A.
chrX,15866341,15868241,F53H4.4,32681,+,F53H4.4,WBGene00010009,Public name for WBGene00010009. History: N.A.
chrX,13436385,13440943,jmjd-3.3,32025,+,jmjd-3.3,WBGene00007813,Public name for WBGene00007813. History: N.A.
chrX,13268216,13268336,K09A11.10,31814,+,K09A11.10,WBGene00201488,Public name for WBGene00201488. History: N.A.
chrX,1896656,1897337,B0294.1,31738,-,B0294.1,WBGene00015117,Public name for WBGene00015117. History: N.A.
chrX,4579479,4581630,C05E11.3,30856,+,C05E11.3,WBGene00015494,Public name for WBGene00015494. History: N.A.
chrX,13760221,13763925,F55F3.2,33028,+,F55F3.2,WBGene00010116,Sequence name for WBGene00010116(cest-13). History: N.A.
chrX,5897306,5902135,tbc-16,33704,+,tbc-16,WBGene00018639,Public name for WBGene00018639. History: N.A.
chrX,2608219,2609981,T03G6.1,33388,+,T03G6.1,WBGene00020194,Public name for WBGene00020194. History: N.A.
chrX,8818521,8818597,R04E5.16,32477,+,R04E5.16,WBGene00199887,Public name for WBGene00199887. History: N.A.
chrX,10105039,10109809,unc-58,33325,-,unc-58,WBGene00006792,Public name for WBGene00006792. History: N.A.
chrX,11921183,11923102,Y62H9A.14,33336,+,Y62H9A.14,WBGene00013402,Public name for WBGene00013402. History: N.A.
chrX,14136054,14136126,F28H6.t6,31798,-,F28H6.t6,WBGene00014359,Public name for WBGene00014359. History: N.A.
chrX,3756950,3759306,T14G12.6,32289,-,T14G12.6,WBGene00020515,"Public name for WBGene00020515. History: Split into T14G12.12(WBGene00235110). History of WBGene00020515: Split into ""WBGene00235110"" on 2013-02-11"
chrX,13082556,13084166,str-10,32891,+,str-10,WBGene00006078,Public name for WBGene00006078. History: N.A.
chrX,5699493,5699627,W01C8.15,32540,+,W01C8.15,WBGene00201112,Public name for WBGene00201112. History: N.A.
chrX,15164337,15164789,T10B10.9,31620,+,T10B10.9,WBGene00011685,Public name for WBGene00011685. History: N.A.
chrX,7593364,7594745,adt-2,34121,+,adt-2,WBGene00000083,Public name for WBGene00000083. History: Renamed on 2011-10-20
chrX,4477854,4477992,F02E8.9,33056,+,F02E8.9,WBGene00200381,Public name for WBGene00200381. History: N.A.
chrX,16579671,16587389,ser-1,33938,+,ser-1,WBGene00004776,Public name for WBGene00004776. History: N.A.. Other name for WBGene00004736(sca-1). History: N.A.
chrX,9100194,9110641,ajm-1,34003,+,ajm-1,WBGene00000100,Public name for WBGene00000100. History: N.A.
chrX,16026478,16026499,21ur-11674,32669,+,21ur-11674,WBGene00169322,Public name for WBGene00169322. History: N.A.
chrX,5904591,5905448,H05L03.3,31240,+,H05L03.3,WBGene00019160,Sequence name for WBGene00019160(nlp-49). History: Renamed on 2016-10-26; Renamed on 2018-10-09
chrX,16155335,16155443,F09C8.3,32761,+,F09C8.3,WBGene00195851,Public name for WBGene00195851. History: N.A.
chrX,11416679,11418676,F46C3.2,33000,-,F46C3.2,WBGene00009777,Public name for WBGene00009777. History: N.A.
chrX,5177455,5179166,T03G11.6,30832,-,T03G11.6,WBGene00020199,Sequence name for WBGene00020199(metl-9). History: N.A.
chrX,3807448,3816415,F35A5.1,33464,+,F35A5.1,WBGene00018024,Public name for WBGene00018024. History: N.A.
chrX,12597961,12599228,T24D5.5,32439,-,T24D5.5,WBGene00011993,Public name for WBGene00011993. History: N.A.
chrX,11162852,11162934,C05C9.t2,33246,-,C05C9.t2,WBGene00000311,Public name for WBGene00000311. History: N.A.
chrX,9233582,9234557,col-175,32595,-,col-175,WBGene00000748,Public name for WBGene00000748. History: N.A.
chrX,8547543,8548921,D2021.4,31862,-,D2021.4,WBGene00017048,Public name for WBGene00017048. History: N.A.
chrX,12399449,12413957,lin-2,32252,-,lin-2,WBGene00002991,Public name for WBGene00002991. History: N.A.
chrX,7390527,7392230,C10A4.6,31427,+,C10A4.6,WBGene00015667,Public name for WBGene00015667. History: N.A.
chrX,7309518,7309844,his-38,31662,-,his-38,WBGene00001912,Public name for WBGene00001912. History: N.A.
chrX,3252950,3256164,tba-9,31614,+,tba-9,WBGene00006535,Public name for WBGene00006535. History: N.A.
chrX,3035953,3036101,M02F4.12,31397,+,M02F4.12,WBGene00202407,Public name for WBGene00202407. History: N.A.
chrX,2654399,2654543,C09B7.7,33048,+,C09B7.7,WBGene00198117,Public name for WBGene00198117. History: N.A.
chrX,12475590,12477373,F45E6.1,32601,-,F45E6.1,WBGene00009725,Public name for WBGene00009725. History: N.A.
chrX,4260627,4264581,C52B9.4,31094,+,C52B9.4,WBGene00016867,Public name for WBGene00016867. History: N.A.
chrX,5976637,5976776,R07E4.7,32538,+,R07E4.7,WBGene00195795,Public name for WBGene00195795. History: N.A.
chrX,8716481,8716947,F53A9.7,33354,-,F53A9.7,WBGene00018730,Public name for WBGene00018730. History: N.A.
chrX,5651834,5653890,T22B7.7,31992,-,T22B7.7,WBGene00020674,Public name for WBGene00020674. History: N.A.
chrX,15031116,15034471,dsc-1,32836,-,dsc-1,WBGene00001096,Public name for WBGene00001096. History: N.A.
chrX,14577883,14580846,let-4,31197,+,let-4,WBGene00002282,Public name for WBGene00002282. History: Renamed on 2011-09-23
chrX,7794992,7798236,adm-4,31368,-,adm-4,WBGene00000075,Public name for WBGene00000075. History: N.A.
chrX,6322605,6322877,T10E10.10,33149,+,T10E10.10,WBGene00197862,Public name for WBGene00197862. History: N.A.
chrX,6159352,6160450,odd-2,32147,-,odd-2,WBGene00003846,Public name for WBGene00003846. History: N.A.
chrX,2123367,2130235,F53B1.8,31075,-,F53B1.8,WBGene00018739,Public name for WBGene00018739. History: N.A.
chrX,11857425,11862302,mes-1,30972,+,mes-1,WBGene00003219,Public name for WBGene00003219. History: N.A.
chrX,10891229,10891642,F47B10.4,33597,+,F47B10.4,WBGene00009815,Public name for WBGene00009815. History: N.A.
chrX,10335240,10335378,R07E3.9,32410,+,R07E3.9,WBGene00195660,Public name for WBGene00195660. History: N.A.
chrX,11798427,11803601,rsd-3,30943,+,rsd-3,WBGene00004682,Public name for WBGene00004682. History: N.A.
chrX,4177467,4177606,ZK470.10,33145,+,ZK470.10,WBGene00197706,Public name for WBGene00197706. History: N.A.
chrX,6510891,6511387,ttr-36,32957,+,ttr-36,WBGene00044605,Public name for WBGene00044605. History: N.A.
chrX,11008199,11009004,ttr-31,32901,-,ttr-31,WBGene00010225,Public name for WBGene00010225. History: N.A.
chrX,3767778,3768801,F47B7.5,33826,-,F47B7.5,WBGene00018536,Public name for WBGene00018536. History: N.A.
chrX,8232202,8232943,M60.4,33294,-,M60.4,WBGene00019780,Public name for WBGene00019780. History: N.A.
chrX,4210550,4217266,hpk-1,30682,-,hpk-1,WBGene00001994,"Public name for WBGene00001994. History: Split into F20B6.10(WBGene00303101). History of WBGene00001994: Split into ""WBGene00303101"" on 2018-03-06"
chrX,10183919,10186168,F21A10.4,33610,+,F21A10.4,WBGene00009000,Sequence name for WBGene00009000(arrd-28). History: N.A.
chrX,8036624,8036713,C18A11.13,32087,+,C18A11.13,WBGene00201175,Public name for WBGene00201175. History: N.A.
chrX,2147607,2149246,npax-2,33914,-,npax-2,WBGene00018591,Public name for WBGene00018591. History: N.A.
chrX,8819869,8819943,R04E5.14,33220,+,R04E5.14,WBGene00198792,Public name for WBGene00198792. History: N.A.
chrX,8731221,8731859,M02D8.6,32250,-,M02D8.6,WBGene00019732,Public name for WBGene00019732. History: N.A.
chrX,7665481,7665552,F27D9.10,31486,+,F27D9.10,WBGene00196453,Public name for WBGene00196453. History: N.A.
chrX,767028,768069,trap-2,30850,-,trap-2,WBGene00020216,Public name for WBGene00020216. History: N.A.
chrX,5107506,5107570,C42D8.17,31927,+,C42D8.17,WBGene00200342,Public name for WBGene00200342. History: N.A.
chrX,13291736,13292915,srd-38,33345,+,srd-38,WBGene00005116,Public name for WBGene00005116. History: N.A.
chrX,4576379,4576510,C05E11.9,33701,+,C05E11.9,WBGene00195372,Public name for WBGene00195372. History: N.A.
chrX,15003190,15003323,F20D1.18,33278,+,F20D1.18,WBGene00199822,Public name for WBGene00199822. History: N.A.
chrX,12011483,12011659,W06B3.6,32273,+,W06B3.6,WBGene00198643,Public name for WBGene00198643. History: N.A.
chrX,1355550,1356477,F21E9.6,31839,-,F21E9.6,WBGene00017670,Public name for WBGene00017670. History: N.A.
chrX,14819843,14824471,mbk-1,30887,-,mbk-1,WBGene00003149,Public name for WBGene00003149. History: N.A.
chrX,13665886,13668742,C04A11.2,33121,-,C04A11.2,WBGene00007286,Public name for WBGene00007286. History: N.A.
chrX,15174968,15176411,col-41,31563,-,col-41,WBGene00000618,Public name for WBGene00000618. History: N.A.
chrX,6208125,6208528,C14F11.7,32254,-,C14F11.7,WBGene00015782,Public name for WBGene00015782. History: N.A.
chrX,6082924,6083298,C45B2.3,33834,+,C45B2.3,WBGene00016660,Public name for WBGene00016660. History: N.A.
chrX,15959028,15962250,C09G1.5,31959,+,C09G1.5,WBGene00007487,Public name for WBGene00007487. History: N.A.
chrX,5476962,5477092,C25F6.19,33093,+,C25F6.19,WBGene00199786,Public name for WBGene00199786. History: N.A.
chrX,8215026,8215617,C47D2.1,32786,+,C47D2.1,WBGene00016738,Public name for WBGene00016738. History: N.A.
chrX,11952016,11953261,T08D10.4,32574,-,T08D10.4,WBGene00044148,Public name for WBGene00044148. History: N.A.
chrX,5467837,5472651,dpyd-1,30900,+,dpyd-1,WBGene00016103,Public name for WBGene00016103. History: N.A.
chrX,1405493,1405517,ZK402.6,30910,-,ZK402.6,WBGene00044748,Public name for WBGene00044748. History: N.A.
chrX,14898435,14900703,lips-8,31805,+,lips-8,WBGene00009303,Public name for WBGene00009303. History: N.A.
chrX,7565274,7568103,vps-52,30620,+,vps-52,WBGene00007059,Public name for WBGene00007059. History: N.A.
chrX,13926964,13929563,meg-1,30632,-,meg-1,WBGene00010492,Public name for WBGene00010492. History: N.A.
chrX,14478806,14478879,M163.t2,32727,-,M163.t2,WBGene00014449,Public name for WBGene00014449. History: N.A.
chrX,7506144,7506345,F48E3.12,34041,+,F48E3.12,WBGene00197285,Public name for WBGene00197285. History: N.A.
chrX,14001832,14003000,cytb-5.1,30918,+,cytb-5.1,WBGene00007848,Public name for WBGene00007848. History: N.A.
chrX,5485079,5485152,C25F6.t1,32320,+,C25F6.t1,WBGene00022941,Public name for WBGene00022941. History: N.A.
chrX,11686933,11688203,C44C10.7,34081,-,C44C10.7,WBGene00008088,Public name for WBGene00008088. History: N.A.
chrX,5344554,5348684,C26B9.1,30814,+,C26B9.1,WBGene00016131,Public name for WBGene00016131. History: N.A.
chrX,3267282,3270851,sul-1,33508,-,sul-1,WBGene00006308,Public name for WBGene00006308. History: N.A.
chrX,6867897,6867968,C53B7.8,34039,+,C53B7.8,WBGene00045176,Public name for WBGene00045176. History: N.A.
chrX,10091903,10092905,flp-3,31627,-,flp-3,WBGene00001446,Public name for WBGene00001446. History: N.A.
chrX,6046844,6046994,C45B2.10,32404,+,C45B2.10,WBGene00196764,Public name for WBGene00196764. History: N.A.
chrX,10524835,10528375,git-1,30987,+,git-1,WBGene00008805,Public name for WBGene00008805. History: N.A.
chrX,12691537,12692824,ugt-50,31224,+,ugt-50,WBGene00011564,Public name for WBGene00011564. History: N.A.
chrX,9406889,9407007,C23F12.6,34095,+,C23F12.6,WBGene00195567,Public name for WBGene00195567. History: N.A.
chrX,6446611,6448962,fah-1,31080,-,fah-1,WBGene00019620,Public name for WBGene00019620. History: Renamed on 2005-03-17
chrX,2909545,2918027,nmy-1,30796,+,nmy-1,WBGene00003776,Public name for WBGene00003776. History: N.A.
chrX,15381452,15381590,F47C8.8,32801,+,F47C8.8,WBGene00202140,Public name for WBGene00202140. History: N.A.
chrX,14485056,14485884,M163.8,33921,+,M163.8,WBGene00010940,Public name for WBGene00010940. History: N.A.
chrX,5538710,5539101,C54G7.15,32705,+,C54G7.15,WBGene00200068,Public name for WBGene00200068. History: N.A.
chrX,10072151,10074232,ZC373.5,31131,-,ZC373.5,WBGene00013870,Public name for WBGene00013870. History: N.A.
chrX,2982045,2984115,Y41G9A.2,32453,+,Y41G9A.2,WBGene00021526,Sequence name for WBGene00021526(nspg-5). History: N.A.
chrX,3896410,3896560,F47F2.4,31329,+,F47F2.4,WBGene00196894,Public name for WBGene00196894. History: N.A.
chrX,7085322,7085595,Y1B5A.1,33922,+,Y1B5A.1,WBGene00021150,Public name for WBGene00021150. History: N.A.
chrX,3670359,3672045,C02F12.5,33119,-,C02F12.5,WBGene00015355,"Public name for WBGene00015355. History: Split into ceh-63(WBGene00045215). History of WBGene00015355: Split into ""WBGene00045215"" on 2007-01-26"
chrX,4156852,4156986,ZK470.8,33282,+,ZK470.8,WBGene00196223,Public name for WBGene00196223. History: N.A.
chrX,15797263,15799627,Y7A5A.6,32666,-,Y7A5A.6,WBGene00012412,"Public name for WBGene00012412. History: Split into Y7A5A.25(WBGene00304824). History of WBGene00012412: Split into ""WBGene00304824"" on 2019-07-25"
chrX,7686594,7689168,C53C9.2,31473,-,C53C9.2,WBGene00016898,Sequence name for WBGene00016898(clik-2). History: N.A.
chrX,10537043,10542361,F59F5.3,31536,-,F59F5.3,WBGene00010342,Public name for WBGene00010342. History: N.A.
chrX,17232755,17234716,T25G12.3,34079,+,T25G12.3,WBGene00020811,Public name for WBGene00020811. History: N.A.
chrX,15747962,15748033,ZK678.t2,32165,+,ZK678.t2,WBGene00014627,Public name for WBGene00014627. History: N.A.
chrX,11729501,11733628,D1053.3,32314,-,D1053.3,WBGene00008368,Public name for WBGene00008368. History: N.A.
chrX,13706857,13707885,K02D3.1,31360,+,K02D3.1,WBGene00010504,Public name for WBGene00010504. History: N.A.
chrX,9664438,9668698,T14B1.1,32864,-,T14B1.1,WBGene00011763,Public name for WBGene00011763. History: N.A.
chrX,10339165,10341080,R07E3.1,32510,-,R07E3.1,WBGene00011102,Public name for WBGene00011102. History: N.A.
chrX,2807900,2809623,C14A11.9,30954,-,C14A11.9,WBGene00050944,Public name for WBGene00050944. History: N.A.
chrX,7269246,7269393,F46H5.10,33706,+,F46H5.10,WBGene00198251,Public name for WBGene00198251. History: N.A.
chrX,6359371,6360724,C03B1.14,32716,-,C03B1.14,WBGene00015382,Public name for WBGene00015382. History: N.A.
chrX,10782930,10783842,clc-4,33887,-,clc-4,WBGene00000525,Public name for WBGene00000525. History: N.A.
chrX,2155652,2155792,F48B9.11,33947,+,F48B9.11,WBGene00201092,Public name for WBGene00201092. History: N.A.
chrX,4297835,4303160,C52B9.8,30712,-,C52B9.8,WBGene00016868,Public name for WBGene00016868. History: N.A.
chrX,4983552,4993205,lfi-1,33619,+,lfi-1,WBGene00022500,Public name for WBGene00022500. History: N.A.
chrX,7665710,7670663,F27D9.7,33567,-,F27D9.7,WBGene00017865,"Public name for WBGene00017865. History: Split into F27D9.13(WBGene00270320). History of WBGene00017865: Split into ""WBGene00270320"" on 2016-08-31"
chrX,2576000,2576021,21ur-13383,34030,-,21ur-13383,WBGene00172544,Public name for WBGene00172544. History: N.A.
chrX,7255881,7256933,F46H5.5,32863,-,F46H5.5,WBGene00018521,Public name for WBGene00018521. History: N.A.
chrX,13265011,13267269,cyp-14A1,31313,-,cyp-14A1,WBGene00010705,Public name for WBGene00010705. History: N.A.
chrX,2757412,2757501,F25H10.10,33628,+,F25H10.10,WBGene00201951,Public name for WBGene00201951. History: N.A.
chrX,10212710,10214105,F44A6.3,33880,+,F44A6.3,WBGene00009675,Public name for WBGene00009675. History: N.A.
chrX,15109786,15116548,R07D5.2,32794,-,R07D5.2,WBGene00011101,Public name for WBGene00011101. History: N.A.
chrX,8610879,8611283,K01A12.4,33575,+,K01A12.4,WBGene00044578,Public name for WBGene00044578. History: N.A.
chrX,15591299,15595286,usp-33,30919,+,usp-33,WBGene00010702,Public name for WBGene00010702. History: N.A.
chrX,14726555,14729412,tsp-8,32116,-,tsp-8,WBGene00006634,Public name for WBGene00006634. History: N.A.
chrX,3178960,3179145,F56E3.8,32154,+,F56E3.8,WBGene00196305,Public name for WBGene00196305. History: N.A.
chrX,13890924,13893266,sra-37,31949,-,sra-37,WBGene00005063,Public name for WBGene00005063. History: N.A.
chrX,10668216,10674230,F13E6.2,32460,-,F13E6.2,WBGene00008746,Public name for WBGene00008746. History: N.A.
chrX,3028450,3028471,21ur-14857,30807,-,21ur-14857,WBGene00170310,Public name for WBGene00170310. History: N.A.
chrX,1335357,1336910,ttr-37,32053,-,ttr-37,WBGene00017667,Public name for WBGene00017667. History: N.A.
chrX,13396957,13397708,F02C12.3,30580,+,F02C12.3,WBGene00008517,Public name for WBGene00008517. History: N.A.
chrX,7930689,7931760,zig-3,31234,+,zig-3,WBGene00006980,Public name for WBGene00006980. History: N.A.
chrX,8319539,8320221,R09F10.17,31970,+,R09F10.17,WBGene00199134,Public name for WBGene00199134. History: N.A.
chrX,5931086,5934497,egl-6,30960,+,egl-6,WBGene00001175,Public name for WBGene00001175. History: N.A.
chrX,3974311,3974430,C16B8.9,33556,+,C16B8.9,WBGene00200488,Public name for WBGene00200488. History: N.A.
chrX,9877701,9877722,21ur-12461,32297,-,21ur-12461,WBGene00174434,Public name for WBGene00174434. History: N.A.
chrX,9391894,9391915,21ur-14416,31433,+,21ur-14416,WBGene00166038,Public name for WBGene00166038. History: N.A.
chrX,9889256,9892270,F21G4.1,30639,-,F21G4.1,WBGene00009023,Public name for WBGene00009023. History: N.A.
chrX,8361128,8361278,F40B5.4,33127,+,F40B5.4,WBGene00196155,Public name for WBGene00196155. History: N.A.
chrX,13264613,13264697,K09A11.t1,32267,-,K09A11.t1,WBGene00014429,Public name for WBGene00014429. History: N.A.
chrX,5101000,5106142,vit-2,30857,+,vit-2,WBGene00006926,Public name for WBGene00006926. History: N.A.
chrX,13960009,13962743,syx-2,34018,+,syx-2,WBGene00006372,Public name for WBGene00006372. History: Renamed on 2010-04-16
chrX,10009048,10009133,F19C6.10,34014,+,F19C6.10,WBGene00199096,Public name for WBGene00199096. History: N.A.
chrX,2554221,2557718,aat-3,33667,+,aat-3,WBGene00000004,Public name for WBGene00000004. History: N.A.
chrX,11374534,11375545,F42E11.3,33990,-,F42E11.3,WBGene00009633,Public name for WBGene00009633. History: N.A.
chrX,5390697,5394108,kcnl-3,33768,+,kcnl-3,WBGene00015387,Public name for WBGene00015387. History: N.A.
chrX,1590492,1590578,B0344.5,31461,+,B0344.5,WBGene00200240,Public name for WBGene00200240. History: N.A.
chrX,11519079,11519170,F29G6.4,32645,+,F29G6.4,WBGene00196755,Public name for WBGene00196755. History: N.A.
