# Supplementary Table 3. Normalized peptide counts for LC-MS/MS.
# For each pull-down, peptide counts for each protein were normalized to total peptide counts.
Gene,(UG)18,36 scrambled UGs,(UG)5,beads only,Input,Suggested Match,History
gsk-3,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,gsk-3,WBGene00001746,Public name for WBGene00001746. History: N.A.
gsnl-1,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,0.0001459747463688,gsnl-1,WBGene00010593,Public name for WBGene00010593. History: N.A.
gsp-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,gsp-3,WBGene00021113,Public name for WBGene00021113. History: N.A.
gst-1,7.22491149483419e-05,6.53722952212852e-05,0.0002433682161109,7.29873731844391e-05,gst-1,WBGene00001749,Public name for WBGene00001749. History: N.A.
gst-10,7.22491149483419e-05,0.0001307445904425,0.0001622454774073,7.29873731844391e-05,gst-10,WBGene00001758,Public name for WBGene00001758. History: N.A.
gst-20,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,gst-20,WBGene00001768,Public name for WBGene00001768. History: N.A.
gst-38,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,gst-38,WBGene00001786,Public name for WBGene00001786. History: N.A.
gst-5,7.22491149483419e-05,0.0001961168856638,0.0001622454774073,0.0002189621195533,gst-5,WBGene00001753,Public name for WBGene00001753. History: N.A.
gstk-1,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,0.0001459747463688,gstk-1,WBGene00014251,Public name for WBGene00014251. History: N.A.
H24K24.3,7.22491149483419e-05,0.0001961168856638,0.0001622454774073,7.29873731844391e-05,H24K24.3,WBGene00019240,Sequence name for WBGene00019240(adh-5). History: N.A.
haf-4,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,haf-4,WBGene00001814,Public name for WBGene00001814. History: N.A.
haly-1,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,haly-1,WBGene00009813,Public name for WBGene00009813. History: N.A.
hat-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,hat-1,WBGene00044069,Public name for WBGene00044069. History: N.A.
hda-6,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,hda-6,WBGene00018319,Public name for WBGene00018319. History: Renamed on 2012-04-12
hel-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,hel-1,WBGene00001840,Public name for WBGene00001840. History: N.A.
hgo-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,hgo-1,WBGene00001843,Public name for WBGene00001843. History: N.A.
hil-5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,hil-5,WBGene00001856,Public name for WBGene00001856. History: Renamed on 2010-11-12
him-1,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0002919494927377,him-1,WBGene00001860,Public name for WBGene00001860. History: N.A.
hmg-1.1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,hmg-1.1,WBGene00001971,Public name for WBGene00001971. History: N.A.
hpo-34,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,hpo-34,WBGene00009259,Public name for WBGene00009259. History: N.A.
hrpf-2,7.22491149483419e-05,0.0014381904948682,8.11227387036586e-05,7.29873731844391e-05,hrpf-2,WBGene00022253,Public name for WBGene00022253. History: N.A.
hsp-12.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,hsp-12.2,WBGene00002011,Public name for WBGene00002011. History: N.A.
hsp-16.1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0003649368659221,hsp-16.1,WBGene00002015,Public name for WBGene00002015. History: N.A.
hsp-16.48,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,hsp-16.48,WBGene00002019,Public name for WBGene00002019. History: N.A.
hum-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,hum-2,WBGene00002036,Public name for WBGene00002036. History: N.A.
iars-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,iars-2,WBGene00002153,"Public name for WBGene00002153. History: Split into C25A1.20(WBGene00303030). History of WBGene00002153: Renamed on 2010-01-29; Split into ""WBGene00303030"" on 2018-03-06"
ifa-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ifa-2,WBGene00003485,Other name for WBGene00003485(mua-6). History: N.A.
ifc-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ifc-2,WBGene00002056,Public name for WBGene00002056. History: Renamed on 2021-03-09
iffb-1,7.22491149483419e-05,0.0002614891808851,0.0002433682161109,0.0001459747463688,iffb-1,WBGene00021857,Public name for WBGene00021857. History: N.A.
ikke-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ikke-1,WBGene00011299,Public name for WBGene00011299. History: N.A.
immt-2,7.22491149483419e-05,0.0003268614761064,0.0001622454774073,7.29873731844391e-05,immt-2,WBGene00012315,Public name for WBGene00012315. History: N.A.
inos-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,inos-1,WBGene00012148,Public name for WBGene00012148. History: N.A.
isw-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,isw-1,WBGene00002169,Public name for WBGene00002169. History: N.A.
K02C4.3,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,K02C4.3,WBGene00010502,Public name for WBGene00010502. History: N.A.
K02F3.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,K02F3.2,WBGene00019326,Public name for WBGene00019326. History: N.A.
K10D2.1,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,7.29873731844391e-05,K10D2.1,WBGene00019627,"Sequence name for WBGene00019627(hira-1). History: Split into K10D2.8(WBGene00189952). History of WBGene00019627: Split into ""WBGene00189952"" on 2009-04-20"
ketn-1,7.22491149483419e-05,6.53722952212852e-05,0.0004056136935182,7.29873731844391e-05,ketn-1,WBGene00004130,Public name for WBGene00004130. History: N.A.
klc-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,klc-1,WBGene00002214,Public name for WBGene00002214. History: N.A.
klp-15,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,klp-15,WBGene00002225,Public name for WBGene00002225. History: N.A.
klp-17,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,klp-17,WBGene00002227,"Public name for WBGene00002227. History: Split into cisd-1(WBGene00044026). History of WBGene00002227: Split into ""WBGene00044026"" on 2004-12-14"
lam-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lam-3,WBGene00002248,Public name for WBGene00002248. History: N.A.
lap-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,lap-1,WBGene00002249,Public name for WBGene00002249. History: N.A.
lbp-2,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,7.29873731844391e-05,lbp-2,WBGene00002254,Public name for WBGene00002254. History: N.A.
lbp-7,7.22491149483419e-05,0.0001307445904425,0.0001622454774073,7.29873731844391e-05,lbp-7,WBGene00002259,Public name for WBGene00002259. History: N.A.
lea-1,7.22491149483419e-05,0.0002614891808851,0.0004056136935182,7.29873731844391e-05,lea-1,WBGene00002263,Public name for WBGene00002263. History: N.A.
lea-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lea-1,WBGene00002263,Public name for WBGene00002263. History: N.A.
lec-10,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lec-10,WBGene00002273,Public name for WBGene00002273. History: N.A.
lec-9,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lec-9,WBGene00002272,Public name for WBGene00002272. History: N.A.
lem-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lem-3,WBGene00002276,Public name for WBGene00002276. History: N.A.
let-363,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0002919494927377,let-363,WBGene00002583,Public name for WBGene00002583. History: Renamed on 2014-09-04; Renamed on 2014-10-09; Renamed on 2015-01-08; Renamed on 2015-03-05; Renamed on 2015-03-10
let-418,7.22491149483419e-05,0.0002614891808851,0.0001622454774073,0.0002919494927377,let-418,WBGene00002637,Public name for WBGene00002637. History: N.A.
let-60,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,let-60,WBGene00002335,Public name for WBGene00002335. History: N.A.
let-70,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,let-70,WBGene00002344,Public name for WBGene00002344. History: N.A.
let-754,7.22491149483419e-05,0.0001307445904425,0.0001622454774073,7.29873731844391e-05,let-754,WBGene00002879,Public name for WBGene00002879. History: N.A.
letm-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,letm-1,WBGene00010279,Public name for WBGene00010279. History: N.A.
lev-11,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lev-11,WBGene00002978,Public name for WBGene00002978. History: N.A.
lex-1,7.22491149483419e-05,0.0003922337713277,8.11227387036586e-05,7.29873731844391e-05,lex-1,WBGene00008682,Public name for WBGene00008682. History: N.A.
lgc-9,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lgc-9,WBGene00015412,Public name for WBGene00015412. History: N.A.
lin-38,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lin-38,WBGene00013006,Public name for WBGene00013006. History: N.A.
lin-40,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0001459747463688,lin-40,WBGene00003025,Public name for WBGene00003025. History: Renamed on 2007-03-01
lin-45,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lin-45,WBGene00003030,Public name for WBGene00003030. History: N.A.
lipl-5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lipl-5,WBGene00022642,Public name for WBGene00022642. History: N.A.
lpd-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,lpd-2,WBGene00003059,Public name for WBGene00003059. History: N.A.
lsm-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,lsm-1,WBGene00003076,Public name for WBGene00003076. History: N.A.
M01F1.3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,M01F1.3,WBGene00010809,Sequence name for WBGene00010809(lias-1). History: N.A.
mat-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mat-1,WBGene00003132,Public name for WBGene00003132. History: Renamed on 2015-03-03
math-20,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,math-20,WBGene00016555,Public name for WBGene00016555. History: N.A.
mca-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mca-1,WBGene00003151,Public name for WBGene00003151. History: N.A.
mcm-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002919494927377,mcm-3,WBGene00003155,Public name for WBGene00003155. History: N.A.
mct-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mct-2,WBGene00015273,Public name for WBGene00015273. History: N.A.
mct-6,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mct-6,WBGene00015676,Public name for WBGene00015676. History: N.A.
mei-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mei-1,WBGene00003183,Public name for WBGene00003183. History: N.A.
men-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,men-1,WBGene00012983,Public name for WBGene00012983. History: N.A.
mep-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mep-1,WBGene00003218,Public name for WBGene00003218. History: N.A.
met-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,met-1,WBGene00016603,Public name for WBGene00016603. History: N.A.
mix-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,mix-1,WBGene00003367,Public name for WBGene00003367. History: N.A.
mlc-5,7.22491149483419e-05,6.53722952212852e-05,0.0008112273870365,0.000510911612291,mlc-5,WBGene00011734,Public name for WBGene00011734. History: N.A.
mlc-6,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mlc-6,WBGene00010554,Public name for WBGene00010554. History: N.A.
mlc-7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002919494927377,mlc-7,WBGene00023451,Public name for WBGene00023451. History: N.A.
mmcm-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mmcm-1,WBGene00014202,Public name for WBGene00014202. History: N.A.
mms-19,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,0.0002189621195533,mms-19,WBGene00016060,Public name for WBGene00016060. History: N.A.
morc-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,morc-1,WBGene00022531,Public name for WBGene00022531. History: N.A.
mppb-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,mppb-1,WBGene00013880,Public name for WBGene00013880. History: N.A.
mrpl-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,mrpl-1,WBGene00017997,Public name for WBGene00017997. History: N.A.
mrpl-13,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mrpl-13,WBGene00008769,Public name for WBGene00008769. History: N.A.
mrpl-16,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mrpl-16,WBGene00011412,Public name for WBGene00011412. History: N.A.
mrpl-19,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,mrpl-19,WBGene00022470,Public name for WBGene00022470. History: N.A.
mrpl-20,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mrpl-20,WBGene00012992,Public name for WBGene00012992. History: N.A.
mrpl-23,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,mrpl-23,WBGene00020348,Public name for WBGene00020348. History: N.A.
mrpl-37,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,7.29873731844391e-05,mrpl-37,WBGene00013004,Public name for WBGene00013004. History: N.A.
mrpl-39,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,mrpl-39,WBGene00044344,Public name for WBGene00044344. History: N.A.
mrpl-46,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,mrpl-46,WBGene00021935,Public name for WBGene00021935. History: Split into Y55F3BL.4(WBGene00185088). History of WBGene00021935: N.A.
mrps-23,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mrps-23,WBGene00014224,Public name for WBGene00014224. History: N.A.
mrps-28,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mrps-28,WBGene00012830,Public name for WBGene00012830. History: N.A.
mrps-30,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0002919494927377,mrps-30,WBGene00044321,Public name for WBGene00044321. History: Renamed on 2011-06-10
mrt-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,mrt-1,WBGene00045237,Public name for WBGene00045237. History: N.A.
msh-2,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,msh-2,WBGene00003418,Public name for WBGene00003418. History: N.A.
mup-2,7.22491149483419e-05,6.53722952212852e-05,0.0013790865579622,0.0009488358513977,mup-2,WBGene00003495,Public name for WBGene00003495. History: N.A.
mus-101,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,mus-101,WBGene00009507,Public name for WBGene00009507. History: Renamed on 2015-03-25; Renamed on 2015-03-25
myo-3,7.22491149483419e-05,6.53722952212852e-05,0.0073821692220329,0.0047441792569885,myo-3,WBGene00003515,Public name for WBGene00003515. History: N.A.
myo-5,7.22491149483419e-05,6.53722952212852e-05,0.0024336821611097,0.0013867600905043,myo-5,WBGene00019064,Public name for WBGene00019064. History: N.A.
nas-11,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,nas-11,WBGene00003530,Public name for WBGene00003530. History: N.A.
natc-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,natc-2,WBGene00015074,Public name for WBGene00015074. History: N.A.
nath-10,7.22491149483419e-05,0.0005883506569915,8.11227387036586e-05,7.29873731844391e-05,nath-10,WBGene00018866,Public name for WBGene00018866. History: Renamed on 2015-03-05
ncbp-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ncbp-1,WBGene00018156,Public name for WBGene00018156. History: Renamed on 2015-03-05
nhl-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,nhl-2,WBGene00003598,Public name for WBGene00003598. History: N.A.
nhr-49,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,nhr-49,WBGene00003639,Public name for WBGene00003639. History: N.A.
nlp-21,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,7.29873731844391e-05,nlp-21,WBGene00003759,Public name for WBGene00003759. History: N.A.
nmy-1,7.22491149483419e-05,6.53722952212852e-05,0.0112760606798086,0.0089044595285015,nmy-1,WBGene00003776,Public name for WBGene00003776. History: N.A.
npl-4.1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,npl-4.1,WBGene00019120,Public name for WBGene00019120. History: N.A.
npp-10,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0002189621195533,npp-10,WBGene00003796,Public name for WBGene00003796. History: N.A.
npp-11,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,npp-11,WBGene00003797,Public name for WBGene00003797. History: N.A.
npp-13,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,npp-13,WBGene00003799,Public name for WBGene00003799. History: N.A.
npp-15,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002919494927377,npp-15,WBGene00003801,Public name for WBGene00003801. History: N.A.
npp-18,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,npp-18,WBGene00003804,Public name for WBGene00003804. History: N.A.
npp-5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,npp-5,WBGene00003791,Public name for WBGene00003791. History: Renamed on 2007-03-15
npp-6,7.22491149483419e-05,0.0004576060665489,8.11227387036586e-05,0.0002919494927377,npp-6,WBGene00003792,Public name for WBGene00003792. History: Renamed on 2015-03-05
npp-7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,npp-7,WBGene00003793,Public name for WBGene00003793. History: N.A.
nra-4,7.22491149483419e-05,0.0004576060665489,8.11227387036586e-05,0.0003649368659221,nra-4,WBGene00015344,Public name for WBGene00015344. History: N.A.
nsun-4,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,nsun-4,WBGene00021476,Public name for WBGene00021476. History: N.A.
ntl-11,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,7.29873731844391e-05,ntl-11,WBGene00013530,Public name for WBGene00013530. History: N.A.
ntl-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ntl-2,WBGene00003825,Public name for WBGene00003825. History: N.A.
nuaf-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,nuaf-1,WBGene00008225,Public name for WBGene00008225. History: N.A.
nubp-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,nubp-1,WBGene00008664,Public name for WBGene00008664. History: N.A.
nud-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,nud-1,WBGene00003829,Public name for WBGene00003829. History: N.A.
num-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,num-1,WBGene00003830,Public name for WBGene00003830. History: N.A.
nuo-1,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,7.29873731844391e-05,nuo-1,WBGene00003831,Public name for WBGene00003831. History: N.A.
nuo-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,nuo-3,WBGene00013308,"Public name for WBGene00013308. History: Split into Y57G11C.1147(WBGene00303007). History of WBGene00013308: Split into ""WBGene00303007"" on 2018-03-06"
odr-8,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,odr-8,WBGene00018160,Public name for WBGene00018160. History: Renamed on 2013-08-29
ogt-1,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,0.0003649368659221,ogt-1,WBGene00003858,Public name for WBGene00003858. History: N.A.
ooc-5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ooc-5,WBGene00003870,Public name for WBGene00003870. History: N.A.
ora-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ora-1,WBGene00003879,Public name for WBGene00003879. History: N.A.
ostb-1,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0001459747463688,ostb-1,WBGene00011638,Public name for WBGene00011638. History: N.A.
ostd-1,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,ostd-1,WBGene00019693,Public name for WBGene00019693. History: N.A.
otub-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,otub-1,WBGene00007718,Public name for WBGene00007718. History: N.A.
pad-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,pad-1,WBGene00003905,Public name for WBGene00003905. History: N.A.
panl-3,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,0.0002919494927377,panl-3,WBGene00014015,Public name for WBGene00014015. History: N.A.
par-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,par-2,WBGene00003917,"Public name for WBGene00003917. History: Split into F58B6.11(WBGene00306125). History of WBGene00003917: Split into ""WBGene00306125"" on 2022-01-02"
par-6,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,par-6,WBGene00003921,Public name for WBGene00003921. History: N.A.
parn-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,parn-1,WBGene00010734,Public name for WBGene00010734. History: N.A.
pas-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,pas-1,WBGene00003922,Public name for WBGene00003922. History: N.A.
pas-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,pas-3,WBGene00003924,Public name for WBGene00003924. History: N.A.
pash-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,pash-1,WBGene00011908,Public name for WBGene00011908. History: N.A.
pat-10,7.22491149483419e-05,6.53722952212852e-05,0.0003244909548146,0.0002919494927377,pat-10,WBGene00003934,Public name for WBGene00003934. History: Renamed on 2015-03-05
pat-4,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,pat-4,WBGene00003931,Public name for WBGene00003931. History: N.A.
pat-6,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,pat-6,WBGene00003932,Public name for WBGene00003932. History: N.A.
pbs-2,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,pbs-2,WBGene00003948,Public name for WBGene00003948. History: N.A.
pbs-7,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,pbs-7,WBGene00003953,Public name for WBGene00003953. History: N.A.
pcaf-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,pcaf-1,WBGene00021636,Public name for WBGene00021636. History: N.A.
pde-6,7.22491149483419e-05,0.0003268614761064,8.11227387036586e-05,7.29873731844391e-05,pde-6,WBGene00022389,Public name for WBGene00022389. History: N.A.
pdhk-2,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,0.0001459747463688,pdhk-2,WBGene00022719,Public name for WBGene00022719. History: N.A.
perm-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002919494927377,perm-1,WBGene00011350,Public name for WBGene00011350. History: N.A.
pfkb-1.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,pfkb-1.2,WBGene00019295,Public name for WBGene00019295. History: N.A.
pfn-1,7.22491149483419e-05,0.0001307445904425,0.0002433682161109,0.0002189621195533,pfn-1,WBGene00003989,Public name for WBGene00003989. History: N.A.
pges-2,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,pges-2,WBGene00011239,Public name for WBGene00011239. History: N.A.
phb-2,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0001459747463688,phb-2,WBGene00004015,Public name for WBGene00004015. History: N.A.
pink-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,pink-1,WBGene00017137,Public name for WBGene00017137. History: N.A.
pkc-2,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,pkc-2,WBGene00004033,Public name for WBGene00004033. History: N.A.
pkc-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,pkc-3,WBGene00004034,Public name for WBGene00004034. History: N.A.
plc-4,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0001459747463688,plc-4,WBGene00004039,Public name for WBGene00004039. History: N.A.
pld-1,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,pld-1,WBGene00004040,Public name for WBGene00004040. History: N.A.
plin-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,plin-1,WBGene00007024,Public name for WBGene00007024. History: N.A.
plk-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,plk-1,WBGene00004042,Public name for WBGene00004042. History: N.A.
plk-3,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,plk-3,WBGene00004044,Public name for WBGene00004044. History: N.A.
plst-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,plst-1,WBGene00022425,Public name for WBGene00022425. History: N.A.
pme-1,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0002189621195533,pme-1,WBGene00004049,Other name for WBGene00004049(parp-1). History: Renamed on 2014-11-18
