# Supplemental Table S2 - Genes targeted by 26G-RNAs in the alg-3; alg-4 double mutant worms
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
Gene ID,Cosmid Name,Antisense Reads,Reads - norm,Input,Suggested Match,History
T28D9.3,T28D9.3,1.0,0.441701381,T28D9.3,WBGene00020895,Sequence name for WBGene00020895(plpp-1.2). History: N.A.
hsp-1,F26D10.3,1.0,0.441701381,hsp-1,WBGene00002005,Public name for WBGene00002005. History: N.A.
C08F8.3,C08F8.3,1.0,0.441701381,C08F8.3,WBGene00007445,Public name for WBGene00007445. History: N.A.
mps-3,T06A4.2,1.0,0.441701381,mps-3,WBGene00020282,Public name for WBGene00020282. History: N.A.
emb-5,T04A8.14,1.0,0.441701381,emb-5,WBGene00001259,Public name for WBGene00001259. History: N.A.
T25B9.6,T25B9.6,1.0,0.441701381,T25B9.6,WBGene00012012,Public name for WBGene00012012. History: N.A.
F44A2.5,F44A2.5,1.0,0.441701381,F44A2.5,WBGene00018405,Public name for WBGene00018405. History: N.A.
R05D11.9,R05D11.9,1.0,0.441701381,R05D11.9,WBGene00011037,Public name for WBGene00011037. History: N.A.
ZK1248.15,ZK1248.15,1.0,0.441701381,ZK1248.15,WBGene00022883,Public name for WBGene00022883. History: N.A.
sqd-1,Y73B6BL.6,1.0,0.441701381,sqd-1,WBGene00022235,Public name for WBGene00022235. History: N.A.
C45B11.8,C45B11.8,1.0,0.441701381,C45B11.8,WBGene00077699,Public name for WBGene00077699. History: N.A.
R10E11.6,R10E11.6,1.0,0.441701381,R10E11.6,WBGene00011218,Public name for WBGene00011218. History: N.A.
ubc-20,F40G9.3,1.0,0.441701381,ubc-20,WBGene00006715,Public name for WBGene00006715. History: N.A.
C08H9.2,C08H9.2,1.0,0.441701381,C08H9.2,WBGene00007463,Sequence name for WBGene00007463(vgln-1). History: N.A.
T22B11.5,T22B11.5,1.0,0.441701381,T22B11.5,WBGene00020679,Sequence name for WBGene00020679(ogdh-1). History: N.A.
C47A4.5,C47A4.5,1.0,0.441701381,C47A4.5,WBGene00008125,Public name for WBGene00008125. History: N.A.
srsx-13,C13D9.6,1.0,0.441701381,srsx-13,WBGene00015738,Public name for WBGene00015738. History: N.A.
Y82E9BR.3,Y82E9BR.3,1.0,0.441701381,Y82E9BR.3,WBGene00022336,Public name for WBGene00022336. History: N.A.
ZK892.5,ZK892.5,1.0,0.441701381,ZK892.5,WBGene00014129,Public name for WBGene00014129. History: N.A.
R102.7,R102.7,1.0,0.441701381,R102.7,WBGene00011294,Public name for WBGene00011294. History: N.A.
bath-24,B0047.3,1.0,0.441701381,bath-24,WBGene00015014,Public name for WBGene00015014. History: N.A.
C14A4.11,C14A4.11,1.0,0.441701381,C14A4.11,WBGene00007561,Sequence name for WBGene00007561(ccm-3). History: N.A.
F23C8.5,F23C8.5,1.0,0.441701381,F23C8.5,WBGene00017734,Public name for WBGene00017734. History: N.A.
F23H11.2,F23H11.2,1.0,0.441701381,F23H11.2,WBGene00017758,Public name for WBGene00017758. History: N.A.
gld-2,ZC308.1,1.0,0.441701381,gld-2,WBGene00001596,Public name for WBGene00001596. History: N.A.
Y53F4B.22,Y53F4B.22,1.0,0.441701381,Y53F4B.22,WBGene00013168,Sequence name for WBGene00013168(arp-1). History: N.A.
cogc-2,C06G3.10,1.0,0.441701381,cogc-2,WBGene00000585,Public name for WBGene00000585. History: Renamed on 2006-01-17
gla-3,T02E1.3,1.0,0.441701381,gla-3,WBGene00011376,Public name for WBGene00011376. History: N.A.
R102.8,R102.8,1.0,0.441701381,R102.8,WBGene00011295,Public name for WBGene00011295. History: N.A.
rod-1,F55G1.4,1.0,0.441701381,rod-1,WBGene00018900,Public name for WBGene00018900. History: N.A.
F42G8.8,F42G8.8,1.0,0.441701381,F42G8.8,WBGene00018359,"Public name for WBGene00018359. History: Split into F42G8.18(WBGene00249816). History of WBGene00018359: Split into ""WBGene00249816"" on 2014-01-28"
ani-2,K10B2.5,1.0,0.441701381,ani-2,WBGene00019608,Public name for WBGene00019608. History: N.A.
spe-41,K01A11.4,1.0,0.441701381,spe-41,WBGene00004976,Public name for WBGene00004976. History: N.A.
Y38F1A.7,Y38F1A.7,1.0,0.441701381,Y38F1A.7,WBGene00012609,Public name for WBGene00012609. History: N.A.
B0511.6,B0511.6,1.0,0.441701381,B0511.6,WBGene00015232,Public name for WBGene00015232. History: N.A.
ptc-1,ZK675.1,1.0,0.441701381,ptc-1,WBGene00004208,Public name for WBGene00004208. History: N.A.
ZC513.3,ZC513.3,1.0,0.441701381,ZC513.3,WBGene00022628,Public name for WBGene00022628. History: N.A.
ubh-4,C08B11.7,1.0,0.441701381,ubh-4,WBGene00006724,Public name for WBGene00006724. History: N.A.
sig-7,F39H2.2,1.0,0.441701381,sig-7,WBGene00000890,Public name for WBGene00000890. History: Renamed on 2006-01-05
T08B6.9,T08B6.9,1.0,0.441701381,T08B6.9,WBGene00020356,Public name for WBGene00020356. History: N.A.
mdt-19,Y71H2B.6,1.0,0.441701381,mdt-19,WBGene00007019,Public name for WBGene00007019. History: N.A.
F36A4.4,F36A4.4,1.0,0.441701381,F36A4.4,WBGene00018083,Public name for WBGene00018083. History: N.A.
har-1,C16C10.11,1.0,0.441701381,har-1,WBGene00007630,Public name for WBGene00007630. History: N.A.
frm-1,ZK270.2,1.0,0.441701381,frm-1,WBGene00001488,Public name for WBGene00001488. History: N.A.
R11A8.7,R11A8.7,1.0,0.441701381,R11A8.7,WBGene00011240,Sequence name for WBGene00011240(mask-1). History: N.A.
K02B7.3,K02B7.3,1.0,0.441701381,K02B7.3,WBGene00010491,Public name for WBGene00010491. History: N.A.
F02E9.3,F02E9.3,1.0,0.441701381,F02E9.3,WBGene00008529,Public name for WBGene00008529. History: N.A.
D2096.3,D2096.3,1.0,0.441701381,D2096.3,WBGene00017071,Sequence name for WBGene00017071(aagr-1). History: N.A.
C18E9.2,C18E9.2,1.0,0.441701381,C18E9.2,WBGene00007683,Public name for WBGene00007683. History: N.A.
C34D4.3,C34D4.3,1.0,0.441701381,C34D4.3,WBGene00016399,Public name for WBGene00016399. History: N.A.
F54B3.1,F54B3.1,1.0,0.441701381,F54B3.1,WBGene00010013,Public name for WBGene00010013. History: N.A.
air-1,K07C11.2,1.0,0.441701381,air-1,WBGene00000098,Public name for WBGene00000098. History: N.A.
ceeh-2,K07C5.5,1.0,0.441701381,ceeh-2,WBGene00010628,Public name for WBGene00010628. History: N.A.
Y50D4C.6,Y50D4C.6,1.0,0.441701381,Y50D4C.6,WBGene00021750,Public name for WBGene00021750. History: N.A.
cash-1,K07C5.8,1.0,0.441701381,cash-1,WBGene00010631,Public name for WBGene00010631. History: N.A.
dcr-1,K12H4.8,1.0,0.441701381,dcr-1,WBGene00000939,Public name for WBGene00000939. History: N.A.
F36A2.10,F36A2.10,1.0,0.441701381,F36A2.10,WBGene00009457,Public name for WBGene00009457. History: N.A.
vha-16,C30F8.2,1.0,0.441701381,vha-16,WBGene00016258,Public name for WBGene00016258. History: N.A.
dhs-13,F36H9.3,1.0,0.441701381,dhs-13,WBGene00000976,Public name for WBGene00000976. History: N.A.
btb-4,F59H6.12,1.0,0.441701381,btb-4,WBGene00019142,Public name for WBGene00019142. History: N.A.
D1081.4,D1081.4,1.0,0.441701381,D1081.4,WBGene00008382,"Public name for WBGene00008382. History: Split into D1081.11(WBGene00050879), D1081.12(WBGene00086554). History of WBGene00008382: Split into ""WBGene00050879"" on 2007-08-23; Split into ""WBGene00086554"" on 2008-07-18"
T01G1.3,T01G1.3,1.0,0.441701381,T01G1.3,WBGene00011338,Sequence name for WBGene00011338(sec-31). History: N.A.
Y73F8A.15,Y73F8A.15,1.0,0.441701381,Y73F8A.15,WBGene00013524,Public name for WBGene00013524. History: N.A.
Y48B6A.5,Y48B6A.5,1.0,0.441701381,Y48B6A.5,WBGene00012979,Public name for WBGene00012979. History: N.A.
Y1A5A.1,Y1A5A.1,1.0,0.441701381,Y1A5A.1,WBGene00012379,Public name for WBGene00012379. History: N.A.
C16A3.5,C16A3.5,1.0,0.441701381,C16A3.5,WBGene00015810,Public name for WBGene00015810. History: N.A.
AC7.3,AC7.3,1.0,0.441701381,AC7.3,WBGene00014997,Public name for WBGene00014997. History: N.A.
lin-35,C32F10.2,1.0,0.441701381,lin-35,WBGene00003020,Public name for WBGene00003020. History: N.A.
T20F5.3,T20F5.3,1.0,0.441701381,T20F5.3,WBGene00020625,Sequence name for WBGene00020625(mrrf-1). History: N.A.
pfn-1,Y18D10A.20,1.0,0.441701381,pfn-1,WBGene00003989,Public name for WBGene00003989. History: N.A.
C03C10.4,C03C10.4,1.0,0.441701381,C03C10.4,WBGene00007270,Sequence name for WBGene00007270(rei-1). History: N.A.
C03C11.1,C03C11.1,1.0,0.441701381,C03C11.1,WBGene00007274,Public name for WBGene00007274. History: N.A.
ftn-2,D1037.3,1.0,0.441701381,ftn-2,WBGene00001501,Public name for WBGene00001501. History: N.A.
ZK686.3,ZK686.3,1.0,0.441701381,ZK686.3,WBGene00022793,Public name for WBGene00022793. History: N.A.
Y106G6D.3,Y106G6D.3,1.0,0.441701381,Y106G6D.3,WBGene00013700,Public name for WBGene00013700. History: N.A.
tag-231,ZK430.2,1.0,0.441701381,tag-231,WBGene00044063,Other name for WBGene00044063(bpnt-1). History: Renamed on 2016-07-13
C30C11.4,C30C11.4,1.0,0.441701381,C30C11.4,WBGene00016250,Sequence name for WBGene00016250(hsp-110). History: N.A.
F44F4.3,F44F4.3,1.0,0.441701381,F44F4.3,WBGene00009702,Public name for WBGene00009702. History: N.A.
exc-9,F20D12.5,1.0,0.441701381,exc-9,WBGene00017644,Public name for WBGene00017644. History: Renamed on 2005-07-22
C06A5.2,C06A5.2,1.0,0.441701381,C06A5.2,WBGene00015500,Public name for WBGene00015500. History: N.A.
rpa-2,M04F3.1,1.0,0.441701381,rpa-2,WBGene00019767,Public name for WBGene00019767. History: N.A.
M05D6.6,M05D6.6,1.0,0.441701381,M05D6.6,WBGene00010879,Sequence name for WBGene00010879(taap-1). History: N.A.
T07C4.3,T07C4.3,1.0,0.441701381,T07C4.3,WBGene00011560,Public name for WBGene00011560. History: N.A.
knl-2,K06A5.4,1.0,0.441701381,knl-2,WBGene00019432,Public name for WBGene00019432. History: Renamed on 2015-03-02
ZK507.3,ZK507.3,1.0,0.441701381,ZK507.3,WBGene00013979,Public name for WBGene00013979. History: N.A.
akt-1,C12D8.10,1.0,0.441701381,akt-1,WBGene00000102,Public name for WBGene00000102. History: N.A.
W03C9.8,W03C9.8,1.0,0.441701381,W03C9.8,WBGene00012223,Public name for WBGene00012223. History: N.A.
F43G9.3,F43G9.3,1.0,0.441701381,F43G9.3,WBGene00009666,Sequence name for WBGene00009666(slc-25A42). History: N.A.
F17E9.5,F17E9.5,1.0,0.441701381,F17E9.5,WBGene00017542,Public name for WBGene00017542. History: N.A.
hil-4,C18G1.5,1.0,0.441701381,hil-4,WBGene00001855,Public name for WBGene00001855. History: Renamed on 2010-11-12
ZK858.6,ZK858.6,1.0,0.441701381,ZK858.6,WBGene00014119,Public name for WBGene00014119. History: N.A.
cpt-1,Y46G5A.17,1.0,0.441701381,cpt-1,WBGene00012907,Public name for WBGene00012907. History: N.A.
ZK1010.2,ZK1010.2,1.0,0.441701381,ZK1010.2,WBGene00014176,Public name for WBGene00014176. History: N.A.
F27D4.1,F27D4.1,1.0,0.441701381,F27D4.1,WBGene00009187,Public name for WBGene00009187. History: N.A.
Y24D9A.8,Y24D9A.8,1.0,0.441701381,Y24D9A.8,WBGene00021286,Sequence name for WBGene00021286(tald-1). History: N.A.
T21E12.5,T21E12.5,1.0,0.441701381,T21E12.5,WBGene00020656,Public name for WBGene00020656. History: N.A.
W03F8.4,W03F8.4,1.0,0.441701381,W03F8.4,WBGene00020994,Public name for WBGene00020994. History: N.A.
F10C5.2,F10C5.2,1.0,0.441701381,F10C5.2,WBGene00017328,Sequence name for WBGene00017328(nemp-1). History: N.A.
Y47G6A.18,Y47G6A.18,1.0,0.441701381,Y47G6A.18,WBGene00021644,Public name for WBGene00021644. History: N.A.
R05D3.2,R05D3.2,1.0,0.441701381,R05D3.2,WBGene00019877,Public name for WBGene00019877. History: N.A.
F15D4.5,F15D4.5,1.0,0.441701381,F15D4.5,WBGene00008862,Public name for WBGene00008862. History: N.A.
fbxb-85,R17.1,1.0,0.441701381,fbxb-85,WBGene00011267,Public name for WBGene00011267. History: N.A.
ppfr-1,F16A11.3,1.0,0.441701381,ppfr-1,WBGene00008878,Public name for WBGene00008878. History: N.A.
T08B2.7,T08B2.7,1.0,0.441701381,T08B2.7,WBGene00020347,Sequence name for WBGene00020347(ech-1.2). History: N.A.
aly-3,M18.7,1.0,0.441701381,aly-3,WBGene00000122,Public name for WBGene00000122. History: N.A.
hil-3,F22F1.1,1.0,0.441701381,hil-3,WBGene00001854,Public name for WBGene00001854. History: Renamed on 2010-11-12
Y57A10A.3,Y57A10A.3,1.0,0.441701381,Y57A10A.3,WBGene00013248,Public name for WBGene00013248. History: N.A.
pbs-3,Y38A8.2,1.0,0.441701381,pbs-3,WBGene00003949,Public name for WBGene00003949. History: N.A.
K11H12.8,K11H12.8,1.0,0.441701381,K11H12.8,WBGene00019664,Public name for WBGene00019664. History: N.A.
C30B5.2,C30B5.2,1.0,0.441701381,C30B5.2,WBGene00016244,Public name for WBGene00016244. History: N.A.
K11C4.2,K11C4.2,1.0,0.441701381,K11C4.2,WBGene00019643,Public name for WBGene00019643. History: N.A.
Y6B3B.3,Y6B3B.3,1.0,0.441701381,Y6B3B.3,WBGene00012388,Public name for WBGene00012388. History: N.A.
mnk-1,R166.5,1.0,0.441701381,mnk-1,WBGene00011304,Public name for WBGene00011304. History: N.A.
Y51F10.10,Y51F10.10,1.0,0.441701381,Y51F10.10,WBGene00021771,Sequence name for WBGene00021771(spe-48). History: N.A.
C38H2.2,C38H2.2,1.0,0.441701381,C38H2.2,WBGene00008019,Public name for WBGene00008019. History: N.A.
atp-2,C34E10.6,1.0,0.441701381,atp-2,WBGene00000229,Public name for WBGene00000229. History: N.A.
obr-4,C32F10.1,1.0,0.441701381,obr-4,WBGene00016331,Public name for WBGene00016331. History: N.A.
W08F4.3,W08F4.3,1.0,0.441701381,W08F4.3,WBGene00021093,Public name for WBGene00021093. History: N.A.
ulp-2,Y38A8.3,1.0,0.441701381,ulp-2,WBGene00006737,Public name for WBGene00006737. History: N.A.
F37D6.3,F37D6.3,1.0,0.441701381,F37D6.3,WBGene00009509,Public name for WBGene00009509. History: N.A.
M05D6.5,M05D6.5,1.0,0.441701381,M05D6.5,WBGene00010878,Public name for WBGene00010878. History: N.A.
Y60A3A.9,Y60A3A.9,1.0,0.441701381,Y60A3A.9,WBGene00013360,Sequence name for WBGene00013360(tmed-4). History: N.A.
W09C5.9,W09C5.9,1.0,0.441701381,W09C5.9,WBGene00012355,Public name for WBGene00012355. History: N.A.
F49C12.9,F49C12.9,1.0,0.441701381,F49C12.9,WBGene00009878,Public name for WBGene00009878. History: N.A.
ttr-20,F36A4.8,1.0,0.441701381,ttr-20,WBGene00018085,Public name for WBGene00018085. History: N.A.
C34D4.14,C34D4.14,1.0,0.441701381,C34D4.14,WBGene00016405,Sequence name for WBGene00016405(hecd-1). History: N.A.
Y38E10A.24,Y38E10A.24,1.0,0.441701381,Y38E10A.24,WBGene00012602,Public name for WBGene00012602. History: N.A.
F35C11.2,F35C11.2,1.0,0.441701381,F35C11.2,WBGene00009401,Public name for WBGene00009401. History: N.A.
ran-1,K01G5.4,1.0,0.441701381,ran-1,WBGene00004302,Public name for WBGene00004302. History: N.A.
C23G10.2,C23G10.2,1.0,0.441701381,C23G10.2,WBGene00016011,Public name for WBGene00016011. History: N.A.
C56C10.6,C56C10.6,1.0,0.441701381,C56C10.6,WBGene00016963,Public name for WBGene00016963. History: N.A.
Y7A5A.3,Y7A5A.3,1.0,0.441701381,Y7A5A.3,WBGene00012409,"Public name for WBGene00012409. History: Split into Y7A5A.24(WBGene00304823). History of WBGene00012409: Split into ""WBGene00304823"" on 2019-07-25"
F28D1.9,F28D1.9,1.0,0.441701381,F28D1.9,WBGene00009218,Sequence name for WBGene00009218(acs-20). History: N.A.
Y48A6B.10,Y48A6B.10,1.0,0.441701381,Y48A6B.10,WBGene00012973,"Public name for Dead gene WBGene00012971. History of WBGene00012971: Merged into ""WBGene00012973"" on 2016-10-20; Merged into ""WBGene00012973"" on 2016-10-20"
ceh-43,C28A5.4,1.0,0.441701381,ceh-43,WBGene00000463,Public name for WBGene00000463. History: Renamed on 2013-07-26
ttm-1,Y39E4A.2,1.0,0.441701381,ttm-1,WBGene00012712,Public name for WBGene00012712. History: N.A.
H05L14.1,H05L14.1,1.0,0.441701381,H05L14.1,WBGene00010366,Public name for WBGene00010366. History: N.A.
gly-6,H38K22.5,1.0,0.441701381,gly-6,WBGene00001631,Public name for WBGene00001631. History: N.A.
C01G12.8,C01G12.8,1.0,0.441701381,C01G12.8,WBGene00007248,Sequence name for WBGene00007248(catp-4). History: N.A.
mop-25.1,R02E12.2,1.0,0.441701381,mop-25.1,WBGene00019827,Public name for WBGene00019827. History: N.A.
rgs-5,B0336.4,1.0,0.441701381,rgs-5,WBGene00004348,Public name for WBGene00004348. History: N.A.
crs-2,Y23H5A.1,1.0,0.441701381,crs-2,WBGene00000801,Other name for WBGene00000801(cars-2). History: Renamed on 2010-01-29
ttr-9,C33A12.15,1.0,0.441701381,ttr-9,WBGene00007888,Public name for WBGene00007888. History: N.A.
Y95B8A.4,Y95B8A.4,1.0,0.441701381,Y95B8A.4,WBGene00022385,Public name for WBGene00022385. History: N.A.
hcp-4,T03F1.9,1.0,0.441701381,hcp-4,WBGene00001832,Public name for WBGene00001832. History: Renamed on 2015-03-05
nspd-7,Y43C5A.1,1.0,0.441701381,nspd-7,WBGene00012781,Public name for WBGene00012781. History: N.A.
rpn-10,B0205.3,1.0,0.441701381,rpn-10,WBGene00004466,Public name for WBGene00004466. History: N.A.
T02D1.4,T02D1.4,1.0,0.441701381,T02D1.4,WBGene00011371,Public name for WBGene00011371. History: N.A.
C36E8.1,C36E8.1,1.0,0.441701381,C36E8.1,WBGene00007980,Public name for WBGene00007980. History: N.A.
E04D5.1,E04D5.1,1.0,0.441701381,E04D5.1,WBGene00008480,Sequence name for WBGene00008480(eif-2A). History: N.A.
F53F4.18,F53F4.18,1.0,0.441701381,F53F4.18,WBGene00077569,Public name for WBGene00077569. History: N.A.
F42G8.10,F42G8.10,1.0,0.441701381,F42G8.10,WBGene00018361,Public name for WBGene00018361. History: N.A.
nhr-154,C13C4.2,1.0,0.441701381,nhr-154,WBGene00007547,Public name for WBGene00007547. History: N.A.
C18E9.6,C18E9.6,1.0,0.441701381,C18E9.6,WBGene00007686,Sequence name for WBGene00007686(tomm-40). History: N.A.
Y39A3CL.7,Y39A3CL.7,1.0,0.441701381,Y39A3CL.7,WBGene00021443,Public name for WBGene00021443. History: N.A.
F54H12.8,F54H12.8,1.0,0.441701381,F54H12.8,WBGene00045247,Public name for WBGene00045247. History: N.A.
ivd-1,C02B10.1,1.0,0.441701381,ivd-1,WBGene00015326,Public name for WBGene00015326. History: N.A.
F45G2.4,F45G2.4,1.0,0.441701381,F45G2.4,WBGene00009732,Sequence name for WBGene00009732(cope-1). History: N.A.
rig-4,Y42H9B.2,1.0,0.441701381,rig-4,WBGene00004371,Public name for WBGene00004371. History: N.A.
F57B9.8,F57B9.8,1.0,0.441701381,F57B9.8,WBGene00018999,Public name for WBGene00018999. History: N.A.
rsp-2,W02B12.2,1.0,0.441701381,rsp-2,WBGene00004699,Public name for WBGene00004699. History: N.A.
Y82E9BL.18,Y82E9BL.18,1.0,0.441701381,Y82E9BL.18,WBGene00044402,"Public name for WBGene00044402. History: Split into Y82E9BL.19(WBGene00194735). History of WBGene00044402: Split into ""WBGene00194735"" on 2009-08-21"
W09C3.2,W09C3.2,1.0,0.441701381,W09C3.2,WBGene00021110,Public name for WBGene00021110. History: N.A.
C14A4.8,C14A4.8,1.0,0.441701381,C14A4.8,WBGene00007559,Public name for WBGene00007559. History: N.A.
W09D6.4,W09D6.4,1.0,0.441701381,W09D6.4,WBGene00012357,Public name for WBGene00012357. History: N.A.
C45G9.2,C45G9.2,1.0,0.441701381,C45G9.2,WBGene00016674,Public name for WBGene00016674. History: N.A.
T19B10.8,T19B10.8,1.0,0.441701381,T19B10.8,WBGene00011835,Sequence name for WBGene00011835(pgap-1). History: N.A.
H20J04.1,H20J04.1,1.0,0.441701381,H20J04.1,WBGene00019216,Public name for WBGene00019216. History: N.A.
Y6E2A.10,Y6E2A.10,1.0,0.441701381,Y6E2A.10,WBGene00050915,Public name for WBGene00050915. History: N.A.
F47G9.1,F47G9.1,1.0,0.441701381,F47G9.1,WBGene00009829,Sequence name for WBGene00009829(tmed-10). History: N.A.
dss-1,Y119D3B.15,1.0,0.441701381,dss-1,WBGene00022492,Public name for WBGene00022492. History: N.A.
Y59E9AL.7,Y59E9AL.7,1.0,0.441701381,Y59E9AL.7,WBGene00043064,Sequence name for WBGene00043064(nbet-1). History: N.A.
mom-5,T23D8.1,1.0,0.441701381,mom-5,WBGene00003397,Public name for WBGene00003397. History: N.A.
F29B9.2,F29B9.2,1.0,0.441701381,F29B9.2,WBGene00017920,Sequence name for WBGene00017920(jmjd-1.2). History: N.A.
F37H8.2,F37H8.2,1.0,0.441701381,F37H8.2,WBGene00009511,Public name for WBGene00009511. History: N.A.
F10E9.7,F10E9.7,1.0,0.441701381,F10E9.7,WBGene00017358,Public name for WBGene00017358. History: N.A.
F21D5.3,F21D5.3,1.0,0.441701381,F21D5.3,WBGene00009008,Public name for WBGene00009008. History: N.A.
acdh-11,Y45F3A.3,1.0,0.441701381,acdh-11,WBGene00012860,Public name for WBGene00012860. History: N.A.
F36H12.5,F36H12.5,1.0,0.441701381,F36H12.5,WBGene00018121,Public name for WBGene00018121. History: N.A.
rsp-4,EEED8.7,1.0,0.441701381,rsp-4,WBGene00004701,Public name for WBGene00004701. History: N.A.
W03B1.3,W03B1.3,1.0,0.441701381,W03B1.3,WBGene00020973,Public name for WBGene00020973. History: N.A.
C12D8.9,C12D8.9,1.0,0.441701381,C12D8.9,WBGene00007538,Public name for WBGene00007538. History: N.A.
ZK809.1,ZK809.1,1.0,0.441701381,ZK809.1,WBGene00014085,Public name for WBGene00014085. History: N.A.
K09G1.2,K09G1.2,1.0,0.441701381,K09G1.2,WBGene00010728,Public name for WBGene00010728. History: N.A.
C56C10.11,C56C10.11,1.0,0.441701381,C56C10.11,WBGene00016968,"Public name for Dead gene WBGene00016967. History of WBGene00016967: Merged into ""WBGene00016968"" on 2019-01-11"
Y57G11C.8,Y57G11C.8,1.0,0.441701381,Y57G11C.8,WBGene00013306,Public name for WBGene00013306. History: N.A.
rpl-17,Y48G8AL.8,1.0,0.441701381,rpl-17,WBGene00004429,Public name for WBGene00004429. History: N.A.
H27M09.3,H27M09.3,1.0,0.441701381,H27M09.3,WBGene00019247,Sequence name for WBGene00019247(syp-4). History: N.A.
C55A6.7,C55A6.7,1.0,0.441701381,C55A6.7,WBGene00008336,Public name for WBGene00008336. History: N.A.
rsp-3,Y111B2A.18,1.0,0.441701381,rsp-3,WBGene00004700,Public name for WBGene00004700. History: N.A.
C34F11.3,C34F11.3,1.0,0.441701381,C34F11.3,WBGene00016415,Sequence name for WBGene00016415(ampd-1). History: N.A.
nrd-1,D1007.7,1.0,0.441701381,nrd-1,WBGene00017004,Public name for WBGene00017004. History: N.A.
F36A2.7,F36A2.7,1.0,0.441701381,F36A2.7,WBGene00009454,Public name for WBGene00009454. History: N.A.
K02D10.1,K02D10.1,1.0,0.441701381,K02D10.1,WBGene00019301,Public name for WBGene00019301. History: N.A.
B0218.7,B0218.7,1.0,0.441701381,B0218.7,WBGene00015051,Public name for WBGene00015051. History: N.A.
scc-1,F10G7.4,1.0,0.441701381,scc-1,WBGene00004737,Public name for WBGene00004737. History: N.A.
F46B6.5,F46B6.5,1.0,0.441701381,F46B6.5,WBGene00009770,Public name for WBGene00009770. History: N.A.
C02E11.1,C02E11.1,1.0,0.441701381,C02E11.1,WBGene00015344,Sequence name for WBGene00015344(nra-4). History: N.A.
C28A5.2,C28A5.2,1.0,0.441701381,C28A5.2,WBGene00007789,Public name for WBGene00007789. History: N.A.
R05D11.6,R05D11.6,1.0,0.441701381,R05D11.6,WBGene00011034,Sequence name for WBGene00011034(paxt-1). History: N.A.
T16G12.7,T16G12.7,1.0,0.441701381,T16G12.7,WBGene00011808,Public name for WBGene00011808. History: N.A.
T25G12.11,T25G12.11,1.0,0.441701381,T25G12.11,WBGene00020817,Public name for WBGene00020817. History: N.A.
Y75B8A.19,Y75B8A.19,1.0,0.441701381,Y75B8A.19,WBGene00013554,Public name for WBGene00013554. History: N.A.
ZK809.3,ZK809.3,1.0,0.441701381,ZK809.3,WBGene00014086,Public name for WBGene00014086. History: N.A.
C55C3.6,C55C3.6,1.0,0.441701381,C55C3.6,WBGene00016956,Public name for WBGene00016956. History: N.A.
R53.4,R53.4,1.0,0.441701381,R53.4,WBGene00011273,Public name for WBGene00011273. History: N.A.
F28H7.6,F28H7.6,1.0,0.441701381,F28H7.6,WBGene00009239,Sequence name for WBGene00009239(irld-6). History: N.A.
lir-1,F18A1.3,1.0,0.441701381,lir-1,WBGene00003044,Public name for WBGene00003044. History: Renamed on 2017-04-20; Renamed on 2017-05-11
kcc-1,R13A1.2,1.0,0.441701381,kcc-1,WBGene00006504,Public name for WBGene00006504. History: Renamed on 2006-02-02
K08E7.4,K08E7.4,1.0,0.441701381,K08E7.4,WBGene00010672,Public name for WBGene00010672. History: N.A.
C05C12.5,C05C12.5,1.0,0.441701381,C05C12.5,WBGene00007337,Public name for WBGene00007337. History: N.A.
T05C12.1,T05C12.1,1.0,0.441701381,T05C12.1,WBGene00011466,Public name for WBGene00011466. History: N.A.
lpd-9,T21C9.5,1.0,0.441701381,lpd-9,WBGene00003065,Public name for WBGene00003065. History: N.A.
C17E4.1,C17E4.1,1.0,0.441701381,C17E4.1,WBGene00007641,"Public name for WBGene00007641. History: Split into C17E4.12(WBGene00044769). History of WBGene00007641: Split into ""WBGene00044769"" on 2006-02-27"
Y39A1A.8,Y39A1A.8,1.0,0.441701381,Y39A1A.8,WBGene00012647,Sequence name for WBGene00012647(swt-4). History: N.A.
K02D10.5,K02D10.5,1.0,0.441701381,K02D10.5,WBGene00019305,Sequence name for WBGene00019305(snap-29). History: Renamed on 2009-07-21
lbp-4,ZK742.5,1.0,0.441701381,lbp-4,WBGene00002256,Public name for WBGene00002256. History: N.A.
W03G1.2,W03G1.2,1.0,0.441701381,W03G1.2,WBGene00021010,Public name for WBGene00021010. History: N.A.
act-2,T04C12.5,1.0,0.441701381,act-2,WBGene00000064,Public name for WBGene00000064. History: N.A.
C43G2.3,C43G2.3,1.0,0.441701381,C43G2.3,WBGene00016612,Public name for WBGene00016612. History: N.A.
F29B9.12,F29B9.12,1.0,0.441701381,F29B9.12,WBGene00044482,Public name for WBGene00044482. History: N.A.
ZK688.10,ZK688.10,1.0,0.441701381,ZK688.10,WBGene00044447,Public name for WBGene00044447. History: N.A.
drh-3,D2005.5,1.0,0.441701381,drh-3,WBGene00008400,Public name for WBGene00008400. History: Renamed on 2005-11-22
F27C8.5,F27C8.5,1.0,0.441701381,F27C8.5,WBGene00009185,Sequence name for WBGene00009185(pei-1). History: N.A.
R05D3.3,R05D3.3,1.0,0.441701381,R05D3.3,WBGene00019878,Public name for WBGene00019878. History: N.A.
ergo-1,R09A1.1,1.0,0.441701381,ergo-1,WBGene00019971,Public name for WBGene00019971. History: N.A.
