gene_id,gene_name,chr,start,end,strand,mean of normalized counts for all samples,log2 fold change (MLE): group pid4.pid5 vs N2,BH adjusted p-values,WT_new_rep1_RppH.robustRPKM,WT_new_rep2_RppH.robustRPKM,WT_new_rep3_RppH.robustRPKM,WT_old_rep1_RppH.robustRPKM,WT_old_rep2_RppH.robustRPKM,WT_old_rep3_RppH.robustRPKM,WT_control_REP1_RppH.robustRPKM,WT_control_REP2_RppH.robustRPKM,WT_control_REP3_RppH.robustRPKM,WT_control_REP4_RppH.robustRPKM,RFK1050_mut_REP1_RppH.robustRPKM,RFK1050_mut_REP2_RppH.robustRPKM,RFK1050_mut_REP3_RppH.robustRPKM,Input,Suggested Match,History
WBGene00001459,flp-16,II,13235306.0,13237417.0,+,303.022093478617,0.403384688704544,0.0420935373211773,383.088758777324,425.678824522533,491.335061179205,556.106847817719,383.603097952454,484.302739852397,458.834092020725,451.226738047014,557.548690718442,403.021571414457,625.955919075597,604.668603564327,553.498920188786,WBGene00001459,WBGene00001459,History: N.A.
WBGene00018483,F45F2.11,V,8519346.0,8520896.0,-,61.915871722922,-0.560542137347083,0.0424035818853001,55.5129053378359,52.3987272563942,59.9390319218844,60.970907916225,54.0518305272096,62.6687850600734,38.8299716308507,46.1773704485105,61.668600213898,44.1344208499716,33.1666276019386,41.9559036678996,30.2811909249624,WBGene00018483,WBGene00018483,History: N.A.
WBGene00020709,T23B3.1,I,6717819.0,6719430.0,+,52.2613960154772,-0.627883289946147,0.0424035818853001,37.9475677662771,50.3010859513041,41.9175631390896,52.6006423146513,48.6814491833245,42.5708543723637,35.7759289183119,31.3070236791046,32.991248247812,41.2746505710219,23.8501591744278,31.965539397799,27.8995242229991,WBGene00020709,WBGene00020709,History: N.A.
WBGene00022717,hipr-1,III,8720201.0,8725334.0,+,76.0533805070281,-0.97598075265889,0.0424035818853001,36.3647708841869,33.1076653839571,32.9242230156431,39.7265543205841,32.162548702242,33.2007073424402,13.3529249939833,18.3868619206209,19.8025364630266,14.0058693998591,13.6894123030763,15.0996197255595,12.0573361133689,WBGene00022717,WBGene00022717,History: Renamed on 2014-08-08
WBGene00022466,Y119C1A.1,I,4641003.0,4644069.0,-,46.3013874859067,-0.594191603201782,0.0424984471217992,47.1236271949981,44.2327502190106,41.7402613984276,41.6743064267191,37.1007059283381,38.4333649525816,28.1995209447283,34.3914935015776,31.7833547271185,34.6176184222541,24.7086623968597,28.0569124373831,18.9727423560414,WBGene00022466,WBGene00022466,History: N.A.
WBGene00012889,Y45F10D.10,IV,13785743.0,13786961.0,-,24.9815831093522,1.93372402509979,0.0425569937309082,2.3912971124761,35.823800513253,75.942251793974,45.5204313480857,13.3815253138123,11.7018489582996,24.7477071101827,13.9616212077651,11.9540807900469,3.32344373271898,89.9296650702946,88.8883737133186,101.091405836007,WBGene00012889,WBGene00012889,History: N.A.
WBGene00013966,ztf-9,V,9691039.0,9692159.0,-,15.8093057846397,1.34657648513989,0.0429225570656413,7.29642674847132,15.7674949227904,5.39449792147868,10.5393716977717,9.89824853816722,16.5902836962906,11.9859125681527,7.10004805208552,13.509183777572,7.66181075855607,14.8322806667055,19.7250880120464,82.254497916254,WBGene00013966,WBGene00013966,History: N.A.
WBGene00007977,gska-3,I,8749616.0,8751397.0,-,23.7338855029149,1.33098923503582,0.0429387991184757,7.240213907574,10.7830675726508,5.83956855822766,11.2051871671225,11.6636141287571,9.12593417500116,17.84035676554,15.8520333243019,36.1937885245642,26.1625177665042,37.6126932434928,48.9328069328116,10.2025995104136,WBGene00007977,WBGene00007977,History: Renamed on 2021-12-09
WBGene00010804,M01E5.1,I,13274111.0,13276462.0,+,3.3072007194181,-2.80624550660755,0.0429387991184757,0.545368944523622,2.29336747653626,4.94848536858864,4.55776450161297,6.10369016751189,3.39661797124613,1.61258935109129,3.18414411249518,1.81753085363991,2.12228266218893,0.0,0.737172509271002,0.0,WBGene00010804,WBGene00010804,History: N.A.
WBGene00013193,Y54E2A.8,II,14778345.0,14782723.0,+,59.9500034512058,0.659976104190227,0.0429387991184757,30.7117570327812,28.1288402462268,26.7408347784853,34.9997316808354,26.0395100432177,31.0513331213996,49.5332258431465,42.1109207700046,41.8712455480253,34.664130293612,60.2241318785053,54.72158997519,23.606014553506,WBGene00013193,WBGene00013193,History: N.A.
WBGene00019658,K11H12.1,IV,652130.0,653421.0,-,6.19022433374005,-1.87678927744162,0.0429387991184757,18.6061508589528,18.6713794876964,31.7187580515611,21.9892722679211,20.6516373388111,19.5643518319108,10.0029300568773,4.93783039475494,16.9112805993104,8.46293771247446,3.43844087449904,6.85904788323861,0.0,WBGene00019658,WBGene00019658,History: N.A.
WBGene00021725,bath-9,II,3377111.0,3378726.0,+,5.09998390784639,-2.01405959896245,0.0429387991184757,3.95930133637978,11.6546662659972,6.70605661274729,11.7648800347219,6.44537114113214,7.04541875878874,4.68286816616198,4.6232871036836,5.27800668519092,5.28256172682936,2.68284146426197,0.0,0.0,WBGene00021725,WBGene00021725,History: N.A.
WBGene00021893,ndnf-1,IV,3023403.0,3028942.0,-,175.95392257374,-0.860539191357603,0.0429387991184757,58.9695681488045,76.4892716571629,102.651137440134,140.637238911815,90.6445782977881,149.851782422508,120.425307466978,136.231691226906,135.729974734227,121.22468055195,69.2798028348187,79.7088740739594,14.3477509908092,WBGene00021893,WBGene00021893,History: N.A.
WBGene00003968,peb-1,X,2215630.0,2218980.0,+,2.75633977843358,-3.46809720247052,0.0429781619077854,2.97775591002251,2.60874183801178,2.80198140684709,3.37954504377217,0.673264898455818,2.06064360232761,0.0,0.965870499692243,0.0,0.367867451614859,0.0,0.0,0.0,WBGene00003968,WBGene00003968,History: N.A.
WBGene00010556,rack-1,IV,10176680.0,10178099.0,+,23.1994006647549,1.01341355393172,0.043025574898837,17.8150546937198,12.3610211531051,33.1916241538115,11.2490291187318,8.70037132654189,17.1186366802489,27.3920091047973,15.6020164201879,16.6240401645026,19.0152995371583,33.3175221770157,38.528834333509,36.1500659631944,WBGene00010556,WBGene00010556,History: N.A.
WBGene00022749,ZK484.3,I,6068526.0,6070122.0,-,154.034195140271,-0.448994805458134,0.0431367560386872,162.838927154365,121.311763682179,136.770164341421,138.69876217075,106.67824406187,140.713400984245,135.095667940938,109.437389870889,124.935194893734,117.553461154834,94.464112122799,98.9696824339154,79.2399351653965,WBGene00022749,WBGene00022749,History: N.A.
WBGene00015577,ugt-64,V,3503130.0,3506352.0,-,44.3133182303908,-1.5662160104991,0.0431983124232834,17.8300305715709,66.0866036547117,64.4368095935137,41.1792263708033,43.7244872669652,31.3210609887939,9.46278351265013,12.0116399620221,19.8071605229129,14.9952694747139,10.2229885428042,12.9773346115448,7.73086641244418,WBGene00015577,WBGene00015577,History: N.A.
WBGene00016192,bcl-7,III,5926086.0,5926987.0,+,8.12315199283121,-1.40431396520095,0.0431983124232834,14.8464417883587,22.1112507255937,11.9743443737433,20.6791463643483,22.6580760376055,14.3101025247625,7.31651914112827,19.8644314379834,12.3695464731133,15.8191721432579,7.54501480991969,5.01696551333251,0.0,WBGene00016192,WBGene00016192,History: N.A.
WBGene00004318,rbg-2,I,7962052.0,7972443.0,+,94.9533543496199,-1.00946886982857,0.0433237378339124,35.6238355604014,38.0550933358918,30.122548254932,42.3276013746165,33.1273003777986,32.0364098962853,18.6885263315026,17.8916349055244,12.1275401835929,20.0170634016637,15.9628082955772,16.5686236957794,3.23868284776642,WBGene00004318,WBGene00004318,History: N.A.
WBGene00017075,nap-1,IV,8377703.0,8379319.0,-,109.067331419738,0.646835704167352,0.0434484446165522,102.784761792037,83.1914349085519,96.7959655513974,56.9409007832632,50.5061637751001,76.9017177152442,67.3463490070968,65.6370586888175,54.4961078025007,79.217416459828,108.428408207978,105.779032754633,158.00714886821,WBGene00017075,WBGene00017075,History: Renamed on 2013-01-09
WBGene00008808,ntr-2,X,14925031.0,14928934.0,-,13.0204592303826,-2.27707157344962,0.0434721685261309,13.7165520359085,16.8234475728729,18.9652043083724,29.1129266580649,19.2722779085499,20.3400475675957,5.79402412385429,5.7203056032649,0.0,2.90489493902376,3.09813368758726,0.882885507350424,11.0450159837505,WBGene00008808,WBGene00008808,History: N.A.
WBGene00000022,abt-4,V,323774.0,330725.0,-,10.7488477791948,-2.36188972844877,0.0434902850595705,0.564839382860383,0.593810980221072,1.36670753490435,1.57349436814911,1.43672738428139,0.753831859261673,8.3508052945081,2.67948081013613,5.17665296864335,2.90456757527748,0.382737859091971,0.572617953469072,0.0,WBGene00000022,WBGene00000022,History: N.A.
WBGene00018210,F39G3.5,V,4722618.0,4724621.0,+,2.64882085714941,-3.31686253506533,0.0435838684826716,1.46246462060863,1.92184622800307,5.75028477191489,6.79007140192575,3.71993000617395,4.55419552447193,6.48649386041204,2.13465496990807,0.0,0.813017981300067,0.0,0.0,0.0,WBGene00018210,WBGene00018210,History: N.A.
WBGene00004727,sax-1,X,3646320.0,3650150.0,-,16.323686939845,-2.06425463252218,0.0436419866580623,3.07807334663192,4.3916506337602,6.38385175905068,5.71646999441183,4.47394164695374,5.47730871051032,27.3044606802409,18.6132085093696,21.981816163618,21.2674274125762,2.97959596648522,2.97186895932947,0.0,WBGene00004727,WBGene00004727,History: N.A.
WBGene00009162,F26E4.7,I,9774165.0,9779541.0,+,5.97952561204653,-1.64555048914784,0.0436419866580623,3.31001607918817,4.00176146529161,4.40497463410685,2.1515285418528,3.03097255532635,2.65051869704051,2.93619396639953,4.34825428041924,3.30935034551172,2.20813759418184,1.12144133903427,0.894826477864039,0.0,WBGene00009162,WBGene00009162,History: N.A.
WBGene00004244,puf-8,II,7296110.0,7298247.0,-,106.413359183663,-0.540209174003433,0.0436624048570609,82.6180013365368,62.4274788585491,63.5117251790316,57.1384508472052,74.4272149696804,70.0620442251042,61.0728345011103,58.4115491669651,74.5706944521974,71.7644718109098,54.8160526519953,42.4595163746487,21.8290782931597,WBGene00004244,WBGene00004244,History: Renamed on 2012-08-14
WBGene00006722,ubh-2,V,6508831.0,6509884.0,-,51.8595087133166,-0.843308048672932,0.0436944891795439,79.8356596653124,88.4268504621016,102.335958583674,88.2544474692048,74.4590941308611,92.1727169437117,44.9646273430504,47.1670667926167,79.1861136476611,52.3079390408161,41.8607921189517,48.8179969489078,16.0715705880059,WBGene00006722,WBGene00006722,History: N.A.
WBGene00011089,kmo-1,V,12068725.0,12070519.0,-,2.9119038426197,-2.76638612873062,0.0438069286178501,1.61696449622007,3.96643666107063,3.58643151558734,4.50443897062369,3.2903331341602,2.87732380692721,3.18744433333393,2.3601673841413,0.0,1.49818007221675,0.365220950881637,0.0,0.0,WBGene00011089,WBGene00011089,History: N.A.
WBGene00000553,cmk-1,IV,1824481.0,1834029.0,+,5.0857406064234,-2.26158134301587,0.0438542785003401,6.16653389240883,7.02306168831675,6.52784447835341,5.72611533186022,6.79692722781627,6.40097559935622,0.0,3.00028277266606,0.0,1.9997361567607,1.04461819218704,0.694606117659553,0.0,WBGene00000553,WBGene00000553,History: N.A.
WBGene00019011,F57C9.4,I,4830135.0,4835619.0,+,62.6990279993663,-0.770461186350714,0.0439087480571727,25.4008983994239,30.0768606610404,23.6139671887292,31.0351932035783,30.7406684286235,29.0230842129714,18.1838856564845,17.9525284649182,19.6037674046405,15.9046469107279,12.8635332727218,14.0951209317901,22.6066476007458,WBGene00019011,WBGene00019011,History: N.A.
WBGene00010583,K05C4.7,I,14737702.0,14738796.0,+,76.1261540006267,0.530946493859888,0.0439826083878208,62.9517546069066,67.7563899240004,60.7468802912472,66.8065053837701,74.7246724570346,75.3468769594213,68.6947632087847,78.7595760954788,59.9419936266467,94.990064506077,112.226981053067,104.338479905507,63.3635127488846,WBGene00010583,WBGene00010583,History: N.A.
WBGene00018785,F54A3.6,II,2225817.0,2232470.0,-,14.2074903624249,-1.08678219168122,0.0439826083878208,7.64048589596021,9.53845094966696,12.7099633954839,9.31192048175073,10.203042166934,14.8705591667971,8.47199381036743,12.5463044237462,7.95723873727716,7.43316561683732,5.17722967444896,3.87285264626765,8.07498424665664,WBGene00018785,WBGene00018785,History: N.A.
WBGene00007198,B0513.6,IV,13854355.0,13857353.0,+,3.85016243796945,2.00970261558718,0.0443045578378571,0.407042517846113,0.427920438709208,0.984896048412098,0.755942460650985,0.82828379139549,1.08647388031841,0.0,1.78239252035203,1.35653550198904,1.1314218528747,3.58558136237174,1.10039472277875,13.7660854101007,WBGene00007198,WBGene00007198,History: N.A.
WBGene00000545,clp-4,III,1807740.0,1818323.0,-,258.218630265906,0.503917269396653,0.0443667901996739,119.544115839655,100.504890341518,122.234312478448,140.965239060873,83.9655632174146,132.65032558205,102.428095157434,96.6634902841392,87.150052709745,93.8332398552188,163.618194102192,164.341518189987,114.856670984535,WBGene00000545,WBGene00000545,History: N.A.
WBGene00219317,F31E3.12,III,6969543.0,6970019.0,+,48.6584795253,-1.21633932695979,0.0443807475872755,64.7565729683449,161.685370102882,235.031317475333,285.625143065193,96.770086160609,205.256533172712,125.65696245868,150.642104795024,101.161794799493,127.123869703977,74.0464244136304,82.0604436676867,0.0,WBGene00219317,WBGene00219317,History: N.A.
WBGene00000664,col-89,III,4748127.0,4749164.0,+,3.62380401335227,-3.5833081790033,0.0444199586603462,0.793464847351491,1.25124456546583,2.87984801997702,0.736794981911092,0.807303958786688,3.52984759495545,14.0770717821708,10.4234747998702,10.5774034683968,4.85216050541849,0.0,0.0,0.0,WBGene00000664,WBGene00000664,History: N.A.
WBGene00011361,lyst-1,X,12128144.0,12141151.0,-,5.82465364525142,-1.98244281608291,0.0444199586603462,0.461218966040001,1.06672652118277,0.948585982080768,0.942212381461569,0.563115906234955,0.410360374113196,0.545507257518751,0.942491655441742,2.45933974636222,0.615365553337366,0.250019336457488,0.124685479777757,0.0,WBGene00011361,WBGene00011361,History: N.A.
WBGene00016485,meg-4,X,1682954.0,1686419.0,+,71.934001665291,-1.09668482660892,0.044430352278107,8.37438950064223,26.2599878070128,23.9313034300192,33.7866141373256,45.8341464389026,23.1236255058918,38.4238657328611,41.7284903769141,44.2694756888045,33.5518311054988,12.9144390662416,18.7359243064276,9.7662051360744,WBGene00016485,WBGene00016485,History: N.A.
WBGene00018335,F42A9.6,IV,8609239.0,8611595.0,+,20.3377197713325,-0.917095541793639,0.0444957106697596,41.9179399187634,36.5441820086182,34.0149150923525,36.0760216599966,37.4479429028833,27.2895005970316,33.253866044175,23.876923997614,30.6654944548854,23.3031544235426,17.3193877816912,19.3474100866635,0.0,WBGene00018335,WBGene00018335,History: N.A.
WBGene00021256,Y22D7AR.2,III,1705946.0,1713729.0,+,5.97002477754174,-2.29866528258727,0.0445081087570737,1.90084903965029,0.999173451549171,1.03485800814951,1.58858005444569,1.3538017114702,2.02949101527439,2.81028920894065,1.66472000444529,1.90046672754387,0.951053437105746,0.257604874578164,0.0,3.21431411760119,WBGene00021256,WBGene00021256,History: N.A.
WBGene00012464,arrd-7,II,12060228.0,12062621.0,-,3.57229862251179,-2.84604194294543,0.0445980013852226,4.03388420187745,3.33204862576957,6.97181750237261,1.60533476191225,5.86320093688345,3.58906799610702,3.40791509664032,1.68227775774212,3.84102178929641,0.640722779964954,0.0,0.778940193755084,0.0,WBGene00012464,WBGene00012464,History: N.A.
WBGene00219634,linc-86,IV,17220295.0,17220609.0,+,17.0865460358805,-1.13166128421692,0.0446433931470703,83.6953989366633,86.4170626416191,41.587423601462,83.2690817343031,79.0726495816183,79.7853338065885,132.577002375979,69.8081060388256,79.6938719336461,78.100927718896,48.6106297677268,24.242283739996,0.0,WBGene00219634,WBGene00219634,History: N.A.
WBGene00004258,pyc-1,V,11817783.0,11822529.0,-,25.4514516596106,1.07464036475465,0.0448174496728077,2.7233227175119,3.68100860242854,3.53006705876467,2.52882092897354,5.3437265766782,3.80760609423063,5.75180901184078,6.81435312301502,7.77935709635442,8.86746959186966,10.0175407759457,8.67688297797671,16.4468134184263,WBGene00004258,WBGene00004258,History: N.A.
WBGene00003040,lin-59,I,3713142.0,3721157.0,-,66.7329507498398,-0.936566732476378,0.044872649767625,8.74276295093772,12.0192543660805,13.526568249263,16.5489404460073,13.1718105547079,13.9119038466533,26.8455621814133,22.3320747125601,15.1286617126077,26.5447403675562,9.11405825042539,8.40864099669104,8.52918044086532,WBGene00003040,WBGene00003040,History: N.A.
WBGene00013689,bath-40,I,14647782.0,14651456.0,+,115.982422094593,0.913404136277009,0.044872649767625,50.6326459600868,45.5188408175234,36.0668337825158,29.0007847200316,42.3680922322517,54.7328996868561,100.742500415729,78.7397474005908,82.0052349867065,87.0742257972372,114.790599941936,95.3041563587073,136.030550330385,WBGene00013689,WBGene00013689,History: N.A.
WBGene00016060,mms-19,V,5514348.0,5520458.0,+,50.9282640915723,-0.600936564369365,0.0448858346068429,21.6872253508409,23.0810775296665,20.245085439582,22.873138987164,20.7034135235922,20.2486539472675,21.3754920753886,13.6782122302571,16.9536792515252,16.0752416856438,12.5182758538599,13.7524887131282,13.5825376046327,WBGene00016060,WBGene00016060,History: N.A.
WBGene00018131,F37A4.1,III,6723389.0,6725711.0,+,14.8243850627959,-1.13984958413339,0.0448858346068429,13.68977958152,11.1661698563723,14.2777275252025,11.397005922726,11.0467794866887,15.1202585586446,13.9582779274689,5.51227359318032,3.14644280389019,11.0220538983845,4.79806547586816,6.38083015860855,0.0,WBGene00018131,WBGene00018131,History: N.A.
WBGene00020081,sdz-29,II,2123687.0,2129281.0,-,4.16000997829628,-3.25926818954343,0.0449336888121255,4.74636245052073,7.4847174916047,9.09188382468501,10.2838717778257,5.63400308207801,16.8919252180414,0.0,1.15465427917754,0.0,1.31930645147329,0.536026304677796,0.0,0.0,WBGene00020081,WBGene00020081,History: Renamed on 2005-08-22
WBGene00017811,F26A1.13,III,4847072.0,4848967.0,-,23.8640798745126,0.894162143174134,0.0451250014158352,13.8610584838216,12.7505143109195,10.4808628160668,10.1896137874474,19.391369647228,14.3880336481104,29.031365220384,16.8599961118845,19.2475981255672,19.2642092471764,30.5250377929347,33.5685310490161,9.7662051360744,WBGene00017811,WBGene00017811,History: N.A.
WBGene00044670,rac-3,IV,16311079.0,16319703.0,+,2.724924209145,-3.28608912624573,0.0451250014158352,5.24723486992242,8.27456205102027,3.96762980976733,4.87247334771355,10.6775076358119,8.17008945847478,0.0,1.91475332727935,17.4872650306661,1.45852974534736,0.0,0.0,0.0,WBGene00044670,WBGene00044670,History: N.A.
WBGene00009648,zhit-2,III,4243674.0,4244385.0,-,23.4510679349225,-1.00959976646187,0.0451362204341846,44.6172302320315,51.2259900287488,52.5583057678864,61.0556705250223,57.341577738348,41.7866216038504,27.7742525717193,30.8484846400957,19.5650247813112,29.3728647741805,24.6636391162842,17.4578365164089,19.8545339797854,WBGene00009648,WBGene00009648,"History: Split into mrpl-21(WBGene00023422). History of WBGene00009648: Split into ""WBGene00023423"" on 2004-07-09"
WBGene00010767,blos-9,I,14797660.0,14798705.0,+,9.4117510743353,-1.34275518562673,0.0451582881687098,17.5533576833913,22.7122461814212,26.9538878904228,31.3455451356141,24.7285553996626,21.6245766799926,7.9850976143693,13.7961278529317,17.9998227988063,19.5166368166221,10.9792974130555,5.47541236196461,0.0,WBGene00010767,WBGene00010767,History: N.A.
WBGene00013037,Y49E10.18,III,12442630.0,12446145.0,-,5.65166805152379,-1.89029699225058,0.0452150274765464,6.43097467064169,6.00962718304027,7.78031933134301,9.95278257955631,10.9052327644497,6.35759046755662,2.11284517168531,4.17192604520354,9.52545367090113,3.97236431556739,2.90510606732309,0.0,0.0,WBGene00013037,WBGene00013037,History: N.A.
WBGene00016700,C46A5.4,IV,7748157.0,7757358.0,-,22.1024218708221,1.1040184813348,0.0453058602081067,3.33752313801799,6.22796117722488,5.14819624197681,5.73343616970193,4.24466762903506,5.19661560484705,1.48029723513771,1.94861749224082,3.33685187192871,1.76263614974164,7.91532557301753,9.24819276706574,8.46557052920321,WBGene00016700,WBGene00016700,History: N.A.
WBGene00019217,athp-2,II,4340151.0,4350984.0,+,56.2137601390338,-0.583986334386469,0.0453058602081067,14.4504841945334,15.1043662635459,15.8748949919878,16.3488790238605,14.8715148768561,13.3003759007378,10.8048616711932,10.1825079381129,11.6244878944571,12.3732197845491,8.21603839640813,10.5521202535988,8.42607051825041,WBGene00019217,WBGene00019217,History: N.A.
WBGene00004946,sop-3,I,2761158.0,2776097.0,-,51.1505525238048,0.57550691820451,0.0453144576973163,14.3992501337991,10.3293310829414,10.1448766881539,9.59554736662797,11.203241504642,10.0984335542639,8.51536474991145,11.126940977149,9.59756937033473,12.8078030590788,18.0217539554553,16.0286784840842,8.59375351363847,WBGene00004946,WBGene00004946,History: N.A.
WBGene00007281,C03E10.3,V,11286602.0,11288412.0,+,428.05964303708,1.45418369160204,0.0453372995449717,101.051587656248,286.538593289712,409.211952788454,78.1953384028223,57.1189252560904,50.4487336485052,323.696967808304,327.772827637497,338.641827494387,321.768913250722,688.154028179578,715.584716189469,474.658572204906,WBGene00007281,WBGene00007281,History: N.A.
WBGene00016816,C50E3.5,V,7587996.0,7594740.0,+,39.6043857564466,-1.06349864174243,0.0454890303558654,32.0265734680505,34.9844782435069,36.6274344496054,47.8615429112227,35.130876361182,44.5234450635275,13.316999855274,22.6430286440632,18.344867325301,24.480932492514,14.5806005048778,19.6158542978157,0.0,WBGene00016816,WBGene00016816,History: N.A.
WBGene00000813,csn-1,V,17861368.0,17870651.0,-,39.6067196437024,-0.905156714269215,0.0455928411762258,28.1173108209306,26.7339566160009,28.5141446244081,29.180815830578,26.9249083783725,40.4683794492411,15.8943072894257,16.2956224299978,20.6703350514275,16.3206706219742,14.2893179108669,13.9728052179667,6.99206661273331,WBGene00000813,WBGene00000813,History: N.A.
WBGene00003258,cogc-1,I,3233391.0,3255678.0,+,13.8460335097742,-1.06999813963757,0.0456138811086628,7.07202414594668,7.11151014121844,6.69590104998189,8.56556710419608,10.010949444177,5.74504523758474,6.36425133771876,4.93686105231388,5.12362447158796,5.64085090559252,3.75029004686232,2.909327861481,0.0,WBGene00003258,WBGene00003258,"History: Renamed on 2006-01-16; Merged into ""WBGene00002755"" on 2015-03-05; Renamed on 2015-03-05"
WBGene00002187,kgb-1,IV,405621.0,410033.0,-,4.26928952263892,-2.43918876869133,0.0457196048543553,2.96086882546662,1.55636847651515,1.79105859843561,1.83293420830812,3.51459549543619,5.26874794135506,5.83661829405696,4.32176837953032,6.57838514386114,1.92035154562275,0.334383139023956,0.667031961760024,0.0,WBGene00002187,WBGene00002187,History: N.A.
WBGene00017143,EEED8.15,II,5419233.0,5421093.0,+,11.5323920888441,-1.6795012458364,0.0457196048543553,10.6631592118355,10.275916979775,11.4671104214516,20.9033529436894,9.64367936245036,15.285147913829,5.25494321066664,1.72936117456243,9.87130977998074,7.90386315859944,3.21129223377318,2.40222327529461,10.0173783392715,WBGene00017143,WBGene00017143,History: N.A.
WBGene00195226,ZC404.16,V,6772569.0,6773165.0,-,98.3014188144464,-0.819533450667806,0.0458580944593407,533.702088880776,841.614900167106,1140.47314642979,1352.08428469413,649.251783744228,1156.15843714594,651.820560817405,745.136894829242,753.992577238885,625.644437209779,459.910569413549,501.845202163275,490.480524611737,WBGene00195226,WBGene00195226,History: N.A.
WBGene00007099,trx-2,V,10314641.0,10315304.0,+,77.5426210491224,-0.502993237508397,0.0459573899577266,185.336163659569,167.007753282425,151.730070945764,177.275232489388,157.376867994294,157.460094726004,156.576113363612,132.20996951081,130.034307051874,124.723757592128,103.867018824576,114.899222637193,117.820054844456,WBGene00007099,WBGene00007099,History: N.A.
WBGene00001063,dpy-1,III,2035036.0,2048007.0,-,16.2901495620996,-2.56851102757476,0.046078843340333,0.545368944523622,0.955569781890108,1.3195960982903,1.68806092652332,1.29472215674495,2.26441198083075,10.2130658902449,10.8791590510252,9.69349788607951,8.38806956960386,0.369544597236085,0.737172509271002,3.07404228517105,WBGene00001063,WBGene00001063,History: N.A.
WBGene00013845,fbxa-37,III,1285016.0,1287119.0,+,4.56337847959757,-1.94812848376386,0.046078843340333,4.80951773389511,4.63485576501622,6.303536326224,9.67637299171056,4.89340229676025,7.13195409666536,7.11057822364513,2.34003630785214,5.34283378879613,8.02116716658275,1.08631738307271,2.16700045714055,0.0,WBGene00013845,WBGene00013845,History: N.A.
WBGene00021863,Y54F10BM.9,III,2295344.0,2304920.0,-,954.996811559494,1.21825728389542,0.046078843340333,221.808092939199,431.322881129718,539.490854764553,197.793120100469,166.123147916062,156.626449057422,104.755326668981,107.919134426979,118.801865002517,103.857850100947,522.316140442106,513.079523100646,465.122722833552,WBGene00021863,WBGene00021863,History: N.A.
WBGene00003648,nhr-58,V,532290.0,534064.0,+,108.734163356669,-1.60427981200222,0.0461141208921421,118.17663192872,135.181371427731,167.788862139685,203.552431335697,103.416962639194,186.319652082501,59.7477593194013,22.3437790536702,38.7720968027453,21.7855764308959,37.7565361911045,40.555438969777,20.7083255113634,WBGene00003648,WBGene00003648,History: N.A.
WBGene00012306,W06F12.2,III,13726641.0,13731679.0,-,4.77475988187025,-2.68214049562601,0.0461141208921421,0.0,1.91025272407545,1.97847563507006,2.0247331243051,1.84874479657184,1.94002389395139,5.3728034992276,5.83488867760718,2.42224993580224,6.0608509835664,0.24624874321625,0.491220289240445,0.0,WBGene00012306,WBGene00012306,History: N.A.
WBGene00008960,F19H6.5,X,12363713.0,12364904.0,-,12.1226541562136,-1.26720520888922,0.0462177557807594,13.2220096835935,10.1578308814635,16.6114869879583,16.9998696735486,22.7659716377846,19.9083404355487,24.0589954095283,16.3301105197967,16.9478851027721,25.4437672784135,6.20259009698592,8.24867316867396,17.1986677461258,WBGene00008960,WBGene00008960,History: N.A.
WBGene00015160,B0361.6,III,7275502.0,7277274.0,-,67.1989667030144,-0.995692116116039,0.0462564771430365,70.7700719377494,76.5520582879211,77.4816765076041,83.094956694082,69.6240880184675,69.2108474439727,32.8587661353061,55.4906668148432,33.1363429417905,42.5941881233685,42.4057255074824,29.2512694268759,0.0,WBGene00015160,WBGene00015160,History: N.A.
WBGene00019928,clec-44,II,920859.0,922702.0,-,2.52280326534911,-3.21940997412996,0.0462860984869178,3.09545377207874,1.62711249817493,1.87247035290996,3.83249879918971,3.14944271668957,3.21313794908395,3.0509595628025,0.753035399463616,1.71935066260007,0.286805750320281,0.0,0.0,0.0,WBGene00019928,WBGene00019928,"History: Split into R07C3.16(WBGene00269338). History of WBGene00019928: Split into ""WBGene00269338"" on 2015-11-04"
WBGene00004682,rsd-3,X,11798505.0,11803656.0,+,12.4802042587643,-1.14720542411718,0.0463074113278928,7.16167115315259,7.08612306897486,7.89983054215857,8.99730117502081,9.85831477590995,4.87267073597347,9.96526437081053,4.91923716572682,9.82776769273177,7.02589234512404,3.14003574929596,3.41661018820815,7.12370853389827,WBGene00004682,WBGene00004682,History: N.A.
WBGene00005447,srh-240,V,2865199.0,2867284.0,+,6.17588776481835,-1.53654311019209,0.0463283269668982,7.85506323305839,8.25796313015564,5.70192576874085,10.9410729259716,10.389686153653,10.4833287148075,6.96793874072346,6.879284271128,2.61782778919449,8.29694227757025,2.66131415060691,3.18529505510479,0.0,WBGene00005447,WBGene00005447,History: N.A.
WBGene00011068,set-14,II,10793575.0,10796294.0,-,69.1801809935604,0.476461739383382,0.0463283269668982,39.2833985454674,38.6509848601838,37.1676333845136,47.7016707452844,46.1175631247727,39.8806948274819,38.7187369854306,37.4909932833918,40.2825616333414,44.797029349061,53.9197650017369,55.8222104898257,85.1638209936777,WBGene00011068,WBGene00011068,History: N.A.
