# Note: In the following rows commas have been replaced with semicolons to work better with r
# In order to determine H3K9me2 marked genes; we employed published H3K9me2 ChIP-seq dataset SRX495107 (Gerstein et al.; 2010)
# and performed peak calling analysis using MACS (Lupien et al.; 2008). We then defined H3K9me2 marked genes as genes for which
# a significant H3K9me2 peak (FDR Qvalue < 0.1) overlaps the 1;000 bp centered around their TSS.
WBGene Name,Input,Suggested Match,History
WBGene00007727,WBGene00007727,WBGene00007727,History: N.A.
WBGene00007728,WBGene00007728,WBGene00007728,History: N.A.
WBGene00007743,WBGene00007743,WBGene00007743,History: N.A.
WBGene00007750,WBGene00007750,WBGene00007750,History: N.A.
WBGene00007756,WBGene00007756,WBGene00007756,History: N.A.
WBGene00007761,WBGene00007761,WBGene00007761,History: N.A.
WBGene00007766,WBGene00007766,WBGene00007766,History: N.A.
WBGene00007769,WBGene00007769,WBGene00007769,History: N.A.
WBGene00007770,WBGene00007770,WBGene00007770,History: N.A.
WBGene00007773,WBGene00007773,WBGene00007773,History: N.A.
WBGene00007777,WBGene00007777,WBGene00007777,History: N.A.
WBGene00007797,WBGene00007797,WBGene00007797,History: N.A.
WBGene00007799,WBGene00007799,WBGene00007799,History: N.A.
WBGene00007800,WBGene00007800,WBGene00007800,History: N.A.
WBGene00007836,WBGene00007836,WBGene00007836,History: N.A.
WBGene00007838,WBGene00007838,WBGene00007838,"History: Split into fbxa-169(WBGene00045289). History of WBGene00007838: Split into ""WBGene00045289"" on 2007-02-26"
WBGene00007841,WBGene00007841,WBGene00007841,History: N.A.
WBGene00007851,WBGene00007851,WBGene00007851,History: N.A.
WBGene00007852,WBGene00007852,WBGene00007852,History: N.A.
WBGene00007853,WBGene00007853,WBGene00007853,History: N.A.
WBGene00007860,WBGene00007860,WBGene00007860,History: N.A.
WBGene00007871,WBGene00007871,WBGene00007871,History: N.A.
WBGene00007872,WBGene00007872,WBGene00007872,History: N.A.
WBGene00007873,WBGene00007873,WBGene00007873,History: N.A.
WBGene00007891,WBGene00007891,WBGene00007891,History: N.A.
WBGene00007892,WBGene00007892,WBGene00007892,History: N.A.
WBGene00007911,WBGene00007911,WBGene00007911,History: N.A.
WBGene00007921,WBGene00007921,WBGene00007921,History: N.A.
WBGene00007924,WBGene00007924,WBGene00007924,History: N.A.
WBGene00007925,WBGene00007925,WBGene00007925,History: N.A.
WBGene00007927,WBGene00007927,WBGene00007927,History: N.A.
WBGene00007935,WBGene00007935,WBGene00007935,History: N.A.
WBGene00007960,WBGene00007960,WBGene00007960,History: N.A.
WBGene00007961,WBGene00007961,WBGene00007961,History: N.A.
WBGene00007964,WBGene00007964,WBGene00007964,History: N.A.
WBGene00007965,WBGene00007965,WBGene00007965,History: N.A.
WBGene00007966,WBGene00007966,WBGene00007966,History: N.A.
WBGene00007978,WBGene00007978,WBGene00007978,History: N.A.
WBGene00007985,WBGene00007985,WBGene00007985,History: N.A.
WBGene00007986,WBGene00007986,WBGene00007986,History: N.A.
WBGene00007987,WBGene00007987,WBGene00007987,History: N.A.
WBGene00007988,WBGene00007988,WBGene00007988,History: N.A.
WBGene00007989,WBGene00007989,WBGene00007989,History: N.A.
WBGene00007990,WBGene00007990,WBGene00007990,History: N.A.
WBGene00007991,WBGene00007991,WBGene00007991,History: N.A.
WBGene00007992,WBGene00007992,WBGene00007992,History: N.A.
WBGene00007996,WBGene00007996,WBGene00007996,History: N.A.
WBGene00007997,WBGene00007997,WBGene00007997,History: N.A.
WBGene00007998,WBGene00007998,WBGene00007998,History: N.A.
WBGene00008003,WBGene00008003,WBGene00008003,History: N.A.
WBGene00008010,WBGene00008010,WBGene00008010,History: N.A.
WBGene00008012,WBGene00008012,WBGene00008012,History: N.A.
WBGene00008016,WBGene00008016,WBGene00008016,History: N.A.
WBGene00008017,WBGene00008017,WBGene00008017,"History: Split into fbxa-175(WBGene00045293). History of WBGene00008017: Split into ""WBGene00045293"" on 2007-02-26"
WBGene00008023,WBGene00008023,WBGene00008023,History: N.A.
WBGene00008024,WBGene00008024,WBGene00008024,History: N.A.
WBGene00008027,WBGene00008027,WBGene00008027,History: N.A.
WBGene00008028,WBGene00008028,WBGene00008028,History: N.A.
WBGene00008029,WBGene00008029,WBGene00008029,History: N.A.
WBGene00008030,WBGene00008030,WBGene00008030,History: N.A.
WBGene00008033,WBGene00008033,WBGene00008033,History: N.A.
WBGene00008053,WBGene00008053,WBGene00008053,History: N.A.
WBGene00008059,WBGene00008059,WBGene00008059,History: N.A.
WBGene00008063,WBGene00008063,WBGene00008063,History: N.A.
WBGene00008066,WBGene00008066,WBGene00008066,History: N.A.
WBGene00008070,WBGene00008070,WBGene00008070,History: N.A.
WBGene00008071,WBGene00008071,WBGene00008071,History: N.A.
WBGene00008078,WBGene00008078,WBGene00008078,History: N.A.
WBGene00008089,WBGene00008089,WBGene00008089,History: N.A.
WBGene00008096,WBGene00008096,WBGene00008096,History: N.A.
WBGene00008121,WBGene00008121,WBGene00008121,History: N.A.
WBGene00008124,WBGene00008124,WBGene00008124,History: N.A.
WBGene00008125,WBGene00008125,WBGene00008125,History: N.A.
WBGene00008126,WBGene00008126,WBGene00008126,History: N.A.
WBGene00008127,WBGene00008127,WBGene00008127,History: N.A.
WBGene00008129,WBGene00008129,WBGene00008129,History: N.A.
WBGene00008131,WBGene00008131,WBGene00008131,History: N.A.
WBGene00008137,WBGene00008137,WBGene00008137,History: N.A.
WBGene00008149,WBGene00008149,WBGene00008149,History: N.A.
WBGene00008150,WBGene00008150,WBGene00008150,History: N.A.
WBGene00008151,WBGene00008151,WBGene00008151,History: N.A.
WBGene00008159,WBGene00008159,WBGene00008159,History: N.A.
WBGene00008160,WBGene00008160,WBGene00008160,History: N.A.
WBGene00008161,WBGene00008161,WBGene00008161,History: N.A.
WBGene00008162,WBGene00008162,WBGene00008162,History: N.A.
WBGene00008175,WBGene00008175,WBGene00008175,History: N.A.
WBGene00008178,WBGene00008178,WBGene00008178,History: N.A.
WBGene00008183,WBGene00008183,WBGene00008183,History: Renamed on 2012-09-25
WBGene00008184,WBGene00008184,WBGene00008184,History: N.A.
WBGene00008185,WBGene00008185,WBGene00008185,History: N.A.
WBGene00008187,WBGene00008187,WBGene00008187,History: N.A.
WBGene00008188,WBGene00008188,WBGene00008188,History: N.A.
WBGene00008190,WBGene00008190,WBGene00008190,History: N.A.
WBGene00008194,WBGene00008194,WBGene00008194,History: N.A.
WBGene00008201,WBGene00008201,WBGene00008201,History: N.A.
WBGene00008205,WBGene00008205,WBGene00008205,History: Renamed on 2016-06-14
WBGene00008218,WBGene00008218,WBGene00008218,History: N.A.
WBGene00008232,WBGene00008232,WBGene00008232,History: N.A.
WBGene00008260,WBGene00008260,WBGene00008260,History: N.A.
WBGene00008279,WBGene00008279,WBGene00008279,History: N.A.
WBGene00008287,WBGene00008287,WBGene00008287,History: N.A.
WBGene00008293,WBGene00008293,WBGene00008293,History: N.A.
WBGene00008294,WBGene00008294,WBGene00008294,History: N.A.
WBGene00008295,WBGene00008295,WBGene00008295,History: N.A.
WBGene00008306,WBGene00008306,WBGene00008306,History: N.A.
WBGene00008308,WBGene00008308,WBGene00008308,History: N.A.
WBGene00008310,WBGene00008310,WBGene00008310,History: N.A.
WBGene00008321,WBGene00008321,WBGene00008321,History: N.A.
WBGene00008322,WBGene00008322,WBGene00008322,History: N.A.
WBGene00008323,WBGene00008323,WBGene00008323,History: N.A.
WBGene00008324,WBGene00008324,WBGene00008324,History: N.A.
WBGene00008325,WBGene00008325,WBGene00008325,History: N.A.
WBGene00008327,WBGene00008327,WBGene00008327,History: N.A.
WBGene00008376,WBGene00008376,WBGene00008376,History: N.A.
WBGene00008378,WBGene00008378,WBGene00008378,History: N.A.
WBGene00008383,WBGene00008383,WBGene00008383,History: N.A.
WBGene00008396,WBGene00008396,WBGene00008396,History: N.A.
WBGene00008411,WBGene00008411,WBGene00008411,History: N.A.
WBGene00008423,WBGene00008423,WBGene00008423,History: N.A.
WBGene00008424,WBGene00008424,WBGene00008424,History: N.A.
WBGene00008425,WBGene00008425,WBGene00008425,History: N.A.
WBGene00008426,WBGene00008426,WBGene00008426,History: N.A.
WBGene00008433,WBGene00008433,WBGene00008433,History: N.A.
WBGene00008440,WBGene00008440,WBGene00008440,History: N.A.
WBGene00008442,WBGene00008442,WBGene00008442,History: N.A.
WBGene00008443,WBGene00008443,WBGene00008443,History: N.A.
WBGene00008446,WBGene00008446,WBGene00008446,History: N.A.
WBGene00008447,WBGene00008447,WBGene00008447,History: N.A.
WBGene00008448,WBGene00008448,WBGene00008448,History: N.A.
WBGene00008449,WBGene00008449,WBGene00008449,History: N.A.
WBGene00008470,WBGene00008470,WBGene00008470,History: N.A.
WBGene00008475,WBGene00008475,WBGene00008475,History: N.A.
WBGene00008477,WBGene00008477,WBGene00008477,History: N.A.
WBGene00008478,WBGene00008478,WBGene00008478,History: N.A.
WBGene00008479,WBGene00008479,WBGene00008479,History: N.A.
WBGene00008483,WBGene00008483,WBGene00008483,History: N.A.
WBGene00008492,WBGene00008492,WBGene00008492,History: N.A.
WBGene00008493,WBGene00008493,WBGene00008493,History: N.A.
WBGene00008494,WBGene00008494,WBGene00008494,History: N.A.
WBGene00008495,WBGene00008495,WBGene00008495,History: N.A.
WBGene00008496,WBGene00008496,WBGene00008496,History: N.A.
WBGene00008497,WBGene00008497,WBGene00008497,History: N.A.
WBGene00008498,WBGene00008498,WBGene00008498,History: N.A.
WBGene00008499,WBGene00008499,WBGene00008499,History: Renamed on 2018-09-18
WBGene00008500,WBGene00008500,WBGene00008500,History: N.A.
WBGene00008504,WBGene00008504,WBGene00008504,History: N.A.
WBGene00008505,WBGene00008505,WBGene00008505,History: N.A.
WBGene00008532,WBGene00008532,WBGene00008532,History: N.A.
WBGene00008549,WBGene00008549,WBGene00008549,History: N.A.
WBGene00008553,WBGene00008553,WBGene00008553,History: N.A.
WBGene00008555,WBGene00008555,WBGene00008555,History: N.A.
WBGene00008559,WBGene00008559,WBGene00008559,History: N.A.
WBGene00008564,WBGene00008564,WBGene00008564,History: Renamed on 2017-01-05
WBGene00008566,WBGene00008566,WBGene00008566,History: Renamed on 2017-01-05
WBGene00008567,WBGene00008567,WBGene00008567,History: Renamed on 2017-01-05
WBGene00008568,WBGene00008568,WBGene00008568,History: Renamed on 2016-09-16
WBGene00008576,WBGene00008576,WBGene00008576,History: N.A.
WBGene00008578,WBGene00008578,WBGene00008578,History: N.A.
WBGene00008579,WBGene00008579,WBGene00008579,History: N.A.
WBGene00008583,WBGene00008583,WBGene00008583,"History: Split into clec-184(WBGene00023502). History of WBGene00008583: Split into ""WBGene00023502"" on 2004-08-26"
WBGene00008594,WBGene00008594,WBGene00008594,History: N.A.
WBGene00008601,WBGene00008601,WBGene00008601,History: Renamed on 2017-04-05
WBGene00008602,WBGene00008602,WBGene00008602,History: N.A.
WBGene00008605,WBGene00008605,WBGene00008605,History: N.A.
WBGene00008610,WBGene00008610,WBGene00008610,History: Renamed on 2021-12-09
WBGene00008612,WBGene00008612,WBGene00008612,History: N.A.
WBGene00008613,WBGene00008613,WBGene00008613,History: N.A.
WBGene00008622,WBGene00008622,WBGene00008622,History: N.A.
WBGene00008623,WBGene00008623,WBGene00008623,History: N.A.
WBGene00008626,WBGene00008626,WBGene00008626,History: N.A.
WBGene00008634,WBGene00008634,WBGene00008634,History: N.A.
WBGene00008636,WBGene00008636,WBGene00008636,History: N.A.
WBGene00008661,WBGene00008661,WBGene00008661,History: N.A.
WBGene00008674,WBGene00008674,,History: Killed on 2017-09-21. Remark: No evidence for this gene.
WBGene00008679,WBGene00008679,WBGene00008679,History: N.A.
WBGene00008681,WBGene00008681,WBGene00008681,History: Renamed on 2007-05-03
WBGene00008683,WBGene00008683,WBGene00008683,History: N.A.
WBGene00008685,WBGene00008685,WBGene00008685,History: N.A.
WBGene00008688,WBGene00008688,WBGene00008688,History: N.A.
WBGene00008696,WBGene00008696,WBGene00008696,"History: Split into F11D11.19(WBGene00077659). History of WBGene00008696: Split into ""WBGene00077659"" on 2008-02-22"
WBGene00008700,WBGene00008700,WBGene00008700,History: N.A.
WBGene00008701,WBGene00008701,WBGene00008701,"History: Split into clec-253(WBGene00045361). History of WBGene00008701: Split into ""WBGene00045361"" on 2007-04-12"
WBGene00008702,WBGene00008702,WBGene00008702,History: N.A.
WBGene00008703,WBGene00008703,WBGene00008703,History: N.A.
WBGene00008707,WBGene00008707,WBGene00008707,History: N.A.
WBGene00008708,WBGene00008708,WBGene00008708,History: N.A.
WBGene00008714,WBGene00008714,WBGene00008714,History: N.A.
WBGene00008720,WBGene00008720,WBGene00008720,History: N.A.
WBGene00008724,WBGene00008724,WBGene00008724,History: N.A.
WBGene00008725,WBGene00008725,WBGene00008725,History: N.A.
WBGene00008729,WBGene00008729,WBGene00008729,History: N.A.
WBGene00008740,WBGene00008740,WBGene00008740,History: N.A.
WBGene00008742,WBGene00008742,WBGene00008742,History: N.A.
WBGene00008743,WBGene00008743,WBGene00008743,History: N.A.
WBGene00008747,WBGene00008747,WBGene00008747,History: N.A.
WBGene00008753,WBGene00008753,WBGene00008753,History: N.A.
WBGene00008760,WBGene00008760,WBGene00008760,History: N.A.
WBGene00008762,WBGene00008762,WBGene00008762,History: N.A.
WBGene00008782,WBGene00008782,WBGene00008782,History: N.A.
WBGene00008784,WBGene00008784,WBGene00008784,History: N.A.
WBGene00008785,WBGene00008785,WBGene00008785,History: N.A.
WBGene00008786,WBGene00008786,WBGene00008786,History: N.A.
WBGene00008809,WBGene00008809,WBGene00008809,History: N.A.
WBGene00008812,WBGene00008812,WBGene00008812,"History: Split into F14F7.7(WBGene00206390). History of WBGene00008812: Split into ""WBGene00206390"" on 2011-01-21"
WBGene00008816,WBGene00008816,WBGene00008816,History: N.A.
WBGene00008819,WBGene00008819,WBGene00008819,History: N.A.
WBGene00008824,WBGene00008824,WBGene00008824,History: N.A.
WBGene00008825,WBGene00008825,WBGene00008825,History: N.A.
WBGene00008828,WBGene00008828,WBGene00008828,History: N.A.
WBGene00008829,WBGene00008829,WBGene00008829,History: N.A.
WBGene00008830,WBGene00008830,WBGene00008830,History: N.A.
WBGene00008834,WBGene00008834,WBGene00008834,History: N.A.
WBGene00008839,WBGene00008839,WBGene00008839,History: N.A.
WBGene00008840,WBGene00008840,WBGene00008840,History: N.A.
WBGene00008843,WBGene00008843,WBGene00008843,History: N.A.
WBGene00008853,WBGene00008853,WBGene00008853,History: N.A.
WBGene00008854,WBGene00008854,WBGene00008854,History: N.A.
WBGene00008855,WBGene00008855,WBGene00008855,History: N.A.
WBGene00008858,WBGene00008858,WBGene00008858,History: N.A.
WBGene00008863,WBGene00008863,WBGene00008863,History: N.A.
WBGene00008865,WBGene00008865,WBGene00008865,History: N.A.
WBGene00008868,WBGene00008868,WBGene00008868,History: N.A.
WBGene00008882,WBGene00008882,WBGene00008882,History: N.A.
WBGene00008890,WBGene00008890,WBGene00008890,History: N.A.
WBGene00008891,WBGene00008891,WBGene00008891,History: N.A.
WBGene00008892,WBGene00008892,WBGene00008892,History: N.A.
WBGene00008894,WBGene00008894,WBGene00008894,History: N.A.
WBGene00008897,WBGene00008897,WBGene00008897,History: N.A.
WBGene00008898,WBGene00008898,WBGene00008898,History: N.A.
WBGene00008899,WBGene00008899,WBGene00008899,History: N.A.
WBGene00008906,WBGene00008906,WBGene00008906,"History: Split into F17B5.10(WBGene00138716). History of WBGene00008906: Split into ""WBGene00138716"" on 2008-09-12"
WBGene00008907,WBGene00008907,WBGene00008907,History: N.A.
WBGene00008909,WBGene00008909,WBGene00008909,History: N.A.
WBGene00008914,WBGene00008914,WBGene00008914,History: N.A.
WBGene00008920,WBGene00008920,WBGene00008920,History: N.A.
WBGene00008921,WBGene00008921,WBGene00008921,History: N.A.
WBGene00008944,WBGene00008944,WBGene00008944,History: N.A.
WBGene00008945,WBGene00008945,WBGene00008945,History: N.A.
WBGene00008949,WBGene00008949,WBGene00008949,History: N.A.
WBGene00008950,WBGene00008950,WBGene00008950,History: N.A.
WBGene00008955,WBGene00008955,WBGene00008955,History: N.A.
WBGene00008957,WBGene00008957,WBGene00008957,History: N.A.
WBGene00008961,WBGene00008961,WBGene00008961,History: N.A.
WBGene00008965,WBGene00008965,WBGene00008965,History: N.A.
WBGene00008967,WBGene00008967,WBGene00008967,History: N.A.
WBGene00008973,WBGene00008973,WBGene00008973,History: N.A.
WBGene00008974,WBGene00008974,WBGene00008974,History: N.A.
WBGene00008975,WBGene00008975,WBGene00008975,History: N.A.
WBGene00008981,WBGene00008981,WBGene00008981,History: N.A.
WBGene00008982,WBGene00008982,WBGene00008982,History: N.A.
WBGene00008983,WBGene00008983,WBGene00008983,History: N.A.
WBGene00008984,WBGene00008984,WBGene00008984,History: N.A.
WBGene00008993,WBGene00008993,WBGene00008993,History: N.A.
WBGene00008997,WBGene00008997,WBGene00008997,History: N.A.
WBGene00009016,WBGene00009016,WBGene00009016,History: N.A.
WBGene00009017,WBGene00009017,WBGene00009017,History: N.A.
WBGene00009021,WBGene00009021,WBGene00009021,History: N.A.
WBGene00009022,WBGene00009022,WBGene00219910,"History: Merged into ""WBGene00219910"" on 2018-05-16"
WBGene00009031,WBGene00009031,WBGene00009031,History: N.A.
WBGene00009046,WBGene00009046,WBGene00009046,History: N.A.
WBGene00009050,WBGene00009050,WBGene00009050,History: N.A.
WBGene00009061,WBGene00009061,WBGene00009061,"History: Split into pals-15(WBGene00044707). History of WBGene00009061: Split into ""WBGene00044707"" on 2006-01-13"
WBGene00009064,WBGene00009064,WBGene00009064,History: N.A.
WBGene00009065,WBGene00009065,WBGene00009065,History: N.A.
WBGene00009069,WBGene00009069,WBGene00009069,History: N.A.
WBGene00009081,WBGene00009081,WBGene00009081,History: N.A.
WBGene00009096,WBGene00009096,WBGene00009096,History: N.A.
WBGene00009109,WBGene00009109,WBGene00009109,History: N.A.
WBGene00009113,WBGene00009113,WBGene00009113,History: N.A.
WBGene00009115,WBGene00009115,WBGene00009115,History: N.A.
WBGene00009117,WBGene00009117,WBGene00009117,History: N.A.
WBGene00009118,WBGene00009118,WBGene00009118,History: N.A.
WBGene00009119,WBGene00009119,WBGene00009119,History: N.A.
WBGene00009120,WBGene00009120,WBGene00009120,History: N.A.
WBGene00009122,WBGene00009122,WBGene00009122,History: N.A.
WBGene00009126,WBGene00009126,WBGene00009126,History: N.A.
WBGene00009129,WBGene00009129,WBGene00009129,History: N.A.
WBGene00009147,WBGene00009147,WBGene00009147,History: N.A.
WBGene00009148,WBGene00009148,WBGene00009148,History: N.A.
WBGene00009150,WBGene00009150,WBGene00009150,History: N.A.
WBGene00009151,WBGene00009151,WBGene00009151,History: N.A.
WBGene00009152,WBGene00009152,WBGene00009152,History: N.A.
WBGene00009154,WBGene00009154,WBGene00009154,History: N.A.
WBGene00009166,WBGene00009166,WBGene00009166,History: N.A.
WBGene00009167,WBGene00009167,WBGene00009167,"History: Split into F26F2.13(WBGene00219309). History of WBGene00009167: Split into ""WBGene00219309"" on 2011-10-27"
WBGene00009168,WBGene00009168,WBGene00009168,History: N.A.
WBGene00009170,WBGene00009170,WBGene00009170,History: N.A.
WBGene00009180,WBGene00009180,WBGene00009180,History: N.A.
WBGene00009182,WBGene00009182,WBGene00009182,"History: Split into dsb-2(WBGene00194892). History of WBGene00009182: Split into ""WBGene00194892"" on 2009-12-08"
WBGene00009188,WBGene00009188,WBGene00009188,"History: Split into F27D4.12(WBGene00303056). History of WBGene00009188: Split into ""WBGene00303056"" on 2018-03-02"
WBGene00009195,WBGene00009195,WBGene00009195,History: N.A.
