gene_id,gene_name,log2 fold change (MLE): group dpy f4 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f2_smRNAseq_rep1,mutant_f2_smRNAseq_rep2,mutant_f2_smRNAseq_rep3,mutant_f2_smRNAseq_rep4,wt_smRNAseq_rep1,wt_smRNAseq_rep2,wt_smRNAseq_rep3,wt_smRNAseq_rep4,Input,Suggested Match,History
WBGene00004703,rsp-6,-3.67398734726337,0.0052566221335025,0.0,273.610244191867,0.0,0.0,1964.76592350998,270.7585552968,1777.13864338874,566.690703876673,WBGene00004703,WBGene00004703,History: N.A.
WBGene00001830,hcp-2,-4.00750489116157,0.0052748824378552,0.0,0.0,0.0,0.0,384.225033180277,158.846731279175,74.4713744324629,415.5776622572,WBGene00001830,WBGene00001830,History: N.A.
WBGene00020181,T02H6.11,-3.99383159809862,0.0052748824378552,0.0,0.0,0.0,0.0,2962.11510954521,612.30042578088,1722.37176955226,2563.05813782612,WBGene00020181,WBGene00020181,History: Renamed on 2005-03-17
WBGene00022593,ZC328.3,-4.00750489116157,0.0052748824378552,0.0,0.0,0.0,0.0,609.126678541815,251.825814212136,118.062325557029,658.831203661132,WBGene00022593,WBGene00022593,History: N.A.
WBGene00044478,K06B9.6,-4.03493220211752,0.0052748824378552,0.0,0.0,0.0,0.0,6045.8095706016,1428.26581194943,1339.21443915435,747.330917585761,WBGene00044478,WBGene00044478,History: N.A.
WBGene00009404,F35C11.5,-3.97147725964355,0.0052892995876156,0.0,0.0,0.0,0.0,959.87971855523,1058.22538041751,744.184326970844,553.709637200193,WBGene00009404,WBGene00009404,History: N.A.
WBGene00021506,Y41D4A.4,-3.97147725964355,0.0052892995876156,0.0,0.0,0.0,0.0,513.178937369477,565.757319091455,397.862059943027,296.028885428819,WBGene00021506,WBGene00021506,History: N.A.
WBGene00020904,T28F12.1,-4.01407064181548,0.0052909456084931,0.0,0.0,0.0,0.0,1875.32056125142,516.864711268736,726.957837920593,270.446142243613,WBGene00020904,WBGene00020904,History: N.A.
WBGene00011218,R10E11.6,-3.99222875600003,0.0054458483764187,0.0,0.0,0.0,0.0,765.726353932527,633.13484480556,197.886443592751,1104.27914413271,WBGene00011218,WBGene00011218,History: N.A.
WBGene00008411,mans-1,-3.97647714102717,0.0054769769225164,0.0,0.0,0.0,0.0,576.747851775473,794.79908140043,298.097566190504,332.698813808944,WBGene00008411,WBGene00008411,History: N.A.
WBGene00020442,gen-1,-4.02374777736144,0.0055327332665879,0.0,0.0,0.0,0.0,1165.33153403425,192.709052302728,180.693777895107,1008.3377455343,WBGene00020442,WBGene00020442,History: N.A.
WBGene00020757,ucr-2.3,-3.96699278650581,0.005727505390341,0.0,0.0,0.0,0.0,579.083976026171,478.811054899415,673.436281590485,1252.67405413768,WBGene00020757,WBGene00020757,History: N.A.
WBGene00011304,mnk-1,-3.96481166844748,0.005781881434478,0.0,0.0,0.0,0.0,177.467356508349,366.843738118446,137.588515216515,230.338357293136,WBGene00011304,WBGene00011304,History: N.A.
WBGene00018491,mdh-1,-3.96481166844748,0.005781881434478,0.0,0.0,0.0,0.0,673.431822494276,1392.05458396567,522.104382346959,874.060349994319,WBGene00018491,WBGene00018491,History: N.A.
WBGene00007684,C18E9.4,-4.05391723846753,0.0058521143900531,0.0,0.0,0.0,0.0,0.0,4684.31234828169,1464.08291832959,4085.06061011331,WBGene00007684,WBGene00007684,History: N.A.
WBGene00016258,vha-16,-3.97561690175008,0.0059183590659065,0.0,0.0,0.0,0.0,551.865451267448,456.305630656868,427.855294252992,1432.55395237489,WBGene00016258,WBGene00016258,History: N.A.
WBGene00007549,spin-1,-3.97708141905594,0.005995055303331,0.0,0.0,0.0,0.0,925.872551383559,191.387618801223,897.273674233417,400.569371825968,WBGene00007549,WBGene00007549,History: N.A.
WBGene00044388,C27D6.11,-3.95619913818622,0.0060007184173453,0.0,0.0,0.0,0.0,756.431823025783,1563.6243366113,879.68007277786,654.525117362693,WBGene00044388,WBGene00044388,History: N.A.
WBGene00001056,dpf-3,-3.96799626458651,0.0060316170520531,0.0,0.0,0.0,0.0,399.870919279671,551.050235113756,310.015583397528,115.333399258875,WBGene00001056,WBGene00001056,History: N.A.
WBGene00012553,cco-2,-3.96296976002989,0.0060316170520531,0.0,0.0,0.0,0.0,1633.34371463833,1800.68996183947,1688.41820420267,471.099731650164,WBGene00012553,WBGene00012553,History: Renamed on 2017-09-05
WBGene00013951,ZK262.4,-3.96799626458651,0.0060316170520531,0.0,0.0,0.0,0.0,5260.63949649749,7249.53101519786,4078.51670106099,1517.30822661352,WBGene00013951,WBGene00013951,History: N.A.
WBGene00019174,H09G03.1,-3.96296976002989,0.0060316170520531,0.0,0.0,0.0,0.0,1332.46460931022,1468.98391623746,1377.39379816533,384.31820213566,WBGene00019174,WBGene00019174,"History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
WBGene00006376,syp-2,-3.9651718106014,0.0061004834597456,0.0,0.0,0.0,0.0,1359.2927558064,374.640193402842,1756.40819900277,1176.16845754269,WBGene00006376,WBGene00006376,History: N.A.
WBGene00020970,W03A5.6,-3.94973263715658,0.0061552289546716,0.0,0.0,0.0,0.0,308.037445802515,254.698352016837,597.045220497521,399.807833096261,WBGene00020970,WBGene00020970,History: N.A.
WBGene00019693,ostd-1,-4.02699629601998,0.0061794999461784,0.0,0.0,0.0,0.0,0.0,1094.53703562791,1539.44012736125,859.064216538534,WBGene00019693,WBGene00019693,History: N.A.
WBGene00019947,htz-1,-3.96981596654402,0.0064493190971382,0.0,0.0,0.0,0.0,845.656035971413,2097.67223111988,327.813972841019,1097.59352927262,WBGene00019947,WBGene00019947,History: N.A.
WBGene00017799,F25G6.8,-3.94772197216694,0.0064926670396485,0.0,0.0,0.0,0.0,653.337485855334,2160.82795420736,1519.5763837824,2261.27871192079,WBGene00017799,WBGene00017799,History: N.A.
WBGene00015143,B0336.3,-3.3003013099244,0.0065051681645608,167.885649542498,0.0,0.0,0.0,139.871975562951,578.260243270271,867.529795529547,726.170304587822,WBGene00015143,WBGene00015143,History: N.A.
WBGene00011802,T16G1.9,-3.95131888399419,0.0065223462339872,0.0,0.0,0.0,0.0,129.829885009714,322.046473944366,301.967101905477,561.69583389058,WBGene00011802,WBGene00011802,History: N.A.
WBGene00004974,spe-29,-3.98462112038319,0.006542168079087,0.0,0.0,0.0,0.0,2935.28435674135,2427.01690508798,1137.84705065832,8889.44711026831,WBGene00004974,WBGene00004974,History: N.A.
WBGene00011481,imp-2,-3.95633360409836,0.0065979921214023,0.0,0.0,0.0,0.0,230.808684461713,763.36941971998,357.886935591676,998.570371361031,WBGene00011481,WBGene00011481,History: N.A.
WBGene00021969,Y57G7A.6,-3.94258574095387,0.0066269680694292,0.0,0.0,0.0,0.0,145.342390107753,360.525654361831,450.72950984097,503.047291492963,WBGene00021969,WBGene00021969,History: N.A.
WBGene00006059,stc-1,-3.95633661500322,0.0067949407184612,0.0,0.0,0.0,0.0,734.708418192818,202.495969106494,1139.22292375464,423.81886378201,WBGene00006059,WBGene00006059,History: N.A.
WBGene00016800,C50C3.2,-3.95261623363763,0.0069033611135364,0.0,0.0,0.0,0.0,178.130712942087,98.1906575497335,276.205616518642,51.3776312441692,WBGene00016800,WBGene00016800,History: N.A.
WBGene00050919,C45G9.15,-3.95261623363763,0.0069033611135364,0.0,0.0,0.0,0.0,955.351984033743,526.616875632297,1481.34804708347,275.548899644436,WBGene00050919,WBGene00050919,History: N.A.
WBGene00022580,iglr-2,-3.95214246508308,0.0069424582015829,0.0,0.0,0.0,0.0,294.59581180386,730.752726331944,342.595402889123,127.453891035535,WBGene00022580,WBGene00022580,History: N.A.
WBGene00019783,M70.1,-3.93352537996324,0.0070465414506128,0.0,0.0,0.0,0.0,133.951468660816,332.270171529902,519.255598514709,347.716468598931,WBGene00019783,WBGene00019783,History: N.A.
WBGene00012174,W01B6.8,-3.93705838876286,0.0071735952010456,0.0,0.0,0.0,0.0,566.530407315115,936.862469656339,2196.12437749438,1960.82909285439,WBGene00012174,WBGene00012174,History: N.A.
WBGene00011132,R08A2.1,-3.93474495161129,0.0072511051415304,0.0,0.0,0.0,0.0,450.577576451954,1862.78271914428,1397.31161727117,779.751279972685,WBGene00011132,WBGene00011132,History: N.A.
WBGene00013140,mop-25.2,-3.98054108960021,0.0073534348529186,0.0,0.0,0.0,0.0,1008.88976645157,1042.74076245997,586.635963851238,0.0,WBGene00013140,WBGene00013140,History: Renamed on 2007-03-09
WBGene00194697,F59A3.13,-3.97009719283986,0.0077020570561551,0.0,0.0,0.0,0.0,2630.31974824875,1631.14447841952,2549.07293816312,0.0,WBGene00194697,WBGene00194697,History: N.A.
WBGene00044358,Y71G12B.33,-3.94461647555194,0.007789910480612,0.0,0.0,0.0,0.0,486.862068786427,2817.90664701321,754.917754763692,842.54375083587,WBGene00044358,WBGene00044358,History: N.A.
WBGene00012547,Y37D8A.5,-3.95350548738255,0.0079680801813126,0.0,0.0,0.0,0.0,402.253466961576,2328.20092384805,311.862746754415,1044.18530391576,WBGene00012547,WBGene00012547,History: N.A.
WBGene00016326,ubr-1,-3.48670931860792,0.0084000839922206,0.0,0.0,70.7021524838597,0.0,244.348810876373,101.018951259883,142.08073562737,264.287588861199,WBGene00016326,WBGene00016326,History: N.A.
WBGene00195185,F19G12.9,-3.87168061215074,0.0084435483842645,0.0,0.0,0.0,0.0,3951.89503639324,2450.69511879615,1531.93066332535,1709.74731876938,WBGene00195185,WBGene00195185,History: N.A.
WBGene00013476,Y69E1A.4,-3.89302039956284,0.0086222998720311,0.0,0.0,0.0,0.0,1656.04759292848,273.857999102323,513.566289422234,859.766640264241,WBGene00013476,WBGene00013476,History: N.A.
WBGene00013142,Y53C12A.7,-3.8588663647566,0.0086660835901922,0.0,0.0,0.0,0.0,2217.53234250168,1833.54926771245,1146.15250358283,1918.78576832695,WBGene00013142,WBGene00013142,History: N.A.
WBGene00009583,aagr-3,-3.90649635625691,0.008693818145375,0.0,0.0,0.0,0.0,781.484066682264,107.69399771773,201.95870481138,225.400771927796,WBGene00009583,WBGene00009583,History: N.A.
WBGene00001249,elt-1,-3.86288429128612,0.0087827937305323,0.0,0.0,0.0,0.0,581.161034763712,320.352303110608,300.378561436342,670.489144615442,WBGene00001249,WBGene00001249,History: N.A.
WBGene00013773,Y116A8A.2,-3.86288429128612,0.0087827937305323,0.0,0.0,0.0,0.0,2382.76024253122,1313.44444275349,1231.552101889,2749.00549292331,WBGene00013773,WBGene00013773,History: N.A.
WBGene00019209,emc-1,-3.86288429128612,0.0087827937305323,0.0,0.0,0.0,0.0,393.908500386036,217.133441103495,203.595323164795,454.454716820385,WBGene00019209,WBGene00019209,History: N.A.
WBGene00021035,W05F2.3,-3.88378041452525,0.0089478959383484,0.0,0.0,0.0,0.0,2541.21230382878,420.236302261156,1182.10458964252,879.543790082113,WBGene00021035,WBGene00021035,History: N.A.
WBGene00194787,T16G1.13,-3.85508434485676,0.0090923298218926,0.0,0.0,0.0,0.0,4204.87101623156,4635.68626854175,2173.32723862765,2425.59308199116,WBGene00194787,WBGene00194787,History: N.A.
WBGene00001747,gsp-1,-3.87988757569542,0.0090942327221894,0.0,0.0,0.0,0.0,1131.47832745896,374.221601007979,526.333719522396,195.809050473588,WBGene00001747,WBGene00001747,History: N.A.
WBGene00004808,skr-2,-3.86861636481693,0.0091063890258071,0.0,0.0,0.0,0.0,1726.14733478824,1427.25141861708,446.087764178545,1991.46704743024,WBGene00004808,WBGene00004808,History: N.A.
WBGene00016195,C28H8.4,-3.8646973572162,0.0092594497972237,0.0,0.0,0.0,0.0,1316.58474939428,1451.47706566475,340.244621865326,1139.21408563723,WBGene00016195,WBGene00016195,History: N.A.
WBGene00044474,F56D6.12,-3.8646973572162,0.0092594497972237,0.0,0.0,0.0,0.0,3015.40378087077,3324.35069878056,779.269940401231,2609.16774452399,WBGene00044474,WBGene00044474,History: N.A.
WBGene00004485,rps-16,-3.84609719222702,0.0094669731091872,0.0,0.0,0.0,0.0,1500.25644900114,1860.71296056745,1163.13254067295,2596.28296553868,WBGene00004485,WBGene00004485,History: N.A.
WBGene00011527,cchl-1,-3.84609719222702,0.0094669731091872,0.0,0.0,0.0,0.0,673.431822494276,835.232750379404,522.104382346959,1165.41379999243,WBGene00011527,WBGene00011527,History: N.A.
WBGene00008385,D1081.7,-3.84413315343447,0.0095040351890121,0.0,0.0,0.0,0.0,421.508055390538,232.347091850254,435.720826891011,243.148248593633,WBGene00008385,WBGene00008385,History: N.A.
WBGene00016581,C42C1.3,-3.84413315343447,0.0095040351890121,0.0,0.0,0.0,0.0,1716.39508995893,946.125234186839,1774.26997729772,990.107910586785,WBGene00016581,WBGene00016581,History: N.A.
WBGene00007269,C03C10.2,-3.83662280844582,0.009538557914063,0.0,0.0,0.0,0.0,766.450787569171,950.600755635216,891.331464470282,994.791486322768,WBGene00007269,WBGene00007269,History: N.A.
WBGene00017119,timm-17B.1,-3.8421275526401,0.009606177839878,0.0,0.0,0.0,0.0,894.192585497366,1478.71228654367,693.257805699108,1160.59006737656,WBGene00017119,WBGene00017119,History: Renamed on 2017-01-05
WBGene00020867,shc-2,-3.8421275526401,0.009606177839878,0.0,0.0,0.0,0.0,271.403176703723,448.815186468531,210.415937006161,352.259497836907,WBGene00020867,WBGene00020867,History: N.A.
WBGene00021313,paqr-2,-3.8421275526401,0.009606177839878,0.0,0.0,0.0,0.0,364.270900386967,602.389087953491,282.415275163396,472.794335001424,WBGene00021313,WBGene00021313,History: Renamed on 2015-08-03
WBGene00001426,fkb-1,-3.8673755615008,0.0096099805265445,0.0,0.0,0.0,0.0,807.446992485662,222.54374279212,417.336592666706,1164.4458483313,WBGene00001426,WBGene00001426,History: N.A.
WBGene00009160,F26E4.5,-3.84057851461781,0.0096514998504209,0.0,0.0,0.0,0.0,519.98618899911,429.946512069501,604.709472365268,899.867009878619,WBGene00009160,WBGene00009160,History: N.A.
WBGene00013034,tat-1,-3.84057851461781,0.0096514998504209,0.0,0.0,0.0,0.0,169.237201266057,139.932455776955,196.811647784643,292.875036847898,WBGene00013034,WBGene00013034,History: N.A.
WBGene00004980,spk-1,-3.92527704441937,0.0097794591566006,0.0,0.0,0.0,0.0,0.0,442.246918444729,207.336566449183,231.402861145063,WBGene00004980,WBGene00004980,History: N.A.
WBGene00000913,daf-18,-3.83257208516789,0.0099893837856283,0.0,0.0,0.0,0.0,237.577267583758,392.877809855884,276.286615233164,205.570791992799,WBGene00000913,WBGene00000913,History: N.A.
WBGene00002694,let-502,-3.83257208516789,0.0099893837856283,0.0,0.0,0.0,0.0,185.556225941506,306.85142730384,215.789591833506,160.558039554614,WBGene00002694,WBGene00002694,History: Renamed on 2015-03-05
WBGene00020102,R148.3,-3.83257208516789,0.0099893837856283,0.0,0.0,0.0,0.0,201.727709776049,333.593957073846,234.595955663618,174.550896587511,WBGene00020102,WBGene00020102,History: N.A.
WBGene00021115,W09C3.8,-3.83100819657536,0.0100494445068172,0.0,0.0,0.0,0.0,862.76728696551,713.372381048224,1337.78822569413,1119.80255702148,WBGene00021115,WBGene00021115,History: N.A.
WBGene00022795,ZK686.5,-3.82697057797364,0.0102316685281898,0.0,0.0,0.0,0.0,857.289399429221,1063.26454889569,1329.29433219765,741.795133011052,WBGene00022795,WBGene00022795,History: N.A.
WBGene00006697,uaf-1,-3.8380916672712,0.0102678995872508,0.0,0.0,0.0,0.0,358.151406923348,740.336721711187,277.670898303887,309.901149732734,WBGene00006697,WBGene00006697,History: N.A.
WBGene00014116,ZK858.2,-3.83489854341339,0.0108422315519467,0.0,0.0,0.0,0.0,948.639909204466,392.18774344513,1470.94044956298,1641.67775338512,WBGene00014116,WBGene00014116,History: N.A.
WBGene00000183,arf-3,-3.82111863146075,0.011058916529314,0.0,0.0,0.0,0.0,804.506933923152,665.200263956586,1559.31373377208,696.123535943837,WBGene00000183,WBGene00000183,History: Renamed on 2020-09-10
WBGene00007333,ufd-3,-3.82865454636414,0.0111823773981943,0.0,0.0,0.0,0.0,144.615937604537,478.298226207984,224.238333439269,500.532953013527,WBGene00007333,WBGene00007333,History: N.A.
WBGene00009880,F49C12.11,-3.81892993831733,0.0112974577275803,0.0,0.0,0.0,0.0,1054.86781570392,3488.83680106397,2453.482702982,2738.26719021658,WBGene00009880,WBGene00009880,History: N.A.
WBGene00017217,F07F6.4,-3.84369929039985,0.0113640882277625,0.0,0.0,0.0,0.0,329.458512590734,817.230580485094,127.712804384586,285.073770107948,WBGene00017217,WBGene00017217,History: N.A.
WBGene00012647,swt-4,-3.8269956564964,0.0114619402106507,0.0,0.0,0.0,0.0,398.690198061326,659.307741933349,927.300549158551,1724.89271824666,WBGene00012647,WBGene00012647,History: N.A.
WBGene00206474,T22A3.12,-3.8269956564964,0.0114619402106507,0.0,0.0,0.0,0.0,725.93053983926,1200.45997455965,1688.41820420267,3140.66487766776,WBGene00206474,WBGene00206474,History: N.A.
WBGene00009322,tbc-3,-3.82444727627173,0.0115939112331141,0.0,0.0,0.0,0.0,185.301574213315,766.075784314138,287.32459833641,481.013083734294,WBGene00009322,WBGene00009322,History: N.A.
WBGene00006433,sdhb-1,-3.8144799603844,0.0121121350821391,0.0,0.0,0.0,0.0,340.680606585624,1408.4454705725,792.377929306214,589.568040954957,WBGene00006433,WBGene00006433,History: Renamed on 2006-07-19
WBGene00008659,clec-151,-3.80877521258995,0.0121702067544035,0.0,0.0,0.0,0.0,218.956346610977,724.169368437062,679.017915636099,378.916973348889,WBGene00008659,WBGene00008659,History: N.A.
WBGene00001855,hil-4,-3.40511440102059,0.0122780367245973,0.0,348.564234876766,0.0,0.0,2503.00252047563,1034.79402544431,646.850228592577,721.932441498913,WBGene00001855,WBGene00001855,History: Renamed on 2010-11-12
WBGene00007960,C35D6.3,-3.80701258354423,0.012489204110003,0.0,0.0,0.0,0.0,1985.63353544268,3283.61110688374,7697.20063680627,5154.38529923121,WBGene00007960,WBGene00007960,History: N.A.
WBGene00018949,acbp-4,-3.81998258132543,0.0125885435409785,0.0,0.0,0.0,0.0,770.093614506287,3820.47528025256,1194.09044099504,1332.69277698754,WBGene00018949,WBGene00018949,History: N.A.
WBGene00010326,F59C6.5,-3.82855500273765,0.0127819684713978,0.0,0.0,0.0,0.0,1303.87094816622,359.365164058091,2021.75398700663,376.071030416011,WBGene00010326,WBGene00010326,History: N.A.
WBGene00010719,K09E4.1,-3.8208402527879,0.0128729411876683,0.0,0.0,0.0,0.0,341.254626141792,282.163717693463,1058.28403026688,1476.40353979664,WBGene00010719,WBGene00010719,History: N.A.
WBGene00009712,F44G4.2,-3.76735075030635,0.0148799670335503,0.0,0.0,0.0,0.0,3214.83524785958,1063.26454889569,498.485374574121,1112.69269951658,WBGene00009712,WBGene00009712,History: N.A.
WBGene00018498,F46F5.7,-3.75256817464345,0.0150954802516226,0.0,0.0,0.0,0.0,1056.9321362826,436.958033792748,204.857003249639,685.90645860611,WBGene00018498,WBGene00018498,History: N.A.
WBGene00007824,dlat-2,-3.72718816715414,0.0153610198906061,0.0,0.0,0.0,0.0,1102.72933184294,607.855413615501,569.956054413241,954.16932944026,WBGene00007824,WBGene00007824,History: N.A.
WBGene00009666,slc-25A42,-3.33824010539661,0.0153610198906061,0.0,228.995853900771,0.0,0.0,274.065792442698,906.436624904306,849.920936351004,948.574290521575,WBGene00009666,WBGene00009666,History: N.A.
WBGene00009682,msd-2,-3.72718816715414,0.0153610198906061,0.0,0.0,0.0,0.0,2736.95433263721,1508.68618424388,1414.62065757521,2368.23108343055,WBGene00009682,WBGene00009682,History: N.A.
WBGene00022703,ubxn-4,-3.72718816715414,0.0153610198906061,0.0,0.0,0.0,0.0,775.004925823291,427.204506252731,400.56860456849,670.596046583652,WBGene00022703,WBGene00022703,History: N.A.
WBGene00044063,bpnt-1,-3.72718816715414,0.0153610198906061,0.0,0.0,0.0,0.0,1085.00689615261,598.086308753823,560.796046395886,938.834465217113,WBGene00044063,WBGene00044063,History: Renamed on 2016-07-13
WBGene00009051,nduf-6,-3.74654477433645,0.0154192580974376,0.0,0.0,0.0,0.0,2469.93439774577,510.561483082532,957.456664578341,1602.88811134629,WBGene00009051,WBGene00009051,History: N.A.
WBGene00194703,F26B1.8,-3.74654477433645,0.0154192580974376,0.0,0.0,0.0,0.0,2695.96832765595,557.285079704062,1045.07749078767,1749.57504333306,WBGene00194703,WBGene00194703,History: N.A.
WBGene00016960,vps-33.2,-3.72280480174699,0.0156304877262602,0.0,0.0,0.0,0.0,598.035297091989,494.480806450011,309.10018305285,344.978543649333,WBGene00016960,WBGene00016960,History: N.A.
WBGene00001405,fce-1,-3.76373156376295,0.0159484625276287,0.0,0.0,0.0,0.0,1374.98045224137,682.135097560369,213.201484033738,237.948540629818,WBGene00001405,WBGene00001405,History: N.A.
WBGene00008532,dpt-1,-3.76373156376295,0.0159484625276287,0.0,0.0,0.0,0.0,837.612161352992,415.54383734757,129.878323400205,144.953763584666,WBGene00008532,WBGene00008532,History: N.A.
WBGene00021973,emc-2,-3.73778952986224,0.0159739372314919,0.0,0.0,0.0,0.0,1518.53511239103,941.691657644258,588.651894998493,328.4894098854,WBGene00021973,WBGene00021973,History: Renamed on 2014-11-12
WBGene00004855,sma-1,-3.71668807192137,0.0159873375013817,0.0,0.0,0.0,0.0,90.1623181251611,49.7000048823477,69.9018665933438,52.0104170274109,WBGene00004855,WBGene00004855,History: N.A.
WBGene00010351,cbd-1,-3.71668807192137,0.0159873375013817,0.0,0.0,0.0,0.0,287.895693838171,158.696201327714,223.202406525726,166.07353724128,WBGene00010351,WBGene00010351,History: N.A.
WBGene00010556,rack-1,-3.71668807192137,0.0159873375013817,0.0,0.0,0.0,0.0,1105.73951200266,609.514709558037,857.267841624284,637.849318194217,WBGene00010556,WBGene00010556,History: N.A.
WBGene00000836,cul-1,-3.75783805533785,0.0160405826630846,0.0,0.0,0.0,0.0,598.993332688069,123.818237671771,116.098257294527,518.296784248018,WBGene00000836,WBGene00000836,History: N.A.
WBGene00011329,zipt-9,-3.73167307649452,0.0163420028494221,0.0,0.0,0.0,0.0,969.645101688347,400.87173297683,563.816491888144,209.753560950163,WBGene00011329,WBGene00011329,History: N.A.
WBGene00003508,mut-16,-3.73206697091401,0.0163473723799501,0.0,0.0,0.0,0.0,354.701612285733,97.7607509930359,183.330873310973,409.221483184731,WBGene00003508,WBGene00003508,History: Renamed on 2013-10-16
WBGene00013475,Y69E1A.3,-3.73206697091401,0.0163473723799501,0.0,0.0,0.0,0.0,713.568833641175,196.669602408773,368.814780953254,823.24885577856,WBGene00013475,WBGene00013475,History: N.A.
WBGene00004482,rps-13,-3.7924671786525,0.016407095325824,0.0,0.0,0.0,0.0,0.0,2409.55635181396,2259.32220130717,1891.17734000569,WBGene00004482,WBGene00004482,History: N.A.
WBGene00015349,henn-1,-3.81139561345804,0.016407095325824,0.0,0.0,0.0,0.0,0.0,444.791942765128,625.58921510298,1396.40717270009,WBGene00015349,WBGene00015349,History: N.A.
WBGene00002027,hsr-9,-3.72934184701971,0.0165201245093706,0.0,0.0,0.0,0.0,302.140160042496,333.096303234352,78.0819955200636,174.290502410603,WBGene00002027,WBGene00002027,History: N.A.
WBGene00003622,nhr-23,-3.70820592129304,0.0165677396495501,0.0,0.0,0.0,0.0,264.060783070604,327.504888756983,204.723458918967,342.729661356964,WBGene00003622,WBGene00003622,History: Renamed on 2015-03-05
WBGene00006056,sss-1,-3.71271644756094,0.016739268022318,0.0,0.0,0.0,0.0,853.675956228255,705.855285357515,661.845702806525,1477.33698776701,WBGene00006056,WBGene00006056,History: N.A.
WBGene00012983,men-1,-3.804163580888,0.0168975965348218,0.0,0.0,0.0,0.0,0.0,876.775740581521,274.036462462213,458.767277942045,WBGene00012983,WBGene00012983,History: N.A.
WBGene00015206,B0495.7,-4.83953202911422,0.0169771365070252,0.0,0.0,0.0,0.0,0.0,551.413126279455,1034.06580830325,923.274811584385,WBGene00015206,WBGene00015206,History: N.A.
WBGene00007631,wht-3,-4.50066217549073,0.0171014276996633,0.0,0.0,0.0,0.0,0.0,1220.45722556741,817.40183753695,1094.73670072167,WBGene00007631,WBGene00007631,History: N.A.
WBGene00009664,idha-1,-3.78606932828147,0.0171179659602592,0.0,0.0,0.0,0.0,0.0,623.702668346631,974.692073189621,652.696834911959,WBGene00009664,WBGene00009664,History: N.A.
WBGene00017387,mpst-4,-3.78606932828147,0.0171179659602592,0.0,0.0,0.0,0.0,0.0,963.360497321595,1505.49274200238,1008.14439217945,WBGene00017387,WBGene00017387,History: N.A.
WBGene00015734,copd-1,-3.71237150806309,0.0171384376333752,0.0,0.0,0.0,0.0,663.32299328107,548.463427241497,514.267116782253,191.319978355743,WBGene00015734,WBGene00015734,History: N.A.
WBGene00002147,ire-1,-3.69746701398606,0.0172596546322802,0.0,0.0,0.0,0.0,239.473391209168,297.010049868881,278.491681331684,207.211469315827,WBGene00002147,WBGene00002147,History: N.A.
WBGene00004422,rpl-11.1,-3.69746701398606,0.0172596546322802,0.0,0.0,0.0,0.0,1236.85264497804,1534.02289878843,1438.37764571769,1070.22351251213,WBGene00004422,WBGene00004422,History: Renamed on 2005-09-09
WBGene00003457,msp-64,-3.71455129488216,0.0175361342891441,0.0,0.0,0.0,0.0,1901.73352690285,3144.86697560696,737.196680708206,2468.29718554734,WBGene00003457,WBGene00003457,History: N.A.
WBGene00016742,C48B6.4,-3.7934414266329,0.0176041828933826,0.0,0.0,0.0,0.0,0.0,1042.30808994442,488.66045536571,363.587344759048,WBGene00016742,WBGene00016742,History: N.A.
WBGene00018009,dhhc-3,-3.72371621145406,0.0176732370284231,0.0,0.0,0.0,0.0,596.128390331578,492.904095514556,231.085935233036,1289.54451930729,WBGene00018009,WBGene00018009,"History: Split into F33D11.17(WBGene00303057). History of WBGene00018009: Split into ""WBGene00303057"" on 2018-03-02"
WBGene00003923,pas-2,-3.77641174135574,0.0178841417698161,0.0,0.0,0.0,0.0,2278.22970320758,1130.24184331431,0.0,788.522385484189,WBGene00003923,WBGene00003923,History: N.A.
WBGene00000770,cpb-1,-3.70614267576213,0.018057766285323,0.0,0.0,0.0,0.0,572.670934821358,315.672321302678,591.980746431095,165.173515715232,WBGene00000770,WBGene00000770,History: N.A.
WBGene00017545,F18A1.1,-3.70651637263727,0.0180765991240052,0.0,0.0,0.0,0.0,238.346126054903,98.5373147696796,277.180746674048,412.472139273577,WBGene00017545,WBGene00017545,History: N.A.
WBGene00000517,cki-2,-3.69109448684005,0.0181863854072897,0.0,0.0,0.0,0.0,544.447904879445,450.172490459867,844.209102101333,471.099731650164,WBGene00000517,WBGene00000517,History: N.A.
WBGene00014029,ZK637.12,-3.69109448684005,0.0181863854072897,0.0,0.0,0.0,0.0,657.579937062187,543.714826139839,1019.62917526525,568.990584980068,WBGene00014029,WBGene00014029,History: N.A.
WBGene00008734,F13B12.7,-3.69557809457995,0.0188871069243774,0.0,0.0,0.0,0.0,2000.34193200152,826.983538029978,3101.68677512786,2596.28296553868,WBGene00008734,WBGene00008734,History: N.A.
WBGene00020446,T12B3.3,-3.69557809457995,0.0188871069243774,0.0,0.0,0.0,0.0,679.6463779032,280.980145052132,1053.84491940166,882.126343157019,WBGene00020446,WBGene00020446,History: N.A.
WBGene00010623,K07A12.5,-3.69309120261243,0.0191503070755529,0.0,0.0,0.0,0.0,319.203499787476,791.792749177638,494.950017307637,1104.80126193135,WBGene00010623,WBGene00010623,History: N.A.
WBGene00011240,R11A8.7,-3.75336374825551,0.0192897934073638,0.0,0.0,0.0,0.0,190.665681915889,0.0,73.910516823181,164.979148198504,WBGene00011240,WBGene00011240,History: N.A.
