gene_id,gene_name,log2 fold change (MLE): group dpy f3 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f1_smRNAseq_rep1,mutant_f1_smRNAseq_rep2,mutant_f1_smRNAseq_rep3,mutant_f1_smRNAseq_rep4,wt_smRNAseq_rep1,wt_smRNAseq_rep2,wt_smRNAseq_rep3,wt_smRNAseq_rep4,Input,Suggested Match,History
WBGene00022140,Y71G12A.4,-2.62517565002935,0.0052351616384183,45.2731915898702,47.555957922352,66.277679912788,34.7388199864253,499.139949761533,206.354981127089,77.395557046802,388.706109166756,WBGene00022140,WBGene00022140,History: N.A.
WBGene00003964,pdi-3,-2.15684380464905,0.0052712894205372,74.8809189617923,39.3282835413222,109.621906568556,28.7286435181856,247.670134241536,238.914798218423,256.021289054473,285.73859312835,WBGene00003964,WBGene00003964,History: N.A.
WBGene00022089,Y69A2AR.18,-2.88961488112735,0.0052973986723668,55.0184379151474,57.7925793734345,80.5442313516424,0.0,424.607357263243,401.238024320334,235.138196621004,209.945220544305,WBGene00022089,WBGene00022089,History: N.A.
WBGene00011176,R09E10.6,-3.34689959875702,0.0053177312690477,61.5955946298614,0.0,0.0,47.2632522395957,339.547764685977,168.451447591791,368.546774969544,411.325313495246,WBGene00011176,WBGene00011176,History: N.A.
WBGene00001603,gln-2,-3.68368270185829,0.0053365204244217,0.0,0.0,74.3679131415791,0.0,168.020349285925,138.926311237674,86.8429020384304,436.15380324345,WBGene00001603,WBGene00001603,History: N.A.
WBGene00022288,Y75B7B.1,-1.68710829171728,0.0053573220581777,154.20844831324,215.978602250682,150.502285027614,118.326526984641,340.031680740161,843.457604568873,527.245742542109,294.22251810247,WBGene00022288,WBGene00022288,History: N.A.
WBGene00206358,F46E10.18,-3.32784444640491,0.0053683245574326,364.72897044873,0.0,0.0,0.0,804.232233660718,997.459695290718,935.268782065568,1043.82876506578,WBGene00206358,WBGene00206358,History: N.A.
WBGene00004269,rab-6.1,-3.66276175904238,0.0054613561842335,78.0309576200408,0.0,0.0,0.0,258.08894998487,569.063544108166,266.791415396909,148.879423222524,WBGene00004269,WBGene00004269,History: N.A.
WBGene00019260,H34I24.1,-3.31910534628035,0.0055053929096205,0.0,0.0,223.365905981053,0.0,336.435576008479,347.723904742945,521.669700611582,363.888602000998,WBGene00019260,WBGene00019260,History: N.A.
WBGene00020433,T11F8.1,-2.89720618884867,0.0055214719057334,67.6268299373687,0.0,99.0022843697271,51.8911123547228,521.913209969403,246.594202446872,520.243260023972,258.057666919041,WBGene00020433,WBGene00020433,History: N.A.
WBGene00009884,F49C12.15,-2.5996713887778,0.0055454663176351,23.9387008627854,25.145738812925,0.0,36.7370706936091,52.7851539792064,196.402462125827,163.695027736156,159.85873171976,WBGene00009884,WBGene00009884,History: N.A.
WBGene00017328,F10C5.2,-2.33875990320182,0.0057746484307781,65.6106687618736,0.0,48.0253628069419,50.3440807079675,217.00859665226,119.621240196562,224.325879343333,281.659707198145,WBGene00017328,WBGene00017328,History: N.A.
WBGene00010755,vglu-2,-2.88254402706363,0.0057904756675437,61.189214646441,0.0,44.7889693661348,0.0,202.384548904252,251.01012124658,156.90654402231,87.5596230828038,WBGene00010755,WBGene00010755,History: N.A.
WBGene00010333,copz-1,-3.99258926375112,0.0058156294253568,0.0,0.0,0.0,0.0,103.285236357581,256.201768775971,240.227767976437,536.223723468137,WBGene00010333,WBGene00010333,History: N.A.
WBGene00011480,enpl-1,-3.65415080598142,0.0059544789866531,0.0,0.0,35.2661198496987,0.0,26.5590607776638,65.8804548281068,102.954757704187,183.848133760504,WBGene00011480,WBGene00011480,History: N.A.
WBGene00011016,R04F11.3,-3.59355159455256,0.0060070025946587,0.0,0.0,69.6790271223886,0.0,262.377818166437,130.167027684566,203.418674496177,136.218123300374,WBGene00011016,WBGene00011016,History: N.A.
WBGene00017441,F13H8.8,-2.21347006977663,0.0060126222063517,78.7407601453898,41.3555146516997,115.272520309203,30.2095014314942,520.873272013127,179.449995716341,370.175111235978,75.1168466471435,WBGene00017441,WBGene00017441,History: N.A.
WBGene00011110,prdx-3,-3.58988119114209,0.0060549741314053,84.3139697920441,0.0,0.0,0.0,371.826850887293,307.442122531165,288.273321571725,321.734234080882,WBGene00011110,WBGene00011110,History: N.A.
WBGene00004698,rsp-1,-2.17316621167325,0.0060721826447015,27.0620078115356,85.2795877373732,79.2348420132872,0.0,59.6720873662392,222.027293574507,185.052486544584,283.981759344005,WBGene00004698,WBGene00004698,History: N.A.
WBGene00235254,F49D11.14,-2.32675957037374,0.0061329101917356,403.240725092385,211.786470995816,295.162090046391,154.706421927124,1111.43895645658,2021.76613186255,689.349247236733,1346.38782740369,WBGene00235254,WBGene00235254,History: N.A.
WBGene00009470,F36D3.4,-3.58786255197509,0.0062123085095606,60.788161741455,0.0,0.0,0.0,268.077411220239,277.072137580755,207.837507125682,173.971460844297,WBGene00009470,WBGene00009470,History: N.A.
WBGene00011793,T16A9.3,-3.58035380837975,0.0062363960202164,0.0,0.0,72.495951941219,0.0,163.791004109391,135.429310268305,211.64231274812,236.208390772578,WBGene00011793,WBGene00011793,History: N.A.
WBGene00011510,pdha-1,-2.34783130458317,0.0062557364138319,100.187896203509,35.07985785013,0.0,25.6252406689989,220.915644431493,243.549829577157,85.63675062123,318.58971224573,WBGene00011510,WBGene00011510,History: N.A.
WBGene00009548,F38H4.4,-2.57514439453814,0.0063072815318502,38.6899623002824,40.6407888323318,0.0,59.3748127062382,255.93564527701,211.618385890045,99.2120638901496,369.093206558819,WBGene00009548,WBGene00009548,History: N.A.
WBGene00010828,M02B1.3,-3.34709486760114,0.0063072815318502,79.076439390833,0.0,0.0,0.0,392.320352717561,108.129004727008,270.365965420497,75.4370768094639,WBGene00010828,WBGene00010828,History: N.A.
WBGene00006728,ubq-2,-3.3519910826492,0.0063168452383376,133.036386762037,0.0,194.758592202742,0.0,293.347003261491,848.930860882674,1364.57248530878,253.827213362991,WBGene00006728,WBGene00006728,History: N.A.
WBGene00236808,C54G6.8,-3.58626483739903,0.006329616150424,0.0,398.802594506741,0.0,0.0,1255.73103150533,1730.48563120612,973.554638641351,1810.9309959231,WBGene00236808,WBGene00236808,History: N.A.
WBGene00000114,alh-8,-2.54560689948908,0.0063443222485651,99.7772900715275,34.9360879409082,0.0,0.0,220.010252446119,242.551674537907,113.714373775732,222.098811692617,WBGene00000114,WBGene00000114,History: N.A.
WBGene00010991,R03D7.5,-2.87606415406499,0.0063603295580566,0.0,62.4498568320996,174.06995054018,0.0,524.371199969259,541.965280103015,152.452237369662,170.147912254313,WBGene00010991,WBGene00010991,History: N.A.
WBGene00044911,H38K22.6,-2.02811815724808,0.0064077437888552,327.887660302394,861.051056321373,0.0,0.0,1084.4949817546,896.706190715898,1541.46151118214,1251.18868809232,WBGene00044911,WBGene00044911,History: N.A.
WBGene00001230,eif-3.G,-1.95140551181805,0.0064750032743614,227.995633853815,0.0,83.4435408208411,131.208431590519,565.57508267097,415.681184107106,633.36609941461,163.126883390439,WBGene00001230,WBGene00001230,History: N.A.
WBGene00013710,Y106G6G.1,-3.28073523073638,0.0064760359125329,54.2824053008979,0.0,0.0,41.6517289803795,299.233565199849,346.386505109318,231.992535127747,207.136588831337,WBGene00013710,WBGene00013710,History: N.A.
WBGene00016562,C41D11.3,-1.81244638470333,0.0064760359125329,19.5312144223447,41.032035896903,85.7781525225073,44.959808538388,172.266350892428,106.827813334385,133.556232015781,223.587870254765,WBGene00016562,WBGene00016562,History: N.A.
WBGene00189952,K10D2.8,-2.32437474957502,0.006501643462038,182.535398518858,63.9130680980813,0.0,46.6874113032183,201.246491459617,332.798173873941,468.072661314914,522.40352440968,WBGene00189952,WBGene00189952,History: N.A.
WBGene00007611,C15H7.4,-3.32552522498184,0.0065192557597528,0.0,0.0,0.0,101.250950936044,581.924136551251,240.579709704265,169.184800007796,377.645366222987,WBGene00007611,WBGene00007611,History: N.A.
WBGene00018700,lmd-3,-3.2586819524055,0.0065230735759573,16.6594192301447,0.0,24.3885535013954,0.0,73.4684822127831,91.120259564664,85.4389752156382,79.4634848095585,WBGene00018700,WBGene00018700,History: Renamed on 2014-08-08
WBGene00020114,pde-4,-3.58542130741824,0.006572153194767,0.0,0.0,0.0,10.6284335098216,45.8139548511653,37.880910126253,47.3587492234325,79.2837722132322,WBGene00020114,WBGene00020114,History: N.A.
WBGene00006058,sst-20,-3.59163482648598,0.0066475809685067,76.5586754007947,0.0,0.0,0.0,253.219347154967,348.954060066328,130.8788075532,438.211132504032,WBGene00006058,WBGene00006058,History: N.A.
WBGene00009454,F36A2.7,-2.34799725176313,0.0066475809685067,216.40585579958,113.658739434421,158.403654991563,83.0257797675565,357.883343979019,493.188404893744,1387.31536006393,516.115333838082,WBGene00009454,WBGene00009454,History: N.A.
WBGene00017988,fipp-1,-3.59163482648598,0.0066475809685067,35.8287840727781,0.0,0.0,0.0,118.504418536099,163.307418838988,61.250126272138,205.078940597913,WBGene00017988,WBGene00017988,History: N.A.
WBGene00018963,ucr-1,-3.89739429860755,0.006660447108585,0.0,0.0,0.0,0.0,102.594365211377,84.8293481900372,79.5402977580846,88.7728237848588,WBGene00018963,WBGene00018963,History: N.A.
WBGene00001565,gei-8,-2.1056197843895,0.0067336573302321,21.6875753264987,11.3905534759734,31.7495216285078,8.32060595632769,71.7320883204983,69.1963020061374,74.150812630776,72.4130416609302,WBGene00001565,WBGene00001565,History: N.A.
WBGene00044042,Y46G5A.37,-2.85053394031216,0.0067336573302321,0.0,473.578080976755,0.0,172.970374515743,1739.71069989801,1027.47584352863,1348.77882228437,860.19222306347,WBGene00044042,WBGene00044042,History: N.A.
WBGene00018163,F38A5.6,-3.26179878915318,0.006771322289749,72.2959429174543,75.9412512924863,0.0,0.0,318.827032498013,527.23927471937,247.183137650588,344.843207464197,WBGene00018163,WBGene00018163,History: N.A.
WBGene00003947,pbs-1,-2.81867501289973,0.0067912913974032,78.0309576200408,81.9654370921307,114.233405041993,0.0,516.17789996974,355.664715067604,533.582830793817,297.758846445047,WBGene00003947,WBGene00003947,History: N.A.
WBGene00008581,acl-13,-2.49640613525736,0.0067912913974032,0.0,58.5869790899078,244.954105657057,0.0,307.459917507749,457.59748907667,286.044404136892,266.0388318753,WBGene00008581,WBGene00008581,History: N.A.
WBGene00013087,Y51B9A.5,-3.62454880587316,0.0067912913974032,152.041584870899,0.0,0.0,0.0,1005.7611540394,415.802870636412,129.959284315122,870.264731530256,WBGene00013087,WBGene00013087,History: N.A.
WBGene00015351,C02F5.10,-1.82180688650163,0.0068568296399062,493.701572166342,259.297504413128,180.688579838285,189.412425325224,1496.85048812518,900.115719958164,1160.49193617515,470.979772323725,WBGene00015351,WBGene00015351,History: N.A.
WBGene00004459,rpn-2,-3.90080272205531,0.0068684213911384,0.0,0.0,0.0,0.0,68.5381443943223,37.7801523059363,53.1368794151519,79.0728886825022,WBGene00004459,WBGene00004459,History: N.A.
WBGene00018548,clec-79,-3.56967969998979,0.006967636504139,0.0,0.0,52.6549545678327,0.0,79.3093283055999,229.517041612601,122.97532277575,102.937130294576,WBGene00018548,WBGene00018548,History: N.A.
WBGene00219779,B0025.8,-3.2905081458193,0.0070559993545149,0.0,0.0,0.0,1094.84544748426,2359.67039986167,5202.86668898895,2439.23579791459,4083.54989410351,WBGene00219779,WBGene00219779,History: N.A.
WBGene00017902,F28E10.4,-3.26138423918182,0.0070978975427886,62.4848476803406,0.0,91.4746804571107,0.0,206.669881027345,398.727873061352,160.228915503052,476.872685740673,WBGene00017902,WBGene00017902,History: N.A.
WBGene00010990,R03D7.4,-2.28641790136303,0.0072039356395801,36.9713876650763,77.6711203424291,54.1242556918782,28.3687174604407,326.089607270177,168.515400305379,126.406866520631,317.428565230711,WBGene00010990,WBGene00010990,History: N.A.
WBGene00050943,ZC412.10,-3.90909918396711,0.0072163791846732,0.0,0.0,0.0,0.0,413.737969917942,228.064002263003,213.844371493476,596.665125824372,WBGene00050943,WBGene00050943,History: N.A.
WBGene00020116,moa-1,-1.98906624680825,0.0073019815050359,16.7324115308953,52.7282811809171,48.9908211314114,12.839038108385,129.133165353254,122.025997087112,57.2088808273784,175.585629037698,WBGene00020116,WBGene00020116,"History: Split into R155.5(WBGene00189953). History of WBGene00020116: Split into ""WBGene00189953"" on 2009-04-20"
WBGene00235313,C25E10.17,-2.50793560538818,0.0073020003567025,161.899642742828,0.0,474.02590022413,124.228099402828,713.981733623979,1180.70042069325,1383.85572076202,463.345436862119,WBGene00235313,WBGene00235313,History: N.A.
WBGene00022793,ZK686.3,-2.0992133182248,0.0074019687931321,102.481068255523,161.47255799681,75.0135698460442,0.0,338.958178985654,373.686557772687,394.185895519347,244.411365669179,WBGene00022793,WBGene00022793,History: N.A.
WBGene00004109,stam-1,-2.491941983787,0.007423891178668,0.0,40.5200497092411,56.4718912625895,59.1984169465643,255.175289824613,246.154640588678,197.834632451184,183.998336484165,WBGene00004109,WBGene00004109,History: N.A.
WBGene00022032,Y65B4A.9,-2.83639588795356,0.0074751614943005,44.5585152641551,46.8052461637973,65.2314296464915,0.0,442.134536144293,324.955984006859,152.347603026924,85.0155663151268,WBGene00022032,WBGene00022032,History: N.A.
WBGene00020177,T02H6.7,-2.82020705818338,0.0074828286059679,220.447391306872,0.0,161.361957546584,0.0,607.611789438064,1004.79810844226,376.859860119233,420.603328085364,WBGene00020177,WBGene00020177,History: N.A.
WBGene00009881,F49C12.12,-3.26638658403503,0.0075184770152823,0.0,121.343849929987,0.0,88.6396225276404,254.721241266206,947.764194457728,394.965227064463,661.215374312134,WBGene00009881,WBGene00009881,History: Renamed on 2005-03-17
WBGene00017172,F02C9.1,-1.7910958164636,0.0075859148276911,579.658542320303,0.0,565.727339255584,593.041284053975,2130.25799987512,1585.24844430132,1156.0961333866,1290.28833459521,WBGene00017172,WBGene00017172,History: N.A.
WBGene00019298,K02D7.1,-2.50661817597314,0.0076202083083808,54.9253441115685,57.6947915910768,0.0,84.2901317437122,423.888901497993,200.2795552868,375.584530643364,261.987479105625,WBGene00019298,WBGene00019298,History: N.A.
WBGene00000405,cdk-1,-1.77017248587751,0.0076236374175666,211.989409762854,55.6695866617573,155.170927338674,81.3313760988308,467.439469686883,386.498668324893,362.40074711874,455.024131057248,WBGene00000405,WBGene00000405,History: N.A.
WBGene00004461,rpn-5,-1.97976249702359,0.0077573874364954,151.863758455845,39.8802594506741,55.5802298216012,29.1318525500198,167.430804200711,380.706838865346,292.066391592405,217.311719510771,WBGene00004461,WBGene00004461,History: N.A.
WBGene00007825,C30H6.8,-2.25008466543471,0.0077870304076617,97.6267018644721,205.098477174895,285.841181939663,0.0,753.438618903199,355.985615562402,751.027864094756,558.801564456269,WBGene00007825,WBGene00007825,History: N.A.
WBGene00019773,M04G7.2,-1.48229376450221,0.0080107062138958,180.538811846145,113.785167398197,105.719903220176,110.824177665259,318.472386188226,329.158001041431,370.362276324073,413.351546566651,WBGene00019773,WBGene00019773,History: N.A.
WBGene00006047,ssp-19,-2.79792715843342,0.0081233676041791,149.589301243949,157.131897835605,0.0,114.782184010447,1154.46239993232,681.827287871535,511.452667304673,856.228203602348,WBGene00006047,WBGene00006047,History: N.A.
WBGene00011472,T05C12.9,-2.46303299411051,0.0081233676041791,0.0,0.0,295.467957497217,51.6222464875999,519.208996446246,245.316512278753,345.031799394137,449.261015983408,WBGene00011472,WBGene00011472,History: N.A.
WBGene00021820,nipa-1,-2.50566443068099,0.0081896679285711,78.8842730739659,0.0,0.0,60.529122552289,173.940871921759,287.643298115428,134.854469994063,301.015018520388,WBGene00021820,WBGene00021820,History: N.A.
WBGene00009039,F22B3.8,-3.20922272002187,0.0082204543744752,0.0,0.0,50.8247021363305,26.6392876259539,191.38146736846,221.53917652981,148.375974338388,99.359101701449,WBGene00009039,WBGene00009039,History: N.A.
WBGene00044018,T04B2.8,-2.7875489236445,0.0082204543744752,158.732901564484,0.0,232.376999987624,121.798209927956,1400.03264148272,578.803017968208,678.393819102164,757.137409053421,WBGene00044018,WBGene00044018,History: N.A.
WBGene00220250,C09B9.85,-2.28007234263492,0.0082204543744752,0.0,74.0447813905024,103.194563512419,27.0442279373148,349.723137438781,224.906764446658,60.2525672123312,268.985190273919,WBGene00220250,WBGene00220250,History: N.A.
WBGene00011378,T02E1.6,-2.28295469986213,0.00832445380682,287.264410353424,0.0,0.0,55.1056060404136,395.888654844048,261.869949501103,491.085083208469,616.597965204788,WBGene00011378,WBGene00011378,History: N.A.
WBGene00020019,R12B2.3,-1.77948718404871,0.0083392290079462,260.38137729896,0.0,254.123510681653,266.392876259539,669.835135789609,395.605672374661,816.067858861133,827.992514178741,WBGene00020019,WBGene00020019,History: N.A.
WBGene00018347,F42C5.5,-1.85483576054869,0.0083469674082053,119.892440886194,0.0,263.274772839164,137.992985763252,528.728855370666,491.822232027002,256.198589116145,514.68565147288,WBGene00018347,WBGene00018347,History: N.A.
WBGene00009319,mccc-1,-3.50465238847691,0.0083532683228697,0.0,30.7879203885565,0.0,0.0,129.258092633506,80.157031946613,75.1592971592194,139.805508037404,WBGene00009319,WBGene00009319,History: N.A.
WBGene00016357,C33F10.11,-3.49679088060961,0.0083532683228697,0.0,105.729059938996,0.0,0.0,443.886318113513,367.023929223251,344.140244356943,288.064372374743,WBGene00016357,WBGene00016357,History: N.A.
WBGene00019077,zipt-11,-3.50138111681826,0.0083532683228697,0.0,0.0,72.0562494275497,0.0,217.063438349671,89.7386028616365,168.286927680234,234.775739425966,WBGene00019077,WBGene00019077,History: N.A.
WBGene00044094,fitm-2,-1.73208494095238,0.0083532683228697,60.1684492491881,126.404529491479,88.0835894299704,277.009089122524,597.025040928855,548.494982272931,617.1560452555,229.597182801,WBGene00044094,WBGene00044094,History: N.A.
WBGene00013644,Y105C5A.25,-1.00195737628095,0.0083624906373478,805.327135132024,585.646176475071,453.445577265926,617.939963918836,1024.47522131399,1468.27082372947,1482.62710235839,1004.65198571535,WBGene00013644,WBGene00013644,History: N.A.
WBGene00021128,W10C8.5,-3.19179006399863,0.0084899596887547,97.0429846634887,0.0,0.0,0.0,213.981072633196,265.392863619952,207.371503746476,231.44185373905,WBGene00021128,WBGene00021128,History: N.A.
WBGene00008423,D2045.5,-3.19532858523143,0.0085027565513446,122.957872613398,0.0,0.0,0.0,271.123745438651,336.264821518462,210.199296979383,351.896818525965,WBGene00008423,WBGene00008423,History: N.A.
WBGene00016613,best-9,-3.53679318942187,0.0085027565513446,0.0,0.0,64.4353850813139,0.0,339.685885810595,80.2476048640668,75.2442229187214,167.956176435444,WBGene00016613,WBGene00016613,History: N.A.
WBGene00001558,gdi-1,-2.08279368550671,0.0085740498027261,37.3542904141967,78.4755393103023,109.369612192104,28.6625246608365,82.3667074750333,272.417070597235,319.290071361088,285.080966907111,WBGene00001558,WBGene00001558,History: N.A.
WBGene00009439,mlcd-1,-3.5044118711124,0.0085936181411468,43.5132417827573,0.0,0.0,0.0,239.868193015429,158.666510957773,148.773765154308,83.0212333251607,WBGene00009439,WBGene00009439,History: N.A.
WBGene00019063,F58F12.3,-2.47782123478514,0.0085936181411468,88.5699273395279,93.0358030841101,0.0,0.0,244.122335592783,121.110385922065,264.971555810299,380.221391913457,WBGene00019063,WBGene00019063,History: N.A.
WBGene00000269,bre-4,-3.22167222003143,0.0086056316552944,45.3998298880237,0.0,0.0,34.8359915108629,250.268072712601,331.091516572024,77.6120481154643,216.551888323671,WBGene00000269,WBGene00000269,History: N.A.
WBGene00000865,cyb-1,-3.18080986043131,0.0086627013618355,39.3942698664284,0.0,57.6712336134333,0.0,130.297333972944,143.647108221479,235.708920399211,225.487281773919,WBGene00000865,WBGene00000865,History: N.A.
WBGene00001051,cks-1,-2.09571868737005,0.0086627013618355,281.04656597348,98.4058350081569,137.146021637717,71.8837920065424,309.855709072744,427.002947959951,960.911071905749,714.964964624183,WBGene00001051,WBGene00001051,History: Renamed on 2007-08-17
WBGene00010485,ant-1.3,-2.27006473562483,0.0086627013618355,125.331576717903,0.0,183.479137055865,48.0844284368088,552.715589156787,628.386770714037,214.257198465471,179.345096700492,WBGene00010485,WBGene00010485,History: Renamed on 2014-03-03
WBGene00014102,best-25,-1.48198455299037,0.0087050170640939,251.217411375963,150.791030758768,105.077051404022,55.0751441244156,435.236792014286,458.019082488386,184.055105812793,479.311089468202,WBGene00014102,WBGene00014102,History: N.A.
WBGene00012173,W01B6.6,-3.5328527540012,0.0087137109286563,0.0,0.0,86.3235177065741,0.0,390.063590167869,161.260513861715,50.4020112648111,281.261762309582,WBGene00012173,WBGene00012173,History: N.A.
WBGene00017550,nep-6,-2.10075869127619,0.0087243168086116,118.254566010699,62.1086007838367,0.0,0.0,162.970557367495,215.601488478139,277.968469229566,112.812094827996,WBGene00017550,WBGene00017550,History: N.A.
WBGene00016746,C48B6.10,-3.50458298123667,0.0087297843850507,0.0,0.0,0.0,135.736969647231,975.158975419671,645.042055446858,604.824135177733,337.514114771498,WBGene00016746,WBGene00016746,History: N.A.
WBGene00022064,Y67D8B.5,-3.4863309718034,0.008754302723773,95.7548034511415,0.0,0.0,0.0,316.710923875238,261.869949501103,409.237569340391,365.391386788023,WBGene00022064,WBGene00022064,History: N.A.
WBGene00018270,F41C3.4,-1.97203290208965,0.0088116155004418,374.836932678256,78.7473945273126,109.74849075628,0.0,330.608169957524,820.082336081976,448.554619882101,500.619954300218,WBGene00018270,WBGene00018270,History: N.A.
WBGene00235281,Y4C6A.68,-2.2701164931153,0.0089155602842444,142.999464184744,150.209787798795,0.0,329.177100400004,1418.92074705338,651.790843471908,488.921712797859,954.927049392046,WBGene00235281,WBGene00235281,History: N.A.
WBGene00019947,htz-1,-3.89278369032366,0.0090019568112684,0.0,0.0,0.0,0.0,149.429371181219,370.66351933559,57.9254847625856,193.947307079029,WBGene00019947,WBGene00019947,History: N.A.
WBGene00017700,F22D3.4,-3.22266717459358,0.0091062424040458,0.0,0.0,65.1866892969397,34.1669875586652,196.369461716883,162.366553051438,76.12155610776,424.786282994306,WBGene00017700,WBGene00017700,History: N.A.
WBGene00003449,msp-56,-1.49850538215337,0.0092031737218233,500.360360230242,525.589546517555,366.251225414019,479.917802124604,275.825313278628,1482.41601470952,1603.83278620107,1909.32840263799,WBGene00003449,WBGene00003449,History: N.A.
WBGene00003906,paf-1,-2.77836481864344,0.0092031737218233,100.420350719063,0.0,0.0,38.5270439756643,276.785262164748,183.086182791181,386.259497001557,191.597339707873,WBGene00003906,WBGene00003906,History: N.A.
WBGene00021358,Y37E11AL.2,-2.75832388363,0.0092031737218233,183.654191626235,96.4572046119558,0.0,0.0,303.719952457442,418.547444039952,549.431825767891,613.206337233365,WBGene00021358,WBGene00021358,History: N.A.
WBGene00012765,Y41E3.7,-2.21657671948932,0.0092069589051777,70.7594078908708,37.1636205235165,51.7941106239444,27.1473939294463,195.031795083934,161.260513861715,181.44724055332,303.762703294348,WBGene00012765,WBGene00012765,History: N.A.
WBGene00019512,K08A2.2,-1.77653293952703,0.009255854574695,178.193293888035,249.570882564145,86.9553458325142,45.5768232941756,654.864307372405,649.763314773093,203.083675764161,396.648563974372,WBGene00019512,WBGene00019512,History: N.A.
WBGene00194649,Y57G11C.1130,-2.75762916076534,0.0092885116379949,0.0,0.0,316.807309983127,83.0257797675565,477.177791972026,591.826085872493,277.463072012785,929.007600908548,WBGene00194649,WBGene00194649,History: N.A.
WBGene00017063,mctp-1,-2.46604532178612,0.0093007090233437,70.5671268911673,24.7084216161785,0.0,0.0,77.8007269519608,214.429741258149,120.636118266428,112.198985616974,WBGene00017063,WBGene00017063,History: N.A.
WBGene00000896,dad-1,-3.20605101276232,0.0093737948535916,272.780490503672,0.0,0.0,0.0,751.855764661806,248.666422635501,466.32449077779,1171.01798433851,WBGene00000896,WBGene00000896,History: N.A.
WBGene00021315,Y32H12A.7,-3.47865082641562,0.0093737948535916,34.1334157412586,0.0,0.0,0.0,75.2646359577328,93.3479630713711,145.879638282221,162.812408150815,WBGene00021315,WBGene00021315,History: N.A.
WBGene00006040,ssp-11,-3.17832603839072,0.009538618917665,309.151222570828,0.0,0.0,0.0,511.261919970028,422.732918480352,1057.00217909632,884.769143722426,WBGene00006040,WBGene00006040,History: N.A.
WBGene00004974,spe-29,-3.90729773451255,0.0095407698801589,0.0,0.0,0.0,0.0,518.671513013072,428.859482516299,201.060197110714,1570.78579863764,WBGene00004974,WBGene00004974,History: N.A.
WBGene00022596,ZC395.4,-1.92282270741167,0.0099448938549798,243.15264696582,255.412897605441,355.963269643963,93.2873929972545,670.193528050598,1329.94626038762,831.350028502727,463.923895584793,WBGene00022596,WBGene00022596,History: N.A.
WBGene00016415,ampd-1,-3.47676467421582,0.0100843493129404,23.2195124248476,0.0,0.0,0.0,76.7990008538668,42.3337686604072,138.930007445601,66.4526180907402,WBGene00016415,WBGene00016415,History: N.A.
WBGene00004076,pod-2,-3.13966999990772,0.0101223955762713,9.48593757157714,0.0,0.0,7.27870658394709,52.2915464609906,43.2368560690015,40.5410683829318,36.1974518179835,WBGene00004076,WBGene00004076,History: N.A.
WBGene00009759,ttr-12,-3.13051890548459,0.0101725954949246,123.191189259723,129.402739394028,0.0,0.0,814.914635246344,561.50482530597,421.196314250907,470.086072565995,WBGene00009759,WBGene00009759,History: N.A.
WBGene00004442,rpl-28,-2.40000224149426,0.0102767908385347,0.0,151.544985912562,422.409746644169,110.701039690075,795.296319953376,526.06763188666,986.535367156569,825.784534140931,WBGene00004442,WBGene00004442,History: N.A.
WBGene00007641,C17E4.1,-3.50958565506692,0.0103247463409702,50.799496666568,0.0,0.0,0.0,336.040698571849,46.3087704125581,260.528706115291,96.9230673874333,WBGene00007641,WBGene00007641,"History: Split into C17E4.12(WBGene00044769). History of WBGene00007641: Split into ""WBGene00044769"" on 2006-02-27"
WBGene00043998,T21C12.8,-1.71015386352977,0.0105282871698266,183.740820961907,128.670271057835,89.6624462216397,187.98289758692,1012.87738861987,446.6611968849,261.757615106401,350.568906003226,WBGene00043998,WBGene00043998,History: N.A.
WBGene00000567,cnx-1,-3.49707281520247,0.0105533408294907,0.0,0.0,0.0,23.2673834005296,100.294258004396,27.642507513895,103.676066142096,202.492704541798,WBGene00000567,WBGene00000567,History: N.A.
WBGene00015688,C10G11.8,-3.12412630094222,0.0105533408294907,41.9933743466196,0.0,61.4761921053933,0.0,185.191898566116,191.405590515036,107.682951622038,280.424890313059,WBGene00015688,WBGene00015688,History: N.A.
WBGene00021786,Y51H7C.8,-2.717794851162,0.0105533408294907,214.972704436669,225.812065101499,0.0,164.951880332894,1185.04418536099,783.875610427142,1102.50227289848,1230.47364358748,WBGene00021786,WBGene00021786,History: N.A.
WBGene00017982,hpo-18,-1.56369360946975,0.0105710364334789,1567.07688682454,235.15601262294,983.195099947635,171.777475381151,1234.08049647938,2448.93552774825,2104.89227044182,2349.21462298713,WBGene00017982,WBGene00017982,History: N.A.
WBGene00004737,scc-1,-2.70901274000854,0.0106847731323002,30.4083169741798,31.9415661174017,44.516249646341,0.0,268.202974410506,138.600956878804,77.9755705890731,145.044121921709,WBGene00004737,WBGene00004737,History: N.A.
WBGene00011001,R04B5.1,-3.12971519461006,0.0107161380910988,189.829698069807,0.0,277.901149108006,0.0,1046.44252625444,1211.33994184428,324.51821288045,905.465497961548,WBGene00011001,WBGene00011001,History: N.A.
WBGene00014201,ZK1053.6,-2.43344897101012,0.0107161380910988,86.5623423198319,45.4634957737685,0.0,33.2103119070226,286.306675183216,78.910144782999,295.960610146971,289.024586949326,WBGene00014201,WBGene00014201,"History: Split into ZK1053.7(WBGene00044786). History of WBGene00014201: Split into ""WBGene00044786"" on 2006-03-16"
