WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00009182,F26H11.4,M09526_2.00,EFL-1,WBGene00009182,WBGene00009182,"History: Split into dsb-2(WBGene00194892). History of WBGene00009182: Split into ""WBGene00194892"" on 2009-12-08"
WBGene00009307,F32A11.1,M09526_2.00,EFL-1,WBGene00009307,WBGene00009307,History: N.A.
WBGene00009323,best-13,M09526_2.00,EFL-1,WBGene00009323,WBGene00009323,History: N.A.
WBGene00009400,F35C5.12,M09526_2.00,EFL-1,WBGene00009400,WBGene00009400,History: N.A.
WBGene00009696,F44F1.4,M09526_2.00,EFL-1,WBGene00009696,WBGene00009696,History: N.A.
WBGene00009739,F45H10.2,M09526_2.00,EFL-1,WBGene00009739,WBGene00009739,History: N.A.
WBGene00009829,tmed-10,M09526_2.00,EFL-1,WBGene00009829,WBGene00009829,History: N.A.
WBGene00009833,F47G9.6,M09526_2.00,EFL-1,WBGene00009833,WBGene00009833,History: N.A.
WBGene00009944,mtcu-2,M09526_2.00,EFL-1,WBGene00009944,WBGene00009944,History: N.A.
WBGene00010004,F53H2.1,M09526_2.00,EFL-1,WBGene00010004,WBGene00010004,History: N.A.
WBGene00010329,pcdr-1,M09526_2.00,EFL-1,WBGene00010329,WBGene00010329,History: N.A.
WBGene00011131,R07H5.11,M09526_2.00,EFL-1,WBGene00011131,WBGene00011131,History: N.A.
WBGene00011306,R186.3,M09526_2.00,EFL-1,WBGene00011306,WBGene00011306,History: N.A.
WBGene00011309,R186.8,M09526_2.00,EFL-1,WBGene00011309,WBGene00011309,History: N.A.
WBGene00012059,T26G10.1,M09526_2.00,EFL-1,WBGene00012059,WBGene00012059,History: N.A.
WBGene00012356,W09D6.1,M09526_2.00,EFL-1,WBGene00012356,WBGene00012356,History: N.A.
WBGene00012375,mecr-1,M09526_2.00,EFL-1,WBGene00012375,WBGene00012375,History: N.A.
WBGene00012555,npp-25,M09526_2.00,EFL-1,WBGene00012555,WBGene00012555,History: N.A.
WBGene00012560,Y37D8A.25,M09526_2.00,EFL-1,WBGene00012560,WBGene00012560,History: N.A.
WBGene00012602,Y38E10A.24,M09526_2.00,EFL-1,WBGene00012602,WBGene00012602,History: N.A.
WBGene00012888,sas-6,M09526_2.00,EFL-1,WBGene00012888,WBGene00012888,History: N.A.
WBGene00012993,dmsr-3,M09526_2.00,EFL-1,WBGene00012993,WBGene00012993,History: N.A.
WBGene00013019,Y48G10A.2,M09526_2.00,EFL-1,WBGene00013019,WBGene00013019,History: N.A.
WBGene00013037,Y49E10.18,M09526_2.00,EFL-1,WBGene00013037,WBGene00013037,History: N.A.
WBGene00013040,Y49E10.21,M09526_2.00,EFL-1,WBGene00013040,WBGene00013040,History: N.A.
WBGene00013044,Y49E10.25,M09526_2.00,EFL-1,WBGene00013044,WBGene00013044,History: N.A.
WBGene00013095,ing-3,M09526_2.00,EFL-1,WBGene00013095,WBGene00013095,History: N.A.
WBGene00013109,Y51H4A.15,M09526_2.00,EFL-1,WBGene00013109,WBGene00013109,History: N.A.
WBGene00013215,Y54G11A.4,M09526_2.00,EFL-1,WBGene00013215,WBGene00013215,History: N.A.
WBGene00013241,ung-1,M09526_2.00,EFL-1,WBGene00013241,WBGene00013241,History: N.A.
WBGene00013268,tric-1B.2,M09526_2.00,EFL-1,WBGene00013268,WBGene00013268,History: N.A.
WBGene00013431,ceh-92,M09526_2.00,EFL-1,WBGene00013431,WBGene00013431,History: N.A.
WBGene00013441,xpb-1,M09526_2.00,EFL-1,WBGene00013441,WBGene00013441,History: N.A.
WBGene00013443,such-1,M09526_2.00,EFL-1,WBGene00013443,WBGene00013443,History: Renamed on 2013-09-25
WBGene00013502,clec-111,M09526_2.00,EFL-1,WBGene00013502,WBGene00013502,History: N.A.
WBGene00013741,Y111B2A.21,M09526_2.00,EFL-1,WBGene00013741,WBGene00013741,History: N.A.
WBGene00013806,Y116A8C.29,M09526_2.00,EFL-1,WBGene00013806,WBGene00013806,History: N.A.
WBGene00014176,ZK1010.2,M09526_2.00,EFL-1,WBGene00014176,WBGene00014176,History: N.A.
WBGene00014178,ZK1010.4,M09526_2.00,EFL-1,WBGene00014178,WBGene00014178,History: N.A.
WBGene00015601,fbxa-166,M09526_2.00,EFL-1,WBGene00015601,WBGene00015601,History: N.A.
WBGene00015830,fbxb-98,M09526_2.00,EFL-1,WBGene00015830,WBGene00015830,History: N.A.
WBGene00015974,snrp-40.2,M09526_2.00,EFL-1,WBGene00015974,WBGene00015974,History: N.A.
WBGene00016298,fbxc-14,M09526_2.00,EFL-1,WBGene00016298,WBGene00016298,History: N.A.
WBGene00016308,C32B5.15,M09526_2.00,EFL-1,WBGene00016308,WBGene00016308,History: N.A.
WBGene00016907,C53H9.2,M09526_2.00,EFL-1,WBGene00016907,WBGene00016907,History: N.A.
WBGene00017088,akir-1,M09526_2.00,EFL-1,WBGene00017088,WBGene00017088,History: N.A.
WBGene00017192,F07B7.14,M09526_2.00,EFL-1,WBGene00017192,WBGene00017192,"History: Split into F07B7.18(WBGene00271801). History of WBGene00017192: Split into ""WBGene00271801"" on 2017-09-21"
WBGene00017285,F09E5.7,M09526_2.00,EFL-1,WBGene00017285,WBGene00017285,History: N.A.
WBGene00017286,F09E5.8,M09526_2.00,EFL-1,WBGene00017286,WBGene00017286,History: N.A.
WBGene00017507,F16B4.5,M09526_2.00,EFL-1,WBGene00017507,WBGene00017507,History: N.A.
WBGene00017508,F16B4.6,M09526_2.00,EFL-1,WBGene00017508,WBGene00017508,History: N.A.
WBGene00017525,F16G10.10,M09526_2.00,EFL-1,WBGene00017525,WBGene00017525,History: N.A.
WBGene00017638,F20D6.9,M09526_2.00,EFL-1,WBGene00017638,WBGene00017638,History: N.A.
WBGene00017988,fipp-1,M09526_2.00,EFL-1,WBGene00017988,WBGene00017988,History: N.A.
WBGene00018011,F33E11.3,M09526_2.00,EFL-1,WBGene00018011,WBGene00018011,History: N.A.
WBGene00018230,mage-1,M09526_2.00,EFL-1,WBGene00018230,WBGene00018230,History: N.A.
WBGene00018426,F44E7.4,M09526_2.00,EFL-1,WBGene00018426,WBGene00018426,History: N.A.
WBGene00018455,fbxc-42,M09526_2.00,EFL-1,WBGene00018455,WBGene00018455,History: N.A.
WBGene00018552,srt-19,M09526_2.00,EFL-1,WBGene00018552,WBGene00018552,History: N.A.
WBGene00018672,sorf-2,M09526_2.00,EFL-1,WBGene00018672,WBGene00018672,History: Renamed on 2016-01-19
WBGene00018932,mrpl-2,M09526_2.00,EFL-1,WBGene00018932,WBGene00018932,History: N.A.
WBGene00019183,npr-30,M09526_2.00,EFL-1,WBGene00019183,WBGene00019183,History: N.A.
WBGene00019314,K02E7.10,M09526_2.00,EFL-1,WBGene00019314,WBGene00019314,History: N.A.
WBGene00019541,K08F11.1,M09526_2.00,EFL-1,WBGene00019541,WBGene00019541,History: N.A.
WBGene00019544,miro-1,M09526_2.00,EFL-1,WBGene00019544,WBGene00019544,History: N.A.
WBGene00019595,dscc-1,M09526_2.00,EFL-1,WBGene00019595,WBGene00019595,History: N.A.
WBGene00020077,R52.5,M09526_2.00,EFL-1,WBGene00020077,WBGene00020077,History: N.A.
WBGene00020191,clec-53,M09526_2.00,EFL-1,WBGene00020191,WBGene00020191,History: N.A.
WBGene00020298,T07A9.10,M09526_2.00,EFL-1,WBGene00020298,WBGene00020298,History: N.A.
WBGene00020427,sav-1,M09526_2.00,EFL-1,WBGene00020427,WBGene00020427,History: N.A.
WBGene00020933,W02D3.4,M09526_2.00,EFL-1,WBGene00020933,WBGene00020933,"History: Split into W02D3.13(WBGene00303103). History of WBGene00020933: Split into ""WBGene00303103"" on 2018-03-06"
WBGene00020953,W02G9.3,M09526_2.00,EFL-1,WBGene00020953,WBGene00020953,History: N.A.
WBGene00020978,W03B1.9,M09526_2.00,EFL-1,WBGene00020978,WBGene00020978,History: N.A.
WBGene00021091,W08F4.1,M09526_2.00,EFL-1,WBGene00021091,WBGene00021091,History: N.A.
WBGene00021099,W08F4.10,M09526_2.00,EFL-1,WBGene00021099,WBGene00021099,History: N.A.
WBGene00021198,npp-26,M09526_2.00,EFL-1,WBGene00021198,WBGene00021198,History: N.A.
WBGene00021199,Y17G9B.2,M09526_2.00,EFL-1,WBGene00021199,WBGene00021199,History: N.A.
WBGene00021209,hgap-1,M09526_2.00,EFL-1,WBGene00021209,WBGene00021209,History: N.A.
WBGene00021239,Y20F4.4,M09526_2.00,EFL-1,WBGene00021239,WBGene00021239,History: N.A.
WBGene00021319,Y34B4A.2,M09526_2.00,EFL-1,WBGene00021319,WBGene00021319,History: N.A.
WBGene00021346,Y37E3.1,M09526_2.00,EFL-1,WBGene00021346,WBGene00021346,History: N.A.
WBGene00021352,pcyt-2.1,M09526_2.00,EFL-1,WBGene00021352,WBGene00021352,History: N.A.
WBGene00021414,Y38C9B.3,M09526_2.00,EFL-1,WBGene00021414,WBGene00021414,History: N.A.
WBGene00021430,Y38F2AR.12,M09526_2.00,EFL-1,WBGene00021430,WBGene00021430,History: N.A.
WBGene00021457,Y39F10C.1,M09526_2.00,EFL-1,WBGene00021457,WBGene00021457,"History: Split into Y39F10C.3(WBGene00206368). History of WBGene00021457: Split into ""WBGene00206368"" on 2010-12-09"
WBGene00021474,dot-1.1,M09526_2.00,EFL-1,WBGene00021474,WBGene00021474,History: N.A.
WBGene00021507,Y41D4A.5,M09526_2.00,EFL-1,WBGene00021507,WBGene00021507,History: N.A.
WBGene00021555,pid-5,M09526_2.00,EFL-1,WBGene00021555,WBGene00021555,History: N.A.
WBGene00021560,coh-4,M09526_2.00,EFL-1,WBGene00021560,WBGene00021560,History: N.A.
WBGene00021561,Y45G5AM.9,M09526_2.00,EFL-1,WBGene00021561,WBGene00021561,History: N.A.
WBGene00021595,Y46E12BL.2,M09526_2.00,EFL-1,WBGene00021595,WBGene00021595,History: N.A.
WBGene00021640,Y47G6A.14,M09526_2.00,EFL-1,WBGene00021640,WBGene00021640,History: N.A.
WBGene00021707,srbc-38,M09526_2.00,EFL-1,WBGene00021707,WBGene00021707,History: Resurrected on 2005-01-26
WBGene00021736,wrb-1,M09526_2.00,EFL-1,WBGene00021736,WBGene00021736,History: N.A.
WBGene00021811,ral-1,M09526_2.00,EFL-1,WBGene00021811,WBGene00021811,History: N.A.
WBGene00021859,fbxa-39,M09526_2.00,EFL-1,WBGene00021859,WBGene00021859,History: N.A.
WBGene00021861,Y54F10BM.6,M09526_2.00,EFL-1,WBGene00021861,WBGene00021861,History: N.A.
WBGene00021884,Y54G2A.19,M09526_2.00,EFL-1,WBGene00021884,WBGene00021884,History: N.A.
WBGene00021898,Y54G2A.36,M09526_2.00,EFL-1,WBGene00021898,WBGene00021898,History: N.A.
WBGene00022034,deps-1,M09526_2.00,EFL-1,WBGene00022034,WBGene00022034,History: N.A.
WBGene00022035,Y65B4BL.3,M09526_2.00,EFL-1,WBGene00022035,WBGene00022035,History: N.A.
WBGene00022140,Y71G12A.4,M09526_2.00,EFL-1,WBGene00022140,WBGene00022140,History: N.A.
WBGene00022149,lin-65,M09526_2.00,EFL-1,WBGene00022149,WBGene00022149,History: N.A.
WBGene00022154,drag-1,M09526_2.00,EFL-1,WBGene00022154,WBGene00022154,History: N.A.
WBGene00022159,mppa-1,M09526_2.00,EFL-1,WBGene00022159,WBGene00022159,History: N.A.
WBGene00022166,Y71H2AM.1,M09526_2.00,EFL-1,WBGene00022166,WBGene00022166,History: N.A.
WBGene00022167,Y71H2AM.2,M09526_2.00,EFL-1,WBGene00022167,WBGene00022167,History: N.A.
WBGene00022168,Y71H2AM.3,M09526_2.00,EFL-1,WBGene00022168,WBGene00022168,"History: Split into Y71H2AM.25(WBGene00044760). History of WBGene00022168: Split into ""WBGene00044760"" on 2006-02-24"
WBGene00022221,Y73B3A.20,M09526_2.00,EFL-1,WBGene00022221,WBGene00022221,History: N.A.
WBGene00022236,Y73B6BL.12,M09526_2.00,EFL-1,WBGene00022236,WBGene00022236,History: N.A.
WBGene00022278,rcor-1,M09526_2.00,EFL-1,WBGene00022278,WBGene00022278,History: N.A.
WBGene00022281,abtm-1,M09526_2.00,EFL-1,WBGene00022281,WBGene00022281,History: N.A.
WBGene00022324,fbxa-26,M09526_2.00,EFL-1,WBGene00022324,WBGene00022324,History: N.A.
WBGene00022348,Y82E9BR.16,M09526_2.00,EFL-1,WBGene00022348,WBGene00022348,History: N.A.
WBGene00022360,ints-3,M09526_2.00,EFL-1,WBGene00022360,WBGene00022360,History: N.A.
WBGene00022373,mrpl-15,M09526_2.00,EFL-1,WBGene00022373,WBGene00022373,History: N.A.
WBGene00022485,fbxa-63,M09526_2.00,EFL-1,WBGene00022485,WBGene00022485,History: N.A.
WBGene00022517,ZC123.1,M09526_2.00,EFL-1,WBGene00022517,WBGene00022517,History: N.A.
WBGene00044087,C45H4.18,M09526_2.00,EFL-1,WBGene00044087,WBGene00044087,History: N.A.
WBGene00044344,mrpl-39,M09526_2.00,EFL-1,WBGene00044344,WBGene00044344,History: N.A.
WBGene00044347,Y71G12B.30,M09526_2.00,EFL-1,WBGene00044347,WBGene00044347,History: N.A.
WBGene00044348,Y71G12B.31,M09526_2.00,EFL-1,WBGene00044348,WBGene00044348,History: N.A.
WBGene00044514,R09E12.9,M09526_2.00,EFL-1,WBGene00044514,WBGene00044514,History: N.A.
WBGene00044676,fbxa-42,M09526_2.00,EFL-1,WBGene00044676,WBGene00044676,History: N.A.
WBGene00044776,T02B11.8,M09526_2.00,EFL-1,WBGene00044776,WBGene00044776,History: N.A.
WBGene00044810,Y37E3.19,M09526_2.00,EFL-1,WBGene00044810,WBGene00044810,History: N.A.
WBGene00050893,Y94A7B.11,M09526_2.00,EFL-1,WBGene00050893,WBGene00050893,History: N.A.
WBGene00050916,F55F10.3,M09526_2.00,EFL-1,WBGene00050916,WBGene00050916,History: N.A.
WBGene00185098,Y71G12B.35,M09526_2.00,EFL-1,WBGene00185098,WBGene00185098,History: N.A.
WBGene00194695,B0462.5,M09526_2.00,EFL-1,WBGene00194695,WBGene00194695,History: N.A.
WBGene00194892,dsb-2,M09526_2.00,EFL-1,WBGene00194892,WBGene00194892,History: N.A.
WBGene00194998,C16C4.18,M09526_2.00,EFL-1,WBGene00194998,WBGene00194998,History: N.A.
WBGene00206368,Y39F10C.3,M09526_2.00,EFL-1,WBGene00206368,WBGene00206368,History: N.A.
WBGene00235134,R07H5.16,M09526_2.00,EFL-1,WBGene00235134,WBGene00235134,History: N.A.
WBGene00303103,W02D3.13,M09526_2.00,EFL-1,WBGene00303103,WBGene00303103,History: N.A.
WBGene00305997,cTel54X.2,M09526_2.00,EFL-1,WBGene00305997,WBGene00305997,History: N.A.
WBGene00000004,aat-3,M09602_2.00,SNPC-4,WBGene00000004,WBGene00000004,History: N.A.
WBGene00000055,acr-16,M09602_2.00,SNPC-4,WBGene00000055,WBGene00000055,History: N.A.
WBGene00000090,age-1,M09602_2.00,SNPC-4,WBGene00000090,WBGene00000090,History: N.A.
WBGene00000296,cat-2,M09602_2.00,SNPC-4,WBGene00000296,WBGene00000296,History: N.A.
WBGene00000547,clp-7,M09602_2.00,SNPC-4,WBGene00000547,WBGene00000547,History: N.A.
WBGene00000662,col-87,M09602_2.00,SNPC-4,WBGene00000662,WBGene00000662,History: N.A.
WBGene00001077,dpy-18,M09602_2.00,SNPC-4,WBGene00001077,WBGene00001077,History: N.A.
WBGene00001103,dsl-1,M09602_2.00,SNPC-4,WBGene00001103,WBGene00001103,History: N.A.
WBGene00001108,dsl-6,M09602_2.00,SNPC-4,WBGene00001108,WBGene00001108,History: N.A.
WBGene00001336,qars-1,M09602_2.00,SNPC-4,WBGene00001336,WBGene00001336,History: Renamed on 2010-01-29
WBGene00001365,exc-4,M09602_2.00,SNPC-4,WBGene00001365,WBGene00001365,History: N.A.
WBGene00001427,fkb-2,M09602_2.00,SNPC-4,WBGene00001427,WBGene00001427,History: N.A.
WBGene00001485,fre-1,M09602_2.00,SNPC-4,WBGene00001485,WBGene00001485,History: N.A.
WBGene00001549,gcy-25,M09602_2.00,SNPC-4,WBGene00001549,WBGene00001549,History: N.A.
WBGene00001773,gst-25,M09602_2.00,SNPC-4,WBGene00001773,WBGene00001773,History: N.A.
WBGene00001939,his-65,M09602_2.00,SNPC-4,WBGene00001939,WBGene00001939,History: N.A.
WBGene00001988,hot-3,M09602_2.00,SNPC-4,WBGene00001988,WBGene00001988,History: N.A.
WBGene00002203,kin-20,M09602_2.00,SNPC-4,WBGene00002203,WBGene00002203,History: N.A.
WBGene00002977,lev-10,M09602_2.00,SNPC-4,WBGene00002977,WBGene00002977,History: N.A.
WBGene00003061,lpd-5,M09602_2.00,SNPC-4,WBGene00003061,WBGene00003061,History: Renamed on 2008-02-26
WBGene00003156,mcm-4,M09602_2.00,SNPC-4,WBGene00003156,WBGene00003156,History: Renamed on 2015-03-03; Renamed on 2015-03-03
WBGene00003554,nas-38,M09602_2.00,SNPC-4,WBGene00003554,WBGene00003554,History: N.A.
WBGene00003612,nhr-13,M09602_2.00,SNPC-4,WBGene00003612,WBGene00003612,History: N.A.
WBGene00003696,nhr-106,M09602_2.00,SNPC-4,WBGene00003696,WBGene00003696,History: N.A.
WBGene00003702,nhr-112,M09602_2.00,SNPC-4,WBGene00003702,WBGene00003702,History: N.A.
WBGene00003919,par-4,M09602_2.00,SNPC-4,WBGene00003919,WBGene00003919,History: N.A.
WBGene00004287,rac-2,M09602_2.00,SNPC-4,WBGene00004287,WBGene00004287,"History: Split into rac-3(WBGene00044670). History of WBGene00004287: Split into ""WBGene00044670"" on 2005-11-14"
WBGene00004509,rrf-2,M09602_2.00,SNPC-4,WBGene00004509,WBGene00004509,History: N.A.
WBGene00004777,ser-2,M09602_2.00,SNPC-4,WBGene00004777,WBGene00004777,History: N.A.
WBGene00004812,skr-6,M09602_2.00,SNPC-4,WBGene00004812,WBGene00004812,History: N.A.
WBGene00005213,srg-56,M09602_2.00,SNPC-4,WBGene00005213,WBGene00005213,History: N.A.
WBGene00005216,srg-59,M09602_2.00,SNPC-4,WBGene00005216,WBGene00005216,History: N.A.
WBGene00005259,srh-36,M09602_2.00,SNPC-4,WBGene00005259,WBGene00005259,History: N.A.
WBGene00005261,srh-38,M09602_2.00,SNPC-4,WBGene00005261,WBGene00005261,History: N.A.
WBGene00005308,srh-87,M09602_2.00,SNPC-4,WBGene00005308,WBGene00005308,History: N.A.
WBGene00005332,srh-113,M09602_2.00,SNPC-4,WBGene00005332,WBGene00005332,History: N.A.
WBGene00005355,srh-138,M09602_2.00,SNPC-4,WBGene00005355,WBGene00005355,History: N.A.
WBGene00005400,srh-185,M09602_2.00,SNPC-4,WBGene00005400,WBGene00005400,History: N.A.
WBGene00005430,srh-220,M09602_2.00,SNPC-4,WBGene00005430,WBGene00005430,History: N.A.
WBGene00005432,srh-222,M09602_2.00,SNPC-4,WBGene00005432,WBGene00005432,History: N.A.
WBGene00005435,srh-227,M09602_2.00,SNPC-4,WBGene00005435,WBGene00005435,History: N.A.
WBGene00005443,srh-236,M09602_2.00,SNPC-4,WBGene00005443,WBGene00005443,History: N.A.
WBGene00005454,srh-248,M09602_2.00,SNPC-4,WBGene00005454,WBGene00005454,History: N.A.
WBGene00005493,srh-289,M09602_2.00,SNPC-4,WBGene00005493,WBGene00005493,History: N.A.
WBGene00005494,srh-290,M09602_2.00,SNPC-4,WBGene00005494,WBGene00005494,History: N.A.
WBGene00005504,srh-300,M09602_2.00,SNPC-4,WBGene00005504,WBGene00005504,History: N.A.
WBGene00005566,sri-54,M09602_2.00,SNPC-4,WBGene00005566,WBGene00005566,History: N.A.
WBGene00005579,sri-67,M09602_2.00,SNPC-4,WBGene00005579,WBGene00005579,History: N.A.
WBGene00005688,sru-25,M09602_2.00,SNPC-4,WBGene00005688,WBGene00005688,History: N.A.
WBGene00005714,srv-3,M09602_2.00,SNPC-4,WBGene00005714,WBGene00005714,History: N.A.
WBGene00005770,srw-23,M09602_2.00,SNPC-4,WBGene00005770,WBGene00005770,History: N.A.
WBGene00005782,srw-35,M09602_2.00,SNPC-4,WBGene00005782,WBGene00005782,History: N.A.
WBGene00005790,srw-43,M09602_2.00,SNPC-4,WBGene00005790,WBGene00005790,History: N.A.
WBGene00005800,srw-53,M09602_2.00,SNPC-4,WBGene00005800,WBGene00005800,History: N.A.
WBGene00005802,srw-55,M09602_2.00,SNPC-4,WBGene00005802,WBGene00005802,History: N.A.
WBGene00005804,srw-57,M09602_2.00,SNPC-4,WBGene00005804,WBGene00005804,History: N.A.
WBGene00005820,srw-73,M09602_2.00,SNPC-4,WBGene00005820,WBGene00005820,History: N.A.
WBGene00005823,srw-76,M09602_2.00,SNPC-4,WBGene00005823,WBGene00005823,History: N.A.
WBGene00005862,srw-115,M09602_2.00,SNPC-4,WBGene00005862,WBGene00005862,History: N.A.
WBGene00005876,srw-129,M09602_2.00,SNPC-4,WBGene00005876,WBGene00005876,History: N.A.
WBGene00005883,srw-136,M09602_2.00,SNPC-4,WBGene00005883,WBGene00005883,History: N.A.
WBGene00005884,srw-137,M09602_2.00,SNPC-4,WBGene00005884,WBGene00005884,History: N.A.
WBGene00005898,srx-7,M09602_2.00,SNPC-4,WBGene00005898,WBGene00005898,History: N.A.
WBGene00005912,srx-21,M09602_2.00,SNPC-4,WBGene00005912,WBGene00005912,History: N.A.
WBGene00005913,srx-22,M09602_2.00,SNPC-4,WBGene00005913,WBGene00005913,History: N.A.
WBGene00005919,srx-28,M09602_2.00,SNPC-4,WBGene00005919,WBGene00005919,History: N.A.
WBGene00005953,srx-62,M09602_2.00,SNPC-4,WBGene00005953,WBGene00005953,History: N.A.
WBGene00005955,srx-64,M09602_2.00,SNPC-4,WBGene00005955,WBGene00005955,History: N.A.
WBGene00006013,srx-122,M09602_2.00,SNPC-4,WBGene00006013,WBGene00006013,History: N.A.
WBGene00006081,str-13,M09602_2.00,SNPC-4,WBGene00006081,WBGene00006081,History: N.A.
WBGene00006099,str-33,M09602_2.00,SNPC-4,WBGene00006099,WBGene00006099,History: N.A.
WBGene00006131,str-69,M09602_2.00,SNPC-4,WBGene00006131,WBGene00006131,History: N.A.
WBGene00006153,str-96,M09602_2.00,SNPC-4,WBGene00006153,WBGene00006153,History: N.A.
WBGene00006170,str-119,M09602_2.00,SNPC-4,WBGene00006170,WBGene00006170,History: N.A.
WBGene00006171,str-120,M09602_2.00,SNPC-4,WBGene00006171,WBGene00006171,History: N.A.
WBGene00006377,syp-3,M09602_2.00,SNPC-4,WBGene00006377,WBGene00006377,History: N.A.
WBGene00006412,nlg-1,M09602_2.00,SNPC-4,WBGene00006412,WBGene00006412,History: Renamed on 2019-05-20
WBGene00006419,oac-39,M09602_2.00,SNPC-4,WBGene00006419,WBGene00006419,History: Renamed on 2008-07-18
WBGene00006674,twk-21,M09602_2.00,SNPC-4,WBGene00006674,WBGene00006674,History: N.A.
WBGene00006679,twk-26,M09602_2.00,SNPC-4,WBGene00006679,WBGene00006679,History: N.A.
WBGene00006742,unc-2,M09602_2.00,SNPC-4,WBGene00006742,WBGene00006742,History: N.A.
WBGene00006950,wrt-4,M09602_2.00,SNPC-4,WBGene00006950,WBGene00006950,History: N.A.
WBGene00007083,AH10.2,M09602_2.00,SNPC-4,WBGene00007083,WBGene00007083,History: N.A.
WBGene00007261,lron-3,M09602_2.00,SNPC-4,WBGene00007261,WBGene00007261,History: N.A.
WBGene00007525,C11G10.1,M09602_2.00,SNPC-4,WBGene00007525,WBGene00007525,History: N.A.
WBGene00007751,C26G2.2,M09602_2.00,SNPC-4,WBGene00007751,WBGene00007751,History: N.A.
WBGene00007818,C30F2.4,M09602_2.00,SNPC-4,WBGene00007818,WBGene00007818,History: N.A.
WBGene00007847,C31E10.6,M09602_2.00,SNPC-4,WBGene00007847,WBGene00007847,History: N.A.
WBGene00007849,tbc-19,M09602_2.00,SNPC-4,WBGene00007849,WBGene00007849,History: N.A.
WBGene00007878,C33A11.2,M09602_2.00,SNPC-4,WBGene00007878,WBGene00007878,History: N.A.
WBGene00007960,C35D6.3,M09602_2.00,SNPC-4,WBGene00007960,WBGene00007960,History: N.A.
WBGene00008160,glct-4,M09602_2.00,SNPC-4,WBGene00008160,WBGene00008160,History: N.A.
WBGene00008161,C47F8.5,M09602_2.00,SNPC-4,WBGene00008161,WBGene00008161,History: N.A.
WBGene00008260,C52G5.2,M09602_2.00,SNPC-4,WBGene00008260,WBGene00008260,History: N.A.
WBGene00008538,sqrd-1,M09602_2.00,SNPC-4,WBGene00008538,WBGene00008538,History: N.A.
WBGene00008700,clec-254,M09602_2.00,SNPC-4,WBGene00008700,WBGene00008700,History: N.A.
WBGene00008701,F11D11.6,M09602_2.00,SNPC-4,WBGene00008701,WBGene00008701,"History: Split into clec-253(WBGene00045361). History of WBGene00008701: Split into ""WBGene00045361"" on 2007-04-12"
WBGene00008782,sdz-14,M09602_2.00,SNPC-4,WBGene00008782,WBGene00008782,History: N.A.
WBGene00008784,F14B6.3,M09602_2.00,SNPC-4,WBGene00008784,WBGene00008784,History: N.A.
WBGene00008898,F16H6.8,M09602_2.00,SNPC-4,WBGene00008898,WBGene00008898,History: N.A.
WBGene00008899,F16H6.9,M09602_2.00,SNPC-4,WBGene00008899,WBGene00008899,History: N.A.
WBGene00008955,F19D8.2,M09602_2.00,SNPC-4,WBGene00008955,WBGene00008955,History: N.A.
WBGene00009017,F21D9.3,M09602_2.00,SNPC-4,WBGene00009017,WBGene00009017,History: N.A.
WBGene00009293,F31D4.8,M09602_2.00,SNPC-4,WBGene00009293,WBGene00009293,History: N.A.
WBGene00009303,lips-8,M09602_2.00,SNPC-4,WBGene00009303,WBGene00009303,History: N.A.
WBGene00009409,F35E2.1,M09602_2.00,SNPC-4,WBGene00009409,WBGene00009409,History: N.A.
WBGene00009416,F35E2.9,M09602_2.00,SNPC-4,WBGene00009416,WBGene00009416,"History: Split into F35E2.10(WBGene00044270). History of WBGene00009416: Split into ""WBGene00044270"" on 2005-03-18"
WBGene00009485,F36G9.3,M09602_2.00,SNPC-4,WBGene00009485,WBGene00009485,History: N.A.
WBGene00009563,F39H2.3,M09602_2.00,SNPC-4,WBGene00009563,WBGene00009563,History: N.A.
WBGene00009616,F41D3.11,M09602_2.00,SNPC-4,WBGene00009616,WBGene00009616,History: N.A.
WBGene00009829,tmed-10,M09602_2.00,SNPC-4,WBGene00009829,WBGene00009829,History: N.A.
WBGene00009833,F47G9.6,M09602_2.00,SNPC-4,WBGene00009833,WBGene00009833,History: N.A.
WBGene00009850,F48F7.5,M09602_2.00,SNPC-4,WBGene00009850,WBGene00009850,History: N.A.
WBGene00009858,thn-4,M09602_2.00,SNPC-4,WBGene00009858,WBGene00009858,History: N.A.
WBGene00009908,F49H6.5,M09602_2.00,SNPC-4,WBGene00009908,WBGene00009908,History: N.A.
WBGene00009913,F49H6.12,M09602_2.00,SNPC-4,WBGene00009913,WBGene00009913,History: N.A.
WBGene00010031,F54B11.8,M09602_2.00,SNPC-4,WBGene00010031,WBGene00010031,History: N.A.
WBGene00010059,F54E4.3,M09602_2.00,SNPC-4,WBGene00010059,WBGene00010059,History: Renamed on 2017-04-28
WBGene00010105,fbxb-62,M09602_2.00,SNPC-4,WBGene00010105,WBGene00010105,History: N.A.
WBGene00010106,fbxb-61,M09602_2.00,SNPC-4,WBGene00010106,WBGene00010106,History: N.A.
WBGene00010162,F56H6.1,M09602_2.00,SNPC-4,WBGene00010162,WBGene00010162,History: N.A.
WBGene00010165,F56H6.4,M09602_2.00,SNPC-4,WBGene00010165,WBGene00010165,History: N.A.
WBGene00010215,nhr-193,M09602_2.00,SNPC-4,WBGene00010215,WBGene00010215,History: N.A.
WBGene00010247,F58D5.8,M09602_2.00,SNPC-4,WBGene00010247,WBGene00010247,History: N.A.
