# Table S9. mRNAs significantly downregulated 1.3 fold or greater in prg-1(n4357) gonads.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,predicted_piRNA_targets,CLASH_counts,Input,Suggested Match,History
F08F1.7,tag-123,665.546291472371,-1.90433,6.4565970514841895e-40,25.0,4.0,F08F1.7,WBGene00006472,Sequence name for WBGene00006472(tag-123). History: N.A.
C09B8.7,pak-1,126.565233411676,-1.90368,0.0139353529075433,21.0,9.0,C09B8.7,WBGene00003911,Sequence name for WBGene00003911(pak-1). History: N.A.
M02E1.1,M02E1.1,153.594891155426,-1.90315,1.8624287888269302e-09,43.0,4.0,M02E1.1,WBGene00019733,Public name for WBGene00019733. History: N.A.
C34F11.9,dsh-1,131.690870871043,-1.90098,9.52548240341881e-07,22.0,9.0,C34F11.9,WBGene00001101,Sequence name for WBGene00001101(dsh-1). History: Renamed on 2016-08-02
R160.1,dpy-23,100.537440276695,-1.90023,2.83565884331933e-06,29.0,2.0,R160.1,WBGene00001082,Sequence name for WBGene00001082(dpy-23). History: N.A.
C05D9.7,C05D9.7,95.4304418217848,-1.89732,3.54374210806152e-05,12.0,3.0,C05D9.7,WBGene00015474,Public name for WBGene00015474. History: N.A.
F49H12.1,lsy-2,177.603351712924,-1.89609,1.7477898028382698e-11,14.0,4.0,F49H12.1,WBGene00003087,Sequence name for WBGene00003087(lsy-2). History: N.A.
C34F6.4,hst-2,63.1482520238109,-1.89371,0.0005421705177993,18.0,2.0,C34F6.4,WBGene00002029,Sequence name for WBGene00002029(hst-2). History: N.A.
R05H11.1,R05H11.1,135.338553046193,-1.89315,8.86273052732547e-07,21.0,1.0,R05H11.1,WBGene00019907,Public name for WBGene00019907. History: N.A.
F13E6.3,phf-31,40.9759772899335,-1.88906,0.006179071414453,4.0,3.0,F13E6.3,WBGene00008747,Sequence name for WBGene00008747(phf-31). History: N.A.
T20F10.1,wts-1,117.408714630549,-1.87314,5.02206652063418e-06,46.0,20.0,T20F10.1,WBGene00007047,"Sequence name for WBGene00007047(wts-1). History: Renamed on 2007-08-01. Public name for Dead gene WBGene00011863. History of WBGene00011863: Merged into ""WBGene00007047"" on 2005-10-05"
R07E4.5,R07E4.5,251.422113351234,-1.87003,4.90290698026399e-16,28.0,9.0,R07E4.5,WBGene00019938,Public name for WBGene00019938. History: N.A.
H12D21.7,mpst-3,38.356886268511,-1.86939,0.0089135453852884,10.0,9.0,H12D21.7,WBGene00010383,Sequence name for WBGene00010383(mpst-3). History: N.A.
F31A3.5,F31A3.5,100.564089467099,-1.86567,2.50345819029071e-06,32.0,5.0,F31A3.5,WBGene00017939,Public name for WBGene00017939. History: N.A.
F57C7.1,bet-2,416.860246636957,-1.86508,4.63004336382954e-21,24.0,12.0,F57C7.1,WBGene00010199,Sequence name for WBGene00010199(bet-2). History: N.A.
F09C8.2,F09C8.2,60.2037706108622,-1.86507,0.0003372499512033,28.0,81.0,F09C8.2,WBGene00008622,Public name for WBGene00008622. History: N.A.
T14G8.3,T14G8.3,648.392947324623,-1.86077,2.6478016479920298e-40,41.0,16.0,T14G8.3,WBGene00011771,Public name for WBGene00011771. History: N.A.
B0416.6,gly-13,219.872296327583,-1.85983,1.9248104658349898e-11,25.0,36.0,B0416.6,WBGene00001638,Sequence name for WBGene00001638(gly-13). History: N.A.
C44C1.2,chil-10,149.580547858475,-1.85824,1.19801422736985e-06,13.0,3.0,C44C1.2,WBGene00016642,Sequence name for WBGene00016642(chil-10). History: N.A.
F47H4.1,lsy-27,117.680955860062,-1.85802,0.0002350773866973,5.0,18.0,F47H4.1,WBGene00009834,Sequence name for WBGene00009834(lsy-27). History: N.A.
C45B2.5,gln-1,127.392704175516,-1.8578,2.37100011579696e-08,8.0,1.0,C45B2.5,WBGene00001602,Sequence name for WBGene00001602(gln-1). History: N.A.
C45B2.6,C45B2.6,154.226571046087,-1.85595,6.2780261911909e-11,24.0,3.0,C45B2.6,WBGene00016661,Public name for WBGene00016661. History: N.A.
W05H9.2,W05H9.2,344.700756333379,-1.85535,5.66739205539705e-12,34.0,3.0,W05H9.2,WBGene00021049,Public name for WBGene00021049. History: N.A.
F53H4.1,csb-1,219.245897245219,-1.85464,9.111279522940009e-11,30.0,1.0,F53H4.1,WBGene00000803,Sequence name for WBGene00000803(csb-1). History: N.A.
F45C12.8,fbxa-184,73.0308307478818,-1.85182,3.06771287174784e-05,11.0,16.0,F45C12.8,WBGene00018439,Sequence name for WBGene00018439(fbxa-184). History: N.A.
H28G03.6,mtm-5,378.43390953042,-1.85059,1.46463871357464e-19,61.0,1.0,H28G03.6,WBGene00003477,Sequence name for WBGene00003477(mtm-5). History: N.A.
C52B9.4,C52B9.4,306.835738164033,-1.84893,4.9679506874541e-16,23.0,1.0,C52B9.4,WBGene00016867,Public name for WBGene00016867. History: N.A.
F53B3.1,tra-4,359.501226306794,-1.84878,2.3744869765081104e-19,19.0,4.0,F53B3.1,WBGene00018740,Sequence name for WBGene00018740(tra-4). History: N.A.
F01G12.2,sur-7,80.3517253597576,-1.84673,0.000245571828459,19.0,13.0,F01G12.2,WBGene00006353,Sequence name for WBGene00006353(sur-7). History: N.A.
C13C4.2,nhr-154,57.7153089168535,-1.84658,0.0001708652073715,28.0,2.0,C13C4.2,WBGene00007547,Sequence name for WBGene00007547(nhr-154). History: N.A.
F20B6.2,vha-12,367.617346935612,-1.84603,1.48838189472558e-17,6.0,11.0,F20B6.2,WBGene00006921,Sequence name for WBGene00006921(vha-12). History: N.A.
ZK377.2,sax-3,598.18230075373,-1.84232,2.44134840743365e-28,37.0,9.0,ZK377.2,WBGene00004729,"Sequence name for WBGene00004729(sax-3). History: Split into ZK377.15(WBGene00303098). History of WBGene00004729: Split into ""WBGene00303098"" on 2018-03-02"
K09A9.4,usp-33,291.814550157727,-1.84112,3.0556501352224504e-14,29.0,4.0,K09A9.4,WBGene00010702,Sequence name for WBGene00010702(usp-33). History: N.A.
C35E7.6,C35E7.6,76.592889783001,-1.84062,0.0004400223492551,40.0,4.0,C35E7.6,WBGene00016458,Public name for WBGene00016458. History: N.A.
Y119C1B.10,Y119C1B.10,176.979636058268,-1.83913,7.79228918809704e-05,12.0,3.0,Y119C1B.10,WBGene00022475,Public name for WBGene00022475. History: N.A.
R09F10.3,R09F10.3,73.5587022688388,-1.83802,0.0005172720260439,14.0,1.0,R09F10.3,WBGene00019987,Public name for WBGene00019987. History: N.A.
F25H9.4,bath-39,61.2120104321913,-1.83452,0.0089073894127509,15.0,0.0,F25H9.4,WBGene00009137,Sequence name for WBGene00009137(bath-39). History: N.A.
ZK678.1,lin-15A,176.407648416465,-1.83392,1.17903908610171e-07,24.0,11.0,ZK678.1,WBGene00023498,Sequence name for WBGene00023498(lin-15A). History: N.A.
H02I12.5,memi-3,2351.20600606358,-1.83061,1.04788891291196e-91,6.0,30.0,H02I12.5,WBGene00010353,Sequence name for WBGene00010353(memi-3). History: N.A.
F11C7.4,crb-1,46.4625547702486,-1.83044,0.0185666945054959,39.0,0.0,F11C7.4,WBGene00000792,Sequence name for WBGene00000792(crb-1). History: N.A.
W06H12.1,ztf-6,52.5933653014176,-1.83022,0.0006245683467079,16.0,6.0,W06H12.1,WBGene00012317,Sequence name for WBGene00012317(ztf-6). History: Renamed on 2015-07-03
H28G03.2,H28G03.2,78.0496293307527,-1.82896,0.0001412633328147,16.0,16.0,H28G03.2,WBGene00019250,Public name for WBGene00019250. History: N.A.
C02F5.12,C02F5.12,116.12570059426,-1.82786,1.03143369741842e-06,9.0,3.0,C02F5.12,WBGene00015352,Public name for WBGene00015352. History: N.A.
F53H8.1,apm-3,129.117549878311,-1.82727,0.0001598661843895,17.0,3.0,F53H8.1,WBGene00000164,Sequence name for WBGene00000164(apm-3). History: N.A.
T05G11.1,pzf-1,302.829416431896,-1.82724,9.10127892686065e-12,9.0,14.0,T05G11.1,WBGene00011505,Sequence name for WBGene00011505(pzf-1). History: N.A.
K02E2.6,K02E2.6,22.2107451603711,-1.8269,0.0373380577305431,13.0,3.0,K02E2.6,WBGene00010507,Public name for WBGene00010507. History: N.A.
Y56A3A.33,Y56A3A.33,90.8245312062799,-1.82474,8.70829403814699e-05,9.0,44.0,Y56A3A.33,WBGene00013244,Public name for WBGene00013244. History: N.A.
T26C11.7,ceh-39,110.63427542396,-1.82471,3.75050774836144e-06,19.0,22.0,T26C11.7,WBGene00000460,Sequence name for WBGene00000460(ceh-39). History: N.A.
F35H8.6,ugt-58,204.185629331025,-1.82383,1.04298658329512e-09,11.0,1.0,F35H8.6,WBGene00009450,Sequence name for WBGene00009450(ugt-58). History: N.A.
T08G2.3,acdh-10,419.546399055513,-1.82289,5.2947521535584104e-21,6.0,5.0,T08G2.3,WBGene00020366,Sequence name for WBGene00020366(acdh-10). History: N.A.
K10B3.10,spc-1,1757.8662639754,-1.82098,1.9903917529827e-35,57.0,15.0,K10B3.10,WBGene00004951,Sequence name for WBGene00004951(spc-1). History: N.A.
F02H6.3,F02H6.3,605.684556330895,-1.82047,4.09051460833332e-13,8.0,24.0,F02H6.3,WBGene00008536,Public name for WBGene00008536. History: N.A.
F21G4.2,mrp-4,5350.73091341819,-1.8199,7.6670383027369905e-53,34.0,46.0,F21G4.2,WBGene00003410,Sequence name for WBGene00003410(mrp-4). History: N.A.
C36E6.2,C36E6.2,94.7533880220576,-1.81978,5.09615220100296e-06,18.0,6.0,C36E6.2,WBGene00016490,Public name for WBGene00016490. History: N.A.
C09B7.2,C09B7.2,35.2839956893134,-1.81533,0.0250856489156949,5.0,0.0,C09B7.2,WBGene00015621,Public name for WBGene00015621. History: N.A.
K02B9.2,meg-2,156.886706042595,-1.81445,3.26365362205158e-05,23.0,5.0,K02B9.2,WBGene00010493,Sequence name for WBGene00010493(meg-2). History: N.A.
T25G12.5,acdh-7,411.840501541672,-1.81399,3.504405000445e-12,7.0,6.0,T25G12.5,WBGene00020812,Sequence name for WBGene00020812(acdh-7). History: N.A.
K09A11.1,K09A11.1,172.68101265297,-1.81358,2.11684256875591e-07,25.0,6.0,K09A11.1,WBGene00010704,Public name for WBGene00010704. History: N.A.
F46F6.2,pkn-1,399.596425995721,-1.81346,4.12267668511619e-10,27.0,4.0,F46F6.2,WBGene00009793,Sequence name for WBGene00009793(pkn-1). History: N.A.
F20D1.3,F20D1.3,97.7791983461878,-1.81338,8.24606124839817e-05,8.0,7.0,F20D1.3,WBGene00008975,Public name for WBGene00008975. History: N.A.
F19B10.2,F19B10.2,324.338545565296,-1.81134,4.14966545580717e-06,11.0,5.0,F19B10.2,WBGene00017584,Public name for WBGene00017584. History: N.A.
F14F3.2,git-1,218.379886614425,-1.80822,5.13851695253721e-14,27.0,4.0,F14F3.2,WBGene00008805,Sequence name for WBGene00008805(git-1). History: N.A.
C36B7.6,C36B7.6,253.965278063848,-1.808,3.70889870119507e-11,23.0,6.0,C36B7.6,WBGene00016469,Public name for WBGene00016469. History: N.A.
F59A3.1,cpd-1,375.278235066925,-1.8055,1.413052220008e-14,50.0,9.0,F59A3.1,WBGene00019074,Sequence name for WBGene00019074(cpd-1). History: N.A.
H13N06.5,zipt-7.2,396.201421889584,-1.8046,4.26653984808689e-19,12.0,7.0,H13N06.5,WBGene00006494,"Sequence name for WBGene00006494(zipt-7.2). History: Renamed on 2007-08-01; Renamed on 2016-11-29. Public name for Dead gene WBGene00010398. History of WBGene00010398: Merged into ""WBGene00006494"" on 2005-10-05"
C05E11.1,lnp-1,155.446143227629,-1.80419,1.86732584503148e-08,12.0,5.0,C05E11.1,WBGene00015492,Sequence name for WBGene00015492(lnp-1). History: N.A.
ZK783.4,baz-2,966.243617364455,-1.8038,1.55522836236222e-18,58.0,8.0,ZK783.4,WBGene00001470,Sequence name for WBGene00001470(baz-2). History: Renamed on 2014-10-08
F16B12.6,F16B12.6,670.830617424633,-1.80192,1.82574753356487e-29,36.0,31.0,F16B12.6,WBGene00008882,Public name for WBGene00008882. History: N.A.
T11G6.4,T11G6.4,46.6945430396746,-1.80089,0.0102779672789756,25.0,0.0,T11G6.4,WBGene00011719,Public name for WBGene00011719. History: N.A.
F59D12.5,F59D12.5,84.0024912812611,-1.79878,4.91365821770999e-05,5.0,0.0,F59D12.5,WBGene00010332,Public name for WBGene00010332. History: N.A.
C04C3.5,dyf-3,126.406278246537,-1.79764,1.77165572375222e-05,9.0,9.0,C04C3.5,WBGene00001119,"Sequence name for WBGene00001119(dyf-3). History: N.A.. Public name for Dead gene WBGene00015415. History of WBGene00015415: Merged into ""WBGene00001119"" on 2005-08-19"
C02F12.4,tag-52,335.569559123267,-1.79632,2.6819670545348e-14,17.0,8.0,C02F12.4,WBGene00006431,Sequence name for WBGene00006431(tag-52). History: N.A.
F59C12.4,F59C12.4,180.50868704456,-1.79566,5.63483229702744e-07,2.0,6.0,F59C12.4,WBGene00045272,Public name for WBGene00045272. History: N.A.
F22F4.2,inx-3,299.594477234197,-1.79428,3.66817583759043e-10,7.0,7.0,F22F4.2,WBGene00002125,Sequence name for WBGene00002125(inx-3). History: N.A.
C03D6.5,asfl-1,2063.79025895435,-1.79076,8.938205896031098e-43,18.0,9.0,C03D6.5,WBGene00007277,Sequence name for WBGene00007277(asfl-1). History: N.A.
K11G12.6,K11G12.6,248.30169915067,-1.79058,1.0046684247597399e-12,21.0,3.0,K11G12.6,WBGene00019657,Public name for WBGene00019657. History: N.A.
T26C11.6,ceh-21,141.365545671894,-1.78996,4.58784958004955e-07,12.0,0.0,T26C11.6,WBGene00000444,Sequence name for WBGene00000444(ceh-21). History: N.A.
F10D7.2,F10D7.2,63.6187384251042,-1.78805,0.0011931149966941,16.0,2.0,F10D7.2,WBGene00017339,Sequence name for WBGene00017339(mfsd-10). History: N.A.
D1007.15,D1007.15,146.033195884458,-1.78498,4.35184463007523e-08,51.0,2.0,D1007.15,WBGene00017010,Public name for WBGene00017010. History: N.A.
F18H3.4,F18H3.4,100.659593941209,-1.78396,0.0002827140802863,17.0,1.0,F18H3.4,WBGene00008940,Public name for WBGene00008940. History: N.A.
C33G8.7,nhr-161,62.2073753833075,-1.78374,0.0013795321622445,12.0,4.0,C33G8.7,WBGene00016364,Sequence name for WBGene00016364(nhr-161). History: N.A.
F52H2.5,F52H2.5,67.4697518458291,-1.78273,0.0004791996556278,14.0,1.0,F52H2.5,WBGene00018717,Public name for WBGene00018717. History: N.A.
T10C6.11,his-4,407.525275541178,-1.78165,6.822566912216171e-09,3.0,27.0,T10C6.11,WBGene00001878,Sequence name for WBGene00001878(his-4). History: N.A.
T22B7.4,T22B7.4,77.2327566058355,-1.78152,0.0116184942336885,24.0,9.0,T22B7.4,WBGene00020673,Public name for WBGene00020673. History: N.A.
F54E4.1,rbc-1,893.41324424926,-1.78103,4.99239307275676e-48,57.0,14.0,F54E4.1,WBGene00004313,Sequence name for WBGene00004313(rbc-1). History: N.A.
K08H2.6,hpl-1,43.0068863917703,-1.78058,0.0100438210452588,7.0,3.0,K08H2.6,WBGene00001995,Sequence name for WBGene00001995(hpl-1). History: N.A.
C05D9.1,snx-1,302.089735122442,-1.77936,3.2625403659453197e-12,10.0,3.0,C05D9.1,WBGene00004927,Sequence name for WBGene00004927(snx-1). History: Renamed on 2014-09-25
C46F4.1,egl-6,54.1066950032035,-1.77874,0.0012897173229631,11.0,1.0,C46F4.1,WBGene00001175,"Sequence name for WBGene00001175(egl-6). History: N.A.. Public name for Dead gene WBGene00016715. History of WBGene00016715: Merged into ""WBGene00001175"" on 2008-11-05"
F52D2.2,rgs-8.1,161.123905358749,-1.77597,7.737215559655871e-09,5.0,4.0,F52D2.2,WBGene00004351,"Sequence name for WBGene00004351(rgs-8.1). History: N.A.. Public name for Dead gene WBGene00018685. History of WBGene00018685: Merged into ""WBGene00004351"" on 2004-12-03"
Y59E1A.2,rgs-8.2,161.123905358749,-1.77597,7.737215559655871e-09,5.0,4.0,Y59E1A.2,WBGene00021988,Sequence name for WBGene00021988(rgs-8.2). History: N.A.
C10E2.3,hda-4,37.7702480039977,-1.77529,0.0356731379697276,23.0,12.0,C10E2.3,WBGene00001837,Sequence name for WBGene00001837(hda-4). History: N.A.
C03A3.2,C03A3.2,90.8732642917341,-1.77497,1.32961196961142e-05,14.0,5.0,C03A3.2,WBGene00007267,Public name for WBGene00007267. History: N.A.
E01G4.7,Pseudogene,136.768014079712,-1.77351,9.43327145843183e-06,,,E01G4.7,WBGene00045410,Public name for WBGene00045410. History: N.A.
M163.4,gfi-3,204.14789150886,-1.77302,8.74077829898128e-08,28.0,17.0,M163.4,WBGene00001583,Sequence name for WBGene00001583(gfi-3). History: N.A.
F08G12.4,vhl-1,40.9852750879488,-1.77141,0.0138489591015025,12.0,1.0,F08G12.4,WBGene00006922,Sequence name for WBGene00006922(vhl-1). History: N.A.
T18D3.1,T18D3.1,199.836513272257,-1.77043,3.78614076089848e-06,19.0,1.0,T18D3.1,WBGene00011820,Public name for WBGene00011820. History: N.A.
ZK721.1,chup-1,227.708649456916,-1.76946,1.97459946669189e-08,26.0,3.0,ZK721.1,WBGene00006477,Sequence name for WBGene00006477(chup-1). History: Renamed on 2012-05-11
C02B8.6,C02B8.6,49.1505929397073,-1.76794,0.0067576347160496,18.0,3.0,C02B8.6,WBGene00015324,Public name for WBGene00015324. History: N.A.
F09E10.3,dhs-25,46.8710012793879,-1.7669,0.0069550193995486,12.0,3.0,F09E10.3,WBGene00000988,Sequence name for WBGene00000988(dhs-25). History: N.A.
ZK563.5,sorf-1,83.8016613692891,-1.76654,0.0025513610922054,14.0,4.0,ZK563.5,WBGene00022769,Sequence name for WBGene00022769(sorf-1). History: Renamed on 2016-03-01
F08C6.3,vps-52,221.933841453384,-1.76459,7.46685363562051e-10,14.0,4.0,F08C6.3,WBGene00007059,"Sequence name for WBGene00007059(vps-52). History: N.A.. Public name for Dead gene WBGene00017242. History of WBGene00017242: Merged into ""WBGene00007059"" on 2005-10-05"
R09G11.2,nhr-1,62.3793366204435,-1.76399,0.0041446078293142,23.0,15.0,R09G11.2,WBGene00003600,Sequence name for WBGene00003600(nhr-1). History: N.A.
H40L08.1,H40L08.1,151.46415632204,-1.76049,1.31109759062247e-08,20.0,26.0,H40L08.1,WBGene00010433,Public name for WBGene00010433. History: N.A.
ZK1151.1,vab-10,3987.38525739074,-1.76034,1.3845486359863201e-17,122.0,23.0,ZK1151.1,WBGene00006876,Sequence name for WBGene00006876(vab-10). History: Renamed on 2011-07-12
F46H6.1,rhi-1,78.303459417844,-1.7595,0.0015011164548158,4.0,5.0,F46H6.1,WBGene00004356,Sequence name for WBGene00004356(rhi-1). History: N.A.
C36C9.1,meg-4,609.168938451343,-1.7576,4.39609110708811e-28,16.0,12.0,C36C9.1,WBGene00016485,Sequence name for WBGene00016485(meg-4). History: N.A.
T03G11.6,metl-9,147.996388146538,-1.75014,6.06355332329251e-07,13.0,4.0,T03G11.6,WBGene00020199,Sequence name for WBGene00020199(metl-9). History: N.A.
ZK470.5,nck-1,201.897266892833,-1.74874,8.89439652937862e-08,16.0,4.0,ZK470.5,WBGene00006410,Sequence name for WBGene00006410(nck-1). History: Renamed on 2005-08-24
C15H9.5,C15H9.5,87.3836766283323,-1.74755,6.46525962144612e-05,23.0,1.0,C15H9.5,WBGene00015801,Public name for WBGene00015801. History: N.A.
W06D11.1,W06D11.1,64.7364129186455,-1.74683,0.00044597231191,4.0,1.0,W06D11.1,WBGene00012299,Public name for WBGene00012299. History: N.A.
F07A11.6,din-1,511.047690970589,-1.74637,1.33147850597287e-10,20.0,7.0,F07A11.6,WBGene00008549,Sequence name for WBGene00008549(din-1). History: N.A.
C04E7.2,sor-3,138.275847684784,-1.74597,1.073582387628e-07,13.0,2.0,C04E7.2,WBGene00015429,Sequence name for WBGene00015429(sor-3). History: N.A.
F32A6.4,ags-3,227.926956934082,-1.7446,4.91422465697434e-06,26.0,1.0,F32A6.4,WBGene00000092,Sequence name for WBGene00000092(ags-3). History: N.A.
R03E1.1,sym-4,237.434145645122,-1.74449,6.1042689133044e-08,34.0,6.0,R03E1.1,WBGene00006369,Sequence name for WBGene00006369(sym-4). History: N.A.
F13B9.1,F13B9.1,190.720016125602,-1.74435,9.71288014711319e-08,28.0,6.0,F13B9.1,WBGene00017419,Sequence name for WBGene00017419(sec-16A.2). History: N.A.
C18B12.4,C18B12.4,247.455341009417,-1.74181,4.22160523556397e-08,15.0,2.0,C18B12.4,WBGene00007666,Public name for WBGene00007666. History: N.A.
F18H3.1,F18H3.1,71.1743555802055,-1.74077,0.0002089286612126,8.0,1.0,F18H3.1,WBGene00008939,Public name for WBGene00008939. History: N.A.
H14A12.5,H14A12.5,107.767648569888,-1.73886,0.0050120032355506,7.0,7.0,H14A12.5,WBGene00019197,Public name for WBGene00019197. History: N.A.
F19C6.2,F19C6.2,150.890884629509,-1.73397,2.68477387456122e-06,18.0,1.0,F19C6.2,WBGene00008951,Public name for WBGene00008951. History: N.A.
F48F7.6,F48F7.6,147.799581688306,-1.73397,5.92220066637063e-06,16.0,3.0,F48F7.6,WBGene00009851,Public name for WBGene00009851. History: N.A.
C35C5.6,trpp-9,435.766545367057,-1.73067,6.934941814295649e-11,31.0,7.0,C35C5.6,WBGene00007956,Sequence name for WBGene00007956(trpp-9). History: N.A.
Y47G7B.2,Y47G7B.2,45.1666919839773,-1.73064,0.0133873388022315,8.0,10.0,Y47G7B.2,WBGene00021654,Public name for WBGene00021654. History: N.A.
K08F8.6,let-19,544.531638571494,-1.73045,2.4825434183473898e-11,90.0,1.0,K08F8.6,WBGene00002295,Sequence name for WBGene00002295(let-19). History: N.A.
WBTransposon00000010,Transposon,111.67381507318,-1.72758,0.0009395878044899,,,,,
F57C7.2,nhx-5,70.2091486193783,-1.72278,0.0021206523743471,22.0,7.0,F57C7.2,WBGene00003733,Sequence name for WBGene00003733(nhx-5). History: N.A.
K10C2.4,fah-1,149.00319335958,-1.72199,1.45428744686015e-05,7.0,2.0,K10C2.4,WBGene00019620,Sequence name for WBGene00019620(fah-1). History: Renamed on 2005-03-17
F18H3.5,cdk-4,157.519924553685,-1.71971,5.66488562113257e-05,13.0,1.0,F18H3.5,WBGene00000406,Sequence name for WBGene00000406(cdk-4). History: N.A.
ZC53.1,ZC53.1,65.3030982598465,-1.71926,0.0009854399878,16.0,3.0,ZC53.1,WBGene00022508,Public name for WBGene00022508. History: N.A.
C50F4.13,his-35,398.341161167634,-1.71449,4.39382151092523e-16,5.0,58.0,C50F4.13,WBGene00001909,Sequence name for WBGene00001909(his-35). History: N.A.
F56B6.2,rgs-7,197.802883011179,-1.71376,0.0004258663038459,22.0,5.0,F56B6.2,WBGene00004350,"Sequence name for WBGene00004350(rgs-7). History: N.A.. Public name for Dead gene WBGene00018936. History of WBGene00018936: Merged into ""WBGene00004350"" on 2004-12-03"
K02E10.2,hid-1,165.532688883723,-1.71325,2.52812139923648e-07,28.0,2.0,K02E10.2,WBGene00001844,Sequence name for WBGene00001844(hid-1). History: N.A.
T27F6.2,clec-12,69.730898607994,-1.71145,0.0011851197179198,7.0,15.0,T27F6.2,WBGene00012103,Sequence name for WBGene00012103(clec-12). History: N.A.
D2005.4,D2005.4,3710.0502421641,-1.71136,8.88515605958131e-39,56.0,20.0,D2005.4,WBGene00008399,"Public name for WBGene00008399. History: Split into D2005.7(WBGene00086551). History of WBGene00008399: Split into ""WBGene00086551"" on 2008-06-27"
C03B1.7,C03B1.7,199.443320525804,-1.70928,2.77166293227926e-06,33.0,11.0,C03B1.7,WBGene00015378,Public name for WBGene00015378. History: N.A.
F56F10.4,lgl-1,246.912930744226,-1.70718,8.9178972415036e-11,32.0,0.0,F56F10.4,WBGene00018987,Sequence name for WBGene00018987(lgl-1). History: N.A.
EEED8.8,ndx-6,366.684922637434,-1.70579,4.67273317341232e-15,13.0,2.0,EEED8.8,WBGene00003583,Sequence name for WBGene00003583(ndx-6). History: N.A.
W06B11.2,puf-9,97.323825046053,-1.70295,2.21134703779511e-05,31.0,11.0,W06B11.2,WBGene00004245,Sequence name for WBGene00004245(puf-9). History: N.A.
F52G3.1,F52G3.1,78.1681938770637,-1.70176,0.0026307587297657,47.0,7.0,F52G3.1,WBGene00018710,"Public name for WBGene00018710. History: Split into F52G3.7(WBGene00303060). History of WBGene00018710: Split into ""WBGene00303060"" on 2018-03-02"
F54F7.6,F54F7.6,162.98928788113,-1.70131,3.75975859202467e-07,19.0,1.0,F54F7.6,WBGene00010066,Public name for WBGene00010066. History: N.A.
B0302.1,sid-3,96.4808810105581,-1.6941,0.0012299845407577,31.0,2.0,B0302.1,WBGene00002207,Sequence name for WBGene00002207(sid-3). History: Renamed on 2012-11-07
Y6G8.3,ztf-25,162.94606981384,-1.69184,5.51027311412069e-05,7.0,19.0,Y6G8.3,WBGene00012405,Sequence name for WBGene00012405(ztf-25). History: N.A.
H19N07.3,scb-1,193.056356601247,-1.68944,6.23650415331562e-06,6.0,2.0,H19N07.3,WBGene00010407,Sequence name for WBGene00010407(scb-1). History: N.A.
T07F12.2,T07F12.2,97.7893840756876,-1.68831,0.0007445057750859,17.0,1.0,T07F12.2,WBGene00020322,Public name for WBGene00020322. History: N.A.
E02H4.3,madd-3,154.326223857814,-1.68716,1.88328741505282e-07,19.0,7.0,E02H4.3,WBGene00006517,"Sequence name for WBGene00006517(madd-3). History: Renamed on 2014-04-28. Public name for Dead gene WBGene00008461. History of WBGene00008461: Merged into ""WBGene00006517"" on 2005-10-05"
K02G10.8,dnj-14,76.61428538874,-1.68662,0.0018687064096231,5.0,2.0,K02G10.8,WBGene00001032,Sequence name for WBGene00001032(dnj-14). History: N.A.
B0303.7,B0303.7,169.349026447888,-1.68653,6.1812096186958e-05,14.0,7.0,B0303.7,WBGene00015128,Public name for WBGene00015128. History: N.A.
R11G1.4,sax-1,199.413101121943,-1.68572,1.18976319684652e-07,8.0,2.0,R11G1.4,WBGene00004727,Sequence name for WBGene00004727(sax-1). History: N.A.
Y39B6A.10,Y39B6A.10,807.596825517622,-1.68499,1.1395749003837799e-40,15.0,6.0,Y39B6A.10,WBGene00012672,Public name for WBGene00012672. History: N.A.
F53H8.2,arr-1,188.283187993237,-1.68402,2.73292701088456e-06,6.0,1.0,F53H8.2,WBGene00000195,Sequence name for WBGene00000195(arr-1). History: N.A.
T24E12.11,T24E12.11,109.995894455776,-1.68301,0.0007033113881701,10.0,47.0,T24E12.11,WBGene00020778,Public name for WBGene00020778. History: N.A.
C54H2.3,tag-294,167.305397803654,-1.68063,3.02529398638939e-05,15.0,18.0,C54H2.3,WBGene00016937,Sequence name for WBGene00016937(tag-294). History: N.A.
F58A3.1,ldb-1,49.6139721248963,-1.68018,0.0112747600570294,26.0,7.0,F58A3.1,WBGene00002261,Sequence name for WBGene00002261(ldb-1). History: N.A.
T04C10.1,mbk-1,100.783668587083,-1.67811,0.0001863768182053,28.0,7.0,T04C10.1,WBGene00003149,Sequence name for WBGene00003149(mbk-1). History: N.A.
K01D12.12,cdr-6,130.855654031977,-1.67575,5.13369759883894e-05,7.0,1.0,K01D12.12,WBGene00010471,Sequence name for WBGene00010471(cdr-6). History: N.A.
Y55F3BR.2,Y55F3BR.2,123.627208852986,-1.67428,1.41004343133618e-05,34.0,26.0,Y55F3BR.2,WBGene00021939,Public name for WBGene00021939. History: N.A.
C49F5.2,set-6,75.1072707061252,-1.6722,0.0024712934271697,25.0,3.0,C49F5.2,WBGene00008206,Sequence name for WBGene00008206(set-6). History: N.A.
Y71H10A.1,pfk-1.1,888.006879449453,-1.67217,6.1309103093348895e-22,23.0,5.0,Y71H10A.1,WBGene00022199,Sequence name for WBGene00022199(pfk-1.1). History: Renamed on 2014-03-03
K09D9.12,K09D9.12,93.3418829653169,-1.67123,7.87136180413597e-05,,,K09D9.12,WBGene00019569,Public name for WBGene00019569. History: N.A.
