# Supplemental Table 3
# Normalized siRNA counts (reads per million) for 5'UTR of genes with significant gene expression differences between control and postdauer animals (Hall et al 2010). Dauer and L3 siRNA counts normalized to total siRNAs.
Gene,...2,PD1/CON1 ratio,PD2/CON2 ratio,CON1 rpm,CON2 rpm,PD1 rpm,PD2 rpm,Input,Suggested Match,History
dpy-31,,,,0.0,0.0,0.279811854509028,0.271499502612911,dpy-31,WBGene00006592,Public name for WBGene00006592. History: Renamed on 2005-06-13
srj-16,,,,0.0,0.0,0.0,0.0,srj-16,WBGene00005604,Public name for WBGene00005604. History: N.A.
K07G5.4,,,1.10781072858168,0.0,0.253246685823934,0.279811854509028,0.280549395533507,K07G5.4,WBGene00010643,Public name for WBGene00010643. History: N.A.
F26F12.2,,,,0.0,0.0,0.0,0.0,F26F12.2,WBGene00017833,Public name for WBGene00017833. History: N.A.
F57A8.6,,,,0.0,0.0,0.0,0.0,F57A8.6,WBGene00010181,Public name for WBGene00010181. History: N.A.
hlh-10,,1.22857774432472,,0.0059935391124205,0.0,0.0073635287632595,0.0,hlh-10,WBGene00001954,Public name for WBGene00001954. History: Renamed on 2021-03-11
F59C6.2,,0.921433308243537,,0.911010657002666,0.0,0.839435563527084,0.0,F59C6.2,WBGene00010323,Sequence name for WBGene00010323(dhhc-12). History: N.A.
H19N07.4,,0.614288872162358,,0.455505328501333,0.0,0.279811854509028,0.0,H19N07.4,WBGene00010408,Sequence name for WBGene00010408(mboa-2). History: N.A.
Y53F4A.2,,0.248923261401738,0.26909619009534,2.07018266674684,0.884771998210052,0.51531662110397,0.238088773821366,Y53F4A.2,WBGene00013148,Public name for WBGene00013148. History: N.A.
F22B3.8,,0.0,0.0,0.455505328501333,1.01298674329574,0.0,0.0,F22B3.8,WBGene00009039,Public name for WBGene00009039. History: N.A.
plc-1,,,,0.0,0.0,0.0,0.0,plc-1,WBGene00004036,Public name for WBGene00004036. History: Renamed on 2019-05-20
R05D8.7,,,,0.0,0.0,0.0,0.0,R05D8.7,WBGene00019885,Public name for WBGene00019885. History: N.A.
nhr-208,,,,0.0,0.0,0.0,0.0,nhr-208,WBGene00011099,Public name for WBGene00011099. History: N.A.
fkh-6,,,,0.0,0.0,0.0,0.0387856044447726,fkh-6,WBGene00001438,Public name for WBGene00001438. History: N.A.
lite-1,,,,0.0,0.0,0.0,0.0,lite-1,WBGene00001803,Public name for WBGene00001803. History: Renamed on 2007-02-02
grd-2,,,9.64868684881022,0.0,0.0281384925085832,0.0,0.271499502612911,grd-2,WBGene00001691,Public name for WBGene00001691. History: N.A.
gst-3,,,,0.0,0.0,0.0,0.0,gst-3,WBGene00001751,Public name for WBGene00001751. History: N.A.
F18A12.1,,0.0,,0.227752664250666,0.0,0.0,0.542999005225822,F18A12.1,WBGene00017550,Sequence name for WBGene00017550(nep-6). History: N.A.
F38H4.6,,0.0,,0.303670143083334,0.0,0.0,0.0,F38H4.6,WBGene00009550,Public name for WBGene00009550. History: N.A.
T19F4.1,,,,0.0,0.0,0.0,0.0904997437044695,T19F4.1,WBGene00020586,Sequence name for WBGene00020586(frpr-18). History: N.A.
F15A8.6,,,,0.0,0.0,0.0,0.814498507838734,F15A8.6,WBGene00017478,Sequence name for WBGene00017478(cest-26). History: N.A.
C49F8.1,,,1.70862259057798,0.0,0.0317799266040455,0.0,0.0542999005225822,C49F8.1,WBGene00008213,"Public name for WBGene00008213. History: Split into C49F8.15(WBGene00304787). History of WBGene00008213: Split into ""WBGene00304787"" on 2019-05-20"
ZK616.1,,1.84286661648707,45.7776512114876,0.455505328501333,0.0120593539322499,0.839435563527084,0.552048898146419,ZK616.1,WBGene00022771,"Public name for WBGene00022771. History: Split into ZK616.61(WBGene00194816). History of WBGene00022771: Split into ""WBGene00194816"" on 2009-10-12"
abcf-2,,1.66452468585929,0.448449768452591,7.06033259177066,12.9155809770207,11.7520978893792,5.7919892985756,abcf-2,WBGene00012097,Public name for WBGene00012097. History: N.A.
W03F11.5,,0.911751515350817,1.76958890592371,0.263409393613086,0.152974420312005,0.240163913784371,0.270701837074234,W03F11.5,WBGene00021008,Public name for WBGene00021008. History: N.A.
T26G10.5,,,,0.0,0.0,0.0,0.0,T26G10.5,WBGene00012062,Public name for WBGene00012062. History: N.A.
F14H12.7,,,,0.0,0.0,0.0,0.0,F14H12.7,WBGene00017474,Public name for WBGene00017474. History: N.A.
dmd-7,,,3.06307534325224,0.0,0.0844154775257495,0.0,0.258570967797987,dmd-7,WBGene00019521,Public name for WBGene00019521. History: N.A.
prk-2,,,,0.0,0.0,0.0,0.0,prk-2,WBGene00004183,Public name for WBGene00004183. History: N.A.
oac-30,,,,0.0,0.0,0.279811854509028,0.0,oac-30,WBGene00018573,Public name for WBGene00018573. History: N.A.
H25K10.4,,28.5303324247225,0.0,0.0207047669543638,0.253246685823934,0.590713883984409,0.0,H25K10.4,WBGene00010413,Public name for WBGene00010413. History: N.A.
gst-15,,25.8001584309775,0.0,0.0325360623568575,0.253246685823934,0.839435563527084,0.0,gst-15,WBGene00001763,Public name for WBGene00001763. History: N.A.
Y46G5A.14,,2.30184471719706,0.519032378101198,6.03544560264266,1.86949590487447,13.8926585763733,0.970328905357445,Y46G5A.14,WBGene00012905,Public name for WBGene00012905. History: N.A.
cyc-1,,0.819051829549811,,0.683257992751999,0.0,0.559623709018056,0.0,cyc-1,WBGene00000869,Public name for WBGene00000869. History: N.A.
C10G11.10,,0.614288872162358,0.0,0.227752664250666,0.379870028735901,0.139905927254514,0.0,C10G11.10,WBGene00015690,Public name for WBGene00015690. History: N.A.
F33D11.1,,0.491431097729886,,0.569381660626666,0.0,0.279811854509028,0.0,F33D11.1,WBGene00018000,Public name for WBGene00018000. History: N.A.
W08E12.3,,0.0,,0.003673422721699,0.0,0.0,0.0904997437044695,W08E12.3,WBGene00021084,Sequence name for WBGene00021084(idpp-12). History: N.A.
Y62E10A.3,,0.0,,0.113876332125333,0.0,0.0,0.542999005225822,Y62E10A.3,WBGene00013374,Public name for WBGene00013374. History: N.A.
R08A2.2,,0.0,0.982735640753306,0.227752664250666,3.03896022988721,0.0,2.98649452874202,R08A2.2,WBGene00011133,Public name for WBGene00011133. History: N.A.
C35A5.4,,,4.28830419406156,0.0,0.0844154775257495,0.0,0.361999246317381,C35A5.4,WBGene00007948,Public name for WBGene00007948. History: N.A.
C34F11.3,,,,0.0,0.0,0.0,0.0,C34F11.3,WBGene00016415,Sequence name for WBGene00016415(ampd-1). History: N.A.
M04F3.3,,1.17384322205263,0.52769281768691,23.810425287105,11.8768279029224,27.9497063374587,6.26731678127566,M04F3.3,WBGene00019769,Sequence name for WBGene00019769(kin-35). History: N.A.
F13H10.1,,1.07500552628413,1.60811286668723,23.6862770820693,2.02597348659148,25.4628787603216,3.25799403135493,F13H10.1,WBGene00008773,Public name for WBGene00008773. History: N.A.
W09C3.1,,0.491431097729886,2.1441504889163,0.569381660626666,0.126623342911967,0.279811854509028,0.271499502612911,W09C3.1,WBGene00021109,Public name for WBGene00021109. History: N.A.
T20F5.5,,0.446755543390806,0.389845543439328,2.50527930675733,2.78571354406328,1.11924741803611,1.08599801045164,T20F5.5,WBGene00020627,Public name for WBGene00020627. History: N.A.
W04E12.7,,0.326045327366079,,0.151835185417999,0.0,0.0495051527353008,0.109892681676607,W04E12.7,WBGene00012252,Public name for WBGene00012252. History: N.A.
F53C3.13,,0.0186154099820081,0.290751254271681,0.227752664250666,0.020118423215225,0.0042397092195207,0.0058494567837951,F53C3.13,WBGene00018756,Sequence name for WBGene00018756(plpp-1.1). History: N.A.
W02D7.3,,,0.0,0.0,0.253246685823934,0.0,0.0,W02D7.3,WBGene00020939,Public name for WBGene00020939. History: N.A.
F41E6.11,,,0.0,0.0,0.126623342911967,0.0,0.0,F41E6.11,WBGene00018292,Sequence name for WBGene00018292(idpc-2). History: N.A.
F08G5.3,,,0.918921375558023,0.0,0.295454551210152,0.0,0.271499502612911,F08G5.3,WBGene00008582,Public name for WBGene00008582. History: N.A.
mrp-5,,,0.0,0.0,0.276269088785502,0.0,0.0,mrp-5,WBGene00003411,Public name for WBGene00003411. History: N.A.
W03D8.2,,,,0.0,0.0,0.0,0.101812313479842,W03D8.2,WBGene00020985,Public name for WBGene00020985. History: N.A.
W03F11.4,,,,0.0,0.0,0.0,0.0129285348149242,W03F11.4,WBGene00021007,Public name for WBGene00021007. History: N.A.
R155.2,,,0.0,0.0,0.15476183542055,0.0049090191755063,0.0,R155.2,WBGene00020116,"Sequence name for WBGene00020116(moa-1). History: Split into R155.5(WBGene00189953). History of WBGene00020116: Split into ""WBGene00189953"" on 2009-04-20"
aat-8,,,,0.0,0.0,0.0,0.0,aat-8,WBGene00000009,Public name for WBGene00000009. History: N.A.
T21G5.2,,2.30358327060884,0.384847528585587,1.82202131400533,2.82189160586003,4.19717781763542,1.08599801045164,T21G5.2,WBGene00020660,Public name for WBGene00020660. History: N.A.
Y46G5A.10,,1.51591569470364,0.243652611864586,0.227979050398932,0.0144712753680371,0.345597020563373,0.0035259640404338,Y46G5A.10,WBGene00012901,Sequence name for WBGene00012901(cnp-2). History: N.A.
B0218.5,,1.22857774432472,0.536037622229076,0.227752664250666,1.01298674329574,0.279811854509028,0.542999005225822,B0218.5,WBGene00015049,Public name for WBGene00015049. History: N.A.
M70.1,,0.925569119732176,2.72337396196355,1.52301782301249,0.689199712615661,1.40965826578209,1.87694855193025,M70.1,WBGene00019783,Public name for WBGene00019783. History: N.A.
F44B9.9,,0.0,0.357358414819384,0.683257992751999,0.759740057471803,0.0,0.271499502612911,F44B9.9,WBGene00018410,Public name for WBGene00018410. History: N.A.
M110.7,,0.0,,0.455505328501333,0.0,0.0,0.0,M110.7,WBGene00010915,Public name for WBGene00010915. History: N.A.
D1044.7,,,,0.0,0.0,0.0,0.0,D1044.7,WBGene00017032,Public name for WBGene00017032. History: N.A.
Y38H8A.2,,,,0.0,0.0,0.0,0.180999758908442,Y38H8A.2,WBGene00012636,Public name for WBGene00012636. History: N.A.
F14H12.8,,,,0.0,0.0,0.0,0.0280507856109608,F14H12.8,WBGene00017475,"Public name for WBGene00017475. History: Split into F14H12.17(WBGene00219368). History of WBGene00017475: Split into ""WBGene00219368"" on 2012-02-13"
Y69E1A.5,,,0.0,0.0,0.177272680076754,0.0,0.0,Y69E1A.5,WBGene00013477,Public name for WBGene00013477. History: N.A.
H27M09.5,,,0.0,0.0,0.253246685823934,0.0,0.0,H27M09.5,WBGene00019248,Public name for WBGene00019248. History: N.A.
C06C6.8,,,0.0,0.0,0.253246685823934,0.0,0.0,C06C6.8,WBGene00007382,Public name for WBGene00007382. History: N.A.
M05D6.5,,,,0.0,0.0,0.0,0.0,M05D6.5,WBGene00010878,Public name for WBGene00010878. History: N.A.
ttr-24,,,,0.0,0.0,0.0,0.0,ttr-24,WBGene00013077,Public name for WBGene00013077. History: N.A.
M01H9.4,,2.4178773745735,0.585812909810708,0.244996729471741,0.262626183326795,0.592372049034229,0.153849808647151,M01H9.4,WBGene00019720,"Public name for WBGene00019720. History: Split into M01H9.10(WBGene00271788). History of WBGene00019720: Split into ""WBGene00271788"" on 2017-09-21"
F10D11.4,,0.111688885847701,0.172425420856016,2.50527930675733,6.33116714559836,0.279811854509028,1.09165415958958,F10D11.4,WBGene00008650,Public name for WBGene00008650. History: N.A.
cal-2,,,,0.0,0.0,0.0,0.0,cal-2,WBGene00000286,Public name for WBGene00000286. History: N.A.
B0361.9,,,0.397064508289966,0.0,0.0253246685823934,0.279811854509028,0.0100555270782744,B0361.9,WBGene00015163,"Public name for WBGene00015163. History: Split into B0361.14(WBGene00303033). History of WBGene00015163: Split into ""WBGene00303033"" on 2018-03-02"
F21C10.4,,,,0.0,0.0,0.559623709018056,0.814498507838734,F21C10.4,WBGene00017654,Public name for WBGene00017654. History: N.A.
math-48,,0.0,,0.0759174788326674,0.0,0.0,0.168071224093517,math-48,WBGene00022689,"Public name for WBGene00022689. History: Split into ZK250.14(WBGene00235354), ZK250.15(WBGene00235355). History of WBGene00022689: Split into ""WBGene00235354"" on 2013-09-27; Split into ""WBGene00235355"" on 2013-09-27"
C40H1.2,,,,0.0,0.0,0.0,0.0,C40H1.2,WBGene00008038,Public name for WBGene00008038. History: N.A.
B0222.5,,,0.0,0.0,0.0422078653862177,0.0,0.0,B0222.5,WBGene00015056,Public name for WBGene00015056. History: N.A.
K03B4.2,,0.781132763366949,1.02816144892639,18.447965804304,17.2081123017363,14.410310507215,17.6927176774412,K03B4.2,WBGene00019354,Public name for WBGene00019354. History: N.A.
C55C3.3,,,0.0,0.0,0.0133288795682853,0.279811854509028,0.0,C55C3.3,WBGene00016953,Public name for WBGene00016953. History: N.A.
W10G11.2,,,,0.0,0.0,0.0,0.0,W10G11.2,WBGene00021135,Public name for WBGene00021135. History: N.A.
hum-5,,1.22857774432472,0.0,0.227752664250666,0.253246685823934,0.279811854509028,0.0,hum-5,WBGene00002038,Public name for WBGene00002038. History: N.A.
Y53F4B.11,,0.0,,0.227752664250666,0.0,0.0,0.0,Y53F4B.11,WBGene00013158,Public name for WBGene00013158. History: N.A.
C46H11.6,,0.0,0.0,0.113876332125333,0.0281384925085832,0.0,0.0,C46H11.6,WBGene00016730,Public name for WBGene00016730. History: N.A.
C30B5.5,,,,0.0,0.0,0.0,0.0,C30B5.5,WBGene00016246,"Sequence name for WBGene00016246(daf-37). History: Split into C30B5.17(WBGene00269379). History of WBGene00016246: Renamed on 2012-06-29; Split into ""WBGene00269379"" on 2016-02-18"
R10E9.3,,,,0.0,0.0,0.0,0.0427204467361416,R10E9.3,WBGene00011215,Public name for WBGene00011215. History: N.A.
T19D12.3,,,,0.0,0.0,0.0,0.271499502612911,T19D12.3,WBGene00020578,Public name for WBGene00020578. History: N.A.
R09E10.1,,,,0.0,0.0,0.0,0.0,R09E10.1,WBGene00011171,Public name for WBGene00011171. History: N.A.
ncr-2,,,,0.0,0.0,0.0,0.0,ncr-2,WBGene00003562,Public name for WBGene00003562. History: N.A.
dao-6,,0.324062569881952,0.536792206375988,0.104527540763172,0.372393173583636,0.0338734634831539,0.199897753287316,dao-6,WBGene00000932,Public name for WBGene00000932. History: N.A.
K10H10.4,,0.0,,0.227752664250666,0.0,0.0,0.0,K10H10.4,WBGene00010760,Public name for WBGene00010760. History: N.A.
F25H5.2,,0.0,,0.455505328501333,0.0,0.0,0.0,F25H5.2,WBGene00009125,Public name for WBGene00009125. History: N.A.
ztf-17,,,,0.0,0.0,0.279811854509028,0.0,ztf-17,WBGene00011639,Public name for WBGene00011639. History: N.A.
clec-117,,,,0.0,0.0,0.0,0.0646426740746211,clec-117,WBGene00015193,Public name for WBGene00015193. History: N.A.
F54B11.11,,,,0.0,0.0,0.279811854509028,0.0,F54B11.11,WBGene00010034,Public name for WBGene00010034. History: N.A.
C18D4.8,,,0.0,0.0,0.0844154775257495,0.0,0.0,C18D4.8,WBGene00007677,Public name for WBGene00007677. History: N.A.
cyn-17,,,,0.0,0.0,0.0,0.0,cyn-17,WBGene00000893,"Public name for WBGene00000893. History: Split into ZC250.5(WBGene00045306). History of WBGene00000893: Split into ""WBGene00045306"" on 2007-03-02"
ZK418.6,,,,0.0,0.0,1.9586829815632,0.0,ZK418.6,WBGene00022735,"Public name for WBGene00022735. History: Split into ZK418.13(WBGene00220259). History of WBGene00022735: Split into ""WBGene00220259"" on 2012-10-31"
ZK666.2,,1.22857774432472,2.1441504889163,0.227752664250666,0.126623342911967,0.279811854509028,0.271499502612911,ZK666.2,WBGene00014042,Public name for WBGene00014042. History: N.A.
pqm-96,,0.324062569881952,0.536792206375988,0.104527540763172,0.372393173583636,0.0338734634831539,0.199897753287316,pqm-96,,Public name for Dead gene WBGene00004097. History of WBGene00004097: Killed on 2020-01-21. Remark: Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information.  Therefore this is not a genetic map position based on recombination frequencies or genetic experiments.  This was done on advice of the CGC....No evidence for this gene.
ins-18,,,0.0,0.0,0.0115113281041269,0.0,0.0,ins-18,WBGene00002101,Public name for WBGene00002101. History: N.A.
M79.3,,,,0.0,0.0,0.0,0.0,M79.3,WBGene00010902,"Public name for Dead gene WBGene00010903. History of WBGene00010903: Merged into ""WBGene00010902"" on 2008-10-10"
C04F6.2,,,,0.0,0.0,0.0,0.0,C04F6.2,WBGene00006865,"Public name for Dead gene WBGene00015452. History of WBGene00015452: Merged into ""WBGene00006865"" on 2011-04-26"
tre-1,,,,0.0,0.0,0.0,0.0,tre-1,WBGene00006607,Public name for WBGene00006607. History: N.A.
Y38F1A.7,,,0.0,0.0,1.01298674329574,0.0,0.0,Y38F1A.7,WBGene00012609,Public name for WBGene00012609. History: N.A.
T25B9.4,,,,0.0,0.0,0.0,0.0,T25B9.4,WBGene00012010,Public name for WBGene00012010. History: N.A.
opt-3,,,,0.0,0.0,0.0,0.0,opt-3,WBGene00003878,Other name for WBGene00003878(pept-3). History: Renamed on 2009-04-29
T28C6.5,,,,0.0,0.0,0.0,0.0,T28C6.5,WBGene00012120,Public name for WBGene00012120. History: N.A.
F01G10.5,,,,0.0,0.0,0.0,0.0,F01G10.5,WBGene00008508,Public name for WBGene00008508. History: N.A.
ZK1225.5,,,,0.0,0.0,0.0,0.0,ZK1225.5,WBGene00014239,Public name for WBGene00014239. History: N.A.
Y45F10D.6,,1.22857774432472,0.377211640233882,0.455505328501333,1.51948011494361,0.559623709018056,0.573165586460646,Y45F10D.6,WBGene00012886,Public name for WBGene00012886. History: N.A.
mlc-1,,,,0.0,0.0,0.279811854509028,0.0,mlc-1,WBGene00003369,Public name for WBGene00003369. History: N.A.
ZK154.6,,,,0.0,0.0,0.279811854509028,0.0,ZK154.6,WBGene00022668,Public name for WBGene00022668. History: N.A.
T22C1.8,,,0.0,0.0,0.0120593539322499,0.0,0.0,T22C1.8,WBGene00011918,Public name for WBGene00011918. History: N.A.
C34D1.4,,,,0.0,0.0,0.0,0.0,C34D1.4,WBGene00007931,Public name for WBGene00007931. History: N.A.
F53G12.8,,3.07144436081179,,0.455505328501333,0.0,1.39905927254514,0.0,F53G12.8,WBGene00018773,Public name for WBGene00018773. History: N.A.
ZK795.2,,1.22857774432472,,1.13876332125333,0.0,1.39905927254514,0.0,ZK795.2,WBGene00014082,Public name for WBGene00014082. History: N.A.
K09F6.3,,0.747993547554631,0.0,1.16269374919148,0.764262283540561,0.869687422177328,0.0,K09F6.3,WBGene00019586,Public name for WBGene00019586. History: N.A.
kin-26,,0.153572218040589,1.07207524445815,1.82202131400533,0.253246685823934,0.279811854509028,0.271499502612911,kin-26,WBGene00002208,Public name for WBGene00002208. History: N.A.
F55F8.7,,0.0,0.617255443778936,2.049773978256,4.17857031609491,0.0,2.57924527482266,F55F8.7,WBGene00018895,Public name for WBGene00018895. History: N.A.
nhr-105,,0.0,,0.227752664250666,0.0,0.0,0.180999758908442,nhr-105,WBGene00003695,Public name for WBGene00003695. History: N.A.
W01B6.6,,0.0,,0.683257992751999,0.0,0.0,0.0,W01B6.6,WBGene00012173,Public name for WBGene00012173. History: N.A.
Y73F8A.20,,0.0,1.07207524445815,1.366515985504,0.253246685823934,0.0,0.271499502612911,Y73F8A.20,WBGene00013526,Public name for WBGene00013526. History: N.A.
R102.6,,,,0.0,0.0,0.0,0.0,R102.6,WBGene00011293,"Public name for WBGene00011293. History: Split into R102.11(WBGene00077714). History of WBGene00011293: Split into ""WBGene00077714"" on 2008-04-18"
ida-1,,,0.357358414819384,0.0,0.759740057471803,0.0,0.271499502612911,ida-1,WBGene00002048,Public name for WBGene00002048. History: N.A.
lim-9,,,,0.0,0.0,0.0,0.271499502612911,lim-9,WBGene00006407,Public name for WBGene00006407. History: Renamed on 2007-02-02
T24B8.4,,,0.394978644842895,0.0,0.0361780617967498,0.0,0.0142895618215227,T24B8.4,WBGene00011978,Public name for WBGene00011978. History: N.A.
C33F10.8,,,,0.0,0.0,0.0,0.0,C33F10.8,WBGene00016356,Public name for WBGene00016356. History: N.A.
C47A4.3,,10.3584246473107,1.78367495581933,0.246193569722379,0.766591899803455,2.55017754062169,1.36735077301338,C47A4.3,WBGene00008124,Public name for WBGene00008124. History: N.A.
C54E4.2,,5.89498135550708,0.242371918595902,0.0566819443153846,0.731345785810537,0.334139004933083,0.177257681263928,C54E4.2,WBGene00016918,Sequence name for WBGene00016918(test-1). History: N.A.
W03C9.1,,2.04762957387453,0.659738611974247,0.683257992751999,4.93831037356672,1.39905927254514,3.25799403135493,W03C9.1,WBGene00012219,Public name for WBGene00012219. History: N.A.
ZC412.5,,0.982862195459773,0.0,1.13876332125333,1.77272680076754,1.11924741803611,0.0,ZC412.5,WBGene00013886,Public name for WBGene00013886. History: N.A.
C28A5.6,,0.0,0.0,0.455505328501333,0.759740057471803,0.0,0.0,C28A5.6,WBGene00007791,Public name for WBGene00007791. History: N.A.
C50F4.2,,,,0.0,0.0,0.0,0.0,C50F4.2,WBGene00008230,Sequence name for WBGene00008230(pfk-1.2). History: Renamed on 2014-03-03
R08C7.8,,,,0.0,0.0,0.0,0.0,R08C7.8,WBGene00019951,Public name for WBGene00019951. History: N.A.
F26A1.3,,,0.0,0.0,0.0633116714559836,0.0,0.0,F26A1.3,WBGene00017802,Public name for WBGene00017802. History: N.A.
gei-3,,1.22857774432472,,0.113876332125333,0.0,0.139905927254514,0.0,gei-3,WBGene00001560,Public name for WBGene00001560. History: N.A.
K02C4.2,,0.614288872162358,,0.455505328501333,0.0,0.279811854509028,0.271499502612911,K02C4.2,WBGene00010501,Public name for WBGene00010501. History: N.A.
tpa-1,,0.614288872162358,,0.455505328501333,0.0,0.279811854509028,0.0301665812348232,tpa-1,WBGene00006599,Public name for WBGene00006599. History: Renamed on 2011-03-29
F23H11.7,,0.0,,0.227752664250666,0.0,0.0,0.0,F23H11.7,WBGene00017762,Public name for WBGene00017762. History: N.A.
C25A8.2,,0.0,,0.227752664250666,0.0,0.0,0.0,C25A8.2,WBGene00016083,Public name for WBGene00016083. History: N.A.
R02D5.7,,0.0,0.357358414819384,0.911010657002666,0.759740057471803,0.0,0.271499502612911,R02D5.7,WBGene00010980,Public name for WBGene00010980. History: N.A.
C05D2.3,,0.0,0.0,0.683257992751999,0.759740057471803,0.0,0.0,C05D2.3,WBGene00015467,Sequence name for WBGene00015467(basl-1). History: N.A.
C17B7.4,,,,0.0,0.0,0.0,0.0,C17B7.4,WBGene00015878,Public name for WBGene00015878. History: N.A.
H05L14.1,,,,0.0,0.0,0.0,0.0,H05L14.1,WBGene00010366,Public name for WBGene00010366. History: N.A.
fmo-4,,,0.0,0.0,0.0844154775257495,0.0,0.0,fmo-4,WBGene00001479,Public name for WBGene00001479. History: N.A.
R01H2.2,,,0.714716829638768,0.0,0.759740057471803,0.0,0.542999005225822,R01H2.2,WBGene00019810,Public name for WBGene00019810. History: N.A.
cyp-34A10,,1.74584221176355,0.0,0.004217751589258,0.0051682583642948,0.0073635287632595,0.0,cyp-34A10,WBGene00015045,Public name for WBGene00015045. History: N.A.
Y71F9AL.2,,1.54864138327101,0.840714474873035,0.0223787490366062,0.0920896118462721,0.0346566568639247,0.0774210696646004,Y71F9AL.2,WBGene00022108,Public name for WBGene00022108. History: N.A.
T28A11.5,,0.0,,0.0227752664250666,0.0,0.0,0.0,T28A11.5,WBGene00020872,Public name for WBGene00020872. History: N.A.
K08C7.6,,,0.0,0.0,0.0633116714559836,0.0,0.0,K08C7.6,WBGene00010648,Public name for WBGene00010648. History: N.A.
clec-70,,,,0.0,0.0,0.0,0.0,clec-70,WBGene00021581,Public name for WBGene00021581. History: N.A.
spe-10,,,,0.0,0.0,0.0,0.0,spe-10,WBGene00004964,Public name for WBGene00004964. History: N.A.
F46G10.2,,,2.01802398956829,0.0,0.53814920737586,0.0,1.08599801045164,F46G10.2,WBGene00009797,Public name for WBGene00009797. History: N.A.
F33D11.7,,,0.714716829638768,0.0,0.759740057471803,0.0,0.542999005225822,F33D11.7,WBGene00018004,Public name for WBGene00018004. History: N.A.
F36G9.3,,,,0.0,0.0,0.0,0.0,F36G9.3,WBGene00009485,Public name for WBGene00009485. History: N.A.
Y116F11B.14,,,,0.0,0.0,0.0,0.0,Y116F11B.14,WBGene00013829,Public name for WBGene00013829. History: N.A.
lips-17,,,,0.0,0.0,0.0,0.0,lips-17,WBGene00019939,Public name for WBGene00019939. History: N.A.
C05D10.4,,,,0.0,0.0,0.0,0.0,C05D10.4,WBGene00015480,Public name for WBGene00015480. History: N.A.
Y71G12B.22,,,0.0,0.0,0.0025841291821474,0.0,0.0,Y71G12B.22,WBGene00022157,Public name for WBGene00022157. History: N.A.
Y50E8A.2,,,,0.0,0.0,0.0,0.0,Y50E8A.2,WBGene00013047,Public name for WBGene00013047. History: N.A.
C17G10.3,,,,0.0,0.0,0.0,0.0,C17G10.3,WBGene00015917,Public name for WBGene00015917. History: N.A.
nspb-11,,,,0.0,0.0,0.0,0.0,nspb-11,WBGene00009398,Public name for WBGene00009398. History: N.A.
M7.7,,1.22857774432472,3.10136052861108,0.455505328501333,0.88636340038377,0.559623709018056,2.74893246395573,M7.7,WBGene00010883,Public name for WBGene00010883. History: N.A.
K03E6.7,,0.971781132545262,3.24638978863788,0.308056431644137,0.0183345535602812,0.299363428030992,0.0595211074573311,K03E6.7,WBGene00019365,Sequence name for WBGene00019365(rei-2). History: N.A.
T06E4.9,,,,0.0,0.0,0.0,0.0,T06E4.9,WBGene00011536,Sequence name for WBGene00011536(idpc-6). History: N.A.
F29D10.1,,,0.0,0.0,0.0066644397841426,0.0,0.0,F29D10.1,WBGene00009250,Public name for WBGene00009250. History: N.A.
C17F3.1,,,,0.0,0.0,0.0,0.0,C17F3.1,WBGene00015907,Public name for WBGene00015907. History: N.A.
H04M03.1,,0.819051829549811,0.133867653386057,0.683257992751999,2.27922017241541,0.559623709018056,0.305113856031416,H04M03.1,WBGene00019151,Sequence name for WBGene00019151(pck-3). History: N.A.
C47E12.11,,0.0,0.0,0.683257992751999,0.506493371647869,0.0,0.0,C47E12.11,WBGene00008154,Public name for WBGene00008154. History: N.A.
nhr-53,,,,0.0,0.0,0.0,0.0,nhr-53,WBGene00003643,Public name for WBGene00003643. History: N.A.
F46G11.4,,,4.28830097783261,0.0,0.0633116714559836,0.0,0.271499502612911,F46G11.4,WBGene00018517,Public name for WBGene00018517. History: N.A.
Y57G11C.5,,1.84286661648707,0.238238943212923,0.455505328501333,1.1396100862077,0.839435563527084,0.271499502612911,Y57G11C.5,WBGene00013303,Public name for WBGene00013303. History: N.A.
Y57G11C.6,,1.35058059533952,1.73090581512628,2.68240870306701,2.92745672710568,3.62280914313216,5.06715187247777,Y57G11C.6,WBGene00013304,Sequence name for WBGene00013304(ptp-5.2). History: N.A.
fbxa-38,,0.463626065245492,,0.0151835868675992,0.0,0.0070395066357381,0.0,fbxa-38,WBGene00016522,Public name for WBGene00016522. History: N.A.
K11G9.5,,,,0.0,0.0,0.0,0.0226248680512417,K11G9.5,WBGene00019655,Public name for WBGene00019655. History: N.A.
F45H7.6,,,0.360482214086602,0.0,0.0857543927537006,0.306890366917285,0.0309129333675061,F45H7.6,WBGene00009738,Sequence name for WBGene00009738(hecw-1). History: N.A.
C09G4.2,,,0.0959033696181222,0.0,0.166528942677359,0.0,0.0159706867417019,C09G4.2,WBGene00015650,Sequence name for WBGene00015650(pkg-2). History: N.A.
T07E3.2,,0.722054422044579,0.746528000142915,554.349984786122,699.847216274442,400.270857875165,522.455542770945,T07E3.2,WBGene00020313,Public name for WBGene00020313. History: N.A.
Y105C5A.15,,0.685908643097731,1.03181428028366,1.58053766937966,3.38484202091868,1.08410444816905,3.49252833368809,Y105C5A.15,WBGene00013639,"Public name for WBGene00013639. History: Split into ""WBGene00219211"" on 2011-08-15"
