gene,Input,Suggested Match,History
WBGene00020292,WBGene00020292,WBGene00020292,History: N.A.
WBGene00019530,WBGene00019530,WBGene00019530,History: N.A.
WBGene00021278,WBGene00021278,WBGene00021278,History: N.A.
WBGene00005679,WBGene00005679,WBGene00005679,History: N.A.
WBGene00001988,WBGene00001988,WBGene00001988,History: N.A.
WBGene00017190,WBGene00017190,WBGene00017190,History: N.A.
WBGene00018500,WBGene00018500,WBGene00018500,History: N.A.
WBGene00017252,WBGene00017252,WBGene00017252,History: Renamed on 2005-12-13
WBGene00015882,WBGene00015882,WBGene00015882,History: N.A.
WBGene00006399,WBGene00006399,WBGene00006399,History: N.A.
WBGene00005426,WBGene00005426,WBGene00005426,History: N.A.
WBGene00011714,WBGene00011714,WBGene00011714,History: N.A.
WBGene00008523,WBGene00008523,WBGene00008523,History: N.A.
WBGene00001544,WBGene00001544,WBGene00001544,History: N.A.
WBGene00008579,WBGene00008579,WBGene00008579,History: N.A.
WBGene00022509,WBGene00022509,WBGene00022509,History: N.A.
WBGene00023427,WBGene00023427,WBGene00023427,History: N.A.
WBGene00015995,WBGene00015995,,History: Killed on 2017-09-21. Remark: No evidence for this gene.
WBGene00009148,WBGene00009148,WBGene00009148,History: N.A.
WBGene00018970,WBGene00018970,WBGene00018970,"History: Split into clec-69(WBGene00044642). History of WBGene00018970: Split into ""WBGene00044642"" on 2005-09-28"
WBGene00012151,WBGene00012151,WBGene00012151,History: N.A.
WBGene00013639,WBGene00013639,WBGene00013639,"History: Split into ""WBGene00219211"" on 2011-08-15"
WBGene00010024,WBGene00010024,WBGene00010024,History: N.A.
WBGene00005282,WBGene00005282,WBGene00005282,History: N.A.
WBGene00044513,WBGene00044513,WBGene00044513,History: N.A.
WBGene00012088,WBGene00012088,WBGene00012088,History: N.A.
WBGene00018971,WBGene00018971,WBGene00018971,History: N.A.
WBGene00044649,WBGene00044649,WBGene00044649,History: N.A.
WBGene00019816,WBGene00019816,WBGene00019816,History: N.A.
WBGene00010217,WBGene00010217,WBGene00010217,History: N.A.
WBGene00021090,WBGene00021090,WBGene00021090,History: N.A.
WBGene00017706,WBGene00017706,WBGene00017706,History: N.A.
WBGene00012283,WBGene00012283,WBGene00012283,History: N.A.
WBGene00017963,WBGene00017963,WBGene00017963,History: N.A.
WBGene00013305,WBGene00013305,WBGene00013305,"History: Split into Y57G11C.499(WBGene00077762). History of WBGene00013305: Split into ""WBGene00077762"" on 2008-06-03"
WBGene00009415,WBGene00009415,WBGene00009415,History: N.A.
WBGene00012848,WBGene00012848,WBGene00012848,History: N.A.
WBGene00013417,WBGene00013417,WBGene00013417,History: N.A.
WBGene00013653,WBGene00013653,WBGene00013653,History: N.A.
WBGene00013116,WBGene00013116,WBGene00013116,History: N.A.
WBGene00019964,WBGene00019964,WBGene00019964,History: N.A.
WBGene00016727,WBGene00016727,WBGene00016727,History: N.A.
WBGene00013525,WBGene00013525,WBGene00013525,History: N.A.
WBGene00007218,WBGene00007218,WBGene00007218,History: N.A.
WBGene00005846,WBGene00005846,WBGene00005846,History: N.A.
WBGene00012947,WBGene00012947,WBGene00012947,History: N.A.
WBGene00021301,WBGene00021301,WBGene00021301,History: N.A.
WBGene00007380,WBGene00007380,WBGene00007380,History: N.A.
WBGene00020608,WBGene00020608,WBGene00020608,History: N.A.
WBGene00021233,WBGene00021233,WBGene00021233,History: N.A.
WBGene00013778,WBGene00013778,WBGene00013778,History: N.A.
WBGene00022859,WBGene00022859,WBGene00022858,"History: Merged into ""WBGene00022858"" on 2017-04-28"
WBGene00020777,WBGene00020777,WBGene00020777,History: N.A.
WBGene00000402,WBGene00000402,WBGene00000402,"History: Split into C45G7.13(WBGene00235340). History of WBGene00000402: Split into ""WBGene00235340"" on 2013-09-12"
WBGene00020773,WBGene00020773,WBGene00020773,History: N.A.
WBGene00007680,WBGene00007680,WBGene00007680,History: N.A.
WBGene00021275,WBGene00021275,WBGene00021275,History: N.A.
WBGene00015910,WBGene00015910,WBGene00015910,History: N.A.
WBGene00017703,WBGene00017703,WBGene00017703,History: N.A.
WBGene00017038,WBGene00017038,WBGene00017038,History: N.A.
WBGene00005216,WBGene00005216,WBGene00005216,History: N.A.
WBGene00018623,WBGene00018623,WBGene00018623,History: N.A.
WBGene00000819,WBGene00000819,WBGene00000819,History: N.A.
WBGene00007769,WBGene00007769,WBGene00007769,History: N.A.
WBGene00006441,WBGene00006441,WBGene00006441,History: Renamed on 2009-04-21
WBGene00044458,WBGene00044458,WBGene00044458,History: N.A.
WBGene00005864,WBGene00005864,WBGene00005864,History: N.A.
WBGene00002099,WBGene00002099,WBGene00002099,History: N.A.
WBGene00005355,WBGene00005355,WBGene00005355,History: N.A.
WBGene00017739,WBGene00017739,WBGene00017739,History: N.A.
WBGene00016553,WBGene00016553,WBGene00016553,History: N.A.
WBGene00006256,WBGene00006256,WBGene00006256,History: N.A.
WBGene00015046,WBGene00015046,WBGene00015046,History: N.A.
WBGene00020643,WBGene00020643,WBGene00004751,"History: Merged into ""WBGene00004751"" on 2014-11-13"
WBGene00000629,WBGene00000629,WBGene00000629,History: N.A.
WBGene00014180,WBGene00014180,WBGene00014180,"History: Split into ZK1010.12(WBGene00271703). History of WBGene00014180: Split into ""WBGene00271703"" on 2017-04-28"
WBGene00011521,WBGene00011521,WBGene00011521,History: N.A.
WBGene00018589,WBGene00018589,WBGene00018589,History: N.A.
WBGene00005607,WBGene00005607,WBGene00005607,History: N.A.
WBGene00044760,WBGene00044760,WBGene00044760,History: N.A.
WBGene00009471,WBGene00009471,WBGene00009471,History: N.A.
WBGene00017912,WBGene00017912,WBGene00017912,History: N.A.
WBGene00016639,WBGene00016639,WBGene00016639,History: N.A.
WBGene00015440,WBGene00015440,WBGene00015440,History: N.A.
WBGene00005885,WBGene00005885,WBGene00005885,History: N.A.
WBGene00018559,WBGene00018559,WBGene00018559,"History: Split into F47D2.12(WBGene00269430). History of WBGene00018559: Split into ""WBGene00269430"" on 2016-04-19"
WBGene00017255,WBGene00017255,WBGene00017255,History: N.A.
WBGene00013548,WBGene00013548,WBGene00013548,History: Renamed on 2017-11-13
WBGene00005871,WBGene00005871,WBGene00005871,History: N.A.
WBGene00002040,WBGene00002040,WBGene00002040,History: N.A.
WBGene00044074,WBGene00044074,WBGene00044074,History: N.A.
WBGene00008785,WBGene00008785,WBGene00008785,History: N.A.
WBGene00021053,WBGene00021053,WBGene00021053,History: N.A.
WBGene00020623,WBGene00020623,WBGene00020623,History: N.A.
WBGene00009496,WBGene00009496,WBGene00009496,History: N.A.
WBGene00019703,WBGene00019703,WBGene00019703,History: N.A.
WBGene00019308,WBGene00019308,,History: Killed on 2009-04-15; Suppressed on 2012-11-15. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00016571,WBGene00016571,WBGene00016572,"History: Merged into ""WBGene00016572"" on 2019-10-21"
WBGene00006154,WBGene00006154,WBGene00006154,History: N.A.
WBGene00044521,WBGene00044521,WBGene00044521,History: N.A.
WBGene00018852,WBGene00018852,WBGene00018852,History: N.A.
WBGene00022445,WBGene00022445,WBGene00022445,History: N.A.
WBGene00022640,WBGene00022640,WBGene00022640,History: N.A.
WBGene00013693,WBGene00013693,WBGene00013693,History: N.A.
WBGene00018551,WBGene00018551,WBGene00018551,"History: Split into F47C12.12(WBGene00219377). History of WBGene00018551: Split into ""WBGene00219377"" on 2012-02-22"
WBGene00044366,WBGene00044366,WBGene00044366,History: N.A.
WBGene00013404,WBGene00013404,WBGene00013404,History: N.A.
WBGene00019391,WBGene00019391,WBGene00019391,History: N.A.
WBGene00016687,WBGene00016687,WBGene00016687,History: N.A.
WBGene00018824,WBGene00018824,WBGene00018824,History: N.A.
WBGene00009709,WBGene00009709,WBGene00009709,"History: Split into fbxa-142(WBGene00044659), fbxa-87(WBGene00044660), fbxa-143(WBGene00044661). History of WBGene00009709: Split into ""WBGene00044659"" on 2005-11-07; Split into ""WBGene00044660"" on 2005-11-07; Split into ""WBGene00044661"" on 2005-11-07"
WBGene00022264,WBGene00022264,WBGene00022264,History: N.A.
WBGene00021167,WBGene00021167,WBGene00021167,History: N.A.
WBGene00011546,WBGene00011546,WBGene00011546,History: N.A.
WBGene00044424,WBGene00044424,WBGene00044424,History: N.A.
WBGene00000484,WBGene00000484,WBGene00000484,History: N.A.
WBGene00020728,WBGene00020728,WBGene00020728,History: N.A.
WBGene00021451,WBGene00021451,WBGene00021451,History: N.A.
WBGene00017712,WBGene00017712,WBGene00017712,History: N.A.
WBGene00003641,WBGene00003641,WBGene00003641,History: N.A.
WBGene00005903,WBGene00005903,WBGene00005903,History: N.A.
WBGene00005430,WBGene00005430,WBGene00005430,History: N.A.
WBGene00003595,WBGene00003595,WBGene00003595,History: N.A.
WBGene00006695,WBGene00006695,WBGene00006695,History: N.A.
WBGene00009742,WBGene00009742,WBGene00009742,History: N.A.
WBGene00012478,WBGene00012478,WBGene00012478,History: N.A.
WBGene00019436,WBGene00019436,WBGene00019436,History: N.A.
WBGene00005780,WBGene00005780,WBGene00005780,History: N.A.
WBGene00021118,WBGene00021118,WBGene00021118,History: N.A.
WBGene00006208,WBGene00006208,WBGene00006208,History: N.A.
WBGene00002108,WBGene00002108,WBGene00002108,History: N.A.
WBGene00019928,WBGene00019928,WBGene00019928,"History: Split into R07C3.16(WBGene00269338). History of WBGene00019928: Split into ""WBGene00269338"" on 2015-11-04"
WBGene00005590,WBGene00005590,WBGene00005590,History: N.A.
WBGene00021772,WBGene00021772,WBGene00021772,History: N.A.
WBGene00020707,WBGene00020707,WBGene00020707,History: N.A.
WBGene00009421,WBGene00009421,WBGene00009421,History: N.A.
WBGene00016685,WBGene00016685,WBGene00016685,History: N.A.
WBGene00021708,WBGene00021708,WBGene00021708,History: Resurrected on 2005-01-26
WBGene00005301,WBGene00005301,WBGene00005301,History: N.A.
WBGene00016931,WBGene00016931,WBGene00016931,History: N.A.
WBGene00020793,WBGene00020793,WBGene00020793,History: N.A.
WBGene00009515,WBGene00009515,WBGene00009515,History: N.A.
WBGene00022518,WBGene00022518,WBGene00022518,History: Renamed on 2015-03-05
WBGene00018651,WBGene00018651,WBGene00018651,"History: Split into F49F1.18(WBGene00235368). History of WBGene00018651: Split into ""WBGene00235368"" on 2013-09-27"
WBGene00021109,WBGene00021109,WBGene00021109,History: N.A.
WBGene00022191,WBGene00022191,WBGene00022191,History: N.A.
WBGene00044479,WBGene00044479,WBGene00044479,History: N.A.
WBGene00022522,WBGene00022522,WBGene00022522,"History: Split into F47D2.11(WBGene00206392), ZC132.11(WBGene00269432). History of WBGene00022522: Split into ""WBGene00206392"" on 2011-01-21; Split into ""WBGene00269432"" on 2016-04-19"
WBGene00005408,WBGene00005408,WBGene00005408,History: N.A.
WBGene00019623,WBGene00019623,WBGene00019623,History: N.A.
WBGene00005244,WBGene00005244,WBGene00005244,History: N.A.
WBGene00016633,WBGene00016633,WBGene00016633,History: N.A.
WBGene00019602,WBGene00019602,,History: Killed on 2017-09-21. Remark: No supporting evidence.
WBGene00020492,WBGene00020492,WBGene00020492,History: N.A.
WBGene00005596,WBGene00005596,WBGene00005596,History: N.A.
WBGene00021746,WBGene00021746,WBGene00021746,"History: Split into Y50D4B.9(WBGene00268189). History of WBGene00021746: Split into ""WBGene00268189"" on 2015-07-23"
WBGene00016478,WBGene00016478,WBGene00016478,History: N.A.
WBGene00007291,WBGene00007291,WBGene00007291,History: N.A.
WBGene00019313,WBGene00019313,WBGene00019313,History: N.A.
WBGene00016919,WBGene00016919,WBGene00016919,History: N.A.
WBGene00004926,WBGene00004926,WBGene00004926,History: N.A.
WBGene00044471,WBGene00044471,WBGene00044471,History: N.A.
WBGene00013317,WBGene00013317,WBGene00013317,History: N.A.
WBGene00044499,WBGene00044499,WBGene00044499,History: N.A.
WBGene00016859,WBGene00016859,WBGene00016859,History: N.A.
WBGene00001702,WBGene00001702,WBGene00001702,History: N.A.
WBGene00009029,WBGene00009029,WBGene00009029,History: N.A.
WBGene00015672,WBGene00015672,WBGene00015672,History: N.A.
WBGene00015459,WBGene00015459,WBGene00015459,History: N.A.
WBGene00009229,WBGene00009229,WBGene00009229,History: N.A.
WBGene00045302,WBGene00045302,WBGene00045302,History: N.A.
WBGene00021581,WBGene00021581,WBGene00021581,History: N.A.
WBGene00018021,WBGene00018021,WBGene00018021,History: N.A.
WBGene00013672,WBGene00013672,WBGene00013672,History: N.A.
WBGene00009730,WBGene00009730,WBGene00009730,History: N.A.
WBGene00013635,WBGene00013635,WBGene00013635,History: N.A.
WBGene00015316,WBGene00015316,WBGene00015316,History: N.A.
WBGene00018556,WBGene00018556,WBGene00018556,History: N.A.
WBGene00005550,WBGene00005550,WBGene00005550,History: N.A.
WBGene00021400,WBGene00021400,WBGene00021400,History: N.A.
WBGene00004144,WBGene00004144,WBGene00004144,History: N.A.
WBGene00000056,WBGene00000056,WBGene00000056,History: N.A.
WBGene00012629,WBGene00012629,WBGene00012629,History: N.A.
WBGene00022375,WBGene00022375,WBGene00022375,History: N.A.
WBGene00005562,WBGene00005562,WBGene00005562,History: N.A.
WBGene00020741,WBGene00020741,WBGene00020741,History: N.A.
WBGene00013637,WBGene00013637,WBGene00013637,History: N.A.
WBGene00017211,WBGene00017211,WBGene00017211,"History: Split into F07E5.13(WBGene00304173). History of WBGene00017211: Split into ""WBGene00304173"" on 2018-09-17"
WBGene00009847,WBGene00009847,WBGene00009848,"History: Merged into ""WBGene00009848"" on 2012-01-09"
WBGene00018946,WBGene00018946,WBGene00018946,History: N.A.
WBGene00020304,WBGene00020304,WBGene00020304,History: N.A.
WBGene00002977,WBGene00002977,WBGene00002977,History: N.A.
WBGene00005228,WBGene00005228,WBGene00005228,History: N.A.
WBGene00003673,WBGene00003673,WBGene00003673,"History: Split into F48G7.15(WBGene00255730). History of WBGene00003673: Split into ""WBGene00255730"" on 2015-04-30"
WBGene00008161,WBGene00008161,WBGene00008161,History: N.A.
WBGene00008837,WBGene00008837,WBGene00008837,History: N.A.
WBGene00018352,WBGene00018352,WBGene00018352,History: N.A.
WBGene00000830,WBGene00000830,WBGene00000830,History: N.A.
WBGene00013640,WBGene00013640,WBGene00013640,History: N.A.
WBGene00012103,WBGene00012103,WBGene00012103,History: N.A.
WBGene00012789,WBGene00012789,WBGene00012789,History: N.A.
WBGene00021709,WBGene00021709,WBGene00021709,History: N.A.
WBGene00016473,WBGene00016473,WBGene00016473,History: N.A.
WBGene00016299,WBGene00016299,WBGene00016299,History: N.A.
WBGene00023484,WBGene00023484,WBGene00023484,History: N.A.
WBGene00020829,WBGene00020829,WBGene00020829,History: N.A.
WBGene00013526,WBGene00013526,WBGene00013526,History: N.A.
WBGene00008809,WBGene00008809,WBGene00008809,History: N.A.
WBGene00013661,WBGene00013661,WBGene00013661,History: N.A.
WBGene00012426,WBGene00012426,WBGene00012426,History: N.A.
WBGene00021490,WBGene00021490,WBGene00021490,History: N.A.
WBGene00021417,WBGene00021417,WBGene00021417,History: N.A.
WBGene00020610,WBGene00020610,WBGene00020611,"History: Merged into ""WBGene00020611"" on 2016-02-18"
WBGene00005358,WBGene00005358,WBGene00005358,History: N.A.
WBGene00008673,WBGene00008673,WBGene00008673,History: N.A.
WBGene00017878,WBGene00017878,WBGene00017878,History: N.A.
WBGene00021036,WBGene00021036,WBGene00021036,"History: Merged into ""WBGene00019363"" on 2004-12-23; Resurrected on 2005-09-13. History of Dead gene WBGene00019363: Killed on 2005-09-13; Merged into ""WBGene00021036"" on 2005-09-13. Remark: Killed in favour of W05F2.4 (WBGene00021036) which has an isoform (W05F2.4b) located entirely in clone W05F2 and therefore should be named with respect to the clone in which it appears."
WBGene00044127,WBGene00044127,WBGene00044127,History: N.A.
WBGene00018210,WBGene00018210,WBGene00018210,History: N.A.
WBGene00022866,WBGene00022866,WBGene00022866,History: N.A.
WBGene00005525,WBGene00005525,WBGene00005525,History: N.A.
WBGene00008352,WBGene00008352,WBGene00008352,History: N.A.
WBGene00011385,WBGene00011385,WBGene00006876,"History: Merged into ""WBGene00006876"" on 2019-11-21"
WBGene00013490,WBGene00013490,WBGene00013490,"History: Split into Y70C5A.3(WBGene00050904). History of WBGene00013490: Split into ""WBGene00050904"" on 2007-09-27"
WBGene00005929,WBGene00005929,WBGene00005929,History: N.A.
WBGene00019659,WBGene00019659,WBGene00019659,History: N.A.
WBGene00044264,WBGene00044264,WBGene00044264,History: N.A.
WBGene00021492,WBGene00021492,WBGene00021492,History: N.A.
WBGene00018630,WBGene00018630,WBGene00018630,History: N.A.
WBGene00018683,WBGene00018683,WBGene00018683,History: N.A.
WBGene00017707,WBGene00017707,WBGene00017707,"History: Split into F22E5.23(WBGene00305112). History of WBGene00017707: Split into ""WBGene00305112"" on 2019-10-21"
WBGene00011506,WBGene00011506,WBGene00011506,History: N.A.
WBGene00022838,WBGene00022838,WBGene00022838,"History: Split into ZK993.5(WBGene00236809). History of WBGene00022838: Split into ""WBGene00236809"" on 2013-11-19"
WBGene00021165,WBGene00021165,WBGene00021165,History: N.A.
WBGene00000557,WBGene00000557,WBGene00000557,History: N.A.
WBGene00019212,WBGene00019212,WBGene00019212,History: N.A.
WBGene00007834,WBGene00007834,WBGene00007834,History: N.A.
WBGene00012516,WBGene00012516,WBGene00012516,History: N.A.
WBGene00021707,WBGene00021707,WBGene00021707,History: Resurrected on 2005-01-26
WBGene00020182,WBGene00020182,WBGene00020182,History: N.A.
WBGene00002393,WBGene00002393,WBGene00002393,History: Renamed on 2007-11-27
WBGene00010173,WBGene00010173,WBGene00010173,History: N.A.
WBGene00015252,WBGene00015252,WBGene00015252,History: N.A.
WBGene00010584,WBGene00010584,WBGene00010584,History: N.A.
WBGene00009422,WBGene00009422,WBGene00009422,History: N.A.
WBGene00020428,WBGene00020428,WBGene00020428,History: N.A.
WBGene00021096,WBGene00021096,WBGene00021096,History: N.A.
WBGene00022267,WBGene00022267,WBGene00022267,History: N.A.
WBGene00009032,WBGene00009032,WBGene00009032,History: N.A.
WBGene00010126,WBGene00010126,WBGene00010126,History: N.A.
WBGene00012958,WBGene00012958,WBGene00012958,History: N.A.
WBGene00019973,WBGene00019973,WBGene00019973,History: N.A.
WBGene00003969,WBGene00003969,WBGene00003969,History: N.A.
